numerator,23184*x-51841
"(6, 12)",1171942637048616726720*x-2620543402171070509590
"(7, -15)",1717156283809114266956210527308000*x+3839678178588101010846673699326150
"(7, -13)",-533763859575435105543284955592800*x-1193532273943324932678350193712780
"(7, -11)",16225931745267565653354236989824*x+36282286380690078355133742061472
"(7, -9)",17049444646200657930598958165952*x+38123717207524522678613418092682
"(7, -7)",1061955858740504721821769614400*x+2374605489247932757563909108050
"(7, -5)",797394843997778994739199668800*x+1783029076086873974317179841800
"(7, -3)",-26358210978001218605751487200*x-58938751512093066591913135140
"(7, -1)",-1323430365881789782496210016*x-2959280261644764391568317378
"(7, 1)",-109765529588474471078827488*x-245443186296659399390254018
"(7, 3)",-2711293804835323275849120*x-6062648219978686498965540
"(7, 5)",-52818243371249844398400*x-117773454967359292222200
"(7, 7)",441788829908587380050
"(7, 9)",-1585133152860288560256*x+3548347404320949187722
"(7, 11)",-1509395034640930028928*x+3375109836926150371232
"(7, 13)",49652650100629322984160*x-111026700888019313277580
"(7, 15)",-159736105392915470176800*x+357180790119629745150150
"(8, -16)",3516765706416694733986182892839936*x+7863727180487797777603230163731216
"(8, -14)",-1690776226911135686371095629632896*x-3780690578113908670140086911301728
"(8, -12)",4582450157434443214311616041398400*x+10246670055528028321341483174266160
"(8, -10)",-566996456656298775837232685736000*x-1267842620084997174931235276350200
"(8, -8)",-84522027000156764989292254033920*x-188996997968423154390038417954240
"(8, -6)",-3449526170891937226671463581888*x-7713375008278928160829671224568
"(8, -4)",-1763889540711814434696630652800*x-3944176917832513136074452916400
"(8, -2)",8290611856952337398678841600*x+18538371687023391575481811280
"(8, 0)",2022280196710449597037401600*x+4521955990237509384058658400
"(8, 2)",-451420245667309361344392960*x-1009406352282745505629535920
"(8, 4)",-31909871421272282001782400*x-71353375454526342700468400
"(8, 6)",-391660441333520539070016*x-877214423156411253959928
"(8, 8)",-35162372430609431483840
"(8, 10)",52818243371249844398400*x-117773454967359292222200
"(8, 12)",-426276161712751857736320*x+953182348679984999699760
"(8, 14)",157282136823823982635392*x-351693549583865359747168
"(8, 16)",-327142300802257537970688*x+731512422909531841176336
"(9, -19)",1386677694884004654787402216432887456*x+3100705588643346762232499280626700972
"(9, -17)",564248955653316652039871312374990560*x+1261699021074080293712372394979884030
"(9, -15)",-77878524039736609819201288183992000*x-174141673740202592617874253763978500
"(9, -13)",-29146318505334939487605223892919840*x-65173149471788991524693260442440740
"(9, -11)",-4213782476889834233535669219435840*x-9422304060723105951306649034982648
"(9, -9)",-1154282311398247498612086280631712*x-2581053713512061731595717213039589
"(9, -7)",161528252905569375122606938399680*x+361188153783631041259327264843290
"(9, -5)",-59691115177641312208064804520000*x-133473391189975536643211731197000
"(9, -3)",4159906872504495259708449443520*x+9301834546986168431314238788920
"(9, -1)",-108892799837198973691942785120*x-243491702671810688059058709498
"(9, 1)",58758195080872574918938603296*x+131387318390723867890351420422
"(9, 3)",-5850280847639814153145421760*x-13081623932206942656866644680
"(9, 5)",-306929902546910963239416000*x-686340958780152403038717000
"(9, 7)",260413378345078894535040*x+649500080312373100286490
"(9, 9)",-480197955065306116594149
"(9, 11)",391660441333520539070016*x-877214423156411253959928
"(9, 13)",2711293804835323275849120*x-6062648219978686498965540
"(9, 15)",7244542759441535478504000*x-16199290079029013144458500
"(9, 17)",-52488484302748526789087520*x+117367818936876325152914430
"(9, 19)",-128993788453922416938120480*x+288438879658198022927828652
"(10, -22)",9868113823799111882885505658673320320*x+22065773319720196174488181590570743780
"(10, -20)",2913838622196024858904221012846360000*x+6515541234694639124064348072731269375
"(10, -18)",-3258402059691101699186316167980805760*x-7286008503494630797592850436925983440
"(10, -16)",-1179974737873153235370814360531179552*x-2638503725616866253638739246619898818
"(10, -14)",-343031513436750942020687824204905600*x-767041782469207612336376914863028400
"(10, -12)",2960960904110330811081447064954560*x+6620909860309936152886646151038490
"(10, -10)",9629144755326630667665253940400000*x+21531422238095926345589727109737500
"(10, -8)",-779907069514654008070325470817760*x-1743925223567420234561754824716690
"(10, -6)",1864631359691734259801082731241600*x+4169442473248577963000720901689400
"(10, -4)",451258217891234068638662930408832*x+1009044050610210153309839304231973
"(10, -2)",-5587381852168880977049593935360*x-12493765637675991681567049389440
"(10, 0)",-2752823048070620129468409000000*x-6155499466659291672350405062500
"(10, 2)",53620624659704490087055050240*x+119899359410669982954860882560
"(10, 4)",-2462232541635992766385448928*x-5505531609635677164925899227
"(10, 6)",-2759957475983851507674710400*x-6170676817987004261252550600
"(10, 8)",102518778457075871771828640*x+228914505101750183300851310
"(10, 10)",4005861975771316261737500
"(10, 12)",-260413378345078894535040*x+649500080312373100286490
"(10, 14)",31909871421272282001782400*x-71353375454526342700468400
"(10, 16)",109765529588474471078827488*x-245443186296659399390254018
"(10, 18)",303108377336979667940672640*x-677770936274965880300575440
"(10, 20)",-271055836700296827370380000*x+606099276559945996422469375
"(10, 22)",-917967738085561443318554880*x+2052638263511038046601719780
"(11, -23)",-103803452734412046129288292098849209760*x-232111576613331758401104156619266813580
"(11, -21)",100310218033692027645537762353979972096*x+224300466361160663516182653522637661322
"(11, -19)",-14226819687291777412040438270585761440*x-31812135924416715218855170747797212098
"(11, -17)",-4852748276635670054609091196439819520*x-10851075024252312692979112332240633520
"(11, -15)",-3299542982954109089687648285125272000*x-7378002404567817781754827044161277000
"(11, -13)",1101292565543868285039857722060756320*x+2462565039671232137874353763422246510
"(11, -11)",-457874071764429143718413519900917248*x-1023837549599880639292770757985644656
"(11, -9)",66477101529538659780401793131636640*x+148647317967203687338451257897290852
"(11, -7)",-6745634483728386452370333118558560*x-15083697256983368313008329357941460
"(11, -5)",-5162469526285837620677396519904000*x-11543632792546135347151794916015500
"(11, -3)",-264062839952966100421149161503200*x-590462460465983755492046887655850
"(11, -1)",56977240110234087605444681518656*x+127404982046616661763896300586072
"(11, 1)",-24504852090161386067176046594880*x-54794515028475317714319682958248
"(11, 3)",1191820670548031131656393290400*x+2664991926480859959067479576150
"(11, 5)",324466078567178997924436080000*x+725526060407820965394282064500
"(11, 7)",6754547810594182366833619680*x+15100821781310578965996247340
"(11, 9)",542804426152675413311936736*x+1241403020643633604906422372
"(11, 11)",-190482164343628279505014896
"(11, 13)",-102518778457075871771828640*x+228914505101750183300851310
"(11, 15)",306929902546910963239416000*x-686340958780152403038717000
"(11, 17)",451420245667309361344392960*x-1009406352282745505629535920
"(11, 19)",1323430365881789782496210016*x-2959280261644764391568317378
"(11, 21)",-9331220291884251299844822720*x+20865242885678615738810763402
"(11, 23)",9656173653193111418085388320*x-21591860691082276337577443980
"(12, -26)",-986012570111056283589873060218925362976*x-2204791133437599212451379638392299686228
"(12, -24)",-447550491996468329819541511300302067200*x-1000753323467578753926842178627608098200
"(12, -22)",-283349637826145496569381945311007687520*x-633589051579207067688336896017092501540
"(12, -20)",21739425405329338814204695027331596800*x+48610832998102320484465698748786466400
"(12, -18)",-62890264103878944541866765642156331200*x-140626905659188215378197620496248199880
"(12, -16)",-29667559894010056737658389641036227200*x-66338680649552942739659205684037062600
"(12, -14)",5901601408302614778467349715908270432*x+13196381925073138407683878063524242532
"(12, -12)",-159496561373990510683366830017694720*x-356645153409710039634539190838911840
"(12, -10)",100303080232099422488552435484806400*x+224284505751589691720476142689252800
"(12, -8)",331487681756665436041441392302457600*x+741228990111720839102642069335421160
"(12, -6)",24207896486438267032387529103470400*x+54130502135954463122768022697480200
"(12, -4)",-1161218529280106174192132674257408*x-2596563568201967951505601185845568
"(12, -2)",-425643423054394064887192755252960*x-951767628154746890862696280883820
"(12, 0)",-257359338821201582428953628320000*x-575472976355672499771367539930000
"(12, 2)",-70720154522966198262738754173600*x-158135073069715384929039372160620
"(12, 4)",1633078511125860976085830408704*x+3651674080388050822669662727872
"(12, 6)",437936076172879241223664843200*x+979264906953348019855678216200
"(12, 8)",56311189499437549781899092480*x+126053551232591905095165206760
"(12, 10)",-981594154883666030593824000*x-2153183740292555330234395200
"(12, 12)",-66352851339253935237145440
"(12, 14)",-542804426152675413311936736*x+1241403020643633604906422372
"(12, 16)",2759957475983851507674710400*x-6170676817987004261252550600
"(12, 18)",5850280847639814153145421760*x-13081623932206942656866644680
"(12, 20)",-2022280196710449597037401600*x+4521955990237509384058658400
"(12, 22)",26358210978001218605751487200*x-58938751512093066591913135140
"(12, 24)",41632769965244548797702777600*x-93093703733898368003570722200
"(12, 26)",91722465394132786346420314272*x-205097667685152950368247856468
"(13, -29)",2986152136938872067784669198846010266752*x+6677239169351578707225356193679818792961
"(13, -27)",-8977586695605549018844274410808644677600*x-20074494125271720113625185524445048992770
"(13, -25)",8571960382280003203860416640946756795200*x+19167486115213170888700867494672035521800
"(13, -23)",89123721976931004387807257287285482240*x+199286700748209669599728243256525472080
"(13, -21)",631648077576598702887123637490625088992*x+1412408039318335325035081055107353854982
"(13, -19)",-26468442988762110736477100237790456384*x-59185237781449781774541248836847176667
"(13, -17)",72604353707902709399657516134936802400*x+162348270353309368217767763247264496940
"(13, -15)",-10451791995973137304562995762529721600*x-23370917389684143227552774752291867200
"(13, -13)",26593468663967806101888294017695690560*x+59464803690142526614438101475139342570
"(13, -11)",-7265897459478460231751951211845047968*x-16247040636936860739091352914020626218
"(13, -9)",557371408427053244046946703904816384*x+1246320357957690075433285222178407872
"(13, -7)",527489360525645389410752664943128000*x+1179502067543237456979546791399160200
"(13, -5)",105393751256181913001541865378065600*x+235667592212550606582678813330330300
"(13, -3)",-48203147715829437278226927932686080*x-107785515021985016326782386695238160
"(13, -1)",9827832983972659449958143703719072*x+21975702623697085803158195224948532
"(13, 1)",47157271955750014860079933984224*x+105446869815020609265956414206772
"(13, 3)",176246173760552071569258670828800*x+394098405249635115673853560147440
"(13, 5)",57682356441098363564898468484800*x+128981713949977103419346804634300
"(13, 7)",401630113343009924438343969600*x+898291678366321881853852152200
"(13, 9)",-267011342614035578383956165888*x-596823638368634659226903304768
"(13, 11)",-19010659197660082499707314336*x-45531843554393345138109550378
"(13, 13)",11063263418687806486013275370
"(13, 15)",981594154883666030593824000*x-2153183740292555330234395200
"(13, 17)",-6754547810594182366833619680*x+15100821781310578965996247340
"(13, 19)",2462232541635992766385448928*x-5505531609635677164925899227
"(13, 21)",-58758195080872574918938603296*x+131387318390723867890351420422
"(13, 23)",-8290611856952337398678841600*x+18538371687023391575481811280
"(13, 25)",-797394843997778994739199668800*x+1783029076086873974317179841800
"(13, 27)",835127674810231584375054951840*x-1867402250767016604831336659970
"(13, 29)",-277782702112146347202007895904*x+621141004896333642072282954241
"(14, -30)",61001255776679584505627257374195230640000*x+136402954629507281407903527565607761767000
"(14, -28)",11415979946917114684222561080962473756800*x+25526907191081109170509455256334177652050
"(14, -26)",-18961736930596310441680869867752871024000*x-42399732748281562036926665724565150132400
"(14, -24)",-1170592929085659352689918401998321021344*x-2617525363416125053126922398674505565178
"(14, -22)",576419410359297257457834860283961873920*x+1288912985113735143733217030562126981760
"(14, -20)",3487991269671131138348994178633241856000*x+7799385583910449757576525169143554384500
"(14, -18)",605674360289526968708197137283015100160*x+1354329041836081507858216660106929123560
"(14, -16)",-211629668695279269834588157873620948960*x-473218325258403674217733481788178265898
"(14, -14)",37725535860295759230735200408321952000*x+84356862671227327080699694221650869000
"(14, -12)",34275383343991477988764361920854074880*x+76642087112029002624263097706092729840
"(14, -10)",28327116927186619720932277770259104000*x+63341359055774241450548600664411444000
"(14, -8)",5576510923263999962311376626180742880*x+12469457501688408843082030826521514630
"(14, -6)",-936364374544882530457507167155376000*x-2093774393191471111589745522331741200
"(14, -4)",11420152727535314098625696510892096*x+25536237812412025876649377335730322
"(14, -2)",-47014307907196911671469212410193280*x-105127188397220364209420016160151240
"(14, 0)",6564642657476664613086628201080000*x+14678987232843675388501720694107500
"(14, 2)",-3899374337108128425797493403655040*x-8719266107050580566391030082762440
"(14, 4)",513033363886806707825746853729280*x+1147177481127232436292706664672402
"(14, 6)",-96317573673376828538764131369600*x-215373031702490446827421242973200
"(14, 8)",-20410711550282435125377001566240*x-45637418587248255221776801979770
"(14, 10)",-1876345912101434797318512672000*x-4183852522864352565290921676000
"(14, 12)",-251052027033753172157848565760*x-547110348511136152894844946960
"(14, 14)",15694362631194005069576629000
"(14, 16)",19010659197660082499707314336*x-45531843554393345138109550378
"(14, 18)",-56311189499437549781899092480*x+126053551232591905095165206760
"(14, 20)",-324466078567178997924436080000*x+725526060407820965394282064500
"(14, 22)",-53620624659704490087055050240*x+119899359410669982954860882560
"(14, 24)",108892799837198973691942785120*x-243491702671810688059058709498
"(14, 26)",1763889540711814434696630652800*x-3944176917832513136074452916400
"(14, 28)",-1061955858740504721821769614400*x+2374605489247932757563909108050
"(14, 30)",-5674558054919057053533345744000*x+12688697553067996451966115687000
