numerator,1
denominator,15000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(654644660290309598362934419660481445646261878520043255194839839227260195599102012576575927006175544780263860542373840047517814821075003632105497657450262237701*x+1463829961516389472327792940202141153043992489279763256815385840979517653677390682883344711027694870551806616569650925323482084450217116165639429646585680111749)/2
"(1, 1)",(-654644660290309598362934419660481445646261878520043255194839839227260195599102012576575927006175544780263860542373840047517814821075003632105497657450262237701*x+1463829961516389472327792940202141153043992489279763256815385840979517653677390682883344711027694870551806616569650925323482084450217116165639429646585680111749)/2
"(2, -4)",-99029452655424143381627644665619447946772534430845079270771148069764325713458649508786570324839418842543589321947682305296833005768276760169917327625013247159062005503031373233701*x-221436587912125442446535136201960735113644452345457083406299727294793892937042108281919590183738626864466197017830020359657444274628089808994034314346452648992383935855839861427498
"(2, -2)",320629602438225267512856273493935803486157893357770335594239994634947928782315489294623444220021680963369520461015846610956973149522848459717641802311655005330776276904543580*x+716949586650604013055411533930732978908715452680383658976826881191213381306079604287592899312383366380729639808641649068172205481400055177066294767707998770202450518030787420
"(2, 0)",21138275953562999857805880971045795254698877951769840634726370484826026459841155871049575106456423240579488763422021231123852403009694271764386455648203447820101129220
"(2, 2)",-320629602438225267512856273493935803486157893357770335594239994634947928782315489294623444220021680963369520461015846610956973149522848459717641802311655005330776276904543580*x+716949586650604013055411533930732978908715452680383658976826881191213381306079604287592899312383366380729639808641649068172205481400055177066294767707998770202450518030787420
"(2, 4)",99029452655424143381627644665619447946772534430845079270771148069764325713458649508786570324839418842543589321947682305296833005768276760169917327625013247159062005503031373233701*x-221436587912125442446535136201960735113644452345457083406299727294793892937042108281919590183738626864466197017830020359657444274628089808994034314346452648992383935855839861427498
"(3, -5)",-1430023945945323100237698330290684698499287178003580755854652582803461619566963063005950254718581249528436404589742397462770492116579067037166940857567070046132756590783569013768336725890*x-3197630752586227211161739933774970040104139677109149116344169475977403392194192084942740760139293176281053052512662846554783146599377471105868150439283812860641484609681314022842230813830
"(3, -3)",-603608335929150748416259556964809831660927426055054591283726534615941579505337504729936675036668641869022841261259957212493399472785400265483632734390204632176704053876844372744592990*x-1349709270923109756294335833080732736310500923163808045141615166339391326492045635376087160341321603747592101457504088523105466328162362678823616739574575974569230878693653953448412510
"(3, -1)",4006498161599631853968818228327411929851312579741797608382951814801913213132396508195760699398482466302906549093773479867540992864515848957880256370311667051546995075335838442478*x+8958810104398672092520595914065509695326667750461477338798742481260809157669735358442706372600747690180452115851077067762698110870892639550819580544815262908595961578263650773914
"(3, 1)",-4006498161599631853968818228327411929851312579741797608382951814801913213132396508195760699398482466302906549093773479867540992864515848957880256370311667051546995075335838442478*x+8958810104398672092520595914065509695326667750461477338798742481260809157669735358442706372600747690180452115851077067762698110870892639550819580544815262908595961578263650773914
"(3, 3)",603608335929150748416259556964809831660927426055054591283726534615941579505337504729936675036668641869022841261259957212493399472785400265483632734390204632176704053876844372744592990*x-1349709270923109756294335833080732736310500923163808045141615166339391326492045635376087160341321603747592101457504088523105466328162362678823616739574575974569230878693653953448412510
"(3, 5)",1430023945945323100237698330290684698499287178003580755854652582803461619566963063005950254718581249528436404589742397462770492116579067037166940857567070046132756590783569013768336725890*x-3197630752586227211161739933774970040104139677109149116344169475977403392194192084942740760139293176281053052512662846554783146599377471105868150439283812860641484609681314022842230813830
