numerator,(-7778742049*x+17393796001)/2
"(5, -7)",135021439682462528162847522981463825107096341889497391833460*x+301917117549873832075031488586775743946874885030043452670440
"(5, -5)",(-1501285277630650979017399001035575857265268862901535428125*x-3356975934401780000975089889993035294084044201567696684375)/2
"(5, -3)",474899766963001470781955013889016057220391757623820340*x+1061908161428080142974656584269322659302370838478672810
"(5, -1)",770815245774018757165103929350385806417444709774308*x+1723595287643913439167190774362038005036743442211932
"(5, 1)",-213418077044880073116046978454917165596058998872*x-477217327899639290628710266094373609458541417168
"(5, 3)",2841531691872162147047414936976256150756665*x+6353858016226285113405711691205297867322435
"(5, 5)",11095822057231310203577058284757228125
"(5, 7)",446286746723150660979636014934997364410*x-997927503177776177954997050572486746810
"(5, 9)",-19658584737259302085015638970093217911692*x+43957931813951642235341643705646424579832
"(5, 11)",(-40934782466626840596168752972961528246147*x+91532956239544131967347531338448885552007)/2
"(6, -12)",606907948149471013651078337292817538659810647594010759522698507570*x+1357087428147134882268844753738848689065949786677508907185320084170
"(6, -10)",-24506363780765031093652085433065891742201922420980738894062558400*x-54797895295129362704006040529312637832704335054642116822795043200
"(6, -8)",-859688759605579915517541273885495752995806712544527654769129655*x-1922322505970551983772791293926216381060535564423789068267160115
"(6, -6)",24841928691508447391093317173485949626737684051546850610487200*x+55548241246415291035160309354427871484161840909730569785458400
"(6, -4)",-3211343592688116319329638026923861722977646550896657725530*x-7180782572359024689359248416432852972797137810983282961698
"(6, -2)",661280571861364271124110486543123278097065974284901424320*x+1478668310881945146444445253614794086575254917454939150720
"(6, 0)",-185317070120237463728897390359318436254184995772100600*x-414381566179946094491978181878807403246187319223569400
"(6, 2)",-80248554420597491392464785962120194424903956896160*x-179441222780557015253475188430477276013499520566880
"(6, 4)",-22361604613872616788118585968473860415498552694*x-50002067955122786017901914490650401769400776878
"(6, 6)",-367207518020063658262127554703351551905600
"(6, 8)",-2841531691872162147047414936976256150756665*x+6353858016226285113405711691205297867322435
"(6, 10)",-81000953564954139804353490576571816788079200*x+181123638413541383479980551644741401700360800
"(6, 12)",2006014558750756976925008940870711273896009190*x-4485584917220938207921763728919312714914218930
"(7, -15)",-194124684544337943638383008416668031206427615742190771810179974242050*x-434075990751842429589760381920033868878236907977425788319653389016990
"(7, -13)",-973834028050657859975611899337001587097480339173202597273173980585100*x-2177559085523707987707176775517682667046584921065119968916212404603160
"(7, -11)",64568388435812497641698821113416134217553900474502129400233634994924*x+144379305740088061206955081860054183770942635587533504953701849495572
"(7, -9)",6765372418605359568841301432746557276987404992374478461084714780552*x+15127832621103746959646330784504823492257834052991474765105231068332
"(7, -7)",-200806006049169923794668325380818959845679968837135437179516182850*x-449015879816177926829241493184359761140140180573242830375265898950
"(7, -5)",-2700059543654700599922172334512756400227870408642136369794202880*x-6037516682908971496618533060555515961206204219901102979374493680
"(7, -3)",9533280590559892929248817982951106883222429391378922918548350*x+21317063449071260491781405305468546184435246768091502608369570
"(7, -1)",-142746755812086911263507219759718572530487498378402806949516*x-319191449563389529567889958732670318957208726126586584837328
"(7, 1)",236212583492009829365983735363547642813739511127694698262*x+528187393828978632316057427484672416755447087888879688282
"(7, 3)",168858824269336925295010437385271144600642233249758060*x+377579809666787703493092173402309337104998848284648520
"(7, 5)",-441915077748077345844952378294695103169206049160*x-988112242484845609108855536224410770415650032280
"(7, 7)",2968266916813217141253578711434391905415399300
"(7, 9)",22361604613872616788118585968473860415498552694*x-50002067955122786017901914490650401769400776878
"(7, 11)",213418077044880073116046978454917165596058998872*x-477217327899639290628710266094373609458541417168
"(7, 13)",-3218816369159484090426292443985949329555439020230*x+7197492208529664036382302044652909749232549089990
"(7, 15)",-641640869255733097760971341447650953629844976820*x+1434752600797874098811359556694212727706079664360
"(8, -16)",583317283180628129959431469751096848678084292816352443414265899137503936*x+1304337097642379236018749137591322955945673092473325875059084601410759616
"(8, -14)",-233205635110829127956133613405963856006534294321438225829412954702657796*x-521463652843825632514495655126620078949636788975158906744043937844962628
"(8, -12)",24278729829207892486555081778166515721082072285183515127616471778832800*x+54288890305460706675384882873782877040800046211179043051616791855509920
"(8, -10)",133696116792225303385227729934009364124720170734080342548770406664600*x+298953605475166905091489131903253414621302255960692143820774274350520
"(8, -8)",493112498612376132115198507786615415212447521583973712518356419944960*x+1102633067452043750878965197321819082164666733155274678908326340421120
"(8, -6)",-6499520959313415790755989298302815743710203157805939340386420239088*x-14533370686209442563255913573591256374678216317042638921235355453968
"(8, -4)",-218444841026869343285876300579173894181664983485607682754116554400*x-488457513870214815863537186039348379221387802197886374303937047200
"(8, -2)",-2167426076761704080607569962885606165519568789330693546236121300*x-4846512043844847575490872153830172985330090011936689551968825940
"(8, 0)",1770961280326925059648765281437615058757493695503947802627840*x+3959989808331065417380236362798206517568181912807799158460160
"(8, 2)",-11526814650495018175115111400975993379011179029621077126420*x-25774741122547308495763648096373851787204496994067307880340
"(8, 4)",5330028451777471645216136967403327016326793883786024800*x+11918305943411386383813673556236197623446820963442856800
"(8, 6)",-12200763561468292145197513441414343091133805389720416*x-27281640626463009193185518663404131306158894738699328
"(8, 8)",-7289072397265928307125278851975779725236648494080
"(8, 10)",441915077748077345844952378294695103169206049160*x-988112242484845609108855536224410770415650032280
"(8, 12)",80248554420597491392464785962120194424903956896160*x-179441222780557015253475188430477276013499520566880
"(8, 14)",-770815245774018757165103929350385806417444709774308*x+1723595287643913439167190774362038005036743442211932
"(8, 16)",1928040267060552582043457830231319637973180626933312*x-4311229100504244208370896974636467099058845361603264
"(9, -19)",-985667094440026355831357026512798991195951843650148439850976405610435129844*x-2204018626352603939201197743231874472651453066563302660119838966456954608328
"(9, -17)",-143678141261181115077645543937620822757578848740488033233072162075381984355*x-321274090740818339223835147637585923262185288108840822972292182770036860865
"(9, -15)",56066593481647393145694529652471399482795650865988090781866018016899401200*x+125368714291810178753505939127598109927025890543983808903707913698179077600
"(9, -13)",-51087247655887720018071944378556077247920930713257561198544235571782245830*x-114234558541931726236268928853722571760673384268662484198510386392946155130
"(9, -11)",3691263011284010233973082989776194856240618974631797753830147855883194160*x+8253915016061620156103536026479400510692058583475544782179953330757727952
"(9, -9)",(2405712902213433138857503289587286840195758651390046279792844360684201*x+5379337583697540782074741321717043437077841700934773348390886438954747)/2
"(9, -7)",5901811672016763414839865330344242973961580413899190419076200054245560*x+13196852089031176342929965276182192954179324984181405353332955882677430
"(9, -5)",271368732921921842046099167448197678235015389778456195254921829357000*x+606798933781402368938123955297787007839018926035086820202137001754200
"(9, -3)",-2059740446194940758739882060301408117072311853689802446803430814960*x-4605719653697635582315798516655890400754475912685305502417383304160
"(9, -1)",-52162669617419406440782959858484254769361436535080143056249072245*x-116639275152412740932563671234712867983297764554250799991690160823
"(9, 1)",-49010378917906430282364753613244204516645559121897004210709204*x-109590538863461362266001661111981584733230555004962615699925778
"(9, 3)",1035514728485522432418684063158179479144932902736626008249480*x+2315481324595896457619987129053295162191825121742897771083640
"(9, 5)",6032491239698080830851516255496404824191621097664456457600*x+13489060481625578193001460291522020946618263985183855401200
"(9, 7)",-401336383357249217736518490477172450727523193489858695*x-897502674215846398604453139172910405090768180473815045
"(9, 9)",-17780339740541246126104832706843238500285400182249
"(9, 11)",12200763561468292145197513441414343091133805389720416*x-27281640626463009193185518663404131306158894738699328
"(9, 13)",-168858824269336925295010437385271144600642233249758060*x+377579809666787703493092173402309337104998848284648520
"(9, 15)",185317070120237463728897390359318436254184995772100600*x-414381566179946094491978181878807403246187319223569400
"(9, 17)",-474899766963001470781955013889016057220391757623820340*x+1061908161428080142974656584269322659302370838478672810
"(9, 19)",-3257928236987406102964174239837238434058709185574270730*x+7284949003719884703619364897168731618166868153466534602
"(10, -22)",38672989476834886466515835026626395427903426409432762873010433457538302139840*x+86475433363336834614069217400791258210140130193566872574877826836792237733360
"(10, -20)",(454205062201163597140930329512221225475712387618493321422883951162712431284375*x+1015633394806322061849992462528835581884797529010746175724566942190873850596875)/2
"(10, -18)",-200066561465745873606231106661016285416161060781818924636181106243082818609120*x-447362431462047736407375298794273195963968464239661504019267877453862683125280
"(10, -16)",-71464732770183937908931750611763520697679809922128611361618434125334848148302*x-159800000467988141053091584905578867107691383253970152136015962069601163171518
"(10, -14)",-1612568870736043394760499642736583801994477300131438479627052268926556228800*x-3605813613365864361050373981074291824090093811587302518450512721248017123200
"(10, -12)",121427872494059875114518030047314638041274482248216657884461427010956261645*x+271520977259894808993611009641835093178554900608201818429700089127180407705
"(10, -10)",127356729507998471983351393444958851014032180159511959880773830364627975000*x+284778304571937929743371534152028428658691297812037132138664719908482325000
"(10, -8)",1780436869424490561504587427520407957872335887627673384967915689261147230*x+3981177869680077766564522603771286824448189798564802690078505136312699870
"(10, -6)",-1422313170993784561850275889304162312659080744193985968921479443691200*x-3180388935635384392720130487001128993139869693921920790467080602760800
"(10, -4)",(6114519951392840177563725058762252565546135889370158247726313525676689*x+13672482261093100538323702407747096185888235527826088709742687144433821)/2
"(10, -2)",87804080114887960911118155907543492939231033640585774227079855215680*x+196335891838727024880285594421711417793910471708588058913495748982720
"(10, 0)",1294990796994542597775079480676700214771110396855118265470956037500*x+2895687452316427603910680721487894779985598819430408787210160837500
"(10, 2)",5000381080605964493009246034281450837368511344462070126579466880*x+11181192009638790602324088215204793912531119295524315134118526720
"(10, 4)",(199351953520865530891971311674507773052077339449476981755097419*x+445764519519943483890780711275429252539731713475589989946212671)/2
"(10, 6)",-276665695472657344164466825387166452710747419635261614697200*x-618643302098093333226315710535364806270079494725744639230800
"(10, 8)",35629857648260154322521265644037471964658751089494144030*x+79644465733189324240319316933739321829094127407588915870
"(10, 10)",-1882557072220022689343575822312792086072202403121550000
"(10, 12)",401336383357249217736518490477172450727523193489858695*x-897502674215846398604453139172910405090768180473815045
"(10, 14)",-5330028451777471645216136967403327016326793883786024800*x+11918305943411386383813673556236197623446820963442856800
"(10, 16)",-236212583492009829365983735363547642813739511127694698262*x+528187393828978632316057427484672416755447087888879688282
"(10, 18)",-661280571861364271124110486543123278097065974284901424320*x+1478668310881945146444445253614794086575254917454939150720
"(10, 20)",(1501285277630650979017399001035575857265268862901535428125*x-3356975934401780000975089889993035294084044201567696684375)/2
"(10, 22)",127825941573991925418681611998069481078672515118158102440*x-285827494647362409017768465531939750914157763999057429640
"(11, -23)",-40849945259072499013199203489185970914650556112007127878673117465999446966455970*x-91343254476431365504142046736969044145372875405234104854761314171572286091744510
"(11, -21)",971573183324764243987278294519734158880597086896589932948423221418756578383896*x+2172503683030037983387746144398742394815662679906868341075167496583948868877972
"(11, -19)",43187194378518640693603541432574595760151360928174966674006856718675889177018810*x+96569502387864463919739750859831322903445464929529674652223660372125809756999702
"(11, -17)",3487370217585939107126864761057397275434784837407770621397729077495003095897960*x+7797996869230392385232025194989477652920480229105047119585643121083956073746960
"(11, -15)",-1825094869825091578885142671071235182104280714592492094947033160011107239215800*x-4081036194315034481545259744910762496526489769967948367529372651515569678357800
"(11, -13)",-10777824179574462550603976221683082565605961026165398401273162293876577044860*x-24099947515069398671052265146201880073064056060087218423137439184972884487480
"(11, -11)",17814163433329800699017099302144897235695228314345740108640738258051966497352*x+39833680399216477156991655091451698060490730225345227939088235777718303805144
"(11, -9)",237070110597405786810034195668779592639277520610699587769241668513138370140*x+530104882729192617763573110688007881497425436605616959670342973658663794152
"(11, -7)",129191245515353452800677957990934469456681985902116569526467513272581855630*x+288880407070195171018818467156561173233868524164785826432070006315832729330
"(11, -5)",-2021018654234850329990809457773699895190120359364794859401785782355080600*x-4519135094664268559917644309221195857788514568026488985120497997342699200
"(11, -3)",-98730042425099037664591539035377362854801080050093870007545347917813950*x-220767086283959637105415092588132651756948267830689115267556451228568850
"(11, -1)",-588793813313845215535325256088602349321742042248936994980242990970344*x-1316582991301078618396849730342529554057730559189558616914844448468128
"(11, 1)",-5436743672227285725301974992855389761078805504931886431711241066380*x-12156928427342046336670525091301521847801202898657966108346214836948
"(11, 3)",60116560197010318831637438144690263476972793597268942209600065900*x+134424715173974681852162394208742612914798330093815073191798494400
"(11, 5)",1722738376258615984174019934433854752778803641007083261007509500*x+3852160116791749382652406074760427214678997449457300900960875300
"(11, 7)",3092538254256918917448496950640378243643523993156548152304860*x+6915123849862544861847433785354277694581700128080657351490680
"(11, 9)",-15970147765494248175574551972466297922444082735721658657514*x-35713840328699991827387840654630977314839193256499831241078
"(11, 11)",-263324753129689478252985847244060590164286563138556926096
"(11, 13)",-35629857648260154322521265644037471964658751089494144030*x+79644465733189324240319316933739321829094127407588915870
"(11, 15)",-6032491239698080830851516255496404824191621097664456457600*x+13489060481625578193001460291522020946618263985183855401200
"(11, 17)",11526814650495018175115111400975993379011179029621077126420*x-25774741122547308495763648096373851787204496994067307880340
"(11, 19)",142746755812086911263507219759718572530487498378402806949516*x-319191449563389529567889958732670318957208726126586584837328
"(11, 21)",3211343592688116319329638026923861722977646550896657725530*x-7180782572359024689359248416432852972797137810983282961698
"(11, 23)",-135021439682462528162847522981463825107096341889497391833460*x+301917117549873832075031488586775743946874885030043452670440
"(12, -26)",1799408376486925874931770999236411101075572283885140089243296435749141988773636574*x+4023599449107300474308164949249459161839995614438582326749001296928631626892788222
"(12, -24)",-7515779935130630726972849930994446498866133172194495333074598841004881101853861600*x-16805794838881050052453316779879674739291112629611147808964294334101462684377269600
"(12, -22)",-2884238171208984801361881952406198581023446807650153769933670252062352701179086990*x-6449352614122966808965299002579381247995682479362962684796315257691961127605197230
"(12, -20)",-535793956333353381323474680711163495947771119441267300903331694973746230806535680*x-1198071708294932131775808351817727189172128281513930812375807253272524289528560640
"(12, -18)",-313288912287397915514457393600626696506356822084120192426882419345129625587723400*x-700535304471590869898908500800716039191190899844284979057415088274012824364826760
"(12, -16)",83703584715940346456609682837524589148680120244788937806662573668275977742800400*x+187166905385255039347449706734979350274267664502499327337256783397059951554053200
"(12, -14)",4831911680705601929463351897808550659241448865344681214157863281017117504630682*x+10804482979332984910958206856975196847533142219173984106252814780637361982105082
"(12, -12)",-1823598805311904278599285629435521989310658325187493034875614659883068173981440*x-4077690892364822547544117449102739804171598749040024548553354419268310068839680
"(12, -10)",66777445226435954861115406666449911584445018494254968839580305291933495161360*x+149318906890079631583058292643490207814615733864603047921810580719392949408720
"(12, -8)",15662114332607578133779569190139818327203381765540102640548681143917069999200*x+35021552319084295739889625787267149814488843333344263142849441439232151037920
"(12, -6)",1825262760535894804295602305891697953353765300214862058847449294069224960200*x+4081411609357181251881283479580671913717920988116513118423447882198236102600
"(12, -4)",6557262107657353286820917746310733593599450820925509609920357175254113792*x+14662483819005386211297396790495676615294534717997103414794835826272146432
"(12, -2)",647076011955471243572340583702346270664185360830883402339145069452123430*x+1446905949341900321265336321882602185373884185446461668440879754395378310
"(12, 0)",63793716656114565612878337707242140211089390902031488674072082373072000*x+142647086980432743689651990478512889834268361316795361763146155557328000
"(12, 2)",1714571679195777498006540985655286471400030058698472654617641632066550*x+3833898826977720426361707719974478906851907496736922746726258994242710
"(12, 4)",25747153152357754154981673436677227955229670671472801129964868879104*x+57572384675769841043112063331823683054307858387860734521068930927872
"(12, 6)",340952785350402736841257198287972786468150500272617066231502326600*x+762393605134414370295968137280434532341287732025525057726206870600
"(12, 8)",478556229062061941350586415466622166919186257404431683563609760*x+1070084027725058921458486682121427660333811451672433241252025120
"(12, 10)",3228500960434140191193757971045777613734890274831427172228400*x+7218160524542973882690885761706029103296542367809118008433520
"(12, 12)",26956006495253969411622441806189711149451221206228870213120
"(12, 14)",15970147765494248175574551972466297922444082735721658657514*x-35713840328699991827387840654630977314839193256499831241078
"(12, 16)",276665695472657344164466825387166452710747419635261614697200*x-618643302098093333226315710535364806270079494725744639230800
"(12, 18)",-1035514728485522432418684063158179479144932902736626008249480*x+2315481324595896457619987129053295162191825121742897771083640
"(12, 20)",-1770961280326925059648765281437615058757493695503947802627840*x+3959989808331065417380236362798206517568181912807799158460160
"(12, 22)",-9533280590559892929248817982951106883222429391378922918548350*x+21317063449071260491781405305468546184435246768091502608369570
"(12, 24)",-24841928691508447391093317173485949626737684051546850610487200*x+55548241246415291035160309354427871484161840909730569785458400
"(12, 26)",5947589599669972271514230890514079349793397194689442001241422*x-13299214647132818765196335192576197894340039541026846294904018
"(13, -29)",(3746881652193013001948452031301618270087167924331813432662649918207032018665867029*x+8378282077950301040232221205411735373651041626923292973252735220829532629101728047)/2
"(13, -27)",260093795861734276756600958220414165181533413719753692057812179124480242503877392300*x+581587408072791335210336590924133928102960036226515224177392963945596103852067237910
"(13, -25)",816887190759653320889802956885053596740495641896585009549720831367231340988921519480*x+1826615288487422895533703408826198332276819192063283324659140789131643262327072073320
"(13, -23)",655742056943138473942670649797111372938411286984767144289397599015089580885340837480*x+1466283815030395575022193024227630993256817500101468583896131223346030529681990838160
"(13, -21)",14827802907680895546575851888697120028623974973445846199788644865834094601443823367*x+33155975258543520980025071775001574499025999495829721839382833446952346355384514157
"(13, -19)",-30156382600301327926760925346996046391313574458812708303947577377625006332634331784*x-67431721449765639232209394400446943820595467320121668793119393572758529462648651917
"(13, -17)",-935629195270707621406446188533475385964123626081935336483643418656156034932178950*x-2092130482358726989812700453762026822171925642318721657846564990123551434409761370
"(13, -15)",-976697266937330882745120232453889542180776035681777522716593249024097952434323840*x-2183961482310129683285783461696092124780773634530750999866188537111146928178549280
"(13, -13)",125884964550896445403411953186374178290522125550903135790980303847659399580477395*x+281487338080955736425070438818123224490146513627816844173242830838327028498771065
"(13, -11)",-6889023277049558660901090776462057383152117312278200001441712780899329951247868*x-15404324346061180015816260677928322260817266954894923449480617703381355608310818
"(13, -9)",-491903028225753159951391100233173377285898487784861546453008241161612038843216*x-1099928609450781832813566873736497153712679258428465306314455515124056970854128
"(13, -7)",-71130630973112128003258392042174829770292200631404044005478109696674004088000*x-159052926138330733917855717965142743817657192628577477265799306474544833030800
"(13, -5)",1031206479401465262656053859219752727527217907064202264342944884045573550440*x+2305847786779912973978327114258989958386063112860820472522886136190562677720
"(13, -3)",770242153361123265694843737637708483963708098280706756438776201004686938240*x+1722313814051289743159806733002128537502781481440573993928660483999970446480
"(13, -1)",4662010788716273236313165186683968937307762442754440076660472664401121122*x+10424573035406996479252772839241800721815108436486685655677962505799220382
"(13, 1)",-132063583328243726518761129433353278990660486360288391651708601592591676*x-295303149674160894806990733942433480588314235197459699177440938545035128
"(13, 3)",-972079992011902363421181060981883396722734306990606182907367143531400*x-2173636941706077627327228282467195693042234537347413002555370266215320
"(13, 5)",642897265091590037968913676635377414220583142354250501307910215401520*x+1437561987293482641806484048675688402266836783685061585864141901392320
"(13, 7)",1592227581734113457130671314685600089646425272654171876588243522600*x+3560329109459016343529294972782091856042771220519092672190945566200
"(13, 9)",-10031996108812141671106942513946543330060997119058906768114530688*x-22432217978123033895226060276466536001156253518763112652525964768
"(13, 11)",176705918077799666482144020334739806582297929371975901394929239*x+395228276762188854229634398240574930926758020259124275919910397
"(13, 13)",-1860801790505882806093356820364662098769058692912237455740710
"(13, 15)",-3228500960434140191193757971045777613734890274831427172228400*x+7218160524542973882690885761706029103296542367809118008433520
"(13, 17)",-3092538254256918917448496950640378243643523993156548152304860*x+6915123849862544861847433785354277694581700128080657351490680
"(13, 19)",(-199351953520865530891971311674507773052077339449476981755097419*x+445764519519943483890780711275429252539731713475589989946212671)/2
"(13, 21)",49010378917906430282364753613244204516645559121897004210709204*x-109590538863461362266001661111981584733230555004962615699925778
"(13, 23)",2167426076761704080607569962885606165519568789330693546236121300*x-4846512043844847575490872153830172985330090011936689551968825940
"(13, 25)",2700059543654700599922172334512756400227870408642136369794202880*x-6037516682908971496618533060555515961206204219901102979374493680
"(13, 27)",859688759605579915517541273885495752995806712544527654769129655*x-1922322505970551983772791293926216381060535564423789068267160115
"(13, 29)",6192289264898652096246646813658390633866246890179543419008196*x-13846379732655588474662531352007366974634311884158497931104009
"(14, -30)",7414256738022293530949594239016082353470016692199487528046258217085584662535172396000*x+16578782068853698000846478434475776700432797092548122925101993914822425902941859168800
"(14, -28)",60752680271317095917280411208415904294933262493162776520617150694956621000207345748550*x+135847122901975393422113334392504137005323950217596034581575628518880013723709410697550
"(14, -26)",66089206418330352413561594218936659980334040053645154273493552522299674476169540488000*x+147779958130402071250830280064106246630964330731592438455704120096350250955501910684800
"(14, -24)",15781509984265371115874295294627948487629269833754786255313304211279497670110040547531*x+35288529112409006306141601017470457957635375035459368486050971771361682081629646624247
"(14, -22)",-1512835990325962621930391306991361312356014911595113745720922572554502032616916144960*x-3382804113177066650919390376714900100169039645172551562713221609773537760614082802880
"(14, -20)",-521204399328304550257512098905560915850763732924760665325906747308153156339501609100*x-1165448467070034703041628959653443704870864594992169784983929656584662303489617526700
"(14, -18)",-144784366777799334686146883820686046896889507925481855067761919661371157763878750080*x-323747686194421501540269171990973947542356025950228395308109549983589945158138153280
"(14, -16)",-53468228921653519221614387614391731686208079502326449338457387630029903751562523585*x-119558594505337546121095309964544287218649550966200331508387203343405211577097444373
"(14, -14)",7790252947715221996977255616233843746633287625152954411185914206236393489485804000*x+17419535153009351378576093156206951301493418531640878226973268063451672590721988000
"(14, -12)",16402380976121758048857803176274318662935446282681403038450583251607777138414360*x+36676838855457605834436434223187916437012797276531466445251669161792027624807480
"(14, -10)",38690923232831093033467829148138782004769372543820598342017850060720671242905600*x+86515534460836246958372498230182591878643448617238836484414751947589834905401600
"(14, -8)",-14771224975630951639892898607528948486061016175521847207789726944256125056389565*x-33029463156453482378162343329232477405247082009545232491478686502485768406146065
"(14, -6)",-1436457052577622534541626914326917305253487362760622999232313420197628712628000*x-3212015616322553490494694701779676042742308669279999281324480940795762021925600
"(14, -4)",55741242748440245336488801767713225783846395092365370631575574067208751875546*x+124641207935829598085659198577991600793882624939951332231745451517473854615522
"(14, -2)",9692920747751775041190524206228461588590884367572412535402654994870668664640*x+21674029692491060832351022309209039297763294360362046779049714343627435109120
"(14, 0)",-201011671392342220782018855505458460359603391364285995673156494947285033000*x-449475761504127005132644251486663509167417371787713806186408578884251817000
"(14, 2)",344922161799853813785489928020116049885951428443854124957163508474503520*x+771269400730654195539336618861396056240973119814278063310724044932834720
"(14, 4)",281414460325038196053327371762000092463623995132453709366832798514643030*x+629261863138202145233820683730993226179440089026121468963829450028609102
"(14, 6)",3553226856974235978167901001545800140947470830046948833547361629035200*x+7945256791693547725557795660457816814454076878561839855690352893558400
"(14, 8)",159550489011015764457714546177882064370260001074622795059153134499245*x+356765739490309197719532636344804644685519162146259002086365770512385
"(14, 10)",62111348851472796927439946353190113319232966679098468950542819200*x+138884626286014825831310116582838165009561545001528480256568233600
"(14, 12)",-9653097574180876036744570997578029014820705773821150880539641720*x-21585224825425308509672033675349672937667611110649168664034132120
"(14, 14)",-115153677687547059316710827334761898700500551352921630059992000
"(14, 16)",-176705918077799666482144020334739806582297929371975901394929239*x+395228276762188854229634398240574930926758020259124275919910397
"(14, 18)",-478556229062061941350586415466622166919186257404431683563609760*x+1070084027725058921458486682121427660333811451672433241252025120
"(14, 20)",-1722738376258615984174019934433854752778803641007083261007509500*x+3852160116791749382652406074760427214678997449457300900960875300
"(14, 22)",-5000381080605964493009246034281450837368511344462070126579466880*x+11181192009638790602324088215204793912531119295524315134118526720
"(14, 24)",52162669617419406440782959858484254769361436535080143056249072245*x-116639275152412740932563671234712867983297764554250799991690160823
"(14, 26)",218444841026869343285876300579173894181664983485607682754116554400*x-488457513870214815863537186039348379221387802197886374303937047200
"(14, 28)",200806006049169923794668325380818959845679968837135437179516182850*x-449015879816177926829241493184359761140140180573242830375265898950
"(14, 30)",24506363780765031093652085433065891742201922420980738894062558400*x-54797895295129362704006040529312637832704335054642116822795043200
"(15, -33)",-183616442822021469525381615550546333450060420618523548774876625939003395186041390953520*x-410578847936743324625937725145538759934776485781365163808021141003836232013331384673580
"(15, -31)",-2046823775596017205374105161449279118024570106244317069082107557636347437357399188572962*x-4576837100195469595086280907938866361804551242067171011770097737386532096598444540972118
"(15, -29)",1966391974656399357063331440536943109510945417293836660299044167541593225700999875092848*x+4396986125741752628487661552677113731291250632617710398424235627742716303138610658117232
"(15, -27)",623162400525711377348465079631958284047133264949878030938784060377565703813547637014360*x+1393433488597441323005823109775001819877121477292666969482389386537856940114686921548840
"(15, -25)",-391791876109737344097247141847135480651606976430753134367971913569587159270028612075000*x-876073268013548555833350516912297708764804801255319041358658722510017882231568943350000
"(15, -23)",-18187912963948284081850384553328196909173165056463753992983824189555252733373430811650*x-40669409756238045018092678739846132376017941619871709672546528378072835786676051714350
"(15, -21)",-103153266992270454831444328763277175562544139997425364523939391045665457610022429219600*x-230657717095902010565498881872657560574853200974838339372454696128450297813096051914400
"(15, -19)",3035121136543307061536688748059763403321209484765938328093480893908438013273736044848*x+6786737181257255665378203697755998540659410965380969093636642402470770058019195404432
"(15, -17)",2920504499776017419580389389938997594148181228840123790592179238671616812779815579520*x+6530446590093194281822562846975499526699222916891524098226244116946944064295052628880
"(15, -15)",-170165526982923100229750579346510930166481705929899861897451746667727530958387268750*x-380501685760890747347408799596328874089957568485514926501583926601982774103701006250
"(15, -13)",-56933680801558858904886220725628812891981015128071221382291413139690736098099967880*x-127307580481560323121145268459261535055693494640558067531260659931172238766467773520
"(15, -11)",5959666335838575129371487731883370503137459524575805409723910545668936273969695738*x+13326219050152145116784949762143854958010422346169541546442560215275906815283756582
"(15, -9)",710742801427676104368083971136819993001639609157429367269718794345370033337759600*x+1589269218510918347456126234479071539533192685785907876826848808653747824766081400
"(15, -7)",-47248630059090574330683311271766194280783533547092085433664196711947118838652690*x-105651148655866429476361396351826194837869134583602904193100901141838067142622110
"(15, -5)",2710184023710417189988403726967403087234376994514718762293661518749990980737500*x+6060155708550394650266616738171427053210256824670683932529586839359737634175000
"(15, -3)",-1294904478683873640820314679480906078785040265044739581722465192260663460905040*x-2895494438706068870832996019621171896109314586050091058688995739835575407210160
