numerator,1
denominator,50
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-180549901660387981668685224239763093229111992741381980377715079163979094401996666775658158486509664677245178426771348761140547567875216070045078961972708174141112391600561526327967875093174073955533574272687911756105379949585239187*x-403721853443529675739892677897613565177101086840036301801188704448813378495545367450938652564859721820416690901393709066917377669307801126464764500701612417038215677013175767026628631717997043195774203516787098826753580796323602963)/2
"(1, 1)",(-180549901660387981668685224239763093229111992741381980377715079163979094401996666775658158486509664677245178426771348761140547567875216070045078961972708174141112391600561526327967875093174073955533574272687911756105379949585239187*x+403721853443529675739892677897613565177101086840036301801188704448813378495545367450938652564859721820416690901393709066917377669307801126464764500701612417038215677013175767026628631717997043195774203516787098826753580796323602963)/2
"(2, -4)",-27312157301473894477068939799956735614510202349774998262765584438534973661983203412877086290240583862818095240007894068244004239781818825369308550885772192685726504301053254979317942765360183387744084768279001698264346693660059303311208127670565091187*x-61071840338262845147634250784664193669335425158475588317952447913026771984421041735144293048041095163710870857457342981057257601107547968600610319713290647296042269190029485326337431157357848542840600613178711937707968119957827264157647687882168753926
"(2, -2)",-50706198037687148984398929070792903359463470100121995517533606648114237767757168419031629206927314272977526937938557945890556603733865059547463648548247536130665122480146307116185121774825534192120212070541556301380774073489939242359132182790860*x-113382505692834908311012088666862572852621812364340690228872760079240473484426479506472685245866946538592789171428849932665756382853188983671657946734849678714120067727334409596440214018807657096997703828070164086151104977687862819048885415336140
"(2, 0)",-690431378864266517017313151688565534044234655123876337779668147751597222830439975827269329073845253768720404853297789611336270119617615167388051158611272347956600745473443907278554042691390338603784641675259598280522672933547665304256050*x
"(2, 2)",-50706198037687148984398929070792903359463470100121995517533606648114237767757168419031629206927314272977526937938557945890556603733865059547463648548247536130665122480146307116185121774825534192120212070541556301380774073489939242359132182790860*x+113382505692834908311012088666862572852621812364340690228872760079240473484426479506472685245866946538592789171428849932665756382853188983671657946734849678714120067727334409596440214018807657096997703828070164086151104977687862819048885415336140
"(2, 4)",-27312157301473894477068939799956735614510202349774998262765584438534973661983203412877086290240583862818095240007894068244004239781818825369308550885772192685726504301053254979317942765360183387744084768279001698264346693660059303311208127670565091187*x+61071840338262845147634250784664193669335425158475588317952447913026771984421041735144293048041095163710870857457342981057257601107547968600610319713290647296042269190029485326337431157357848542840600613178711937707968119957827264157647687882168753926
"(3, -5)",-104442983640525365296342044136665883895075812837414405285611132186066524183985236372257969326502420775580630790009186703987536846474400852785495826901608863721230408374625096638859356189567070221422261001151553166482538846181570073430963814753014251822184075*x-233541611193113175881144024523901363737430434604304542792294514349242382323798112321527275152292337256256096764048110043425864514211117349091973622306736185308381433107473786790257892694867520914856375389114799840927263616332895319582719909689096365554616125
"(3, -3)",-82582218754600652176400178668577997614629170268909337621721620930257210970782156213094063392246564391369235597188066833042814803765769101970483627537062661857413014622678671655539769064353599333027754085659986842142820564001790962453123542754018536123005*x-184659454868045081793900911792684832769150538124664240470722977803675692509777938849540686661339987842626456148834900608940458104593543174649569786844867004420946537283653639116850946839774445865388846786936833490643033225100702423299379602285845144149245
"(3, -1)",853222595258534411147753275069716035350065558085720782344266410871657921849557531740341964007791697716357727680657638222760143033716676489139357162951975561626928530235547815673184310499121947475277995861755782842614848883739178366894294219880659754*x+1907859756636493634317688282034510977486527302376554198573911018648943816541116157958384135516615716921118149931157707448768455694786480787821163102779816262522418346245069824506493316588014235432702457868129774552529936531660179436995293714538370142
"(3, 1)",853222595258534411147753275069716035350065558085720782344266410871657921849557531740341964007791697716357727680657638222760143033716676489139357162951975561626928530235547815673184310499121947475277995861755782842614848883739178366894294219880659754*x-1907859756636493634317688282034510977486527302376554198573911018648943816541116157958384135516615716921118149931157707448768455694786480787821163102779816262522418346245069824506493316588014235432702457868129774552529936531660179436995293714538370142
"(3, 3)",-82582218754600652176400178668577997614629170268909337621721620930257210970782156213094063392246564391369235597188066833042814803765769101970483627537062661857413014622678671655539769064353599333027754085659986842142820564001790962453123542754018536123005*x+184659454868045081793900911792684832769150538124664240470722977803675692509777938849540686661339987842626456148834900608940458104593543174649569786844867004420946537283653639116850946839774445865388846786936833490643033225100702423299379602285845144149245
"(3, 5)",-104442983640525365296342044136665883895075812837414405285611132186066524183985236372257969326502420775580630790009186703987536846474400852785495826901608863721230408374625096638859356189567070221422261001151553166482538846181570073430963814753014251822184075*x+233541611193113175881144024523901363737430434604304542792294514349242382323798112321527275152292337256256096764048110043425864514211117349091973622306736185308381433107473786790257892694867520914856375389114799840927263616332895319582719909689096365554616125
