numerator,(-28657*x+64079)/2
"(6, 10)",13074866635180127610000*x-29236290578766353670000
"(6, 12)",12655932856465895474400*x-28299526185730831106400
"(7, -15)",286768180174252324540285814389500*x+641233144653535684531445140650300
"(7, -13)",-1084326147377062827557506139297000*x-2424626975315567769024523739844300
"(7, -11)",-4674354626336149649270741818214052*x-10452174695428259347819447822759348
"(7, -9)",-1549306147908133745800714588362576*x-3464353864680930656125839260824368
"(7, -7)",-370417352549681353398186582311000*x-828278380346592552161452698891000
"(7, -5)",76340310069323606826517126981200*x+170702122738419279687016134903600
"(7, -3)",-10288185102675422398274787291750*x-23005081254684568161727299813150
"(7, -1)",-2176938937064889260613278138552*x-4867783446116621907404699254128
"(7, 1)",-24429366530574827125490259276*x-54625721838633118530065032588
"(7, 3)",1533504253876930668891264600*x+3429030960723655368706397100
"(7, 5)",-11016516265913540799759600*x-24716824500109160460128400
"(7, 7)",403436204867514114674000
"(7, 9)",-377380156597650130610832*x+843562984988427360517392
"(7, 11)",-1138387747045641779615696*x+2545512311543579987140392
"(7, 13)",-264075723884873719234050*x+590491269813990224304950
"(7, 15)",69839240665591403563800*x-156165289625230036165200
"(8, -16)",-171408540050504550578615132784233088*x-383281147476923410435399474591065984
"(8, -14)",-285028782291798758272416801325674772*x-637343732748450321670809609075302748
"(8, -12)",247414631980467879134074493120850000*x+553235935736419597813515906369831600
"(8, -10)",45311458723843152545444220701364000*x+101319501866189159977060481227497600
"(8, -8)",-9650739609828965685152807173606400*x-21579709800727364837882301620198400
"(8, -6)",4184675681524428686036600724090984*x+9357219287678883539671892965057752
"(8, -4)",-260918518406231169911016810786000*x-583431543744822900257817343294000
"(8, -2)",22845746752475804234986974822500*x+51084642736048953442152340740300
"(8, 0)",-19926401659179433197361313241600*x-44556788635187175903050409715200
"(8, 2)",-705137605570244527337892461700*x-1576735644428708458153822102700
"(8, 4)",-36802638223528578732170258000*x-82292916642452867932908174000
"(8, 6)",-203881432083690257042900472*x-460450437460816766582428488
"(8, 8)",10511002617869504367257600
"(8, 10)",11016516265913540799759600*x-24716824500109160460128400
"(8, 12)",60255142988872450740507600*x-134734476041651537605064400
"(8, 14)",-69415629415652253056528076*x+155218066073092578829388092
"(8, 16)",-41744667324843170761708416*x+93343913836463625307456896
"(9, -19)",-1200108737302572002164349874932746488*x-2683524716999988595250926662259454028
"(9, -17)",-3360301651602431695945385627961172425*x-7513862917887852392930901748607255325
"(9, -15)",7917932253407185276532211759253290000*x+17705034759856557095678349805803660000
"(9, -13)",-6296760080747271171803012432187389550*x-14079983578557963106522066715812482150
"(9, -11)",841345943369330495891249462436601680*x+1881306721967511439404710484854648832
"(9, -9)",(1751910566805042000107386471536172167*x+3917391117876260469364363505858120427)/2
"(9, -7)",-65646483110304876575759373950453400*x-146789998718433526214405560605713850
"(9, -5)",-28893634486493632611925871940000000*x-64608130828830913632828373432380000
"(9, -3)",11949046900812701921593435422236400*x+26718881136576062216850244480525200
"(9, -1)",2070998742805476739189393839521145*x+4630893970372328034384485924933277
"(9, 1)",-131001136131550852960676583573948*x-292927447775458269103752664513818
"(9, 3)",-23572413647355145880593276405200*x-52709532323409948960960470938800
"(9, 5)",-989846420424223253720900430000*x-2213332414152073333232095830000
"(9, 7)",-2648906737973277725647209825*x-5851637348220732391905667725
"(9, 9)",-954037581493061857099657689
"(9, 11)",203881432083690257042900472*x-460450437460816766582428488
"(9, 13)",-1533504253876930668891264600*x+3429030960723655368706397100
"(9, 15)",1928325437007029393902245000*x-4311866757789490753807515000
"(9, 17)",-818364560575182182251707900*x+1829918787822849101413510050
"(9, 19)",-292273302004511223286642650*x+653542971290412640805699742
"(10, -22)",870769938658903601264138385024234400*x+1947100775604630512001284770240267800
"(10, -20)",(-43780976857868953761834174971057799375*x-97897240375540129101622465967035748125)/2
"(10, -18)",451183207745417043313032751110671014800*x+1008876322825162137486293639364543987600
"(10, -16)",100309865399187977871657543318705433516*x+224299677846438396296903281690675557012
"(10, -14)",151115723281641402732856196339005908000*x+337905029726797774109884211122561576000
"(10, -12)",10811077797687391639209797870530884075*x+24174304865667726391439293341324521025
"(10, -10)",16634264450665933478853032294748062500*x+37195346067397224161075914248611812500
"(10, -8)",3222639467152225984461764008709034300*x+7206040915526078447833951151041804100
"(10, -6)",-542146571657214315652433156412948000*x-1212276587993974492277592150123006000
"(10, -4)",(-1209709949103259991950731018645802937*x-2704993679252007472743470886494899419)/2
"(10, -2)",-5776018143600854676565779601375200*x-12915569208679080379363142983378400
"(10, 0)",24915236543586212472138794197875000*x+55712162559809502355521575650125000
"(10, 2)",289611554939841404572355232660800*x+647591130205790451734059683561600
"(10, 4)",(-635942438573069221479421550597667*x-1422009204883364638462770110647369)/2
"(10, 6)",-16095806746092717519696134973000*x-35990727563666215558174000881000
"(10, 8)",-493906082667028819550640733700*x-1107917479584108311763507915900
"(10, 10)",-18117036025841121478427875000
"(10, 12)",2648906737973277725647209825*x-5851637348220732391905667725
"(10, 14)",36802638223528578732170258000*x-82292916642452867932908174000
"(10, 16)",24429366530574827125490259276*x-54625721838633118530065032588
"(10, 18)",109880714836851642622319296800*x-245700747791404360444339982400
"(10, 20)",(-10662376061017138556337033125*x+23841797674100767271361620625)/2
"(10, 22)",212066454769871467950267900*x-474195008612817122937579700
"(11, -23)",808997857299884974564619241513577179050*x+1808974202574217270902986116686293142450
"(11, -21)",-1073329633368118567693288986939569869968*x-2400038022476039673566091920384956366608
"(11, -19)",8938768683354741301248387905615958544860*x+19987694411127494441366525509833538889692
"(11, -17)",2895378408903066224148836697145523615600*x+6474262942892438376904857593920748815800
"(11, -15)",4064397551037664407575594960137604490000*x+9088269211703888520771759669060659070000
"(11, -13)",2031259415834905356548102742993183923400*x+4542034133743361113372237404000857959600
"(11, -11)",363329139845055081806493077402263588104*x+812428654900070570824753087152779605224
"(11, -9)",7380045675974279639496965653057034040*x+16502283808531885172448189072329956572
"(11, -7)",-15943298264278967955644577300034723950*x-35650298704481949220480062859083273350
"(11, -5)",16734575824293704087054730479306130000*x+37419649117746174210695822448074280000
"(11, -3)",71451698715359563765383599125429500*x+159770855415013374819301561606309500
"(11, -1)",-616115270041120659531689474655064128*x-1377675625780978126253093322451469768
"(11, 1)",-6066548023034964952396936746319300*x-13565213097237606772546945412900148
"(11, 3)",18698251998339718268885490204195000*x+41810562450888020772488541166242000
"(11, 5)",-803646956639856623182708712625000*x-1797027451246659946506413881545000
"(11, 7)",-211380837751436686719011878167400*x-472644557875671909131277465080100
"(11, 9)",-8635336931616576065502760342398*x-19317238287658376640734023026198
"(11, 11)",-395716151762106267637141245936
"(11, 13)",493906082667028819550640733700*x-1107917479584108311763507915900
"(11, 15)",989846420424223253720900430000*x-2213332414152073333232095830000
"(11, 17)",705137605570244527337892461700*x-1576735644428708458153822102700
"(11, 19)",2176938937064889260613278138552*x-4867783446116621907404699254128
"(11, 21)",-261397643674266431755420245600*x+584502900413927225038050842112
"(11, 23)",197022542806467586328736413400*x-440555798815123715133178277300
"(12, -26)",1673268058809451675008187136956440349698*x+3741541124077049770538361674744566378422
"(12, -24)",18142888784701216843770815650811606046000*x+40568732630810467374980155786548264378000
"(12, -22)",42244504537457913521540792756268129659850*x+94461583821554205508484716498536999898350
"(12, -20)",81820161350175737402905674566409913267200*x+182955442708993923330352462583257564108800
"(12, -18)",96791129657994034012932273503968602300000*x+216431545534270630820236467673433536003200
"(12, -16)",66090743569362119162754359196069199491000*x+147783395304600785640680970377922295089000
"(12, -14)",35465094555038440743397544174430411200754*x+79302362253523610191110580669581344773542
"(12, -12)",8068252759401781734808771816493488473600*x+18041161629672639413263382888461384281600
"(12, -10)",3536827445627432776920511754222674185600*x+7908586593109881150670464319639334145600
"(12, -8)",-184521174733588174011475028691931950000*x-412601889992419096929853648915192832400
"(12, -6)",-86545691770509682472815067199455622000*x-193522049958612836236075834143949038000
"(12, -4)",26874066579577849519833496175273954304*x+60092239703715369819996293849468239872
"(12, -2)",15445650775327974104949098230335097050*x+34537525090535118126643715683143575550
"(12, 0)",-3962196045570298895009164696995000000*x-8859739693760658229866778260765000000
"(12, 2)",-164750637451913859563183120132144250*x-368393641501371940229085598113913950
"(12, 4)",69746113795473578049445096494985728*x+155957022343504828056223642023608832
"(12, 6)",8315969566236628115892370843584000*x+18595167509264114692631999878452000
"(12, 8)",-649350387547549969285566579896400*x-1451790638454870257675137261388400
"(12, 10)",-118661023692890425600411143588000*x-269186214064249558759040211098400
"(12, 12)",-8787453532507850584693151462400
"(12, 14)",8635336931616576065502760342398*x-19317238287658376640734023026198
"(12, 16)",16095806746092717519696134973000*x-35990727563666215558174000881000
"(12, 18)",23572413647355145880593276405200*x-52709532323409948960960470938800
"(12, 20)",19926401659179433197361313241600*x-44556788635187175903050409715200
"(12, 22)",10288185102675422398274787291750*x-23005081254684568161727299813150
"(12, 24)",4418501297577274090148702922000*x-9880069260053811699205010082000
"(12, 26)",407506057981158745483168191774*x-911211246888841669131708238038
"(13, -29)",(127127879743834334146972278486287885163*x+284266580942632122201475224120405260207)/2
"(13, -27)",41062150723908572448030740019026348974500*x+91817760321001766971036030681450749899550
"(13, -25)",-313462339851926267677437577162993637791200*x-700923100295048496588951781653860546246400
"(13, -23)",-93807337516004042790946920713386829329200*x-209759583474051305825450663040744133190200
"(13, -21)",537906156994486148029521420625295861854509*x+1202794732555344996079794041135560890448497
"(13, -19)",1305626819406418657779234163632704688068072*x+2919470321439593740610276285557588442876043
"(13, -17)",867938770813532999828454843299554513154250*x+1940770091846670233915797161323053149537650
"(13, -15)",490773021564060038734802936741401950069600*x+1097401837740208406174524987642071973965600
"(13, -13)",134222432961271859415407530554341857224325*x+300130484206812275086655677191220059747825
"(13, -11)",33162536870165274338404803784941614747724*x+74153686748032671856578219869065283165942
"(13, -9)",16193438128185537066802588373952076222848*x+36209628444059815749982183283681376806592
"(13, -7)",5174779071312756161397843800569405534000*x+11571157771998455856444047273472364026000
"(13, -5)",-925117248459082684943991548967862350600*x-2068625054712047821899280170245641427400
"(13, -3)",-59710607340120605420381486474832357600*x-133516976985453487877671139727411219600
"(13, -1)",69133976386882135732556301687111319834*x+154588270752020190857318149871059831362
"(13, 1)",3593262827313253057947192393490914888*x+8034779867598970893970310093029591772
"(13, 3)",-4456813047099691916372752990416399000*x-9965736871289696441757792494861700600
"(13, 5)",-21699417536444350414815753495826800*x-48520365101816445845469038997950400
"(13, 7)",90723059037774305245824164877642000*x+202857291078414621251957547914846000
"(13, 9)",-1533464168699923705851505156124256*x-3446567036897302840953504589529568
"(13, 11)",-888551986827965733978088729839347*x-2022981276023747666979602812843023
"(13, 13)",-146186966105258491498660759434550
"(13, 15)",118661023692890425600411143588000*x-269186214064249558759040211098400
"(13, 17)",211380837751436686719011878167400*x-472644557875671909131277465080100
"(13, 19)",(635942438573069221479421550597667*x-1422009204883364638462770110647369)/2
"(13, 21)",131001136131550852960676583573948*x-292927447775458269103752664513818
"(13, 23)",-22845746752475804234986974822500*x+51084642736048953442152340740300
"(13, 25)",-76340310069323606826517126981200*x+170702122738419279687016134903600
"(13, 27)",10000235817346522636529536229925*x-22361207078614995203020852561575
"(13, 29)",15480299423982556528939246172*x-34615001824075834610388670089
"(14, -30)",-220444958246218682071011952902264406050000*x-492929911935647795074944468449695667970000
"(14, -28)",1520977448828009169025223968745018199573000*x+3401008967823636340914633803430406853839000
"(14, -26)",1071362288364320289008635284869341598740000*x+2395638905312352140469435649529220020616000
"(14, -24)",-8503765719194634175229273929530264452322183*x-19014998212851590196591010663441504582958493
"(14, -22)",-1189179294898097702442146110870799912349600*x-2659085740827415309421353071759949990890400
"(14, -20)",3299886164166169555058984021795036224005000*x+7378769781086585752993179459697917451155000
"(14, -18)",2666124951233381370663543135275033158075200*x+5961636627466152516334921730164883941413600
"(14, -16)",3681662059838371077204719899650982790655045*x+8232446635980496124757057598839786152402647
"(14, -14)",1840960712242402947618678337264236385570000*x+4116513296480442288661692854141232310170000
"(14, -12)",769781300821042529102251432486327316172600*x+1721283316444065771792997520434155777455400
"(14, -10)",63229116983128582753576610132963901120000*x+141384603731561873573905331224382889360000
"(14, -8)",12340623794448764756690210651290588844225*x+27594473689138601016984109518854584395675
"(14, -6)",17258406256341489264129958954118195910000*x+38590969572489952670271335006581452678000
"(14, -4)",-1291901429475200542598317372433754374568*x-2888779416531461148667204937479093102808
"(14, -2)",-1128451708606059090709336465262817509600*x-2523294729857946005540984663972435174400
"(14, 0)",206797230222880405163989294083757125000*x+462412664111803520344183619206234875000
"(14, 2)",81728208204307911176123604449106625200*x+182749830453129945475075918881121367600
"(14, 4)",-3890891383404285810417334031593460200*x-8700296219299182128178782226145544088
"(14, 6)",-2498965546608363970090343671820052000*x-5587875632459799372628907241210552000
"(14, 8)",210116002652391724461047794246738575*x+469820224429288116345790691326875925
"(14, 10)",55817226291221284933243990040040000*x+124742246967876182006530854281160000
"(14, 12)",-1716374989758867270446014137442200*x-4676330445220616820452258573286600
"(14, 14)",-2005063202209611716075314616380000
"(14, 16)",888551986827965733978088729839347*x-2022981276023747666979602812843023
"(14, 18)",649350387547549969285566579896400*x-1451790638454870257675137261388400
"(14, 20)",803646956639856623182708712625000*x-1797027451246659946506413881545000
"(14, 22)",-289611554939841404572355232660800*x+647591130205790451734059683561600
"(14, 24)",-2070998742805476739189393839521145*x+4630893970372328034384485924933277
"(14, 26)",260918518406231169911016810786000*x-583431543744822900257817343294000
"(14, 28)",370417352549681353398186582311000*x-828278380346592552161452698891000
"(14, 30)",-53686948402430280935308861620000*x+120047666132357843817743355480000
"(15, -33)",-213381648060809757752215496440597863571200*x-477135870214906797102457822511759335694400
"(15, -31)",6361634237917644261338858657114158681463136*x+14225046603973922740492705307568145303228032
"(15, -29)",-17182773156945914881768837682587256037121584*x-38421848820889728367668736477350230453341248
"(15, -27)",-49064199465913219300023315962167883175050400*x-109710885267390834093388400911533621470284800
"(15, -25)",-102304907275364375131537019611778295135750000*x-228760727099527538786568115912604423380500000
"(15, -23)",-76777233571142224179991526840059285503955500*x-171679113389452949059091526210464333559115500
"(15, -21)",-34146440889848786071154854960428761358534000*x-76353763019380294231824356310651395850798000
"(15, -19)",6312778636213771858371833758944322812625056*x+14115802157482409496984930526567904575902432
"(15, -17)",7817419958098865599296244828873654094227200*x+17480282434972621114378676917891104949988400
"(15, -15)",5986092086092635327211917151648852240500000*x+13385308824076656058690878802951346830500000
"(15, -13)",4628856450579570933862054359275074541017200*x+10350437681584316416788449386237983720347400
"(15, -11)",1834426069318469537333446118320750444590006*x+4101901390693838799935483049886442816751822
"(15, -9)",104658003417935081291998950813601022904000*x+234022410031909086806370487281477632088000
"(15, -7)",-162687393210687918895172506262995278333900*x-363780070301316340049849938393567049436300
"(15, -5)",10399966706688967909990836530135638635000*x+23255032519837143142522704385598221117500
"(15, -3)",3431206100578548578721976061033928069600*x+7672410085521646739404177201004051383200
"(15, -1)",-5673479988003466451994807804077896962624*x-12686286920545830156961629835431167733408
"(15, 1)",-1482465785764682442260419032629027197104*x-3314894265108258302925332528715218602608
"(15, 3)",168911650911498903547865191170279741600*x+377697929892763443670434851897279263200
"(15, 5)",49585843962844164098224924968953351250*x+110877306495601593337747475435632736250
"(15, 7)",-18007276618588681296398340611152529400*x-40265317419525497574807326309297818800
"(15, 9)",-837616816740075150317280936952896000*x-1873082128503115319658927512424912000
"(15, 11)",363499934761966576091625582878271096*x+810812617880625850069112443772759172
"(15, 13)",188294604607602965830711390838700*x-4620431298332324469622369499480100
"(15, 15)",-6519689902693655117272217727000000
"(15, 17)",1716374989758867270446014137442200*x-4676330445220616820452258573286600
"(15, 19)",1533464168699923705851505156124256*x-3446567036897302840953504589529568
"(15, 21)",-8315969566236628115892370843584000*x+18595167509264114692631999878452000
"(15, 23)",-18698251998339718268885490204195000*x+41810562450888020772488541166242000
"(15, 25)",-24915236543586212472138794197875000*x+55712162559809502355521575650125000
"(15, 27)",-11949046900812701921593435422236400*x+26718881136576062216850244480525200
"(15, 29)",-4184675681524428686036600724090984*x+9357219287678883539671892965057752
"(15, 31)",1549306147908133745800714588362576*x-3464353864680930656125839260824368
"(15, 33)",-51966756784117713914764979479200*x+116201200739485571879756836485600
