numerator,(-28657*x+64079)/2
"(7, -5)",785497604475046996626401100600*x+1756426039769448331581137256000
"(7, -3)",108936370540653101631330083250*x+243589129751010456889175061330
"(7, -1)",-11740388521607716109798957548*x-26252306817449689061399046042
"(7, 1)",-804834659542737714772144881*x-1799665022172383321966337493
"(7, 3)",4227260061500891750140620*x+9452559503000288988609720
"(7, 5)",217947954069430309961100*x+488201957398064079499500
"(7, 7)",-7593371660269331180650
"(7, 9)",3213037060713953101257*x-7193156990354245207947
"(7, 11)",-9859988932576948372096*x+22047603778133360725152
"(7, 13)",-13053626643007194742410*x+29188796526666235924790
"(7, 15)",14914313272390432350300*x-33349418314792344122250
"(8, -16)",-2140779431086932653118836184408192*x-4786928332743707910736620361501056
"(8, -14)",-6531639743685117143951620841439152*x-14605190471419224661634396214639888
"(8, -12)",-4386003678177426588820357975984800*x-9807402373968836766295364119882080
"(8, -10)",895705567833488931345043731447900*x+2002858537500730281384318122122500
"(8, -8)",61018737662884295920895932590080*x+136442045315435931952896170772480
"(8, -6)",-43526637447046879829859767333484*x-97328520163584729273480252285492
"(8, -4)",3319001510118267796992435314400*x+7421512994048722401820049933600
"(8, -2)",678260518299929897982421619800*x+1516636625371092919533959976360
"(8, 0)",-15873686437621321643153644800*x-35494641945326410706148192000
"(8, 2)",-1643889733759194531461699160*x-3675848453479204526378830760
"(8, 4)",-165690192576310165620479200*x-370490918949704212718925600
"(8, 6)",-2884154201363768898331332*x-6496571436066632473565148
"(8, 8)",66457923148237955870720
"(8, 10)",-217947954069430309961100*x+488201957398064079499500
"(8, 12)",1068162693961580355154080*x-2388485869433032880706720
"(8, 14)",1590709121645471604331536*x-3556933728417517726572752
"(8, 16)",521363317955218624988544*x-1165803819922705501908864
"(9, -19)",-183795206763709887554975314539024348*x-410978576262284435869846995446240808
"(9, -17)",-360483348467446219993399795774138035*x-806065271929954382788045741084700415
"(9, -15)",-105686520791196697695728751106881000*x-236322244794560673366342768500257500
"(9, -13)",17357738592804654229122228927413910*x+38813083429182748839945501324060630
"(9, -11)",-11886204819291913832504154351023160*x-26578361970422323034008589199509472
"(9, -9)",(1508649635489537735914295815312077*x+3373443139184885593520332548730137)/2
"(9, -7)",695793322309839839766329164404120*x+1555841166975222882712245019958130
"(9, -5)",108718864112111537367620157925500*x+243102770591243116274060563537500
"(9, -3)",-57717510306646035161843953222680*x-129060276537757098980985472423440
"(9, -1)",473903925129810295114221624225*x+1059681391818582048666360860373
"(9, 1)",389624418325222271810448841572*x+871226685585159291738473916882
"(9, 3)",-47590329932939917178069427540*x-106415275664122389473968507860
"(9, 5)",-549427545452492818774017000*x-1228438930323139243910760000
"(9, 7)",10564873707449441662130115*x+24381591839939664698981895
"(9, 9)",821565025541054686456659
"(9, 11)",2884154201363768898331332*x-6496571436066632473565148
"(9, 13)",-4227260061500891750140620*x+9452559503000288988609720
"(9, 15)",25738791362287105557530250*x-57553687172791521712428750
"(9, 17)",87791760279185494930066380*x-196308343848624558021758910
"(9, 19)",44761303958316109204621470*x-100089318412325233151894562
"(10, -22)",176875424370516853690615196481884480*x+395505472441598634124763282249699760
"(10, -20)",(-7846077696239300650681172955576140625*x-17544363085536022303669662894339671875)/2
"(10, -18)",-5559724158470690560051697760652750560*x-12431921154488277303688611818052177120
"(10, -16)",-3304746289887517890397750793912121631*x-7389637352578715831665231950503138757
"(10, -14)",-680340203422260222412804065086731200*x-1521286942678208916021534857569654400
"(10, -12)",44076413987459037248803036605592065*x+98557857880380970357080417566252355
"(10, -10)",10388418831140947313460078906875000*x+23229210685170067357615047519375000
"(10, -8)",-24389476201920240408090009241261035*x-54536526723107045265337436460745945
"(10, -6)",2194668528572353690716705266020800*x+4907428017967233264086277304725600
"(10, -4)",(969438887143021573010731316260733*x+2167731251684071817854204398875751)/2
"(10, -2)",-114230109597787246919098088490240*x-255426290138403994229591969511680
"(10, 0)",5846542587987407589414760781250*x+13073266666455089755603146093750
"(10, 2)",-459582509644421095654145039360*x-1027657857247413431166996472320
"(10, 4)",(485421775301581890451531756017*x+1085437143187241276181287200499)/2
"(10, 6)",10035959465097982101265681200*x+22443477883781103386920604400
"(10, 8)",-796647388076396723461960915*x-1807921258038392045824888305
"(10, 10)",11314438265274314146250000
"(10, 12)",-10564873707449441662130115*x+24381591839939664698981895
"(10, 14)",165690192576310165620479200*x-370490918949704212718925600
"(10, 16)",804834659542737714772144881*x-1799665022172383321966337493
"(10, 18)",1354009755551411771012103360*x-3027657855611993341604810880
"(10, 20)",(1910826048328024403334546875*x-4272736937238760931062359375)/2
"(10, 22)",-43076066957411497441162680*x+96321013920104646666947240
"(11, -23)",-3580845013364241216400875144939370610*x-8007012866773586263015141652466166290
"(11, -21)",-32376149222397652912104351055934756592*x-72395270510958108627477562175315698122
"(11, -19)",-48207423489286077467553228364997493045*x-107795075942163773967515786733886806713
"(11, -17)",-6750004947008523334690822394232156080*x-15093469909970923897985211246605531040
"(11, -15)",-2255905748725080341457116477934205500*x-5044358604981839177567472360558217500
"(11, -13)",-3295517849620713504320673838875733380*x-7369001932815844928482328416137102170
"(11, -11)",1593704536821273835033265790983847816*x+3563631680382184901912420471973928296
"(11, -9)",283335499100407315839871154175751620*x+633557436427341277229897329350596232
"(11, -7)",-6144730781495107553020450776460590*x-13740035730858552310544158085233070
"(11, -5)",-7482386088112262376483876519342000*x-16731123926917918395184658058622500
"(11, -3)",3307623736657300773111245125437375*x+7396071519171079542471817627479675
"(11, -1)",239874570895923183310324361881608*x+536375846559611366996250286187968
"(11, 1)",-34215542523920117837641140595820*x-76508278709263214929997451999948
"(11, 3)",12387756795352636691459125769700*x+27699869885607419303186330668950
"(11, 5)",-154838488632952301919988755750*x-346237535479553988594530568750
"(11, 7)",-78039248013606859415700344420*x-174507755940977325294748441080
"(11, 9)",6859862760211945882924872918*x+15647711358533529131127298038
"(11, 11)",1735766711763534035136367344
"(11, 13)",796647388076396723461960915*x-1807921258038392045824888305
"(11, 15)",549427545452492818774017000*x-1228438930323139243910760000
"(11, 17)",1643889733759194531461699160*x-3675848453479204526378830760
"(11, 19)",11740388521607716109798957548*x-26252306817449689061399046042
"(11, 21)",7884855551247614107996180845*x-17631073005356245368269233383
"(11, 23)",872075474073054163777344180*x-1950020041537704510641887160
"(12, -26)",-43047613223433971770963191699725669658*x-96257389436717203795052366065708523142
"(12, -24)",635998337068208962589157608641176555600*x+1422135515261339541790065797650533730800
"(12, -22)",447305618403187701002999016079283870370*x+1000205769467108632156903748258768233470
"(12, -20)",-65179233481052276762345238608375731200*x-145745196784963141644899192726518464000
"(12, -18)",-195411579645543867193815117786513834900*x-436953575678050346246714282745962466540
"(12, -16)",41211030914175918442185203670408152400*x+92150666546942655202439695042121343600
"(12, -14)",28450743123283012852246434041232194694*x+63617795634045496415263840299779311002
"(12, -12)",4447025474822847740678915917940555520*x+9943851259377167094044061128170341120
"(12, -10)",208807727105849390580729601113549600*x+466908272035904685482439282701628000
"(12, -8)",942001764296767622808068088364765200*x+2106379979892306908002230160797983280
"(12, -6)",143052728847761661812476178379284700*x+319875626070432572820370173398139300
"(12, -4)",-41862936958275077443964489052220416*x-93608372776518207709193333479753728
"(12, -2)",6553014768120059938528158252739410*x+14652986479351343131685431880874510
"(12, 0)",-1496509561111227007209374852460000*x-3346297109252987121022414140900000
"(12, 2)",252371091953662921890622318117950*x+564318924301388341263661801849890
"(12, 4)",-24659203858841027812075220187648*x-55139701693975817835880643000832
"(12, 6)",-7039727622425384462962659347100*x-15741153702435152992817096835300
"(12, 8)",115674834964799121124663719120*x+259682765686222025935408049520
"(12, 10)",21325454186458661183416365600*x+47912585975047361565647580000
"(12, 12)",4843431518967666072661639680
"(12, 14)",-6859862760211945882924872918*x+15647711358533529131127298038
"(12, 16)",-10035959465097982101265681200*x+22443477883781103386920604400
"(12, 18)",47590329932939917178069427540*x-106415275664122389473968507860
"(12, 20)",15873686437621321643153644800*x-35494641945326410706148192000
"(12, 22)",-108936370540653101631330083250*x+243589129751010456889175061330
"(12, 24)",-154890409732462485881013049200*x+346345485224581132930312225200
"(12, 26)",10483773402487954551949905834*x-23442429988667329227898591818
"(13, -29)",(127127879743834334146972278486287885163*x+284266580942632122201475224120405260207)/2
"(13, -27)",1920353117010832950095713596319766115300*x+4294040110439830223154718816676118243810
"(13, -25)",3225346043567789129077979084039248206900*x+7212093004377574820149263323484481708500
"(13, -23)",2785017887696333609992991111846928312240*x+6227489315441877130200003321490023566240
"(13, -21)",1599843932477362602440598921511227622221*x+3577359786409966306049724886422485017953
"(13, -19)",996600088277079685081517530703272489432*x+2228465543769841442449383447493471863753
"(13, -17)",-320444524669454132784296525295121714650*x-716535740178507768089801381856313389370
"(13, -15)",87773644202384481641162637456031190400*x+196267835069412009428240131064100312000
"(13, -13)",66221304420735298025738292972566531135*x+148075338243471460358728551093171306435
"(13, -11)",53287910587678022292820718596235744076*x+119155390452978825169102107459192306098
"(13, -9)",-1206130238249342932895488316439598752*x-2696989202443552189977563283703876128
"(13, -7)",1757958564858650820614188759810488200*x+3930914852651947300029272680008249600
"(13, -5)",-46195181709962384803799458288036350*x-103295566536573409488599774433945750
"(13, -3)",191410869643981610094184897781733120*x+428007716154945163074857827792121520
"(13, -1)",-44971784828054288299477883093767174*x-100559967940122732515529958357118982
"(13, 1)",4499283190857394131033380661056268*x+10060703015798742114219536361285992
"(13, 3)",-1238304548804023894633819695427800*x-2768932939499846534295768090873720
"(13, 5)",-130876795270988603073031299564600*x-292649461216254966271941269473500
"(13, 7)",28546140812369714234028959378100*x+63833026014016879668771776114900
"(13, 9)",-4086266113686137600208948359424*x-9138482448553763070767392638912
"(13, 11)",59133173596663489287317053013*x+190263769175765083455067631337
"(13, 13)",72124244593251213081896897090
"(13, 15)",-21325454186458661183416365600*x+47912585975047361565647580000
"(13, 17)",78039248013606859415700344420*x-174507755940977325294748441080
"(13, 19)",(-485421775301581890451531756017*x+1085437143187241276181287200499)/2
"(13, 21)",-389624418325222271810448841572*x+871226685585159291738473916882
"(13, 23)",-678260518299929897982421619800*x+1516636625371092919533959976360
"(13, 25)",-785497604475046996626401100600*x+1756426039769448331581137256000
"(13, 27)",-467680910135649240291406173735*x+1045766306842282092413030373165
"(13, 29)",-15480299423982556528939246172*x+34615001824075834610388670089
"(14, -30)",-9949681788519862353788656073484482118000*x-22248164833622098878206884567664524350000
"(14, -28)",-28627443240083234107889249598748240699425*x-64012909106842943769177364656741070020275
"(14, -26)",13628212649241002798597482867289660120000*x+30473609895525379975875033139738617590400
"(14, -24)",1945905552794444614222941451785812078247*x+4351177093842684010836098857460277167757
"(14, -22)",-1887100241244790501826779883782137534720*x-4219684419779603915874034764917827022080
"(14, -20)",-635792625280401690124886240216465489250*x-1421675529720029468153020713707482083750
"(14, -18)",475916551869272701703156442407224671360*x+1064181761596998367533795901622321410080
"(14, -16)",296095713459423899587508338497913160235*x+662090143141571257488168564372461874793
"(14, -14)",-401204373284914281314631857697150394000*x-897120251535268933666136505852213714000
"(14, -12)",256630967773435319689752611446076576520*x+573844289072959222010455924907147331480
"(14, -10)",57036616205156413264517547074676624000*x+127537751041295843388641086063866240000
"(14, -8)",10334334376662242239058974336135873855*x+23108274168429753906216384257959122165
"(14, -6)",-3039732408272329383670382610170820000*x-6797048298304692482255820001960912800
"(14, -4)",1267440678936614571791970142133641467*x+2834083515544665542488028444216106097
"(14, -2)",-491484079090918238290450028673440320*x-1098991810700149032863169103688525280
"(14, 0)",78072820618661734222390047810573750*x+174576134183507023955666567838731250
"(14, 2)",5533900472631200005403105671674960*x+12374177102226807474618277952980880
"(14, 4)",-5592035034961467204820520719004945*x-12504169090314427602188566808590467
"(14, 6)",1267134236462886893026916442100800*x+2833394978655387564214162670044800
"(14, 8)",58805130335216017916378129196615*x+131503524388022507414271878587885
"(14, 10)",11292551398348492012789901544000*x+25313033403119108329270269480000
"(14, 12)",-1073605246325878413526173423960*x-2121147363805073280843517699080
"(14, 14)",-436967568123326902286742796000
"(14, 16)",-59133173596663489287317053013*x+190263769175765083455067631337
"(14, 18)",-115674834964799121124663719120*x+259682765686222025935408049520
"(14, 20)",154838488632952301919988755750*x-346237535479553988594530568750
"(14, 22)",459582509644421095654145039360*x-1027657857247413431166996472320
"(14, 24)",-473903925129810295114221624225*x+1059681391818582048666360860373
"(14, 26)",-3319001510118267796992435314400*x+7421512994048722401820049933600
"(14, 28)",6971899381827722516438319138475*x-15589640950055549527137846798975
"(14, 30)",2423135720819002813694370312000*x-5418296190459242671041232140000
"(15, -33)",11046722406352970094836480413367010795240*x+24701222229175295825690074230576548154630
"(15, -31)",-54204846173455328522517199205273671114671*x-121205720753765471162152630258298502504387
"(15, -29)",-178725520077766142629770128143523015479944*x-399642412207888594649481963943068671865408
"(15, -27)",-236994922010707399451599853764063058778780*x-529936755938202887152917036046386436308060
"(15, -25)",24006595184858069545160010526786318125000*x+53680378741661773519229399888137917187500
"(15, -23)",50865597474868415794252251723041712074475*x+113738933669947428365884197916188361175175
"(15, -21)",-28905810963463039287997920896743399860600*x-64635358259062045660875149647896294517200
"(15, -19)",-16779897965397610919359098958792246970784*x-37520992506139471958987713360896770995488
"(15, -17)",-4151719119945762757089966042657852725760*x-9283526175684328516433886377392919647920
"(15, -15)",217079259621791842976293784061176484375*x+485403981019651848759786274315240546875
"(15, -13)",-219659821076792575404762419273930556240*x-491174291853149263941577229145778915680
"(15, -11)",109567587754309742208563955086311264674*x+245000574349310077273358483454274653378
"(15, -9)",72267134647190113446950304580238465400*x+161594225610247864908264435375651360300
"(15, -7)",-15087493438679740324239482083376957505*x-33736660938974574655354915440474088485
"(15, -5)",-5421951915852784294275200289247687500*x-12123853054575957657753552682297125000
"(15, -3)",-5187733223288235886354813657193409120*x-11600124136425222502288597122297903840
"(15, -1)",-2083967157783478709534038378405373256*x-4659892227966927763638474764957795802
"(15, 1)",-262628784745344392312343674085060999*x-587255817808480999732658560953842523
"(15, 3)",-17107065063610254089891083173415680*x-38252566027909947244315668529988160
"(15, 5)",5589414255215669559509184567093750*x+12498304323806088715524624210093750
"(15, 7)",-4242237063940714737642195482236620*x-9485946884027034275653892635660890
"(15, 9)",449798809863700279624613883679350*x+1005859424051406610022786613835950
"(15, 11)",-29810146799429511110612546144724*x-66538180264759171513925670349128
"(15, 13)",-11807579441806325636888707926360*x-26641790489894948811011896063320
"(15, 15)",236429616632280625124602031250
"(15, 17)",1073605246325878413526173423960*x-2121147363805073280843517699080
"(15, 19)",4086266113686137600208948359424*x-9138482448553763070767392638912
"(15, 21)",7039727622425384462962659347100*x-15741153702435152992817096835300
"(15, 23)",-12387756795352636691459125769700*x+27699869885607419303186330668950
"(15, 25)",-5846542587987407589414760781250*x+13073266666455089755603146093750
"(15, 27)",57717510306646035161843953222680*x-129060276537757098980985472423440
"(15, 29)",43526637447046879829859767333484*x-97328520163584729273480252285492
"(15, 31)",13200994945983909047825790112296*x-29518322069851185035478236043738
"(15, 33)",-2690307914338591075856574001215*x+6015711376866770815775344603245
