numerator,1
denominator,-2289600
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-42020635062432232252965266144357799909285805290136813733607614981101598942878823836762222270094947894982051842340787668347464274359125540959964031876089962014070502962709904496122194912149498972707519651*x-93960996457309590714290493603297490176453997356716229608457592235750795519503386544665646403792548613056204910497269970341977099257859736543174481875564567993734548830364620407862342901057588629424334503)/2
"(1, 1)",(42020635062432232252965266144357799909285805290136813733607614981101598942878823836762222270094947894982051842340787668347464274359125540959964031876089962014070502962709904496122194912149498972707519651*x-93960996457309590714290493603297490176453997356716229608457592235750795519503386544665646403792548613056204910497269970341977099257859736543174481875564567993734548830364620407862342901057588629424334503)/2
"(2, -4)",-114063633516208001850006998024828442990464601337886010748036005950020352242164841776076325415941488079168328813360369638492737016597916923670695101562948949175159092836110396826422676770208835329108644658141824819894685128104*x-255054038302864452174350249221250157516778698746551676616558977205174179696309842025688055640487108133963628998197663821211767019606992590707161848784565920654002631474789784842314127581565316830653622992478409786969319127009
"(2, -2)",-2871216512791132639688901523391843877784124712275914509526144756655089737158730527290235946926267380780516208532097326512607583400056069544875834381908326635573041150531206557802563331587069884991848368189812115896330440*x-6420235300720867014423083618256040771900229221002063511812723053378149479172384579841253004227286772723999281055546688659650357476201403609781141303505322234360272676982243480975459538125853809586042836538339207466433320
"(2, 0)",-24944762511280525919005863250382626281937748589359011749868600383709824988372964588648169032681970033995438029745665425180383917163163158752701214611353932509107762490944992127427750656686739039015060765943491190
"(2, 2)",2871216512791132639688901523391843877784124712275914509526144756655089737158730527290235946926267380780516208532097326512607583400056069544875834381908326635573041150531206557802563331587069884991848368189812115896330440*x-6420235300720867014423083618256040771900229221002063511812723053378149479172384579841253004227286772723999281055546688659650357476201403609781141303505322234360272676982243480975459538125853809586042836538339207466433320
"(2, 4)",114063633516208001850006998024828442990464601337886010748036005950020352242164841776076325415941488079168328813360369638492737016597916923670695101562948949175159092836110396826422676770208835329108644658141824819894685128104*x-255054038302864452174350249221250157516778698746551676616558977205174179696309842025688055640487108133963628998197663821211767019606992590707161848784565920654002631474789784842314127581565316830653622992478409786969319127009
"(3, -5)",-30281609992591772964626371787482810256066856024294016652460229962259787428362972075406685773354233179945452995693482093561284592988216081930151755969342230800340661189646966091236606385348818540968248583282219102322857271529464544535*x-67711738411572107424833825641536644889830211405574006172877271510645095127178028772871564323961108001931567296452170588669974161993565588029429348455859307241544598254446238014093967151617157483549903472985944012740795070251820374165
"(3, -3)",-1207201101072318987739032656964395554489297104591761100717129678810486028866092262342210957962286955546421850414925671830184389601750491963217760840295952824073509758932256491247297909327269938394905184262251701363993817467598855*x-2699383724510299521423055484834416307026065248282526858683064248341979186847896991360659118406004976946779265693351319964431396641012843542421439545070306282470761934874343788064070113842340434114862182870068756565863411917504315
"(3, -1)",-11856476470931770872671350439474853386517522491746139133251917883956810908397663648395715279114678219850195744059653916948724681218788502899530510503193121081346808754785276451169953134540698302444953822077329294197208555558*x-26511859557669027000079599381298476969535397836663695861809432267053328305809207773354188895676794231450153834351445277079680102971239828448647186052121731694883038862809663154049931627938590099335342749720129630964581691698
"(3, 1)",11856476470931770872671350439474853386517522491746139133251917883956810908397663648395715279114678219850195744059653916948724681218788502899530510503193121081346808754785276451169953134540698302444953822077329294197208555558*x-26511859557669027000079599381298476969535397836663695861809432267053328305809207773354188895676794231450153834351445277079680102971239828448647186052121731694883038862809663154049931627938590099335342749720129630964581691698
"(3, 3)",1207201101072318987739032656964395554489297104591761100717129678810486028866092262342210957962286955546421850414925671830184389601750491963217760840295952824073509758932256491247297909327269938394905184262251701363993817467598855*x-2699383724510299521423055484834416307026065248282526858683064248341979186847896991360659118406004976946779265693351319964431396641012843542421439545070306282470761934874343788064070113842340434114862182870068756565863411917504315
"(3, 5)",30281609992591772964626371787482810256066856024294016652460229962259787428362972075406685773354233179945452995693482093561284592988216081930151755969342230800340661189646966091236606385348818540968248583282219102322857271529464544535*x-67711738411572107424833825641536644889830211405574006172877271510645095127178028772871564323961108001931567296452170588669974161993565588029429348455859307241544598254446238014093967151617157483549903472985944012740795070251820374165
"(4, -8)",-15587645811354670686377001861560308237987243799601357478638124493244452371914212679372081922783557129799925716077462113705913991225351233447464361343548152275370244268909296350755427877173318235085605997397959299632060872175436488280930203520*x-34855035643378906878978902445944567208979353574051005250334210983542497601423387454988430082810033777819696175896858475174690892417767682602517554846074231382963609872756646429462937280217082469384676184184042019192813186518905737903135279920
"(4, -6)",33753738533379824679015792519490372103239274111980016323520407012600112885288065291665040190460805150746068946160128787213165612052329114886402309370137739626089338768475798271608767834171599804109073235194192831652168766084495758002127856*x+75475653855391342276894046988066440080462517872148136711749280909297671574742762166260070041177354671353898461669885828321278549919581535497528468244338667279704937816753477289250690491932750113591156077614167872841742341264936570368237492
"(4, -4)",-38923090025159194351211394552799892201655015806267966339464927929817656517870904477377199824027453616892723486730938766278776029217416252321331578903088964713742386723552479913619788172877603137966865591182682316228347664526367325438208*x-87034675190599958162876403420761024116933245253865741931707329967574585469838856281481273631677917617644360402813678659089467869537378538238805052338559429238748453354077092726843506056468928216294734871664372420113271707446567537569024
"(4, -2)",-2351512729676344057645229832387211314320700614750573847732495804868945375987278308382819547013284197262342688823989336427091864865988421041492365254188503402688907780030565758622866336742511484392923328844039064969158523795955043920*x-5258142316276733890978056792746470292817170114492846545858888838936571923138453283556190114088523187042045928086811927113256956271922786930011921899343613576787026941107823576592689599112012501798595558151991504315350901083629285780
"(4, 0)",-261159608182450027055689692045421293518560129726118263473299577214376858410969801953496835052794528673596538067263476801978078359331552509023573705811539896377369225888052406051702652948397100094504488438915801252794981235655200
"(4, 2)",2351512729676344057645229832387211314320700614750573847732495804868945375987278308382819547013284197262342688823989336427091864865988421041492365254188503402688907780030565758622866336742511484392923328844039064969158523795955043920*x-5258142316276733890978056792746470292817170114492846545858888838936571923138453283556190114088523187042045928086811927113256956271922786930011921899343613576787026941107823576592689599112012501798595558151991504315350901083629285780
"(4, 4)",38923090025159194351211394552799892201655015806267966339464927929817656517870904477377199824027453616892723486730938766278776029217416252321331578903088964713742386723552479913619788172877603137966865591182682316228347664526367325438208*x-87034675190599958162876403420761024116933245253865741931707329967574585469838856281481273631677917617644360402813678659089467869537378538238805052338559429238748453354077092726843506056468928216294734871664372420113271707446567537569024
"(4, 6)",-33753738533379824679015792519490372103239274111980016323520407012600112885288065291665040190460805150746068946160128787213165612052329114886402309370137739626089338768475798271608767834171599804109073235194192831652168766084495758002127856*x+75475653855391342276894046988066440080462517872148136711749280909297671574742762166260070041177354671353898461669885828321278549919581535497528468244338667279704937816753477289250690491932750113591156077614167872841742341264936570368237492
"(4, 8)",15587645811354670686377001861560308237987243799601357478638124493244452371914212679372081922783557129799925716077462113705913991225351233447464361343548152275370244268909296350755427877173318235085605997397959299632060872175436488280930203520*x-34855035643378906878978902445944567208979353574051005250334210983542497601423387454988430082810033777819696175896858475174690892417767682602517554846074231382963609872756646429462937280217082469384676184184042019192813186518905737903135279920
"(5, -11)",(-1238487944943184952872387349657807894385781901728470465975223349011630797193605213418157289924985407724845169989587266229219565314419694287878348807826771884228990331462715018227220030738346222401125420389001317814487418333397709305216362216065805*x-2769343234206978471515775321089452781719408481843635198749496358369324256883478420383149245727154102184771931882033382280020082905063367679969318958511773998065456966332896365977539002999300906679600756600051241183820208620555627443607332099925623)/2
"(5, -9)",-64367998046094322711228118997441202571519124065288991595176787526869418473435547605501002408320627892013706648012043966017379580055490390820252315850897010868882939586669157607820719757389230117407680165579859997310203241114031129699319777703050*x-143931219206640547138004780676702249782652777689184975021531113551907474995484558416932911431221429349191282402621539715223835864470279885907012316521999738476781746392304121455958036245788685728256190574838333496765025281915112473442170038881378
"(5, -7)",-3355763048090542102006334815292374560240905912238019748957237215144651249263459025484247892160428346271932516644282970746107417294118284151209632793436952270383098160418135847288007778174666648971822087044567976102855086088938614691658369515450*x-7503714291912347985892928027032494927758930291534666058708079581957871948916680689381159507818001808434676167422538608401488426456042878791907666547459794712630660966563772465651364714730849761497466906234446753908809661457310279066847321270830
"(5, -5)",(16679577438250491053040907616755236289197079247488111729262787839403263624043967402682140866240826121772084787080179481499128248775854006363188931427178592822398093198452800582269021219996222419688536991807871660043109563286651555563839410275*x+37296668987899898892340037540990313271174645814593331130638249055931099085201707769138841055333068812236975135190645298618782900142574118039637526230446521997963448415760916095078875484126555064773806246131535296061336447998003100767850569575)/2
"(5, -3)",-9748155642732406886370212935171755972494626667017428939815909733173871645097091484119491167989645287192582992246308638520517851923360511040888382689149820319270881742333586364438897097333781085017597042519098863370194773502015390103872075*x-21797538672404798551601939747771938623092023994445156468575801238259537167209266618552463090538176096099918167818760555020799367786445907947812423505045593406156528774867611290625566705373181845704385299437890412721710649439023013642885745
"(5, -1)",-8668223127980999032000721670135229636931946482438018874234457357511104949233123649390411612120062625267068723793615017618329917522387044095707994608074947922689585592826309768231518023999011271668003263261506582171948556298987651450160*x-19383792460555041297327265825346523129810519353907347173490926470297086076303115390936592708404547270624718453426063170215978951639838660149983940482728372611375395094730928689335018539195534097539228639561034092714290725388420396520688
"(5, 1)",8668223127980999032000721670135229636931946482438018874234457357511104949233123649390411612120062625267068723793615017618329917522387044095707994608074947922689585592826309768231518023999011271668003263261506582171948556298987651450160*x-19383792460555041297327265825346523129810519353907347173490926470297086076303115390936592708404547270624718453426063170215978951639838660149983940482728372611375395094730928689335018539195534097539228639561034092714290725388420396520688
"(5, 3)",9748155642732406886370212935171755972494626667017428939815909733173871645097091484119491167989645287192582992246308638520517851923360511040888382689149820319270881742333586364438897097333781085017597042519098863370194773502015390103872075*x-21797538672404798551601939747771938623092023994445156468575801238259537167209266618552463090538176096099918167818760555020799367786445907947812423505045593406156528774867611290625566705373181845704385299437890412721710649439023013642885745
"(5, 5)",(-16679577438250491053040907616755236289197079247488111729262787839403263624043967402682140866240826121772084787080179481499128248775854006363188931427178592822398093198452800582269021219996222419688536991807871660043109563286651555563839410275*x+37296668987899898892340037540990313271174645814593331130638249055931099085201707769138841055333068812236975135190645298618782900142574118039637526230446521997963448415760916095078875484126555064773806246131535296061336447998003100767850569575)/2
"(5, 7)",3355763048090542102006334815292374560240905912238019748957237215144651249263459025484247892160428346271932516644282970746107417294118284151209632793436952270383098160418135847288007778174666648971822087044567976102855086088938614691658369515450*x-7503714291912347985892928027032494927758930291534666058708079581957871948916680689381159507818001808434676167422538608401488426456042878791907666547459794712630660966563772465651364714730849761497466906234446753908809661457310279066847321270830
"(5, 9)",64367998046094322711228118997441202571519124065288991595176787526869418473435547605501002408320627892013706648012043966017379580055490390820252315850897010868882939586669157607820719757389230117407680165579859997310203241114031129699319777703050*x-143931219206640547138004780676702249782652777689184975021531113551907474995484558416932911431221429349191282402621539715223835864470279885907012316521999738476781746392304121455958036245788685728256190574838333496765025281915112473442170038881378
