numerator,1
denominator,-19080
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(89738792274791656433531167636728847082387389094307521135582720739047551938153*x+200662039745167131045023017457269160772861703997099819984028812684226695701109)/2
"(1, 1)",(89738792274791656433531167636728847082387389094307521135582720739047551938153*x-200662039745167131045023017457269160772861703997099819984028812684226695701109)/2
"(2, -4)",-243593003747108969542285297372176660309997368565900964496583157627401785442452467667353882683301112*x-544690515221896646513138796638734605048077226052858155459464434040227163511048417433928478676673827
"(2, -2)",446561855079525000382259701640228220353391887684245204495879361711138511375989262585301729635*x+998542664116227655704164745608953198256056159297944967297921621065815812850370220610173975655
"(2, 0)",-5060867421784035290724823553251823654330445742267991698643996874400449467351761027050*x
"(2, 2)",446561855079525000382259701640228220353391887684245204495879361711138511375989262585301729635*x-998542664116227655704164745608953198256056159297944967297921621065815812850370220610173975655
"(2, 4)",-243593003747108969542285297372176660309997368565900964496583157627401785442452467667353882683301112*x+544690515221896646513138796638734605048077226052858155459464434040227163511048417433928478676673827
"(3, -5)",13737558368997142270820404796150622550260557864389018229546578933040815178729332935343066923779677706319675*x+30718114357948749562938953400504307889612191735718315531424648902744675000178354380233250914372689283384125
"(3, -3)",-467550225328282215316960778223134384886266195378754981933004762338337440395714671799542139815160984745*x-1045474086729382959262122959677224290299442192271621115521832771354557366426184984020109640109372226485
"(3, -1)",-1694887531401774882672079296424410072016018180074631241890906068354925853539887767662910757850416*x-3789887126920001619879306672822595114473673729496385932239998977946466614954836762490460301768676
"(3, 1)",-1694887531401774882672079296424410072016018180074631241890906068354925853539887767662910757850416*x+3789887126920001619879306672822595114473673729496385932239998977946466614954836762490460301768676
"(3, 3)",-467550225328282215316960778223134384886266195378754981933004762338337440395714671799542139815160984745*x+1045474086729382959262122959677224290299442192271621115521832771354557366426184984020109640109372226485
"(3, 5)",13737558368997142270820404796150622550260557864389018229546578933040815178729332935343066923779677706319675*x-30718114357948749562938953400504307889612191735718315531424648902744675000178354380233250914372689283384125
"(4, -8)",-2424354972476259914602737036370832871114874724613013710320746011261234698111564458035134330823365510960698137952080*x-5421022520046548823453915491912015073918211128327113490006995791663022334661892570059479943335361065403823366948930
"(4, -6)",-4118300321070754687577369897107307062142110370950611264575231305177435200992252191352823793683480549443851052658*x-9208799469673416975304151467910016471363652414850835537090453331317220714871758748127538684761758997120901476246
"(4, -4)",10557198745324913145297490218628610710238702570487684075474525488191384622677852604325602916348110744819590056*x+23606614046521995900372010112883984306748773803175787588272270491628242092378776821620645472330844310015480968
"(4, -2)",-396368886792513629891046411556490982568460482558304262022905626897224794439197707198697629622655419001470*x-886307775707759960667502847483512122225280962846888494614716934196661011186147376791193999898920310049630
"(4, 0)",-118726575743932423908163127756598104695786238157338421561258046462989566640902310258809210119245402000*x
"(4, 2)",-396368886792513629891046411556490982568460482558304262022905626897224794439197707198697629622655419001470*x+886307775707759960667502847483512122225280962846888494614716934196661011186147376791193999898920310049630
"(4, 4)",10557198745324913145297490218628610710238702570487684075474525488191384622677852604325602916348110744819590056*x-23606614046521995900372010112883984306748773803175787588272270491628242092378776821620645472330844310015480968
