numerator,1
denominator,-19080
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(34157278610112818474638802795556861198585703556078304108601031710459466149757264096091442042988722837194301046621267243570668350232642000282594218134225664817046944149144010763373872972205284806495176317642191094766562646622503241*x+76377996898611797655093798027857116139032092679992129705000646075033545136765836501893006245345480852052547413296473945635497668053376950785649779669354314534162943319915848935589224069738979397884665925486622487188700895484834773)/2
"(1, 1)",(34157278610112818474638802795556861198585703556078304108601031710459466149757264096091442042988722837194301046621267243570668350232642000282594218134225664817046944149144010763373872972205284806495176317642191094766562646622503241*x-76377996898611797655093798027857116139032092679992129705000646075033545136765836501893006245345480852052547413296473945635497668053376950785649779669354314534162943319915848935589224069738979397884665925486622487188700895484834773)/2
"(2, -4)",-92718810734446940867395793353179314364365982154118932112081555229895674893278660136904796097042207240286030487059543935985809839284844496681768190592132385571112432774955210517745772799789257990212232279708052801881169934704654253906176202547567017464*x-207325563595160561547585206154413927475148185152444493482635657143339748460759470169216210666810073175663634549725276934794770748142372848350575384521783584305603106800604823095217327111162526729529509522009141948852322313596170617749038309908329242819
"(2, -2)",81081085161208122596929543905360852647974102100495096132745283537663026790808235101413489666188285770557279550963569298443887359449495222319463876794952969575043995069015315218623564719277029730335315666255229135021020748640024483830166083178395*x+181302818109910856508597586628003181405538575434602169581045448968257483082687810207609198139317185993346504138209965739776640029259367955072623908538227724389597825469369030393594656912622074181508455947513073171601526814450082168705206495439935
"(2, 0)",-892529717680299556028972885366227402481411181844991561355755754736507329189777275553270583634464679658119298990958898312963072751780464581937946788656803193524134445915855261900423276994729809517177161727585324024390524334658718516269850*x
"(2, 2)",81081085161208122596929543905360852647974102100495096132745283537663026790808235101413489666188285770557279550963569298443887359449495222319463876794952969575043995069015315218623564719277029730335315666255229135021020748640024483830166083178395*x-181302818109910856508597586628003181405538575434602169581045448968257483082687810207609198139317185993346504138209965739776640029259367955072623908538227724389597825469369030393594656912622074181508455947513073171601526814450082168705206495439935
"(2, 4)",-92718810734446940867395793353179314364365982154118932112081555229895674893278660136904796097042207240286030487059543935985809839284844496681768190592132385571112432774955210517745772799789257990212232279708052801881169934704654253906176202547567017464*x+207325563595160561547585206154413927475148185152444493482635657143339748460759470169216210666810073175663634549725276934794770748142372848350575384521783584305603106800604823095217327111162526729529509522009141948852322313596170617749038309908329242819
"(3, -5)",2422742599405103073507077215182030366521754159272544656780012162448507556708554820018980076214096179130095886911233704076372646970341881639406034908280905542329954069346614335340222438037691265504569380003792803791966595415804189452338005556023944302878269475*x+5417417144254352021287701167481778833684766816734955029477581430412881713447726846064988956829623815075379109737572102263007535005951406309546552620298690327521377245624616597117139405069271014770129735606887770932007291901838575326592001349340377689369855125
"(3, -3)",-242866143356775671864289758845946367529783050236053423106774571935600778236853642355011667311192114987212222714734183428691881757267629306615352771786839279839508024802774951710798647888661129271824283488843746247840147730535794590061106565321183957608865*x-543065205978959361884948046355257204804888563451746614475866071210899962335876988857811703746986379870654818707564051454855295987340928214719699838407037154015562557197612372531827596020319607129859081254496295004253215366858910219073970521035392926464845
