numerator,1
denominator,-19080
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-135691684663542557930288237438672090549895861748433037076903066303676907537921038514861882610190167833546909926445449942031415798698803101355273717085439292628034666043831496860246537270251258521633*x-303415830889146839047937965165597235638072423762950954590271082234300524002104949386648299695267478788676696512679288354852249427120425286762055819577991941577835487973867569353462665655225818265549)/2
"(1, 1)",(-135691684663542557930288237438672090549895861748433037076903066303676907537921038514861882610190167833546909926445449942031415798698803101355273717085439292628034666043831496860246537270251258521633*x+303415830889146839047937965165597235638072423762950954590271082234300524002104949386648299695267478788676696512679288354852249427120425286762055819577991941577835487973867569353462665655225818265549)/2
"(2, -4)",368330620602555800599695436278006596030002402256751557807938321983989826726385528423672758108400249904536898632162730207595023167211752915756268037172888547760769480464753690764540740295280520538665497097999551732895032*x+823612305861999319125730252757068575305233643464506022977516192810670638872300984637398067133993408570117306819786932996755463314965676808894294375651344405179251189288999503496588049038007323248993073514180558057147147
"(2, -2)",-292011730703749236697476869831043842309011689804546478512889999281344187038521320753167770033462802473263392724908863327130803891777021487969725555627422759725313884831740288567794525365386581303171553685737082235*x-652958080080945796254006020985103494952343298593044363598511108711398588194247053077674976263281408279111456555637191797327958395505082565214700281554125369548900663643173777780300588425979159377878055371489463455
"(2, 0)",3100068132840903701341032982050861355470109695961776358341123303710292136853520075026210565387831528569962316938620052131566526932596125965322103611746233999096367385708697322789850870634064309165140988250*x
"(2, 2)",-292011730703749236697476869831043842309011689804546478512889999281344187038521320753167770033462802473263392724908863327130803891777021487969725555627422759725313884831740288567794525365386581303171553685737082235*x+652958080080945796254006020985103494952343298593044363598511108711398588194247053077674976263281408279111456555637191797327958395505082565214700281554125369548900663643173777780300588425979159377878055371489463455
"(2, 4)",368330620602555800599695436278006596030002402256751557807938321983989826726385528423672758108400249904536898632162730207595023167211752915756268037172888547760769480464753690764540740295280520538665497097999551732895032*x-823612305861999319125730252757068575305233643464506022977516192810670638872300984637398067133993408570117306819786932996755463314965676808894294375651344405179251189288999503496588049038007323248993073514180558057147147
"(3, -5)",-8415033110619836231701749595165650951893677103682568729613273664097174396861436499683980264917359501645236063586551677536823154347078357673800951194674411595150694779256209857683578095455228652904052315049581346934749905583875*x-18816586068257461262322466776802110975451914567341410588715452107637606051676186190952232015497666697117594242682772547829662024156230566760401197135002763479302593845657529208237063153661099400779944618715585803421659135443125
"(3, -3)",1019575847029936762028281110567671176459987384234011291216308491839910215938171649148132344703825785067099565164663271770331652748853519205479230769371238494625734223568623495209784904673875074175843659985493510945109910945*x+2279840902175865656960567032009720700704071362018411536228541657751187014298562833671173284686762462118968928878086159091822215207692242175326801430528684532100125997932072590230866048307626699861578604877065932873451915085
"(3, -1)",3134346501102926994286937568407862719458730481132115217638759633632168156605285550779225820827151850018650253695642842316372015324179553983306245596224585030854620676078870377928541709355826149786164666027073406936976*x+7008614327065497394875127847156595875653112580931480276531000974535678164995469124349147611930756701989117986435932972922292601890322002299851812262610556423934711558129230892945030408405221175145927195009046739700836
