numerator,1
denominator,1320
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-46067060673895698024815909387950679213993561110496548747116038532684613168022410664679357567830269*x-103009079190438052240757761916372385831367837927117662932317337869280580266640812844776825109345773)/2
"(1, 1)",(46067060673895698024815909387950679213993561110496548747116038532684613168022410664679357567830269*x-103009079190438052240757761916372385831367837927117662932317337869280580266640812844776825109345773)/2
"(2, -4)",21642008767857217921517353128790079421250483059881372030145107088699917205436062469975515992662737330685861605766249*x+48393002774575204894387486223747748184461614354315897242417697634424530673327124666682754813683007817193031731107206
"(2, -2)",-335105206501645851019756423590611531072322840507424954552956881894883148701876723118566658395438297302973113660*x-749318021351784613087786949748235466425031871462149937433821107293110184250785583294309632523091709535180100220
"(2, 0)",-5964812094550220106405462472900337473596254691022939574319998851453567520288348069438592325824761732940
"(2, 2)",335105206501645851019756423590611531072322840507424954552956881894883148701876723118566658395438297302973113660*x-749318021351784613087786949748235466425031871462149937433821107293110184250785583294309632523091709535180100220
"(2, 4)",-21642008767857217921517353128790079421250483059881372030145107088699917205436062469975515992662737330685861605766249*x+48393002774575204894387486223747748184461614354315897242417697634424530673327124666682754813683007817193031731107206
"(3, -5)",1253195511147328362516374656657255755463268004940458659889750494303018811529433477886269832545625010647832109999716964310*x+2802230352023021684584374966333615480665682196983376520424008458003920320413611539356927146549129856632124115365089414210
"(3, -3)",10527025869815868869463208706278401601797734931393717026727406634300637674073710831467327105549489444505906404007494530*x+23539145445807134278899369283553116410425890353554098734411864565807540932444870457306509851440224636036085058048951010
"(3, -1)",78935549448446520352986230603786246411720862917726174038802151038760656086655336754151783419498116413169577680298*x+176502919689819192285996709067528792545628743377729483361740569141809382672871715566517681617670847746135800085182
"(3, 1)",-78935549448446520352986230603786246411720862917726174038802151038760656086655336754151783419498116413169577680298*x+176502919689819192285996709067528792545628743377729483361740569141809382672871715566517681617670847746135800085182
"(3, 3)",-10527025869815868869463208706278401601797734931393717026727406634300637674073710831467327105549489444505906404007494530*x+23539145445807134278899369283553116410425890353554098734411864565807540932444870457306509851440224636036085058048951010
"(3, 5)",-1253195511147328362516374656657255755463268004940458659889750494303018811529433477886269832545625010647832109999716964310*x+2802230352023021684584374966333615480665682196983376520424008458003920320413611539356927146549129856632124115365089414210
"(4, -8)",314860540749578599192203570069894014188665667152532006067833465103216679054988419056374294236789897656224683431454601208128141720*x+704049572548400335970664613913961500580530985376209982744996336630031302708092752869935535640711240104099489878558114386346065680
"(4, -6)",490519789347734355033193238666275797094463051556312870544960836410801521571834882424671920755606562362176868399594672249948864*x+1096835593290411245393268146417702771269605468218460317328941124169894003684841399853541143634240776837856444116942322769708172
"(4, -4)",795662623194523245976975975841671292765297388818371013864363823911993357952593172307601448629030707964302875165499598101248*x+1779155712618754849214626523945634028806703812476408139015648168404052740262705729222364059795027872936631218704268970191616
"(4, -2)",-6912474611319173832614715043531523531162121463136096324872088609932514683106666758043678683104913380311669067756435046880*x-15456763421208324897507201637734566579930723556947254828975792892073758461491687118928047073202011458717605053622547242380
"(4, 0)",19386711247507638612036822492184657091377518963293291568262921977339313394030690196333070742885788845299657406538480800
"(4, 2)",6912474611319173832614715043531523531162121463136096324872088609932514683106666758043678683104913380311669067756435046880*x-15456763421208324897507201637734566579930723556947254828975792892073758461491687118928047073202011458717605053622547242380
"(4, 4)",-795662623194523245976975975841671292765297388818371013864363823911993357952593172307601448629030707964302875165499598101248*x+1779155712618754849214626523945634028806703812476408139015648168404052740262705729222364059795027872936631218704268970191616
"(4, 6)",-490519789347734355033193238666275797094463051556312870544960836410801521571834882424671920755606562362176868399594672249948864*x+1096835593290411245393268146417702771269605468218460317328941124169894003684841399853541143634240776837856444116942322769708172
"(4, 8)",-314860540749578599192203570069894014188665667152532006067833465103216679054988419056374294236789897656224683431454601208128141720*x+704049572548400335970664613913961500580530985376209982744996336630031302708092752869935535640711240104099489878558114386346065680
"(5, -11)",(-40669106008182402000589075796095864064085125656000609763963787462471422197441629320408748593258619257724142869812347303332648009597545*x-90938885618440969233519951041489131448928166377508897813718525871971915096888890223040989165469447826246458059668111818586859103811543)/2
"(5, -9)",-74166336200585420959540452021381132600943722510528339284933493128919413372253947860130378057849959568773801336942667409714675274350*x-165840969386612479114164311844066820310953761991821330736519242784943251317819705339805441288715723590733203344676096107217683104598
"(5, -7)",62516196689451169705601193884398379079602345628955196383040565182602578984548343584551579629338412948418727783116279873664901750950*x+139790465492360125247964335279328267720210117550733418301991312092879018011380099138002664861981527064697441450753215516483748947570
"(5, -5)",(636215123260863931005354051384312703716604374315219845984214014416942778046225498955032881888295602864386669813283545225751665975*x+1422620263924699413752700139737349462340986188263077299675547657925032709325038011189354219709541355465856561870100470272203501575)/2
"(5, -3)",-46735125738764478301991973710750476394600114847533173220888677620300916462488957994662371152570939502415991810054141029119925*x-104502917616833892442725282902266634674241619944121843659929147761741098896649355704004494009500293520672500317245949154763395
"(5, -1)",2049577258111803473680807811737110425025134991598212278934529821002772938890791628915686871997415650553379908888187381085060*x+4590710225041844509190298576249778172308508421275458680568527688806318500753153210391115207835807637163044923434640323853492
"(5, 1)",-2049577258111803473680807811737110425025134991598212278934529821002772938890791628915686871997415650553379908888187381085060*x+4590710225041844509190298576249778172308508421275458680568527688806318500753153210391115207835807637163044923434640323853492
"(5, 3)",46735125738764478301991973710750476394600114847533173220888677620300916462488957994662371152570939502415991810054141029119925*x-104502917616833892442725282902266634674241619944121843659929147761741098896649355704004494009500293520672500317245949154763395
"(5, 5)",(-636215123260863931005354051384312703716604374315219845984214014416942778046225498955032881888295602864386669813283545225751665975*x+1422620263924699413752700139737349462340986188263077299675547657925032709325038011189354219709541355465856561870100470272203501575)/2
"(5, 7)",-62516196689451169705601193884398379079602345628955196383040565182602578984548343584551579629338412948418727783116279873664901750950*x+139790465492360125247964335279328267720210117550733418301991312092879018011380099138002664861981527064697441450753215516483748947570
"(5, 9)",74166336200585420959540452021381132600943722510528339284933493128919413372253947860130378057849959568773801336942667409714675274350*x-165840969386612479114164311844066820310953761991821330736519242784943251317819705339805441288715723590733203344676096107217683104598
"(5, 11)",(40669106008182402000589075796095864064085125656000609763963787462471422197441629320408748593258619257724142869812347303332648009597545*x-90938885618440969233519951041489131448928166377508897813718525871971915096888890223040989165469447826246458059668111818586859103811543)/2
"(6, -12)",-9891058072351222242051895628823046830093124524456733935217411268255822909732356897139301810034139976858122547169770125037225192265414260*x-22117078219175366063408310476439103249632894252293459150891238316305765579136899694503088350305089291455293345888691508949576367845992440
"(6, -10)",-4073110623800463295643792213977007467909460997088002597518081003044198622870542786551452721701096183738911394481987873659409729554389200*x-9107752234694408735263180900793659939110090173944326033533042311193049806679492958004872930495054525516243485796661243961623058023257200
"(6, -8)",-99175440944567005949397012465783792196391864684152890288446645742274562162909957909552829209286660015042908435709253454859650888563470*x-221763027650567777655146217586174444366681332906269662329289464269369679683454623631264002702265701455561376430420706725579710463850320
"(6, -6)",5508419602682598866383311737245712388295530874671368609926700823762456135500700953128720627839868707969971860930037807707133257760400*x+12317200680190673954956976779377369609671480362271570282111069191105257846118966180666162749102414116958482595894237519018491935846800
"(6, -4)",84839974052855220716262923121021295679342847122305541746564226097683830393066115742147786567686428859267548756648816973860366186524*x+189707949192443623077522278257603342638669058795850568846844153878427836918099737399328777476984425591563754794516401571511892352432
"(6, -2)",247726966246634343943381507360040989529617837551063609741921359720766670942807360425115233941883076743439644547650927483682027440*x+553929505411578657145266081298490705797346408803414093061803707999926017784894004386580973580675343813225678477153747681520386960
"(6, 0)",-764592082445809662182261953491486199179818151725128364651165820696964669918116651696601293612862411650880505301384396091496400
"(6, 2)",-247726966246634343943381507360040989529617837551063609741921359720766670942807360425115233941883076743439644547650927483682027440*x+553929505411578657145266081298490705797346408803414093061803707999926017784894004386580973580675343813225678477153747681520386960
"(6, 4)",-84839974052855220716262923121021295679342847122305541746564226097683830393066115742147786567686428859267548756648816973860366186524*x+189707949192443623077522278257603342638669058795850568846844153878427836918099737399328777476984425591563754794516401571511892352432
