numerator,1
denominator,44
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-5619859551882574417405019356640238425218057762897*x-12566387982010942591627637617370732657440210094849)/2
"(1, 1)",(-5619859551882574417405019356640238425218057762897*x+12566387982010942591627637617370732657440210094849)/2
"(2, -4)",-2640173866462652502103829852212757928528435670008210783515527878637*x-5903608237828943221620102377998665192379141093490319704292520109278
"(2, -2)",26966108021532378403847936227017792335204916016185107393955460*x+60298050624748760630559295502497343704675528577773101443050820
"(2, 0)",-2132675006993815375989214500871676980195312291532451150*x
"(2, 2)",26966108021532378403847936227017792335204916016185107393955460*x-60298050624748760630559295502497343704675528577773101443050820
"(2, 4)",-2640173866462652502103829852212757928528435670008210783515527878637*x+5903608237828943221620102377998665192379141093490319704292520109278
"(3, -5)",-1001916999373577352495303732737838139462751472045166177972533181175209725*x-2240354518411933170791300189497677527927302930701014682670961390004934875
"(3, -3)",-742457169846592520474685889195356948089443812693910933013483207456895*x-1660184702159087977581744708614107935272662886434619679894175067563215
"(3, -1)",-14772139681041287538536561739784857504075307217645799470610134766*x-33031976221432484123977214860241217600851621206358986924486155114
"(3, 1)",-14772139681041287538536561739784857504075307217645799470610134766*x+33031976221432484123977214860241217600851621206358986924486155114
"(3, 3)",-742457169846592520474685889195356948089443812693910933013483207456895*x+1660184702159087977581744708614107935272662886434619679894175067563215
"(3, 5)",-1001916999373577352495303732737838139462751472045166177972533181175209725*x+2240354518411933170791300189497677527927302930701014682670961390004934875
"(4, -8)",25337008165910226845247011611081978281028056542940748213549609041020776558137320*x+56655272605442536924619603742684424959904301148229108260487021969341597416772080
"(4, -6)",98267385059648522707859170056673136294657321019183857472311462361221557642992*x+219732552964521323048286319882089806063118834117275087063191780218078126039756
"(4, -4)",403015748670297431958205274759779389788349207704464994442797694910054148256*x+901170610029755535424896209992024893000909081843285904122826906921602709152
"(4, -2)",546559426787405676333661344974121053941565805388038904427368283383396880*x+1222144001815591518056481907459891375696544134292034372894850752482882780
"(4, 0)",-577285285492673184054109413478091801993228306204230012186529860746000*x
"(4, 2)",546559426787405676333661344974121053941565805388038904427368283383396880*x-1222144001815591518056481907459891375696544134292034372894850752482882780
"(4, 4)",403015748670297431958205274759779389788349207704464994442797694910054148256*x-901170610029755535424896209992024893000909081843285904122826906921602709152
"(4, 6)",98267385059648522707859170056673136294657321019183857472311462361221557642992*x-219732552964521323048286319882089806063118834117275087063191780218078126039756
"(4, 8)",25337008165910226845247011611081978281028056542940748213549609041020776558137320*x-56655272605442536924619603742684424959904301148229108260487021969341597416772080
"(5, -11)",(-4961346795805475896924431399743669701993547230363364243872606338904670300347210735085*x-11093908695371812583214319185847183328125809388301672354781733766175142937760358251859)/2
"(5, -9)",-13879810661463077030857492739983817929769241379898561009056046469187407415353494730*x-31036200153857760873294123600510980851220440309635348474607585993033934535142397346
"(5, -7)",6350081199726505432720223330530571100559178462783327956619269604148323790456979450*x+14199213225231885111207130841681434604406246846317156542314640059861623852025698830
"(5, -5)",(55429185042899777543592675626511565794215247474560434092135377947361846643053125*x+123943425693338499086624799940638370081739974808547590237573290081221014024403125)/2
"(5, -3)",41236023194706754237160863269082247106016296525273341409625539684963109252425*x+92206551019617489948774570514324208104305500508309970560443851626938509363455
"(5, -1)",-147227747732383548419468356055459146296424617338109189972213317259850447040*x-328788043525858127815397519343709878671429587827924168598866150222490290944
"(5, 1)",-147227747732383548419468356055459146296424617338109189972213317259850447040*x+328788043525858127815397519343709878671429587827924168598866150222490290944
"(5, 3)",41236023194706754237160863269082247106016296525273341409625539684963109252425*x-92206551019617489948774570514324208104305500508309970560443851626938509363455
"(5, 5)",(55429185042899777543592675626511565794215247474560434092135377947361846643053125*x-123943425693338499086624799940638370081739974808547590237573290081221014024403125)/2
"(5, 7)",6350081199726505432720223330530571100559178462783327956619269604148323790456979450*x-14199213225231885111207130841681434604406246846317156542314640059861623852025698830
"(5, 9)",-13879810661463077030857492739983817929769241379898561009056046469187407415353494730*x+31036200153857760873294123600510980851220440309635348474607585993033934535142397346
"(5, 11)",(-4961346795805475896924431399743669701993547230363364243872606338904670300347210735085*x+11093908695371812583214319185847183328125809388301672354781733766175142937760358251859)/2
"(6, -12)",-697603204742065660936030137660840213258786346614657189040569391373791176509899394635590*x-1559888187124962463162500454024570711507300912009551212750490740951931812951363458163460
"(6, -10)",-271204913606893205395290017609298594973456876171220672900732488474501660838007086439000*x-606432622656970884479556963111377553201494095254474778719479925656428359597107690145000
"(6, -8)",-7247362640830204410311787352286003293878117731233865344162780270550654803001805677970*x-16205595522488729950290071490572779202488454191569632092867913325421576885246637913720
"(6, -6)",424132489260380925244207571148865927172529407155183402507213944937753185185445622200*x+948389077452411247786180581530165588818777876347318959409896223092943944557134137400
"(6, -4)",5773238596167530596258303960721450014411421620736880893478147578978822426333519898*x+12909353951349248304476718835118400062687038697428189377431130428651708358865770804
"(6, -2)",11684092048536532663040175994308293868703249943284198286507306818110504419819760*x+26126108318909836952705062934066153902886132601055081165347631756955125738457040
"(6, 0)",111535348365035540780113305883703335259860019905638837381819199939135268689500*x
"(6, 2)",11684092048536532663040175994308293868703249943284198286507306818110504419819760*x-26126108318909836952705062934066153902886132601055081165347631756955125738457040
"(6, 4)",5773238596167530596258303960721450014411421620736880893478147578978822426333519898*x-12909353951349248304476718835118400062687038697428189377431130428651708358865770804
"(6, 6)",424132489260380925244207571148865927172529407155183402507213944937753185185445622200*x-948389077452411247786180581530165588818777876347318959409896223092943944557134137400
"(6, 8)",-7247362640830204410311787352286003293878117731233865344162780270550654803001805677970*x+16205595522488729950290071490572779202488454191569632092867913325421576885246637913720
"(6, 10)",-271204913606893205395290017609298594973456876171220672900732488474501660838007086439000*x+606432622656970884479556963111377553201494095254474778719479925656428359597107690145000
"(6, 12)",-697603204742065660936030137660840213258786346614657189040569391373791176509899394635590*x+1559888187124962463162500454024570711507300912009551212750490740951931812951363458163460
"(7, -15)",-941388322498088024308034826925008764434973358136351216558500199305281663832010332132497025*x-2105008282330219458786854948155227323560795525686910988605090263978208785451322892733349625
"(7, -13)",513540199326242887670315511987190509805961394649331978507245041130707401684369322176510390*x+1148310794872270797158770114891135145853271675465804247082519076331729509104385797276402370
"(7, -11)",-88915305586999133255505916690884586195269202653518054669942742055455945505681951244396704*x-198820667532696902984847739401943901526126876725182256614797762029036267003593536521463904
"(7, -9)",1430127955182121992625067934246680660642550984571592261109840576539160555503072834749461*x+3197863324309997407163062173944843272431771327995561677319165110610198141032795332071499
"(7, -7)",-830534267978393924787881073150430010885691954022139324071017510997993733543671780504975*x-1857131080842715648806785182154356898481310609376214031250720075267346738111822260964575
"(7, -5)",402203368189442102619450358776533719016858222767275440439320514594123835785233156700*x+899354072066502599940786794928904553879164308708958173057003877832376171873419416500
"(7, -3)",495831151093017402193993481592089626403708209080059310371859380867874347844898762770*x+1108712205200978435681087978956064809168342729602129593282715333198780265075995238410
"(7, -1)",2062782111331850694273030077318121417730008392251084765289028864667862715979587971*x+4619855604484766050272547127887076867840422822734945244163498985400741174487675461
"(7, 1)",2062782111331850694273030077318121417730008392251084765289028864667862715979587971*x-4619855604484766050272547127887076867840422822734945244163498985400741174487675461
"(7, 3)",495831151093017402193993481592089626403708209080059310371859380867874347844898762770*x-1108712205200978435681087978956064809168342729602129593282715333198780265075995238410
"(7, 5)",402203368189442102619450358776533719016858222767275440439320514594123835785233156700*x-899354072066502599940786794928904553879164308708958173057003877832376171873419416500
"(7, 7)",-830534267978393924787881073150430010885691954022139324071017510997993733543671780504975*x+1857131080842715648806785182154356898481310609376214031250720075267346738111822260964575
"(7, 9)",1430127955182121992625067934246680660642550984571592261109840576539160555503072834749461*x-3197863324309997407163062173944843272431771327995561677319165110610198141032795332071499
"(7, 11)",-88915305586999133255505916690884586195269202653518054669942742055455945505681951244396704*x+198820667532696902984847739401943901526126876725182256614797762029036267003593536521463904
"(7, 13)",513540199326242887670315511987190509805961394649331978507245041130707401684369322176510390*x-1148310794872270797158770114891135145853271675465804247082519076331729509104385797276402370
"(7, 15)",-941388322498088024308034826925008764434973358136351216558500199305281663832010332132497025*x+2105008282330219458786854948155227323560795525686910988605090263978208785451322892733349625
"(8, -16)",378668412471540873939947770745773382647137809458363548270073459516886433794008959706956735552*x+846728311218294542972606196818810623787537869401675885762667726402914658694313035913652092288
"(8, -14)",-138244382312494480899848472559308854596164984531286223204084041124992021183779777115769818016*x-309123836358207233595624668345139358008906194175753130049894843339795364148477823193645625696
"(8, -12)",66339932752816910379424035049063730601546267847370713115929159950964206795567939333148874880*x+148340599258063364693844364927329251571435192050975352906853215448227928697964115679830023840
"(8, -10)",-3263567934561923338730788770135574886430091339380004957774746834790480345029584892283453200*x-7297559750869045928490260130789519474051020189592598775741758327455731589831011410287657000
"(8, -8)",100466760822401185358535664191509529086768414926194999862736075845131788949399683796711680*x+224650506678101726239513982548848378455084912145684925390638674483790158923356216516962560
"(8, -6)",684582227790117761871386571237767734642799301618567843900420085586571095004012546246384*x+1530772397526509644366292431733110689414062978168493617109777137000279109456812814531816
"(8, -4)",-571171043910242309922207710106904505898432305372290843734663729583803809076957457436800*x-1277177282168614010144122823318182131725917595389994212657601729888681260728596023160800
"(8, -2)",5863483325679267749041500076150960835342399993326103282616600180993763589081337365440*x+13110548123561644735076945499921862167141617017584018020220551446824669459517248524720
"(8, 0)",213667420052506460595674142788711229699986219795672741518215556401910084358104790400*x
"(8, 2)",5863483325679267749041500076150960835342399993326103282616600180993763589081337365440*x-13110548123561644735076945499921862167141617017584018020220551446824669459517248524720
"(8, 4)",-571171043910242309922207710106904505898432305372290843734663729583803809076957457436800*x+1277177282168614010144122823318182131725917595389994212657601729888681260728596023160800
"(8, 6)",684582227790117761871386571237767734642799301618567843900420085586571095004012546246384*x-1530772397526509644366292431733110689414062978168493617109777137000279109456812814531816
"(8, 8)",100466760822401185358535664191509529086768414926194999862736075845131788949399683796711680*x-224650506678101726239513982548848378455084912145684925390638674483790158923356216516962560
"(8, 10)",-3263567934561923338730788770135574886430091339380004957774746834790480345029584892283453200*x+7297559750869045928490260130789519474051020189592598775741758327455731589831011410287657000
"(8, 12)",66339932752816910379424035049063730601546267847370713115929159950964206795567939333148874880*x-148340599258063364693844364927329251571435192050975352906853215448227928697964115679830023840
"(8, 14)",-138244382312494480899848472559308854596164984531286223204084041124992021183779777115769818016*x+309123836358207233595624668345139358008906194175753130049894843339795364148477823193645625696
"(8, 16)",378668412471540873939947770745773382647137809458363548270073459516886433794008959706956735552*x-846728311218294542972606196818810623787537869401675885762667726402914658694313035913652092288
"(9, -19)",92330770747890579996197743135169797562785000739332500332495034008508630000258836543484267305022*x+206457879807232434110767801005488908312668634013557022092247864024356134189654435492578990263194
"(9, -17)",38744836880988284561853012197879858655881045370266928278670032061866425736269007428625510422245*x+86636089043030733483095086328388383713055646873869766176914382086588700666069606918296326448845
"(9, -15)",52398589185655098396064952485354919907620825305988828949739403429890995239606688690892549124250*x+117166807344210148271592475226185560454008481754693849022137056638281751875084737629228733833750
"(9, -13)",-9663465447084495646918124888603755495304893377134299090155592007435395545744898911329093872410*x-21608165637901329191328417581981567148199093567437592020577261834036629046720416212583904774290
"(9, -11)",92296882272936956206053006989613480685065838689129761109776105221299515889184724020838810772*x+206382102873582332282907688401801800396410138979324732864629541446450663135989219908190348636
"(9, -9)",(112775369283293082986562219196442893800277496909496745703584317918783878585751395980809084477*x+252173391905085071011609905869352532992275294976510908284253454449600157584280093986756945709)/2
"(9, -7)",-4298705934643442177735526592451381619624067209053159494369761033877804822449267360290915565*x-9612198685144877465585281234518813640786492697527910374110335096599655752192880730846173715
"(9, -5)",275713198907230987596165067279909626463284280220613514778829279168195750102390133062583500*x+616513454814449619374395113988468678266607758847452823565628542452061917926036860618197500
"(9, -3)",-2467743149627196590825261400753959116933002531279454817254392460822483469700146094091620*x-5518163493369720314964377888317507256959948110082235846826897668762258481839263603039980
"(9, -1)",9083204777351498608140472825790274470288783779568282407629793270243018566934763827497*x-1752943375738539732698609664380437682519708177503094370638926063717935866964980593599
"(9, 1)",9083204777351498608140472825790274470288783779568282407629793270243018566934763827497*x+1752943375738539732698609664380437682519708177503094370638926063717935866964980593599
"(9, 3)",-2467743149627196590825261400753959116933002531279454817254392460822483469700146094091620*x+5518163493369720314964377888317507256959948110082235846826897668762258481839263603039980
