numerator,1
denominator,44
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-4996831373887761561762611897330575471966624460688660032301973503062525083258699044634870125262744785059586585713726040093175889453878862394755093097301620191895387641*x-11173254624116702432048754395600030343180143299371159792904532241243750009398158317184768183867820190522796523803596243287644993227913129357086076180150376903257926697)/2
"(1, 1)",(-4996831373887761561762611897330575471966624460688660032301973503062525083258699044634870125262744785059586585713726040093175889453878862394755093097301620191895387641*x+11173254624116702432048754395600030343180143299371159792904532241243750009398158317184768183867820190522796523803596243287644993227913129357086076180150376903257926697)/2
"(2, -4)",-2347479236209708314658364014428190175581081074761700736610487220167849232888208079341636730942872322784709096098330493377485434405889289183902938630458622591099957051980915749676943861*x-5249123147934193553710296470054238659260582127734427286324326405506128502637995957756697191359810632187693898261441799290358682119591936746561824761041347353509496975735007911269365134
"(2, -2)",(70335607462559580252124333753142027346219936916292348485467855277497346051966161548236172013986767035772519107312691660259710630244866952119055238603204486517277332412065542843865*x+157275199525024715422029147926995354301256560189466557522299332205080553351029579919244997978976794548882226085085180297863849253439101101382854868103361386336122520268243368797705)/2
"(2, 0)",749387655859616401690165815792193091546881629181161350549942996308757271765946442499604664878910988985551331972297803831833160484029916103287612712535038990788752009814455*x
"(2, 2)",(70335607462559580252124333753142027346219936916292348485467855277497346051966161548236172013986767035772519107312691660259710630244866952119055238603204486517277332412065542843865*x-157275199525024715422029147926995354301256560189466557522299332205080553351029579919244997978976794548882226085085180297863849253439101101382854868103361386336122520268243368797705)/2
"(2, 4)",-2347479236209708314658364014428190175581081074761700736610487220167849232888208079341636730942872322784709096098330493377485434405889289183902938630458622591099957051980915749676943861*x+5249123147934193553710296470054238659260582127734427286324326405506128502637995957756697191359810632187693898261441799290358682119591936746561824761041347353509496975735007911269365134
"(3, -5)",(704115000236079786543579907468326885849622326406787759712280217367358700814968995025060243520535131191315489958680651647078350764089322522630445942616750718303709691938436677503253878555565*x+1574449004505154872912230108634229779245535388705676704004916264703952271731398566292231708488313326286723627199117321609274387638141776511043707799101462979358438331962176594508553293116075)/2
"(3, -3)",(-4843870055798833199886813415754909806165445846331487302088621013959784926813692115799569206882280717847387752120564753863990762848496035536280908940946571074615743190106149974408203636755*x-10831222718941890393809248438676931614082265242313838066013244243050228599467797461862831657307426973629477638770730062231647462346384955478723825121454816734384799498868346780472369548835)/2
"(3, -1)",44007529021217438151178502355234012907507568443996867357245793161070228760483185103058914287826339664061120115598925030440885682395984595644537728433252278679421961003031174119329017*x+98402782570736379899256848208392222175686538711481912219951715651092194750868168827871966653197267758761273808713728648928186966858727029575876522291612097120378600450212526351608763
"(3, 1)",44007529021217438151178502355234012907507568443996867357245793161070228760483185103058914287826339664061120115598925030440885682395984595644537728433252278679421961003031174119329017*x-98402782570736379899256848208392222175686538711481912219951715651092194750868168827871966653197267758761273808713728648928186966858727029575876522291612097120378600450212526351608763
"(3, 3)",(-4843870055798833199886813415754909806165445846331487302088621013959784926813692115799569206882280717847387752120564753863990762848496035536280908940946571074615743190106149974408203636755*x+10831222718941890393809248438676931614082265242313838066013244243050228599467797461862831657307426973629477638770730062231647462346384955478723825121454816734384799498868346780472369548835)/2
"(3, 5)",(704115000236079786543579907468326885849622326406787759712280217367358700814968995025060243520535131191315489958680651647078350764089322522630445942616750718303709691938436677503253878555565*x-1574449004505154872912230108634229779245535388705676704004916264703952271731398566292231708488313326286723627199117321609274387638141776511043707799101462979358438331962176594508553293116075)/2
"(4, -8)",33043215936280651184370355964131035874661607833786910968758962104889058393313485240692584612909460876930506935250692269144823400594348980018120346830530731742757584666742277512274827460913178222165*x+73886877028727895459254151796930596989165969236322691945478189539711893636646056474704641225597140102222098570887522816600096380002470674981710374864058622972633033542403871673845136613755412866510
"(4, -6)",219309295139027334277456710217766966982324356840486342370764810106458176537611645701433520425881627528567256683080267038565615212185289169113402281576646803832044996034917935870767925858203517416*x+490390492028429311142739720734634479503458547624834210737191384263050225651305173765386941253249242105755359346897421876571292492477210700856975450199032201490659595265086977199802182649829238998
"(4, -4)",-34735062590212297839916599048842236896418036616730649791244798245905074420956562889406060720320499782889928528961463962537523769924516522869882568602240453068019904714861235247706076806520112*x-77669961154424619052811777830040010436331136825089788944137305079683395300853737639516870636056140901168491570023170729734681847422949645161841706106655325208303416060909390320476061084499504
"(4, -2)",-786591282786727445784506332250047306223819575272905494855019690334627878177176677866734199115590535635534045578490769751816514558449175101690933316465192614189027002684950285716773293888240*x-1758871610099259475677953383956239146608226501186641206651055362859849879712426637950861915144711226443944539119095979500783505457338347397623832432187943498612639046118958893381622974245790
"(4, 0)",-1054690417235151873999261646196616769333392153398228502593866886511883206684031111813583679430613665514411293680868364183440550507406398331866281826828911220796190475917169873861589735450*x
"(4, 2)",-786591282786727445784506332250047306223819575272905494855019690334627878177176677866734199115590535635534045578490769751816514558449175101690933316465192614189027002684950285716773293888240*x+1758871610099259475677953383956239146608226501186641206651055362859849879712426637950861915144711226443944539119095979500783505457338347397623832432187943498612639046118958893381622974245790
"(4, 4)",-34735062590212297839916599048842236896418036616730649791244798245905074420956562889406060720320499782889928528961463962537523769924516522869882568602240453068019904714861235247706076806520112*x+77669961154424619052811777830040010436331136825089788944137305079683395300853737639516870636056140901168491570023170729734681847422949645161841706106655325208303416060909390320476061084499504
"(4, 6)",219309295139027334277456710217766966982324356840486342370764810106458176537611645701433520425881627528567256683080267038565615212185289169113402281576646803832044996034917935870767925858203517416*x-490390492028429311142739720734634479503458547624834210737191384263050225651305173765386941253249242105755359346897421876571292492477210700856975450199032201490659595265086977199802182649829238998
"(4, 8)",33043215936280651184370355964131035874661607833786910968758962104889058393313485240692584612909460876930506935250692269144823400594348980018120346830530731742757584666742277512274827460913178222165*x-73886877028727895459254151796930596989165969236322691945478189539711893636646056474704641225597140102222098570887522816600096380002470674981710374864058622972633033542403871673845136613755412866510
"(5, -11)",(-4411322577930559975418652697759656386982599851320626771201250859458798535645393546018785103585923967219716670665017571768420166295573224867431229700003924709250247470337989083668692236459912624397910005*x-9864017154932345662698404388338241636537493398688815686286370747944859102501880599404288161110720953497629819266218352006917873034754358729027655901352096592729108190291935534477060763769639754040401227)/2
"(5, -9)",41348688782364850933250702324556682577346761307215662278702730334084011171421646654147226842100006758806851729475972191718692871707055745433535429128256674124394130469726070348252919346736420222321915*x+92458478897850814115675993676023336682939392389021125405564678629951860156997528525876062757850135611523849842869534156835257586062575770318960420877063958174633049278913644431642066209172897954468207
"(5, -7)",6571736685823329383662822529356997070613429446110631216535933952612712332039806454009521688757167467556325784152912780228587833682677577586029864422690015190156663082806433483223266241953776356390175*x+14694849959730142997420255339116207526038436336418037087663763934726306717258834755524604274106669752852542291597690247305010580184503218778721579622444247712455107725461238470797688907300309664166685
"(5, -5)",(189851718837793568619135158535795751460617366309209921826706768865992929638920022359734876565649794256949762870834501653280878311294239676410122532039411670676743059279253535766989232301763477832625*x+424521348966483788142867077282269121094019482701795114436305022968465825203154411788878246180485070267172421515501558559247967356231926255122484579929204646283225687796525504544405124315655327254625)/2
"(5, -3)",133037644043113050207625212749469546195077679228851049413412554739896620200453478602704109115985553968902529194111439336738780878480933689502727094210869852309060297684494226733738361482601182075*x+297481215734286975414543641347753077465621723427687281056164779989359204802894623939175800991876131830896767163922992492589830166751407902632232271418692662236149619759271635043603380999906651485
"(5, -1)",177496695744643012994131259384570301124309234003272537705550802908605341040561452141944495102223437082230559246520651183386829269325310038765071523953396009819958153763398761466345934698008450*x+398181388287929285624604200168685727074822727452258872998262995018963881194832198391806692578092635150576530206872868845363403014223556738657499758374256021873545140655083192451818948793328058
"(5, 1)",177496695744643012994131259384570301124309234003272537705550802908605341040561452141944495102223437082230559246520651183386829269325310038765071523953396009819958153763398761466345934698008450*x-398181388287929285624604200168685727074822727452258872998262995018963881194832198391806692578092635150576530206872868845363403014223556738657499758374256021873545140655083192451818948793328058
"(5, 3)",133037644043113050207625212749469546195077679228851049413412554739896620200453478602704109115985553968902529194111439336738780878480933689502727094210869852309060297684494226733738361482601182075*x-297481215734286975414543641347753077465621723427687281056164779989359204802894623939175800991876131830896767163922992492589830166751407902632232271418692662236149619759271635043603380999906651485
"(5, 5)",(189851718837793568619135158535795751460617366309209921826706768865992929638920022359734876565649794256949762870834501653280878311294239676410122532039411670676743059279253535766989232301763477832625*x-424521348966483788142867077282269121094019482701795114436305022968465825203154411788878246180485070267172421515501558559247967356231926255122484579929204646283225687796525504544405124315655327254625)/2
"(5, 7)",6571736685823329383662822529356997070613429446110631216535933952612712332039806454009521688757167467556325784152912780228587833682677577586029864422690015190156663082806433483223266241953776356390175*x-14694849959730142997420255339116207526038436336418037087663763934726306717258834755524604274106669752852542291597690247305010580184503218778721579622444247712455107725461238470797688907300309664166685
"(5, 9)",41348688782364850933250702324556682577346761307215662278702730334084011171421646654147226842100006758806851729475972191718692871707055745433535429128256674124394130469726070348252919346736420222321915*x-92458478897850814115675993676023336682939392389021125405564678629951860156997528525876062757850135611523849842869534156835257586062575770318960420877063958174633049278913644431642066209172897954468207
"(5, 11)",(-4411322577930559975418652697759656386982599851320626771201250859458798535645393546018785103585923967219716670665017571768420166295573224867431229700003924709250247470337989083668692236459912624397910005*x+9864017154932345662698404388338241636537493398688815686286370747944859102501880599404288161110720953497629819266218352006917873034754358729027655901352096592729108190291935534477060763769639754040401227)/2
"(6, -12)",-2275618992929644953309401447313018971098496222801709283159718042078671326874169444069209974122448548339592805213572072784608168291740958871936885141951367353696578437708755201776978860278302689962667658855*x-5088438759080299419694069521948129341691428103259828461567753466315308116852948622888470209367357588797487149959635272905495462885718882577478762143714060244091048872415981691631914832239815504564579553370
"(6, -10)",-495486773483520312139033038900070516991059845365094714767545008113384052365243684088270512742670457560535537966029411851733109699343368907461623668535216669676939252605220884724586636913457268624008642175*x-1107942107461191691297225768757310261915450457982223463210914863793508151633775243671833673797079219968801754228794318263494659646358220234814288550857009453267135539120522874229057969301825817256692519625
"(6, -8)",-18376486717966854053900659624548257824915408975041373404970607827812544692409552829194977133596178635357006705812839892194053907090022825741586925763226907567937194476569813721992591608031169854866537590*x-41091073488995891615199763773303525300853765665209319401441079950678933762316162073754922923735436525551298100844177047747048226833080532223928712606733310141842815756550504331158292547576630936493067240
"(6, -6)",787720104436654642509359963897914163781631583644456611656565308859705245073002799728229247207440288506493224945725587320900160140572590251216461775662279726341269788296106254047893350342639887100114975*x+1761395700763593459226063750056512960554585435707244247450443275054553985432921253284843308633983258686542035076609499615560091337561706649271283873586777920710458203405665533556887359602000805422334575
"(6, -4)",15517109164192480914509037754937598281925811445471170827603419223031956649550059581771338237150065858951264057725424380172758900616068540493128804581127606702505115179287173359754117960185235173000509*x+34697310905610277559645153544018571757242201127032659645862323584126645553630882197595931857892706757399317938513671353303650019336401279038658089145265225295996182355310750100068081393803850746511242
"(6, -2)",22197013217655110439109824737748526686143789147620109247841966497394299223424706748442003945947756332001132239238985083254035851407813731544544129709699956603198709234217881626453230369680806724370*x+49633681102964194570576292049615652579550325921096866937079349493633074517325238884200637288272521488580837311313540001469425782736635289887023832702606287725540013427301322019681630464928759771430
"(6, 0)",9316248650447009221283484768653725567825657120256231181988864587747577260218036531093590581960777738521234597140316624743799735773794558063048636844307311211425455341235405829533981063649782900*x
"(6, 2)",22197013217655110439109824737748526686143789147620109247841966497394299223424706748442003945947756332001132239238985083254035851407813731544544129709699956603198709234217881626453230369680806724370*x-49633681102964194570576292049615652579550325921096866937079349493633074517325238884200637288272521488580837311313540001469425782736635289887023832702606287725540013427301322019681630464928759771430
"(6, 4)",15517109164192480914509037754937598281925811445471170827603419223031956649550059581771338237150065858951264057725424380172758900616068540493128804581127606702505115179287173359754117960185235173000509*x-34697310905610277559645153544018571757242201127032659645862323584126645553630882197595931857892706757399317938513671353303650019336401279038658089145265225295996182355310750100068081393803850746511242
"(6, 6)",787720104436654642509359963897914163781631583644456611656565308859705245073002799728229247207440288506493224945725587320900160140572590251216461775662279726341269788296106254047893350342639887100114975*x-1761395700763593459226063750056512960554585435707244247450443275054553985432921253284843308633983258686542035076609499615560091337561706649271283873586777920710458203405665533556887359602000805422334575
