numerator,(-433494437*x+969323029)/2
"(11, 7)",95270862545746390451756135579798348542679953492300*x+213032150305620331790085758299070276774633792947200
"(11, 9)",546990290166877906757830890264468354194904570618*x+1222260586125567069303840793937597914459964048598
"(11, 11)",-319988387261681295415945354961838684268080336
"(11, 13)",2673107683455887315098490930843425055896788025*x-5976997585374016047770316395932749741774392925
"(11, 15)",20340471207199848930320939752066188224222625000*x-45482676797731537238461995989136661939166250000
"(11, 17)",-443581630213683231695744862026251331617060733400*x+991878678727982530796414053165814590508031549400
"(11, 19)",9147982591947463270402933092816048371395385442268*x-20455510932579248127881447564859530921688880148922
"(11, 21)",39713765108394844134174124265039573473094225282175*x-88802678424830175447122943777947283034235970692163
"(11, 23)",241939193824429551730293009506892699868659289203300*x-540992483812921797147565009965047914718302836863600
"(12, -26)",1518057111884501082435803282370282497722015021284006965546662673844282*x+3394478895900748296137078658895325201824402430402874294526646050532778
"(12, -24)",-405652362344044309651309330245493636280875700861830665436536332640000*x-907066257434659008503958847744245245377410817624052963023250826720000
"(12, -22)",-1443755870485942110005814456061651063367862196471551481455672075031050*x-3228336269320948889058944254715586279223323682977823865255047523857050
"(12, -20)",-17068315886816670414651365324692408450902881995981196125530193920000*x-38165914584361681599253209166616805397813645595963026057350758400000
"(12, -18)",-1656831499619762407220244618155331755768423403426538537829754847500*x-3704787860412705707329739569029524704890637275701922194428763097900
"(12, -16)",-3600666705267513022315694729729763719890241947357954206495080160000*x-8051335517298359207126881307428462020706488941136133768307219040000
"(12, -14)",513767110308853803689893070543239323892812784518942356683491885714*x+1148818183254230078091894815649094784053669446619354449249568519842
"(12, -12)",-8716791007760489719335890606343164135690186160901535836761292800*x-19491337239011351878675532845466230686076686884244861232000204800
"(12, -10)",799917158359074809008388560937897851751954291246616184697460000*x+1788669142459355401499819681488800496925471535230769637989300000
"(12, -8)",404596350878029978147746541827423351626289785869384255790880000*x+904704944011631754355775925999828410081401051005788248389484800
"(12, -6)",-9760319516421654074321396521110807235485666853558830817867500*x-21824737920836693432930564256128242075448503708146927897607500
"(12, -4)",-353699602732543773882091912528452372547840415746492483239936*x-790896355324638245598209526454668614249677722130590128406528
"(12, -2)",-355004330314135488873023068572729000912974436772762524043650*x-793813814889196223580531982304720755036033477207011096385650
"(12, 0)",-181479640540558350093955115638991598380871151500600000000*x-405800812780915151659044974351860561170294094959000000000
"(12, 2)",-143180731976284976608735304808066648866154988724171247750*x-320161849767152703894772396819241334727719313537644535350
"(12, 4)",1798240935890875134428794526084756355990722298641252352*x+4020988972573154648395017983053332969561366715297824768
"(12, 6)",-51937752586297618241127391150684807289783052975022500*x-116136345427983003680217241517241824681807414213242500
"(12, 8)",1184293555458903635751516128997264287494908079315200*x+2648162821070987003789053391282076494461695733843200
"(12, 10)",2842970424906880042474114302941862803529450060000*x+6360882479399119113441643451686771550387263500000
"(12, 12)",-41489153102020520739281272171555115485524787200
"(12, 14)",-546990290166877906757830890264468354194904570618*x+1222260586125567069303840793937597914459964048598
"(12, 16)",3832179642255411853207602897405420884540520480000*x-8569014258804391374069762024388942543092536160000
"(12, 18)",1763361202698980499599462890401988256466581727900*x-3942995518119055182337061688153029153259275396100
"(12, 20)",18165761598040696773111914683236208125826375680000*x-40619877796274208557712220585246785566258995200000
"(12, 22)",1536585397348818505467284372809713811810076744315250*x-3435909401705483308108129708309414390323471994729950
"(12, 24)",431734692215043364364351911292204692460066856480000*x-965388120037786215472934826833917938316037635680000
"(12, 26)",-1615664003969124469591859338116206508340891214358066*x+3612734541674452345224425605834651409222823477342462
"(13, -29)",(348548520675021628424024078524038024981674935849553053830206986267617333*x+779378185686339246433388870863460491443275773007088560492024759811214607)/2
"(13, -27)",332077220785605341977062928018725002427099362501553274323683541028576500*x+742547239455819661115884111630151513332662359845500737865495830197019850
"(13, -25)",-3244235565767427734273178923763932721954104765172969670091040726322500*x-7254331260078458094764667244107761154780056766568742442607273159837500
"(13, -23)",2420364953494490777852193621041627086770618978929267649079272959768400*x+5412100566371798539583526286442352676446929218802373766113280318474400
"(13, -21)",957592632356875727580449328875951885882360013870006569579917391554731*x+2141242220702938781220522809499372064786489001213168044321800312708153
"(13, -19)",-553289739941810689785916737461965341511518939818928899357154833178248*x-1237193469763069237978397617328035011569083491692626984218143592097407
"(13, -17)",89515282077369840323753448055757152854388667426811693817222538237250*x+200162255750067551986978614990901233218919906781985072015983087189550
"(13, -15)",2672018352306256610988886705419831095932992407188576730795138040000*x+5974814672883771745675680307504893398819185473961587119734141200000
"(13, -13)",2799368234372533592577286807237511863176161503511608766603120444225*x+6259577666110548454713369012780366867052735560795867794831817269475
"(13, -11)",86413299953092554523313446161576421551862728920542347165744440316*x+193226012855194340235978685949469666152416837418250280750079405258
"(13, -9)",-31271956381410768895184878476454212426482076865252480266145364832*x-69926220258242819995456785613997897136555733337439819583657365408
"(13, -7)",2643690072348043486747537532447427463085887650595355426970773000*x+5911470713211562297978367584730957351513620960645146519019746000
"(13, -5)",-45912046240092939698428953370424894971444872152457730860941250*x-102662456378961443615309093040473394185094631244852867734293750
"(13, -3)",10067264084085547741802311264570537374708373109541460016971200*x+22511086839457443494203021169399520535905446612300762856217200
"(13, -1)",721315274708588929809854347201715361005512498769357212343006*x+1612909987457339655192886708176688933648252232607126522861138
"(13, 1)",47579930157049037907235117108724904652822821185046121234908*x+106391958195853896764620083967655633366520011501235307673072
"(13, 3)",-396042664373579815602664710086473770637651716621561273000*x-885578319529410716539564413508995122449263618584838094200
"(13, 5)",-16693677729221500012569791128988296405344202659086235000*x-37328198197232128181506349123145227434971504224099287500
"(13, 7)",-316779044424991636963259748861137056935177281330290500*x-708339464598583076539054455480005988808267285213133500
"(13, 9)",15738882198454757664479612107029965624136907194904896*x+35193061641038837696962127263096060156148375063194368
"(13, 11)",358913684944072305427699207991705492128077968885123*x+802966697416695476936914473538117061087511882860577
"(13, 13)",13324102546615302512057678428893003845722613937650
"(13, 15)",-2842970424906880042474114302941862803529450060000*x+6360882479399119113441643451686771550387263500000
"(13, 17)",-95270862545746390451756135579798348542679953492300*x+213032150305620331790085758299070276774633792947200
"(13, 19)",(1177729493292554439060176602391568094714199352717153*x-2633483206137849185459605835488841230504996136687581)/2
"(13, 21)",-1019163201735163296130519208358087557118745800894132*x+2278918199246158159537203403803528557324974155155082
"(13, 23)",-2575987755147763180956532771474809563098874787745000*x+5760083729717482290217719822409745785841418462426600
"(13, 25)",3452830979132251759903700667635494629192322948365000*x-7720764784156872755035255636808093192523095940150000
"(13, 27)",-353428871655146755879326116904283124188753532244990225*x+790290982231956756523960208356432244733883629052605525
"(13, 29)",-185479615385565940463726659027500998744886089090395052*x+414745028442641308156470011207091076576950472312985289
"(14, -30)",-794306374278947094093965050911165820678336518567325702480567838508000000*x-1776123047849116204037467519917293764422832854262601461572800120100000000
"(14, -28)",-1905826808174646417247250124216942142203008263462812737393227656756814875*x-4261558296419961278770427488921507134292155494918497550700509818339973375
"(14, -26)",463199422911643290590718186144625331352385063984763230859265099113600000*x+1035745396769107961490724991761263552138663510621560954151734520791040000
"(14, -24)",278540534791932963366419177512551205483318144419989118612909571109906697*x+622835570283907346635673091518962944622571195850220260677459701291406157
"(14, -22)",-19387193674485202556241167239570950322752578682455291584581765703987200*x-43351082949102843037166227057781187461211062773130806374566275114700800
"(14, -20)",624966903395786707669680479761068012724443461972366483982771324656250*x+1397468479680523232656394421620870417282173290456193675560217192031250
"(14, -18)",1112747392835699631704037306697844579337523178642519476302828810393600*x+2488178812166286850489545593094796510346691376337598761358612949132800
"(14, -16)",337317094087240298543388909102102307498776766459501115271469721881005*x+754263952351761683924278183901573578532470233463059768920561608579153
"(14, -14)",20664612640296358145527799246140900775599352247321395113156709600000*x+46207478592404066716844707211981637311592857431423739370650493600000
"(14, -12)",-1980150288026528075775872667326022483332670482769381774154871893800*x-4427750649693104668031174565555879696904512971755850676574460392200
"(14, -10)",35176790982737133152176671855148056342644854133773776599904000000*x+78657695867701860936278473428336431024730613931499446341440000000
"(14, -8)",149899125973665929593706034017085906528636541269642286350122135425*x+335184635444921369122801657786846499511080143908396675285986355525
"(14, -6)",15654442304398458655031959931529957294057959556389595661886400000*x+35004397142483408613445688357156560185208471435534735470035520000
"(14, -4)",-2454641819484729477777540176313085116591406742453899322852230863*x-5488745968781622915519963065158148975488802161513065919535661683
"(14, -2)",93197921790983851067886462568414077104729340937343090191692800*x+208396888486348837736589976492697967739667214150189704697331200
"(14, 0)",-852623566843064992369197667360158879539376035027005716093750*x-1906524254679429091648531538984025054647043950687589217968750
"(14, 2)",350879414724958944921535487986399223450497307847878674233600*x+784590223230349319132837179133297152400805699002008904364800
"(14, 4)",-28935973786437570743448684765742999982530757226180966620075*x-64702804381638073717566021627134981257366178687870491615887
"(14, 6)",449403030364850896349566208098447078413266120277674880000*x+1004895725264718886795662263227284988751923204647943680000
"(14, 8)",20613911194354875224607274628434450607790505832328440025*x+46094107426193549121808729046496497515539314026351613725
"(14, 10)",-7363902960414158332478722461052725793033652976000000*x-16466020168859769668338484800992451968810581520000000
"(14, 12)",2015624379271960447398993036462865737634275112961400*x+4497648243510003611473805084441392434485285739106200
"(14, 14)",98356984452639250408961363198865613491884350400000
"(14, 16)",-358913684944072305427699207991705492128077968885123*x+802966697416695476936914473538117061087511882860577
"(14, 18)",-1184293555458903635751516128997264287494908079315200*x+2648162821070987003789053391282076494461695733843200
"(14, 20)",-665150554181137261673329207105369887668756677218750*x+1487321855127796303117646758264856566814969660156250
"(14, 22)",20633736842060727439224329953601617697847632690585600*x-46138438208689956445964151756464306633480368329523200
"(14, 24)",-296449924173785154067852878798140427191070784476913455*x+662882182377241783497326636546160127944756424331213973
"(14, 26)",-492981870312236501434229397852203062640154472117440000*x+1102340973693146291406174247321019287025887670471360000
"(14, 28)",2028366223945742992240604967520982414982537315540366625*x-4535564760007243029693841106949341289033435532126687875
"(14, 30)",845378086897274717490811636596425694129567503472000000*x-1890322868991030541754282659896232938220523002440000000
"(15, -33)",37411935099479695086019329650867903818924768547213509266620258234448527400*x+83655630052246955229020748739517115392909089293403191596043040048286945550
"(15, -31)",-102624900302138308935595773578389289074242105306199246578069110722901453901*x-229476253259719965001846085247861874660248140850806416182600437933547599607
"(15, -29)",-48792777956011808809424911544540628303958489110216257007287787992635131144*x-109103968320695647994196903751929400043843659889160857056437130254464116848
"(15, -27)",325885498163278161628550572216191637212896169502348874099010113586836700*x+728702126774472828752209219091212304854898614763076462567603526306056900
"(15, -25)",-929589929558893445860100654887019982440828957160347076801481552734375000*x-2078626273692926838522218787685667177985498559348292414490928051757812500
"(15, -23)",204406527799926097721021233725957337290225585424082356746204562008887625*x+457066891205335286553726642566618458478757309488475374531505359216329875
"(15, -21)",-48800044137272778574429825569550399257081675339991373345358507776835000*x-109120215995932011528216081356453140852955664469609805522600906360820000
"(15, -19)",14788019953905555506227058203483256437047908721488105070024411257126496*x+33067017869556128753125608916703261734628313083975985003951166628329632
"(15, -17)",1891874584560702746943245379801870688625258594680616117496087622166400*x+4230360175981905449317550814213457024892207518422778371905060277718800
"(15, -15)",-233853094720383816049080898093432649886908706860864565046426904296875*x-522911416543475387431054817646517257874426698912027713775854150390625
"(15, -13)",330335226585855134972660100215905510905545153996508586046281399347600*x+738652022008767851081978152979732815156336158316646219733983968591200
"(15, -11)",55307717978012062628124676167662769553253503635363950220860018137854*x+123671817079222190939782893281443261472020153362957118994413960702578
"(15, -9)",319170673884471778956218455170532836686445305745014991251559315000*x+713687323230095756687654098094213666774257936008298334552988667500
"(15, -7)",-536065445883788308362802672334945636324959061328303480797233305675*x-1198678777384885486230771268448190299507765129300919575255037951225
"(15, -5)",-9489013402608401945933361114307554210690648867254886359460937500*x-21218079007638966990158077784499273262181103395590986149437500000
"(15, -3)",1364600098826630615521436887768997571588835237181474595024400800*x+3051338583079277063289718697357150131852323692235967888779189600
"(15, -1)",300706358116314728135178503170339184661132379139620562126964984*x+672399858014475344127249552825479374085571035199714575840945358
"(15, 1)",-29528279451260585663097176319176073089532709190486769521724789*x-66027240111628856274681041314555930184297623310180421055671183
"(15, 3)",408517790458946616482275977466985443124296875541128175963200*x+913473549484226139802244313288938521932778786285915679270400
"(15, 5)",48243006805666340489447751189161882656008763704516128906250*x+107874642656409759154381292357419890213258843520394964843750
"(15, 7)",-8347754786931684812945048025841648200389449985329824032700*x-18666147165630021371582012882348557068520551927737321530650
"(15, 9)",75871548235738125516954909016507920088733116677784091250*x+169653940932415593211797661199158436162379205630810863750
"(15, 11)",-5019768317606225928574794361154610127644709676500784964*x-11224279942318540431472508042131623919744645957745191728
"(15, 13)",-169913353123249563363230817161096979913658459414874600*x-378365517242453916465983293502739125738674019711746200
"(15, 15)",-1113066361416416982802442660554353652667729589843750
"(15, 17)",-2015624379271960447398993036462865737634275112961400*x+4497648243510003611473805084441392434485285739106200
"(15, 19)",-15738882198454757664479612107029965624136907194904896*x+35193061641038837696962127263096060156148375063194368
"(15, 21)",51937752586297618241127391150684807289783052975022500*x-116136345427983003680217241517241824681807414213242500
"(15, 23)",-217549304671853982201749652391054080713969248055068500*x+486455033704133159318048175147350268911834524922175750
"(15, 25)",989360002257127309024475345542896967953754885253906250*x-2212276219266282035598320439452277680653969152832031250
"(15, 27)",-346839038318088184200792966132310124290341704020372200*x+775555666929899506217309143187505822197718859966785600
"(15, 29)",51930019219978024780555700572579213932668293197872969844*x-116119053048741468395988424928422814000535802167632777652
"(15, 31)",109223398797725981788083416032702288159308650525353307016*x-244230944445284097623112099522026524171244059096332842418
"(15, 33)",-39817419506715672231448256645746318650133069386740946525*x+89034456705642387127827714419997077109766263731545548825
