numerator,1
denominator,1320
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-119820203582579730241522896589164176163549149059*x-267926120288512112444284667243982159376917357203)/2
"(1, 1)",(119820203582579730241522896589164176163549149059*x-267926120288512112444284667243982159376917357203)/2
"(2, -4)",56290760872660980874501464079158677566403383763906732261591906839*x+125869967816455336398070803151293083057525723866536913382441740666
"(2, -2)",-1008763099778960711057154859742520642668768565842061170986520*x-2255662864299159222921965987691994925062250314280302217266840
"(2, 0)",-950301997703174861392259129018956443250269479151942180
"(2, 2)",1008763099778960711057154859742520642668768565842061170986520*x-2255662864299159222921965987691994925062250314280302217266840
"(2, 4)",-56290760872660980874501464079158677566403383763906732261591906839*x+125869967816455336398070803151293083057525723866536913382441740666
"(3, -5)",199656615980248916031195871434801201391578861400419089044655966921553570*x+446445765489407385113170598924638924945453554499035702634598413733688870
"(3, -3)",7114277821864966335900836804708181708700908176395699818237652892610*x+15908008820509204360789595496410986595798829059932656183979752302370
"(3, -1)",1192685020865880767844456033887777607159213197785627263293087418*x+2666937752724146076374565985579334387991646376447176155848605182
"(3, 1)",-1192685020865880767844456033887777607159213197785627263293087418*x+2666937752724146076374565985579334387991646376447176155848605182
"(3, 3)",-7114277821864966335900836804708181708700908176395699818237652892610*x+15908008820509204360789595496410986595798829059932656183979752302370
"(3, 5)",-199656615980248916031195871434801201391578861400419089044655966921553570*x+446445765489407385113170598924638924945453554499035702634598413733688870
"(4, -8)",947820830360821951273211446276859628371073114268086498177660374220289556329840*x+2119391807177094405697008592765168982798949294563116299785428420518600393772960
"(4, -6)",-2725039683358995266609492191341109790868206414936861394122459535607319890056*x-6093373973375215866609005841137601570341118399097095144472343003472544792428
"(4, -4)",49779634180743073607774974120299443920565455042884387956387866911160401408*x+111310645923213564976517555321442953991352240293990254437099055675251662336
"(4, -2)",-32343317485035178346239194922005688280483382277435562831350790249758760*x-72321857072524305630983638545104328342092971044206941398755100700395860
"(4, 0)",32022574248665487086525415015456221653744258171237515675430325179200
"(4, 2)",32343317485035178346239194922005688280483382277435562831350790249758760*x-72321857072524305630983638545104328342092971044206941398755100700395860
"(4, 4)",-49779634180743073607774974120299443920565455042884387956387866911160401408*x+111310645923213564976517555321442953991352240293990254437099055675251662336
"(4, 6)",2725039683358995266609492191341109790868206414936861394122459535607319890056*x-6093373973375215866609005841137601570341118399097095144472343003472544792428
"(4, 8)",-947820830360821951273211446276859628371073114268086498177660374220289556329840*x+2119391807177094405697008592765168982798949294563116299785428420518600393772960
"(5, -11)",(-105780149419935725128368943252421431969526766862791560672666092512676366360867433495*x-236531604773061229122526712466614549286683000272787249012608740888696641634423093673)/2
"(5, -9)",-1120634226215446980734115100129506666859593980899373346859419282792560694039395430*x-2505814307730616336066838221483369030914740347496177055639491090338701416950963998
"(5, -7)",117261638881753160127481459448058122974860414153365417263506454001961276222739550*x+262204995692632489876768096116813058196287106911559787783039068645235802464261290
"(5, -5)",(-730064486063601509234970639465634991970995873647886597150838391508263693040975*x-1632473818796660824463159634440467460544866001108269621920784740188668306876575)/2
"(5, -3)",5373590939816173732167105892232961207213649800836614682386501159533888577425*x+12015714625263308835230934502724857564230529224509663800735782674465207925735
"(5, -1)",5579308732176551673662166397798946135725133146663800335377239228215694980*x+12487290910257744596922517128684533441436797928785369370326538167684346452
"(5, 1)",-5579308732176551673662166397798946135725133146663800335377239228215694980*x+12487290910257744596922517128684533441436797928785369370326538167684346452
"(5, 3)",-5373590939816173732167105892232961207213649800836614682386501159533888577425*x+12015714625263308835230934502724857564230529224509663800735782674465207925735
"(5, 5)",(730064486063601509234970639465634991970995873647886597150838391508263693040975*x-1632473818796660824463159634440467460544866001108269621920784740188668306876575)/2
"(5, 7)",-117261638881753160127481459448058122974860414153365417263506454001961276222739550*x+262204995692632489876768096116813058196287106911559787783039068645235802464261290
"(5, 9)",1120634226215446980734115100129506666859593980899373346859419282792560694039395430*x-2505814307730616336066838221483369030914740347496177055639491090338701416950963998
"(5, 11)",(105780149419935725128368943252421431969526766862791560672666092512676366360867433495*x-236531604773061229122526712466614549286683000272787249012608740888696641634423093673)/2
"(6, -12)",-6684483913036832648902589975539243606533546304396785823749635381312544511109801317620*x-14946960424054150493267849469334894178701634513105599005557657577619474138682012780280
"(6, -10)",-6727881057724364946878850644177420776835645233707696356313236881647914843449937200800*x-15043999389604866581694194607781326722570988244131719357337188123677646591313229432800
"(6, -8)",-117100912143507710103339581480539748974683245758316698789503703671620093214868857690*x-261845599780113848344118061121543282112810995056612165268897316373578407979771862240
"(6, -6)",1893430652702659824714720967220943142187862573057326285332987689441753748011861600*x+4233839650124943258842978851967169116918371518460019604681316592649589323553327200
"(6, -4)",109585372112458944769411401018039368403526143593341692488303477582836484803517724*x+245040341382581890666834724759456846876350379179392645090630864050019218809673472
"(6, -2)",-2726045780106452367669196958679058994355328829260600983340947670023544045920*x-6097216625754968759233723516011443427692716960055870977099317733897508098080
"(6, 0)",-2975696614867762428684284248726298862250290781724486814135968830964571315600
"(6, 2)",2726045780106452367669196958679058994355328829260600983340947670023544045920*x-6097216625754968759233723516011443427692716960055870977099317733897508098080
"(6, 4)",-109585372112458944769411401018039368403526143593341692488303477582836484803517724*x+245040341382581890666834724759456846876350379179392645090630864050019218809673472
"(6, 6)",-1893430652702659824714720967220943142187862573057326285332987689441753748011861600*x+4233839650124943258842978851967169116918371518460019604681316592649589323553327200
"(6, 8)",117100912143507710103339581480539748974683245758316698789503703671620093214868857690*x-261845599780113848344118061121543282112810995056612165268897316373578407979771862240
"(6, 10)",6727881057724364946878850644177420776835645233707696356313236881647914843449937200800*x-15043999389604866581694194607781326722570988244131719357337188123677646591313229432800
"(6, 12)",6684483913036832648902589975539243606533546304396785823749635381312544511109801317620*x-14946960424054150493267849469334894178701634513105599005557657577619474138682012780280
"(7, -15)",-187594787702778878060171412389386974160729017301413985168437246025988289628401825120039510*x-419474697528055185136252415714894344956090162135264593556178779421252166702667595608355230
"(7, -13)",30389365114858178553009873580362941092110086555520959624146253198621693657632178939214230*x+67952686189883591523756077434451215952290724388445210188593117441282105796610745670688690
"(7, -11)",-2432372098842843350616323274364517228018316286736646531964130801596769705408038809001028*x-5438949359586435284775352932669582869579564906860782289697140120576869444641433004059668
"(7, -9)",102115712782950298699399392092722649833810864180070617715713305715140574566917234401338*x+228337675353521095594708312804874052127026149528818991690251359872552755600975200568182
"(7, -7)",-6524259876890770586687118997752035711476083517914670324903062083924617628424031153450*x-14588688587602172267856958132508739545287791863040733791173080891381456337468013168650
"(7, -5)",-91341673373566609511992089386807717946258673930955414849524188490203564652750228440*x-204246190841902532910835979825397623357441086647752504409086453608836187764872054760
"(7, -3)",1815569066303772693575503503237185176917608066541406218567859666389063825968021790*x+4059735902373563369144502171220259720227602311960105124433516714523373062637400470
"(7, -1)",7455779965211497346861314440429682977484102493185002483367904954591755355649542*x+16655218354244386815153405820301308230786169862018566807350402633149768882996482
"(7, 1)",-7455779965211497346861314440429682977484102493185002483367904954591755355649542*x+16655218354244386815153405820301308230786169862018566807350402633149768882996482
"(7, 3)",-1815569066303772693575503503237185176917608066541406218567859666389063825968021790*x+4059735902373563369144502171220259720227602311960105124433516714523373062637400470
"(7, 5)",91341673373566609511992089386807717946258673930955414849524188490203564652750228440*x-204246190841902532910835979825397623357441086647752504409086453608836187764872054760
"(7, 7)",6524259876890770586687118997752035711476083517914670324903062083924617628424031153450*x-14588688587602172267856958132508739545287791863040733791173080891381456337468013168650
"(7, 9)",-102115712782950298699399392092722649833810864180070617715713305715140574566917234401338*x+228337675353521095594708312804874052127026149528818991690251359872552755600975200568182
"(7, 11)",2432372098842843350616323274364517228018316286736646531964130801596769705408038809001028*x-5438949359586435284775352932669582869579564906860782289697140120576869444641433004059668
"(7, 13)",-30389365114858178553009873580362941092110086555520959624146253198621693657632178939214230*x+67952686189883591523756077434451215952290724388445210188593117441282105796610745670688690
"(7, 15)",187594787702778878060171412389386974160729017301413985168437246025988289628401825120039510*x-419474697528055185136252415714894344956090162135264593556178779421252166702667595608355230
"(8, -16)",-46772303838818421852648921062980871104694723359509500151944745100902221080356075976683457536*x-104586050847872358158345952226210775823123324409644821757551931656515101327199772279021635584
