numerator,1
denominator,19800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",6459597519736208192813*x+14444099113197828588278
"(1, 1)",-6459597519736208192813*x+14444099113197828588278
"(2, -4)",-3869780651726218074693382415101*x-8653092595273262505236807184962
"(2, -2)",17259238138803480035237360690*x+38592829589380045436001246140
"(2, 0)",-1778321929371061194110100
"(2, 2)",-17259238138803480035237360690*x+38592829589380045436001246140
"(2, 4)",3869780651726218074693382415101*x-8653092595273262505236807184962
"(3, -5)",238218933884404791296463393994800*x+532673729693057145136842121518900
"(3, -3)",261509912923048964363922035909580*x+584753940133797410174616823581480
"(3, -1)",-756694559438933389740537639312*x-1726453953742082854916657243124
"(3, 1)",756694559438933389740537639312*x-1726453953742082854916657243124
"(3, 3)",-261509912923048964363922035909580*x+584753940133797410174616823581480
"(3, 5)",-238218933884404791296463393994800*x+532673729693057145136842121518900
"(4, -8)",-10339570787345962088237766949958178130*x-23119983138676593590573317974795875060
"(4, -6)",4612610861225878209872124100457345184*x+10314111439454918317041420803135839956
"(4, -4)",1540623265190918421611721714316418388*x+3444938337183712706684496681857176728
"(4, -2)",50922301695399330423881270697504320*x+113889954954490456063506469084800460
"(4, 0)",650225043513250503159350948667000
"(4, 2)",-50922301695399330423881270697504320*x+113889954954490456063506469084800460
"(4, 4)",-1540623265190918421611721714316418388*x+3444938337183712706684496681857176728
"(4, 6)",-4612610861225878209872124100457345184*x+10314111439454918317041420803135839956
"(4, 8)",10339570787345962088237766949958178130*x-23119983138676593590573317974795875060
"(5, -11)",2318287210885449058173313029983044209565*x+5183847794908254515563863941200649507758
"(5, -9)",457929084732000815438794239864409955520*x+1023960562335014888833190242292017861716
"(5, -7)",-3245352071992079902016795544456692099600*x-7256827843894462172509017355193769956140
"(5, -5)",-248247628857122738713331173736895479375*x-555098571524477996779416573029805751250
"(5, -3)",107803389102537945447345361728976077150*x+241054118467184433276093192961581087240
"(5, -1)",4815980360805237941155660847637683680*x+10866947517678851791467635264043047816
"(5, 1)",-4815980360805237941155660847637683680*x+10866947517678851791467635264043047816
"(5, 3)",-107803389102537945447345361728976077150*x+241054118467184433276093192961581087240
"(5, 5)",248247628857122738713331173736895479375*x-555098571524477996779416573029805751250
"(5, 7)",3245352071992079902016795544456692099600*x-7256827843894462172509017355193769956140
"(5, 9)",-457929084732000815438794239864409955520*x+1023960562335014888833190242292017861716
