numerator,1
denominator,4790016000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-1281*x-2867)/2
"(1, 1)",(1281*x-2867)/2
"(2, -4)",-1414224*x-3162301
"(2, -2)",-1822800*x-4079600
"(2, 0)",-736350
"(2, 2)",1822800*x-4079600
"(2, 4)",1414224*x-3162301
"(3, -5)",-363388725*x-812562225
"(3, -3)",-183939525*x-411674175
"(3, -1)",-192540978*x-454417482
"(3, 1)",192540978*x-454417482
"(3, 3)",183939525*x-411674175
"(3, 5)",363388725*x-812562225
"(4, -8)",-4024742400*x-8999597600
"(4, -6)",-11786058144*x-26354828172
"(4, -4)",1503355392*x+3364652544
"(4, -2)",10508920800*x+20656432300
"(4, 0)",-26290488000
"(4, 2)",-10508920800*x+20656432300
"(4, 4)",-1503355392*x+3364652544
"(4, 6)",11786058144*x-26354828172
"(4, 8)",4024742400*x-8999597600
"(5, -11)",(-6242383455*x-13958393747)/2
"(5, -9)",-436723996590*x-976544554602
"(5, -7)",-1402644762750*x-3136389030950
"(5, -5)",(-2179593735375*x-4878138360125)/2
"(5, -3)",164517924375*x+350557269675
"(5, -1)",173687598000*x+312943510288
"(5, 1)",-173687598000*x+312943510288
"(5, 3)",-164517924375*x+350557269675
"(5, 5)",(2179593735375*x-4878138360125)/2
"(5, 7)",1402644762750*x-3136389030950
"(5, 9)",436723996590*x-976544554602
"(5, 11)",(6242383455*x-13958393747)/2
"(6, -12)",-406138471200*x-908153230050
"(6, -10)",-12974355828000*x-29011553508000
"(6, -8)",-8545516963200*x-19108031308950
"(6, -6)",2851715916000*x+6382411812000
"(6, -4)",-435876958944*x-1103459071362
"(6, -2)",-496106452800*x-66199963200
"(6, 0)",2038660636500
"(6, 2)",496106452800*x-66199963200
"(6, 4)",435876958944*x-1103459071362
"(6, 6)",-2851715916000*x+6382411812000
"(6, 8)",8545516963200*x-19108031308950
"(6, 10)",12974355828000*x-29011553508000
"(6, 12)",406138471200*x-908153230050
"(7, -15)",-801998916075*x-1793324094225
"(7, -13)",21790543442850*x+48725135117050
"(7, -11)",-37226642065872*x-83240984462192
"(7, -9)",-63566827522443*x-142140689053647
"(7, -7)",188415201975*x+421691166325
"(7, -5)",78680178227700*x+175906941891300
"(7, -3)",19387482089850*x+43076751905550
"(7, -1)",-8782078126857*x-16713351079157
"(7, 1)",8782078126857*x-16713351079157
"(7, 3)",-19387482089850*x+43076751905550
"(7, 5)",-78680178227700*x+175906941891300
"(7, 7)",-188415201975*x+421691166325
"(7, 9)",63566827522443*x-142140689053647
"(7, 11)",37226642065872*x-83240984462192
"(7, 13)",-21790543442850*x+48725135117050
"(7, 15)",801998916075*x-1793324094225
"(8, -16)",3319408705536*x+7422423512064
"(8, -14)",346101886720128*x+773907311667808
"(8, -12)",514783788825600*x+1151091012892800
"(8, -10)",-13500850910400*x-30029399800200
"(8, -8)",-70826013081600*x-158515362611200
"(8, -6)",128708409961152*x+287428986509688
"(8, -4)",130613476224000*x+278704065584000
"(8, -2)",58705515187200*x+107646390055600
"(8, 0)",-129891970713600
"(8, 2)",-58705515187200*x+107646390055600
"(8, 4)",-130613476224000*x+278704065584000
"(8, 6)",-128708409961152*x+287428986509688
"(8, 8)",70826013081600*x-158515362611200
"(8, 10)",13500850910400*x-30029399800200
"(8, 12)",-514783788825600*x+1151091012892800
"(8, 14)",-346101886720128*x+773907311667808
"(8, 16)",-3319408705536*x+7422423512064
"(9, -19)",-26012022864786*x-58164651358122
"(9, -17)",354545542132425*x+792787925481675
"(9, -15)",1006079024112750*x+2249662012377750
"(9, -13)",-135709420760550*x-303416328930450
"(9, -11)",-183525549600204*x-410114965701852
"(9, -9)",(2522696911970949*x+5646035945839743)/2
"(9, -7)",-71543969741475*x-179086834131975
"(9, -5)",-765141286171500*x-1633240087594500
"(9, -3)",-60115838598900*x-244613690864100
"(9, -1)",-210651106149099*x-577022048176017
"(9, 1)",210651106149099*x-577022048176017
"(9, 3)",60115838598900*x-244613690864100
"(9, 5)",765141286171500*x-1633240087594500
"(9, 7)",71543969741475*x-179086834131975
"(9, 9)",(-2522696911970949*x+5646035945839743)/2
"(9, 11)",183525549600204*x-410114965701852
"(9, 13)",135709420760550*x-303416328930450
"(9, 15)",-1006079024112750*x+2249662012377750
"(9, 17)",-354545542132425*x+792787925481675
"(9, 19)",26012022864786*x-58164651358122
"(10, -22)",-8882604654000*x-19862107823600
"(10, -20)",-2406271483854000*x-5380586611217875
"(10, -18)",-580123152504000*x-1297194331675200
