numerator,1
denominator,224
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",18743334790052220739483895718725801*x+41911370715158975031128944064430178
"(1, 1)",18743334790052220739483895718725801*x-41911370715158975031128944064430178
"(2, -4)",3615592160295933824098436821439815636401372217*x+8084709849337024175511358617025839569899514182
"(2, -2)",-5176241174868712696764464734051600343177320*x-11574427134819813312780600398407473231194960
"(2, 0)",-96227137768161713244203293970242381890*x
"(2, 2)",-5176241174868712696764464734051600343177320*x+11574427134819813312780600398407473231194960
"(2, 4)",3615592160295933824098436821439815636401372217*x-8084709849337024175511358617025839569899514182
"(3, -5)",-9281114828849422077136440277440684293637610589010*x-20753203664288634024289835008587631317026542660200
"(3, -3)",1343018918990095649821416275122932200947844513790*x+3003081597899000956043566850793167196413246758620
"(3, -1)",-2809190704532649139545982060270988479629333384*x-6281923476786863029794478306259780705260020804
"(3, 1)",-2809190704532649139545982060270988479629333384*x+6281923476786863029794478306259780705260020804
"(3, 3)",1343018918990095649821416275122932200947844513790*x-3003081597899000956043566850793167196413246758620
"(3, 5)",-9281114828849422077136440277440684293637610589010*x+20753203664288634024289835008587631317026542660200
"(4, -8)",-998497717790815239012903586065332757003594945870366440*x-2232708772358664011920279112895854189255138086938560240
"(4, -6)",16481406177538030590779298188831654451298264368479688*x+36853544577760003958685358687828779039102247565573316
"(4, -4)",-2785074546249847349105344655359822576884952950743616*x-6227616007754472375833496899533930266361427546245248
"(4, -2)",168260375117801285343753541113029504275422574419640*x+376247314186780760260784742891074423220229289186260
"(4, 0)",678326485503337584224575229692352624758071090000*x
"(4, 2)",168260375117801285343753541113029504275422574419640*x-376247314186780760260784742891074423220229289186260
"(4, 4)",-2785074546249847349105344655359822576884952950743616*x+6227616007754472375833496899533930266361427546245248
"(4, 6)",16481406177538030590779298188831654451298264368479688*x-36853544577760003958685358687828779039102247565573316
"(4, 8)",-998497717790815239012903586065332757003594945870366440*x+2232708772358664011920279112895854189255138086938560240
"(5, -11)",697448283141122115009331909874618019982683649469578505305*x+1559541771894069598911078959557457324334008205587305180298
"(5, -9)",-541909799852783205945506237499134644083657971736904263000*x-1211747150144128775487721090886992320280611291477910295556
"(5, -7)",-244892230256583413841548285544030856009784821995118432600*x-547595674015251282434252532807420329373922946205765989140
"(5, -5)",2068418816736624024553119213461727142650599829230972875*x+4625125080114817471310308480023441883945025646313271750
"(5, -3)",-202201191761052021865124586179436272049207892563777150*x-452133010092024000700096816674037382135601188956695840
"(5, -1)",2753037670017137787729741686929438365951877452638720*x+5209541883170236797181225248170378979385519198244576
"(5, 1)",2753037670017137787729741686929438365951877452638720*x-5209541883170236797181225248170378979385519198244576
"(5, 3)",-202201191761052021865124586179436272049207892563777150*x+452133010092024000700096816674037382135601188956695840
"(5, 5)",2068418816736624024553119213461727142650599829230972875*x-4625125080114817471310308480023441883945025646313271750
"(5, 7)",-244892230256583413841548285544030856009784821995118432600*x+547595674015251282434252532807420329373922946205765989140
"(5, 9)",-541909799852783205945506237499134644083657971736904263000*x+1211747150144128775487721090886992320280611291477910295556
"(5, 11)",697448283141122115009331909874618019982683649469578505305*x-1559541771894069598911078959557457324334008205587305180298
"(6, -12)",259068555783726729352074638087717557122315119715121674878430*x+579294901565109272067431911974698004183666845544351812445780
"(6, -10)",65424641628375935024316787609226228097828711673182351810000*x+146293946084611124602424616203527001724182923784544316200000
"(6, -8)",-112139956017603970923760497049367779083496940477199246160110*x-250752564649199077536281537764526351539278961373890024312440
"(6, -6)",-17947827277415591733703148027066275476029254341339415143600*x-40132561840310142409602772791086440418769932611744526920800
"(6, -4)",-241555558978358227579700486295722415417523168008891763458*x-540134676136602745747579178576165314405230946101995199396
"(6, -2)",-5613816008619418792359950148600918685397777409451581120*x-12606541806308530860580811116211497568627879472161274720
"(6, 0)",-706844690836270283819285523709538054515317891691465500*x
"(6, 2)",-5613816008619418792359950148600918685397777409451581120*x+12606541806308530860580811116211497568627879472161274720
"(6, 4)",-241555558978358227579700486295722415417523168008891763458*x+540134676136602745747579178576165314405230946101995199396
"(6, 6)",-17947827277415591733703148027066275476029254341339415143600*x+40132561840310142409602772791086440418769932611744526920800
"(6, 8)",-112139956017603970923760497049367779083496940477199246160110*x+250752564649199077536281537764526351539278961373890024312440
"(6, 10)",65424641628375935024316787609226228097828711673182351810000*x-146293946084611124602424616203527001724182923784544316200000
"(6, 12)",259068555783726729352074638087717557122315119715121674878430*x-579294901565109272067431911974698004183666845544351812445780
"(7, -15)",-1790328476231351296870043747926222378412490699348522220156290*x-4003296174906918003976890716512428430269167738136010374603600
"(7, -13)",32457697100276429372621751565720414106951412172235588314690120*x+72577617109315904147909772392386082259923602206266294448899540
"(7, -11)",40823431880794585867895744539661533657594582605115675043734144*x+91283968760288785400202415249573948393839661376268001999491616
"(7, -9)",1117942926869585876782204199515290659107242308542156581230334*x+2499796379445475790494657039979168230068125424795276519960924
"(7, -7)",-5824967033021858159074872436608240339392697047892319513886450*x-13025022252397092888117791005142530674493326040497807226308100
"(7, -5)",-493788532567751282704401962146238813019166032579291873929280*x-1104144763055036235978571861533583883845611653534020496243400
"(7, -3)",-43171054002790745575179400098449571022482478738249536446040*x-96531436255371340965442164880672217271238031970812981592780
"(7, -1)",-125566942679982854970601915840462999573863628761927813746*x-267317890905832240988426258654311620852426149903658314104
"(7, 1)",-125566942679982854970601915840462999573863628761927813746*x+267317890905832240988426258654311620852426149903658314104
"(7, 3)",-43171054002790745575179400098449571022482478738249536446040*x+96531436255371340965442164880672217271238031970812981592780
"(7, 5)",-493788532567751282704401962146238813019166032579291873929280*x+1104144763055036235978571861533583883845611653534020496243400
"(7, 7)",-5824967033021858159074872436608240339392697047892319513886450*x+13025022252397092888117791005142530674493326040497807226308100
"(7, 9)",1117942926869585876782204199515290659107242308542156581230334*x-2499796379445475790494657039979168230068125424795276519960924
"(7, 11)",40823431880794585867895744539661533657594582605115675043734144*x-91283968760288785400202415249573948393839661376268001999491616
"(7, 13)",32457697100276429372621751565720414106951412172235588314690120*x-72577617109315904147909772392386082259923602206266294448899540
"(7, 15)",-1790328476231351296870043747926222378412490699348522220156290*x+4003296174906918003976890716512428430269167738136010374603600
"(8, -16)",-537241307806392124905221211534639697490972217534260960782059072*x-1201308084575981216532573455086055357883952961846846565848752512
"(8, -14)",490237957581652086077844102336485589860985478804403932411154816*x+1096205398303232472421897075007100226954584369962334908334767584
"(8, -12)",2314886661647654046328094933703049469151213945959211802491675840*x+5176243935651709772145681203128106140002452978109822222626006880
