numerator,98209*x-219602
"(10, -14)",7466383502752133712134102415759359848800*x+16695341058236759106240154344162065142400
"(10, -12)",-1786094319060200422320145843377256442280*x-3993828311644806437033201958228221744190
"(10, -10)",416418908450140525266826194590787500000*x+931140986410775809532494698187696875000
"(10, -8)",-33473558401120337457231198587548909980*x-74849152033714247100411981388890820090
"(10, -6)",18313288032829007205628845092113648800*x+40949756932939060414205468686240880400
"(10, -4)",-1778407184153789392250791815936938864*x-3976639355441853809571650797348748127
"(10, -2)",-380593255738012857843905881101438720*x-851032391608109152379412203083996160
"(10, 0)",9479911800140095445547758671875000*x+21197727206035433047326523242187500
"(10, 2)",2134622051095057292997596719486720*x+4773160003695024222470287690076160
"(10, 4)",262266484749562696964890162701204*x+586445646889906222596859921900777
"(10, 6)",811475489290900570916263255200*x+1814938925588373228610839459600
"(10, 8)",93643883725786493044924426580*x+208618049331005211718404943590
"(10, 10)",9654123845382865417521875000
"(10, 12)",9239500906924742230586629680*x-20748091866148483081814039310
"(10, 14)",-38705891622023582081211912800*x+86549261276324334918663417600
"(10, 16)",131134751610812174588329184364*x-293226218737776674457694808698
"(10, 18)",-1086062083399373503775247748320*x+2428508646266044136060299088640
"(10, 20)",1530910669794255997473987812500*x-3423220325139690393377996953125
"(10, 22)",2263240680245963929308059271360*x-5060760010472840798303865114520
"(11, -23)",-5294955020518519570899438444248130511240580*x-11839879363683203510141196222688477953910080
"(11, -21)",-2543475695463586230975501406107383870013648*x-5687384554175132286322301788805894796265602
"(11, -19)",636930293236704741582590928996877450134300*x+1424219432606146351547470500667670121196582
"(11, -17)",-22934625569024882627517240322245841906640*x-51283381810844432709975938089827644750880
"(11, -15)",23703140761168649162404844933925541455000*x+53001834022219207013369734911678750450000
"(11, -13)",18030445997689224358778179263895013456460*x+40317302915472121717939339357830515228710
"(11, -11)",-2538601347620450658752748782990499030336*x-5676485181051901665177025600853869467984
"(11, -9)",-814287102601201483956261066362282839500*x-1820801314617632343792693007790712521808
"(11, -7)",96674975319179725543966910885544348180*x+216171816536800295516706062420165737360
"(11, -5)",1738847390197933169026875595346670000*x+3888180966980684775853185531752587500
"(11, -3)",8580334063187408313590509292962793700*x+19186210234944176705029488414478143750
"(11, -1)",-893168058652946386204043595654761688*x-1997184494478564622926152736773192432
"(11, 1)",40663981269139541116686740924986840*x+90927426332867260215789685750058352
"(11, 3)",6723213796976449156035775471871700*x+15033563276227552777258441786827750
"(11, 5)",203408449082777878856130957120000*x+454835159659782248858327332687500
"(11, 7)",32567903291787853689141277203340*x+72826286927030009571044787171840
"(11, 9)",251885625897754222990372005612*x+544355208245933447752279559328
"(11, 11)",-58854128154745176022341114576
"(11, 13)",-93643883725786493044924426580*x+208618049331005211718404943590
"(11, 15)",-122877340356388415025080895000*x+274764008559866509635612150000
"(11, 17)",118893767690422405080464752080*x-265854535466543327165245226720
"(11, 19)",-3301865142617503357794561552548*x+7383194911426735208794833692838
"(11, 21)",13185451891865409575651489796360*x-29483566744264262126813132823378
"(11, 23)",27449200641924392741100138098340*x-61378278563373805919047157790320
"(12, -26)",-148572765523866144593151567345670658962009332*x-332218803316501852535042317942868300204546112
"(12, -24)",-63115897969283240880148733212941548386934400*x-141131438320258260059538329159319757393390800
"(12, -22)",38755831745466467536769177608435446823360260*x+86660674307407348368431329139268259445940240
"(12, -20)",-48526397682461181655464662469224312544000*x-108508323921171456410912481483977266320000
"(12, -18)",764796772166623900375733117932344655512600*x+1710137571536990158408888014509875454238720
"(12, -16)",156552059829489263026516713787700850962400*x+350061047796352127773335359028089863952400
"(12, -14)",47774488827241667292094726151159275264716*x+106827004608016574739011796811843257370512
"(12, -12)",2322042857275975231550802885502709276160*x+5192245675536922761403239299307838343040
"(12, -10)",4573579643469373908335037516925683432000*x+10226834983306772158082041371703538640000
"(12, -8)",3586539432095239859375298993515229355200*x+8019745974148447312891940400091083126960
"(12, -6)",-1134222017872379541074145027216229609800*x-2536197533539622134558835835123740296800
"(12, -4)",-7707591534433103776383898013506577664*x-17234698613794324673561071342905673728
"(12, -2)",10419366351236211948629379878207420580*x+23298411443836126421639825668752181920
"(12, 0)",988529115092442269000616459880200000*x+2210418299107331964105097902304500000
"(12, 2)",-85983963899259530777821630212428100*x-192265988012072906535598840732851120
"(12, 4)",274441725995614135955167814823168*x+613670176498207813759867314797568
"(12, 6)",-3968300114102931712180116117636600*x-8873415105697705242599382832747200
"(12, 8)",-203504770232267409746942331210240*x-454967350792627127351560610865360
"(12, 10)",-4251016385034972720815753448000*x-9399529191128733488324514000000
"(12, 12)",53833504827778646392464370560
"(12, 14)",-251885625897754222990372005612*x+544355208245933447752279559328
"(12, 16)",-811475489290900570916263255200*x+1814938925588373228610839459600
"(12, 18)",-3964729261071841459839216267480*x+8865401558684441594538136776480
"(12, 20)",251562255249969374859612576000*x-562510303317917012039682960000
"(12, 22)",-200911357604279591313689851817700*x+449251453054938503182871017767360
"(12, 24)",327194648555187761168041669780800*x-731629476043553184038324982565200
"(12, 26)",770205532433554500857336689534356*x-1722231927167846888878941784540848
"(13, -29)",309610225833295067614337693931648937134698256*x+692309511492309241858868543966784996167783041
"(13, -27)",-111022440095813619002223433625252224422141900*x-248253723082137516841442870367694992768202230
"(13, -25)",-15982836921433006642481799583584501813837000*x-35738709829617668316802174148273638638570000
"(13, -23)",93109124153264252543942278007718270559066320*x+208198330932166416025834113298241339570341280
"(13, -21)",16148954136484758697686962079896630615753724*x+36110159214706337157669426745619036510459178
"(13, -19)",50591243418636314349060302486767449496617208*x+113125459350309649714402191390738163202309313
"(13, -17)",6282450222977364034227404357939892967032300*x+14047985763836097202455033024143631597979760
"(13, -15)",-815448134062411900239463228876687491432000*x-1823397459888914744869661801406895190640000
"(13, -13)",-632451797269997429063721980761537801456120*x-1414205211187630165752802091935354404732030
"(13, -11)",-218805680702431296771238817021039195089476*x-489264375913750313486511634735719901695862
"(13, -9)",-38462225420800841190214736931444158058048*x-86004150606831134633293660489052412315648
"(13, -7)",21426636621630486477352915054107777249800*x+47911416015152208682220560275699320706000
"(13, -5)",-435983615722146899968933657665501387000*x-974889001830865608100855355630583847500
"(13, -3)",-90472704760426969361306587326529496640*x-202303117952496245823597420321377884560
"(13, -1)",52012003069828119081973598998584400964*x+116302374509633608803222961064136742848
"(13, 1)",-18539176865050482269982241850165512548*x-41454859715938493693413870204557353488
"(13, 3)",3764840083298621736532013569913241600*x+8418438348574198395033788977776146160
"(13, 5)",39836237811017650771122056919573000*x+89076525605577076902375703643032500
"(13, 7)",5654115195435084052615947399127800*x+12643482677952202672616269987790000
"(13, 9)",564878136068968334401218680176704*x+1262214215223350036430735230385408
"(13, 11)",-123535026348946816508808548676148*x-281305437993673219758611139630678
"(13, 13)",-14662561793373990445722861030670
"(13, 15)",4251016385034972720815753448000*x-9399529191128733488324514000000
"(13, 17)",-32567903291787853689141277203340*x+72826286927030009571044787171840
"(13, 19)",-262266484749562696964890162701204*x+586445646889906222596859921900777
"(13, 21)",-83716647363794706743989447019508*x+187196114345125593383972035460682
"(13, 23)",-482680404379813434004820443118800*x+1079306195600347301384898406477920
"(13, 25)",82855490893406980773207425613000*x-185270509946772790495006696470000
"(13, 27)",575543554598050019486669380028820*x-1286954512093101493641183476342070
"(13, 29)",-1605028404728053862623990388146028*x+3588952618789973294871796462342089
"(14, -30)",1319005441844465418292506638829931288385580000*x+2949385830656370265869277460554456769907750000
"(14, -28)",-185583500773633482326974504550368108802394000*x-414977323232229277276549057735680125341039250
"(14, -26)",2134043235483063205036725902383350702898244000*x+4771865741463720579435738771533697219295641600
"(14, -24)",-72371308313345145457831129311315306666844452*x-161827165009235395717324668851677156278298518
"(14, -22)",411768921192013541201734785049895261009514240*x+920743298807096011744858655235757841203543040
"(14, -20)",39237522814114374227453024776448966206830000*x+87737768281058585440516071740761411035787500
"(14, -18)",-39252514900368081640780750897248816625293120*x-87771291605046415375222983268365954997999440
"(14, -16)",-24048731240617949873832466306801618927592940*x-53774597826644587490042250078348114083797142
"(14, -14)",261690152832224325605968106549843661560000*x+585156970775162710205245508943872499390000
"(14, -12)",2540891886259903666252877781701951085461760*x+5681606981154808471652217624935223384076560
"(14, -10)",22537300025200038509411679645091487160000*x+50394934885655009391468244888858160400000
"(14, -8)",-4723844840150406734513914295012421452660*x-10562838177737937786175136098485655295670
"(14, -6)",-54649359939501712163932055904129705564000*x-122199683751579635015584215448571977075200
"(14, -4)",-6742494984454365814225553455673401950552*x-15076677123191204759230625793993404788898
"(14, -2)",-898131488444804873444699798483620651360*x-2008283060894823620493923142634567574160
"(14, 0)",2906632079999872598992934084530125000*x+6499426916528708483404000498802812500
"(14, 2)",35669612344522702633143524716637544480*x+79759677912596415977750018291855669360
"(14, 4)",6253412201650365991176386968655279440*x+13983054617900976577236081230668888878
"(14, 6)",-521747072677053351199532028386551200*x-1166663188540835277143581164775516800
"(14, 8)",-19197124819792014505026281621634180*x-42926185585723260787370448295158230
"(14, 10)",-3281356288833615260911133258040000*x-7336813222615612594952990005200000
"(14, 12)",-147225484465743103414840380031680*x-270298960009957772568240039899760
"(14, 14)",6066941469978800856438885710000
"(14, 16)",123535026348946816508808548676148*x-281305437993673219758611139630678
"(14, 18)",203504770232267409746942331210240*x-454967350792627127351560610865360
"(14, 20)",-203408449082777878856130957120000*x+454835159659782248858327332687500
"(14, 22)",-2134622051095057292997596719486720*x+4773160003695024222470287690076160
"(14, 24)",375174964643862848337334827026220*x-838916724397816646237335311411702
"(14, 26)",-11062942125536649692285027739338400*x+24737490623845961700446114819734400
"(14, 28)",962070259110028088971900118533000*x-2151254498500859132045584320833250
"(14, 30)",-6837762526910635351656612935220000*x+15289701824172915708006176725350000
"(15, -33)",44760069008483857754759176954561252990299150120*x+100086556980551516947843925271995571458825219310
"(15, -31)",27836810252657306844721564246015349120670753456*x+62245000001704833935720169648821376615261733758
"(15, -29)",8733429328877765687049777921115770110900064504*x+19528541656061051193012203867360688330662335632
"(15, -27)",-21479029704949733095580593683668097025918017240*x-48028570511004854305125295942982407546260277920
"(15, -25)",1828676442541595237167484897405826914765625000*x+4089044834375495244374404764576489645117187500
"(15, -23)",1296908982823748169314875854018316660949604300*x+2899976646224008063313179252536894969427155750
"(15, -21)",-765486835834800327923249234922205115328828600*x-1711680600807835508745370347233091757219072800
"(15, -19)",108926616997732697507582462715565968826857024*x+243567320166014367342708016018518876957921792
"(15, -17)",-25858926683666413640993891907358620621156480*x-57822317889861301609758827709497376705408240
"(15, -15)",-42693118093087811219347326159871913184375000*x-95464714227570540247114366564484983296093750
"(15, -13)",-20181066188213410379863937439728514439553520*x-45126235855267750735714286040797048574982560
"(15, -11)",2772092280792336535727962371411798008093796*x+6198586779754099073928142762340645696567328
"(15, -9)",-1877559718813572364518341642679241848678600*x-4198351163082538601056580655423773970921300
"(15, -7)",-82832894053343411283595064994121948201740*x-185219981876314055705710171582443592903770
"(15, -5)",141711904481755830354036353349782594062500*x+316877451642163025723910297389550922500000
"(15, -3)",39020112878955100328057918649602456283840*x+87251624887053553663171281804808804811520
"(15, -1)",904508744091857522453541435678560735736*x+2022543038004887965599936338029595633838
"(15, 1)",-1184744363744717465445903302578911195456*x-2649168933271955709548918282329203977538
"(15, 3)",-218850944234734234860285185963642139840*x-489365587344251524601360200485886571520
"(15, 5)",-5045890079456470895763358343136562500*x-11282949939252655146028337600628750000
"(15, 7)",-4183067043941845491799802323528800060*x-9353624185064599535042595799634636730
"(15, 9)",-83196075372477338344897726471859400*x-186075608742833928900498906191183700
"(15, 11)",-2416317073323398563878800883076356*x-5338781923280839755673854987674928
"(15, 13)",3533329604458981987625576187809520*x+7432893747350216724589148310742560
"(15, 15)",-989783703507247875157203977343750
"(15, 17)",147225484465743103414840380031680*x-270298960009957772568240039899760
"(15, 19)",-564878136068968334401218680176704*x+1262214215223350036430735230385408
"(15, 21)",3968300114102931712180116117636600*x-8873415105697705242599382832747200
"(15, 23)",-6723213796976449156035775471871700*x+15033563276227552777258441786827750
"(15, 25)",-9479911800140095445547758671875000*x+21197727206035433047326523242187500
"(15, 27)",111347913944561393077645271922230040*x-248981504732835932560567388124934080
"(15, 29)",-45274351342262629301798484081905784*x+101236527238508086395614879194235568
"(15, 31)",-144306832993935904521910479825501816*x+322679888192150179543782069057428142
"(15, 33)",-232037497995580563347150853193735920*x+518851618847089335902939410451600190
