numerator,1
denominator,1120
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",-54321684440271218101836000837529*x-121466979059479681471142048650562
"(1, 1)",54321684440271218101836000837529*x-121466979059479681471142048650562
"(2, -4)",10478661273262516632987875711300284758692393*x+23430998920209486693992489100063781450683878
"(2, -2)",26661350168772668135694557886530398974870*x+59616591348683068435019156095651607038860
"(2, 0)",-181051933201135188984054336638786980
"(2, 2)",-26661350168772668135694557886530398974870*x+59616591348683068435019156095651607038860
"(2, 4)",-10478661273262516632987875711300284758692393*x+23430998920209486693992489100063781450683878
"(3, -5)",7809455275681156513494548378753618358387819280*x+17462472863667426223504771445040547109589146820
"(3, -3)",1268802941197316196205187065282686365855390940*x+2837129626539451896659689946035582190171731320
"(3, -1)",1795658518506002943862115866799278921111576*x+4001755015948209723925331784710609586486636
"(3, 1)",-1795658518506002943862115866799278921111576*x+4001755015948209723925331784710609586486636
"(3, 3)",-1268802941197316196205187065282686365855390940*x+2837129626539451896659689946035582190171731320
"(3, 5)",-7809455275681156513494548378753618358387819280*x+17462472863667426223504771445040547109589146820
"(4, -8)",-5142978543192876559726441217302612817392722322604790*x-11500049629402110294459485130058935255700315702634340
"(4, -6)",580559006941292353315188786163328728624997256280488*x+1298169404470501960028303083424785659152599458587156
"(4, -4)",-37143663950464590965680529927955376158948142436884*x-83055757525786079740608047462440881337324786683752
"(4, -2)",637448848635110833981268021733405682800340884360*x+1425390613936528557878929045387064622014094932940
"(4, 0)",13141696058359339608661500462254482625637949400
"(4, 2)",-637448848635110833981268021733405682800340884360*x+1425390613936528557878929045387064622014094932940
"(4, 4)",37143663950464590965680529927955376158948142436884*x-83055757525786079740608047462440881337324786683752
"(4, 6)",-580559006941292353315188786163328728624997256280488*x+1298169404470501960028303083424785659152599458587156
"(4, 8)",5142978543192876559726441217302612817392722322604790*x-11500049629402110294459485130058935255700315702634340
"(5, -11)",-2021335369323326934544587029356875677260804834507190345*x-4519843291131602108011956638161434535753427815307320042
"(5, -9)",-345802245058336971372847192129932801125427316461801480*x-773237326722482197637306174315719478566848140762636204
"(5, -7)",-502776439602173820596321577300625985368900082768442600*x-1124242296435777998712105690880617635429094126178923660
"(5, -5)",3274896510944837505236651959555031768651286733422475*x+7322891217673616530307601580529321003771139806260550
"(5, -3)",-1406501645949549491901860084253307216854029049736350*x-3145027266641015950141267641205307331362146898684840
"(5, -1)",28433501159783569976046772143469147905365072388240*x+64539906755696496884492193200560317999178387274856
"(5, 1)",-28433501159783569976046772143469147905365072388240*x+64539906755696496884492193200560317999178387274856
"(5, 3)",1406501645949549491901860084253307216854029049736350*x-3145027266641015950141267641205307331362146898684840
"(5, 5)",-3274896510944837505236651959555031768651286733422475*x+7322891217673616530307601580529321003771139806260550
"(5, 7)",502776439602173820596321577300625985368900082768442600*x-1124242296435777998712105690880617635429094126178923660
"(5, 9)",345802245058336971372847192129932801125427316461801480*x-773237326722482197637306174315719478566848140762636204
"(5, 11)",2021335369323326934544587029356875677260804834507190345*x-4519843291131602108011956638161434535753427815307320042
"(6, -12)",-244752282266663712156102697345251607503936375933590029980*x-547282740796476370229715103555173624524227443619193647080
"(6, -10)",-566851100674737900538529289824999762854353747166214818400*x-1267517594229290851777917721265633854547336212255255464600
"(6, -8)",-259845150376474231026263149605381371056975574139816348910*x-581031419865451418375724357117630837393697928557001467440
"(6, -6)",-19806994727021326926127456084796057779352543199385708200*x-44289786639140378535892246241519452193397521527268379600
"(6, -4)",-1680288600971777087928778012964706181446388264527468172*x-3757239632114106538679144303346695639329106327736147504
"(6, -2)",46035486257232390562622060376150951675729273106996720*x+103022672377449159531620001427975672352359162243084920
"(6, 0)",-6701520382994843051047535321491230535661592531757200
"(6, 2)",-46035486257232390562622060376150951675729273106996720*x+103022672377449159531620001427975672352359162243084920
"(6, 4)",1680288600971777087928778012964706181446388264527468172*x-3757239632114106538679144303346695639329106327736147504
"(6, 6)",19806994727021326926127456084796057779352543199385708200*x-44289786639140378535892246241519452193397521527268379600
"(6, 8)",259845150376474231026263149605381371056975574139816348910*x-581031419865451418375724357117630837393697928557001467440
"(6, 10)",566851100674737900538529289824999762854353747166214818400*x-1267517594229290851777917721265633854547336212255255464600
"(6, 12)",244752282266663712156102697345251607503936375933590029980*x-547282740796476370229715103555173624524227443619193647080
"(7, -15)",-1506445122351795631040999672267105828706355317932022155040*x-3368513697951602889376570962171100246489528248106917407780
"(7, -13)",-122964483601769711677263292248382219480485305915892742057080*x-274956944151715254738490704994795979238976588031235229453260
"(7, -11)",-41437132157725012485890650814344628470310285806235848442256*x-92656244297315665293465613424237897210243417972775757811304
"(7, -9)",4249678320759095166892510618089136404366711632326309629396*x+9502569607724531427230935263848474507396709979022249747776
"(7, -7)",-4631734543387055270032443616526510096453223387091982854700*x-10356873292640023942914240885015168367474679125662348856600
"(7, -5)",-646885625967050466095220150102842073258636721654538795760*x-1446480265739561331903532093331451477454625267483948108160
"(7, -3)",-27416198003300922203474014575878938437466811613800962440*x-61305628381264706755197693911642191901265302999544980180
"(7, -1)",-1188000519169891322231315355727518027976095990793866456*x-2605669399371006021246539193912234310720995936343357164
"(7, 1)",1188000519169891322231315355727518027976095990793866456*x-2605669399371006021246539193912234310720995936343357164
"(7, 3)",27416198003300922203474014575878938437466811613800962440*x-61305628381264706755197693911642191901265302999544980180
"(7, 5)",646885625967050466095220150102842073258636721654538795760*x-1446480265739561331903532093331451477454625267483948108160
"(7, 7)",4631734543387055270032443616526510096453223387091982854700*x-10356873292640023942914240885015168367474679125662348856600
"(7, 9)",-4249678320759095166892510618089136404366711632326309629396*x+9502569607724531427230935263848474507396709979022249747776
"(7, 11)",41437132157725012485890650814344628470310285806235848442256*x-92656244297315665293465613424237897210243417972775757811304
"(7, 13)",122964483601769711677263292248382219480485305915892742057080*x-274956944151715254738490704994795979238976588031235229453260
"(7, 15)",1506445122351795631040999672267105828706355317932022155040*x-3368513697951602889376570962171100246489528248106917407780
"(8, -16)",7165018481942844675798844598048558003782116085211720326809428*x+16021468385666550135695076027972489142675701509792166371298488
"(8, -14)",-5526263873777556824497765577642586394858795675869421985094576*x-12357101683367934580309536856885582528506197885132443031017704
"(8, -12)",-3631680527022526197678857686721823767096310814198143313142640*x-8120684530984630497396670181219897976951659863952201934050680
"(8, -10)",1397954491136938367359821545910270976478153558353798818859920*x+3125921271633336452986396384984455917173915586892815111144640
"(8, -8)",251509416175535501162008057319499079440316204633441091038040*x+562392151543951645227823248413858575520087967191529599875120
"(8, -6)",-10705439723224291561505009840076301858152937920599001216624*x-23938089732673801863344649971202290762285523161088108342384
"(8, -4)",-8438077651207182275341308604026985989818023373762986650800*x-18868170773239538694507861283291451677276600767431911968200
"(8, -2)",-725538366651384902803883240783647503328782398184460486320*x-1623028209158884874546946591814045638285554655874877518440
"(8, 0)",-72608727676708996644807536672527201700851261553768992080
