numerator,1
denominator,5400
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(186196699993987219977584568257030814661206411*x+416348478372690107640028813976080464113492369)/2
"(1, 1)",(186196699993987219977584568257030814661206411*x-416348478372690107640028813976080464113492369)/2
"(2, -4)",-229009936299559849055628503950273442315259418749730513391729064*x-512081785088712464206085806996549676152206079613829071698445287
"(2, -2)",-1636586108688868533303913558044987553893881399074595220210*x-3659517790060169261068293297358494790614400745207726345590
"(2, 0)",161919346170463132254075284191919316672683718141300*x
"(2, 2)",-1636586108688868533303913558044987553893881399074595220210*x+3659517790060169261068293297358494790614400745207726345590
"(2, 4)",-229009936299559849055628503950273442315259418749730513391729064*x+512081785088712464206085806996549676152206079613829071698445287
"(3, -5)",-199150356334787830153958768041978088722188837092950156067745986480550*x-445313734507891454228924546784830976989416053042277527987974152125750
"(3, -3)",-259529866373155761129628626046460244004060062457731684679046188230*x-580326423401813083490611677185898564391846401836825879524221157170
"(3, -1)",-4181183526382475067213195956912862178430345239177283590996902*x-9349373851714907208703111430571278152195669792100048107896006
"(3, 1)",-4181183526382475067213195956912862178430345239177283590996902*x+9349373851714907208703111430571278152195669792100048107896006
"(3, 3)",-259529866373155761129628626046460244004060062457731684679046188230*x+580326423401813083490611677185898564391846401836825879524221157170
"(3, 5)",-199150356334787830153958768041978088722188837092950156067745986480550*x+445313734507891454228924546784830976989416053042277527987974152125750
"(4, -8)",4025790795558518616545815143718476569364959954649497059286669411185477114080*x+9001941882061806067535477355167593989358922119633591097296553327918982473140
"(4, -6)",20208435700292581207628073674354532823188514412501466920022538476003939804*x+45187435944787778312602659717037856192126781980028558878494407776000309064
"(4, -4)",62823207065933143227215042598039696961782345091930766708984143611501072*x+140476961563971620894478270040542143643176738857388035281342863236381488
"(4, -2)",101413968746317896942784930629869564771116207577846557696012731533220*x+226768529957800850528811482243716213626280992879730558401668021785240
"(4, 0)",20280158310000722307813678499604346601751892510872691510158004000*x
"(4, 2)",101413968746317896942784930629869564771116207577846557696012731533220*x-226768529957800850528811482243716213626280992879730558401668021785240
"(4, 4)",62823207065933143227215042598039696961782345091930766708984143611501072*x-140476961563971620894478270040542143643176738857388035281342863236381488
"(4, 6)",20208435700292581207628073674354532823188514412501466920022538476003939804*x-45187435944787778312602659717037856192126781980028558878494407776000309064
