numerator,(-701408733*x+1568397607)/2
"(5, -3)",-68492639630540686630048794505881110412196573680*x-153154198172285056136255022070464193738930246770
"(5, -1)",2736134419695185819200781452343185763164848*x+6118182558015374902296579079109244213157232
"(5, 1)",-20322775055618085351385501062417448660032*x-45443106515799103197132297079734452846368
"(5, 3)",-1776100419352490776637319012837698955*x-3971481397060187764293058483109222895
"(5, 5)",-27275577039019407896183639200625
"(5, 7)",-1005581375676412287454891485562770*x+2248548311824656082657042443852470
"(5, 9)",-36853025501330231970808396380323952*x+82405870197507665038975855510695132
"(5, 11)",(-2706074082469569338358691163510069157*x+6050965600552329018623146299409643807)/2
"(6, -12)",6179885196657453489085594820034099090320985934905027319185*x+13818643392870722131592192782773990542731023242693978022435
"(6, -10)",39814385034460793537787140164089765953487047853169152000*x+89027671419404641300945471082330993195767917551764416000
"(6, -8)",-4368978078421605067737564281189142600548384283572336565*x-9769331975557116024341552274736971546973030574041157295
"(6, -6)",108302172618927357367368787872980747659831380387782400*x+242171020086837997872075996398853278392998257419948800
"(6, -4)",689393601936904404429461897796531457377592564479345*x+1541530957184348932273448877782167916249919902173827
"(6, -2)",1588701301568649359981845216876341639723781877760*x+3552444106249893242192813619026689499434295516160
"(6, 0)",1714862437225094525381854667108586640598361750*x+3834548981696277189006287466789907927004153250
"(6, 2)",5446183642383202644257709336675234244293120*x+12178036842319134182079295853607042767055360
"(6, 4)",1343762278868098888244662573587369311361*x+3004745054491995983258668283602814863347
"(6, 6)",196897329010931182597952060593420800
"(6, 8)",1776100419352490776637319012837698955*x-3971481397060187764293058483109222895
"(6, 10)",-16185557765514384526398975545737824000*x+36192007417439765203610576621073696000
"(6, 12)",-2512280140662006169119648631989603081855*x+5617629173042979304141152771533642803635
"(7, -15)",2271868816096897406185919267430829445602124233528204161839625*x+5080053108754631044905232941748774526368422549398065375994325
"(7, -13)",-1482326980143499068651644640702883883941523761217194717498800*x-3314583892482844883526313754081747203314124878638054632635580
"(7, -11)",-49991406089019569112733118050205189885944644987773534301456*x-111784182305844659491619634638807577049407219747891175451728
"(7, -9)",3305482622159029809715769115401038772148763653880273343712*x+7391283841591843315108495614562951598339306989706913864282
"(7, -7)",-94235233648591702665319476239874809970250099884316684725*x-210716388313826576294103623473362120828233393573143459825
"(7, -5)",212127386846111116860601593421701767577209395570586400*x+474331256877299177667585210997669411957515211226783400
"(7, -3)",13684191701168027196087264536229752056406886159265050*x+30598782860950197125367533320552109972995857215220210
"(7, -1)",58423193774273899146966321652383012502102324378704*x+130638232741918942589324969935462604161291959097022
"(7, 1)",92013641005797816816843877361596224501821882397*x+205748756146226145439959892886612654001471576857
"(7, 3)",-377154196805099344802423310063842664638275920*x-843342422030657773445905524096623489853581940
"(7, 5)",25155495782720912087895581180697620112300*x+56249784233256414328874267066318374443900
"(7, 7)",-171323117121715428536866966319400485950
"(7, 9)",-1343762278868098888244662573587369311361*x+3004745054491995983258668283602814863347
"(7, 11)",20322775055618085351385501062417448660032*x-45443106515799103197132297079734452846368
"(7, 13)",602603529948457131903265509059725136729310*x-1347462456446080488494192847471263538135130
"(7, 15)",-923572320074266472928406235963205253760400*x+2065170489823253451341780410355753535166950
"(8, -16)",839499580667742223409048502617510739913597985709978510584610816*x+1877178129455639903213312614906976947582273187095335376633430016
"(8, -14)",6730537857885368314824681830613906706618979282960351690475024*x+15049940175367502498292903711409456327068251035990783167761072
"(8, -12)",13396909494725806791708068888346538924669857915968906698022400*x+29956400318619264291617709161142021799756326380501419105589760
"(8, -10)",61879488043348791058310320800708275709983221389497270584500*x+138366741677813350070292032317971374648656338113298561039900
"(8, -8)",-14641729409593205267513814874409901818025861191349011742720*x-32739902268008268392001217529184461399877749332212596080640
"(8, -6)",-1218703900625684619167794806782158500251895775499372877228*x-2725104766243179293128933028874415969859852586435913844868
"(8, -4)",-25977704661573038196182687815521178264723308925713292800*x-58087913522690482283296716150723552151606678276213414400
"(8, -2)",-44783873101176382551873567840073164494353529745977400*x-100139784549954708394179080711097393052677078910586920
"(8, 0)",232953566472721436153890497683809659522201103564800*x+520900010234021040113518433063658636594285138739200
"(8, 2)",16968206916332330242794744386984249160822764477640*x+37942064121201095510297012286236221057027091761880
"(8, 4)",43349722814824090211156916567394576208875737600*x+96932926972491772278488016694690514266275673600
"(8, 6)",-29108835846744400486278828503002370276395596*x-65091551347671538004032673450778945027993828
"(8, 8)",-26619202026477808274909305474283460362240
"(8, 10)",-25155495782720912087895581180697620112300*x+56249784233256414328874267066318374443900
"(8, 12)",-5446183642383202644257709336675234244293120*x+12178036842319134182079295853607042767055360
"(8, 14)",-2736134419695185819200781452343185763164848*x+6118182558015374902296579079109244213157232
"(8, 16)",-341277880978499053380852895955901680562044928*x+763120541085006327315148892637017084255502336
"(9, -19)",764447846847226782000043650614186824519201338139979187760408445136*x+1709357350803747375783479581607624189981819794444476066228173265372
"(9, -17)",-168483061614790776279168282202988176587913355883744131263965813915*x-376739578827957662607363791648372006288816478850162331562268103295
"(9, -15)",4218340470310256028724241104551517891593614141843819409246564000*x+9432496043852165863508361429987478529837048085797681587561849500
"(9, -13)",-927750691467278038769342390456173793207203143987291461659991190*x-2074513612293267802279322847687330978565971206966824096898787390
"(9, -11)",-71605201408562404672247893398076467383952231375350074114004640*x-160114097892109228567031834021903684243271280394542032991324248
"(9, -9)",(13347739013875002199509173807327253621102495788069684084703081*x+29846451780950513528620499141158482998936473749749701772318997)/2
"(9, -7)",-32551319619506481018632008439676178007967381297945202425120*x-72786963426539080900072497108243842060988942995667778586310
"(9, -5)",1688460034180311652571304952505773538842609647951965452500*x+3775511413718795258076645669367413056556590872295776666500
"(9, -3)",168323157317162193091003343849382289541887906173650644320*x+376382021948565792180062344911950130340238221666892988120
"(9, -1)",4206289337602086315222918991768888361852309129807764305*x+9405548891910827249005130383063324263949331962918370877
"(9, 1)",52772685198350524857586463695208945751111655547394576*x+118003311458708753816360640060756644322376232030909622
"(9, 3)",577024029066933379457057207723884217928045722864340*x+1290264953644783601388932454694866867179055860950020
"(9, 5)",-411332376133811890633435133563482482986589628000*x-919767151312033140199375888228406950781372481000
"(9, 7)",-277580465599664312868521746611982950154007985*x-620747969801945538010026979116928915960303485
"(9, 9)",12133339971924461291768067204430126677966651
"(9, 11)",29108835846744400486278828503002370276395596*x-65091551347671538004032673450778945027993828
"(9, 13)",377154196805099344802423310063842664638275920*x-843342422030657773445905524096623489853581940
"(9, 15)",-1714862437225094525381854667108586640598361750*x+3834548981696277189006287466789907927004153250
"(9, 17)",68492639630540686630048794505881110412196573680*x-153154198172285056136255022070464193738930246770
"(9, 19)",-310767446820027222213120652265564279007436339230*x+694897136283631721759057588207603125111585552602
"(10, -22)",143479921973582636205817563455338568552482722974950488111341578629120*x+320830858939296559427058226590040259863629376344967734683303487054080
"(10, -20)",(-73809732109692497066412544751747833271953008734940103941129947623125*x-165043578398321387610517184228161522723411420025949313970133461779375)/2
"(10, -18)",3908000344614197616608757820050206731174731519938799813336573411840*x+8738554426649950015850242601660294489404953090197097953796476828160
"(10, -16)",226341692050490721925338046909108734869182080010734472772638232163*x+506115409567221015987513626678211139189999708414201901439942140057
"(10, -14)",106634728309669777292808139394238412724672119091067142008999014400*x+238442501262642866937734607754599441300290548065848920095833113600
"(10, -12)",-682844703705070890914268438190659831581515380560812210002104415*x-1526887175560241018847625433837154805636796327959827671268181485
"(10, -10)",-646755893800772014301795290422522377634063747056840962028400000*x-1446190143387161050871562073956456570717213192842091297050800000
"(10, -8)",45885648868366462435238324660544103151331604145624137563728715*x+102603430061353709469668671703259385440379134476462790014544785
"(10, -6)",-2952657054574385624299371421682761827193866230271025396838400*x-6602341888272632631851114617473825726033364666850980797657600
"(10, -4)",(-3171666927678779290228935601164037004420567241278744181591*x-7092062852277659764227329163490254090091805142170568903829)/2
"(10, -2)",117952332398858781822312422519552593888583182753408266240*x+263749433348499073776889305738132818249460287672227164160
"(10, 0)",-20911857152112795318388041514515809033049343648804406250*x-46760334127889370278828004567749302105001841332513718750
"(10, 2)",-876096839896684210075307016756669841380735715489628160*x-1959012088881735509826260956841609140739263266596003840
"(10, 4)",(-12973899245793833623536015298369344596246367244678311*x-29010520646834030681959744583549239002839069298252229)/2
"(10, 6)",-76566116609342572022155918676486026824577365830400*x-171207046879704710910849599580088469718096027897600
"(10, 8)",-275123193228440826023177099097051794815709172885*x-615110740450050948445584686054892903580375907215
"(10, 10)",-1175825977743997686366032878702619079152800000
"(10, 12)",277580465599664312868521746611982950154007985*x-620747969801945538010026979116928915960303485
"(10, 14)",-43349722814824090211156916567394576208875737600*x+96932926972491772278488016694690514266275673600
"(10, 16)",-92013641005797816816843877361596224501821882397*x+205748756146226145439959892886612654001471576857
"(10, 18)",-1588701301568649359981845216876341639723781877760*x+3552444106249893242192813619026689499434295516160
"(10, 20)",(30005528948508321154512581905438730303206108906875*x-67094402429702393055408899287709062474593001429375)/2
"(10, 22)",-58328228937477782468001340604726557971215355454080*x+130425884911370652358416624250680965467552979550080
"(11, -23)",6084738311291732277036427059722682325032584535727988385388853922766590*x+13605888489345589562868209950896568548445951414626504403206894189788870
"(11, -21)",1695819365971501013402839331437732762917231050477480006393987793048576*x+3791967379872869956776830697536406450693753610461184677946303885439322
"(11, -19)",143713523226731366278352008582644073276962185776685843852806948667085*x+321353207220966256659861392896180925031882449807989194625721019963977
"(11, -17)",41739601025716343575859056648022022860831389986413648069508206167680*x+93332585247221691880390912057153253506190411454540256862632141027280
"(11, -15)",-1011824603789432886210310066602254749145868908991129290076326263500*x-2262508595379963239392812322626584741689957122295567597281081673500
"(11, -13)",-676721693559692864182334510791925266419580371776001575744852060880*x-1513195708648254881331229241190705250835231830777145621498042159890
"(11, -11)",20821466919034092389498968108871151923734271969451355205154900312*x+46558215422223340393675755319402717859564048219560610596713671544
"(11, -9)",1746282487522853089239892336869669152332005797981782739319036240*x+3904806350018527842808549875986720295161164110983689891467262452
"(11, -7)",147813421294916329319218717421326667062780427599928736579226290*x+330520858002247901839278703136871771854163545593441821040091690
"(11, -5)",-2982229678323544517269441263864451916918209773668665678032000*x-6668468285248776605751873138215026446056944278505158316891500
"(11, -3)",-354004541758984231657884361452152956467492047860977771358575*x-791578219716751714911337288153948687578886285748034094409475
"(11, -1)",35960072567397703981116533716630982618719823687814363848736*x+80409166736526653847722867634910866033539981556250822545272
"(11, 1)",501211587764309040639998893500102533642490605198918899620*x+1120743181351596921968910186662190869471638252229562431252
"(11, 3)",-592085696720348753553787543380318183365445064842231600*x-1323943866372667695969159955566335385109712240555171850
"(11, 5)",-46752530907963499617892752006433529350893257777591250*x-104541837235788152136207196335700007501921555690270250
"(11, 7)",-1550948611853483200092796845635087838498568514319120*x-3468026256983093727090284807980273659430947396452260
"(11, 9)",-8194664770928279009646000326574855573320391222234*x-18320652674894931901275275355187297583018276614578
"(11, 11)",37854191871777791933886554085350643775524005904
"(11, 13)",275123193228440826023177099097051794815709172885*x-615110740450050948445584686054892903580375907215
"(11, 15)",411332376133811890633435133563482482986589628000*x-919767151312033140199375888228406950781372481000
"(11, 17)",-16968206916332330242794744386984249160822764477640*x+37942064121201095510297012286236221057027091761880
"(11, 19)",-58423193774273899146966321652383012502102324378704*x+130638232741918942589324969935462604161291959097022
"(11, 21)",-689393601936904404429461897796531457377592564479345*x+1541530957184348932273448877782167916249919902173827
"(11, 23)",-2473600517506638444438624015284257840614733482848880*x+5531138906323502162208518607371955037953980055409220
"(12, -26)",222996389584826983303825632637303543969426224081930333034933579026904494*x+498635085848699240302140653770309213067693948627447467652474439503294922
"(12, -24)",266409379471982258211091989830691418035738095168340727186844733601132800*x+595709482342889359184826461193307632993448516758712773887301387832492800
"(12, -22)",33661347058209458815951129203529032231864966816758319844928446109501430*x+75269060236368920243794993405193836111567795285827600464191551875475810
"(12, -20)",573035735009223965395370658998508083476325800872213642832422921830400*x+1281346857017180864673412211500665236530060920450053998593306456883200
"(12, -18)",1419404706358563161216452020229893210269340083783015456400056165844300*x+3173885411000875211800695308449363073119480500890929959388895518190820
"(12, -16)",-188342776889858364611130687169136643269685896441260546718515833427200*x-421147252196799724455182429872024971014016770435631830553995090169600
"(12, -14)",-20156072381829671193283822715333404311170458971933080087312467586358*x-45070348005177241720257314819059891101257991351873079131045120406818
"(12, -12)",1558758600341731520692127102703242526218679410358986780282523156480*x+3485490190876538597791160758377102123359034923897504111157971189760
"(12, -10)",-34123736082846001915505656460369453487592936034855449873596160800*x-76302993527506055602935226569397218610460286429782648083752213600
"(12, -8)",29719147825481140406344116665815183438483173885619882618646073600*x+66454034771140886549303419883625949439617702882428221886178517760
"(12, -6)",-2752341968985155793035610068957784786643010089961561597622737100*x-6154423739976426214256285590871812243257083831767937994132963300
"(12, -4)",22865670718423318784231248812826042489748012264239023025815552*x+51129194077520993690035133010562402013369811766208495538143232
"(12, -2)",3464669177000441337653652668864126244047766030706308405487890*x+7747235799321237746139920167982403763086304590550844281882230
"(12, 0)",73926201416824106696531791056357677596068677526651195840000*x+165304011686359967922944489903029741258940992456183767360000
"(12, 2)",7849649912675821306757280171989651181413631812701571179650*x+17552350804318430851884654338273169021565385553206933879430
"(12, 4)",78385182737522015965357084176388262444588886126522138624*x+175274597029883853545467730337882011310398146186117251072
"(12, 6)",4592910074291715486944947577691048259648276735037975700*x+10270059135656026263491582545146359121674121641853152700
"(12, 8)",57928402143252658006280623156997268500109781532647680*x+129531899050760127997590368109420089096320382813295360
"(12, 10)",1881535751761912324145393037877030011857910108000*x+4145203637078226428964195924354357611555829722400
"(12, 12)",2833880406628764447826088238672537452809473884160
"(12, 14)",8194664770928279009646000326574855573320391222234*x-18320652674894931901275275355187297583018276614578
"(12, 16)",76566116609342572022155918676486026824577365830400*x-171207046879704710910849599580088469718096027897600
"(12, 18)",-577024029066933379457057207723884217928045722864340*x+1290264953644783601388932454694866867179055860950020
"(12, 20)",-232953566472721436153890497683809659522201103564800*x+520900010234021040113518433063658636594285138739200
"(12, 22)",-13684191701168027196087264536229752056406886159265050*x+30598782860950197125367533320552109972995857215220210
"(12, 24)",-108302172618927357367368787872980747659831380387782400*x+242171020086837997872075996398853278392998257419948800
"(12, 26)",-90653690669901576575738013507627377805311049863329218*x+202707814749138373661102335648141742433919095966756282
"(13, -29)",(16374361185569570355515148989381228747223756609038926650176124155306760699*x+36614184699067607783445902587803317860454914797768116497648448634613453247)/2
"(13, -27)",-10747122709111549380137597132288725856653532049914375683920865682011935600*x-24031296940105122885838878123218195832683410048561881660317491306251257970
"(13, -25)",521806018587748860077997296400877172936416026424865717804102784038633100*x+1166793728630725262153114111868917328014466465564823805480834957586135900
"(13, -23)",-110162553111619773651669765946120994003292568160316273056429830519820160*x-246330957332512791437803032965648637605150466924577004983370301020035120
"(13, -21)",129814000742454087718127560507782496347059157813509556587510850492915777*x+290272930091335509959985414183657162681832146408278740417332684381002157
"(13, -19)",-15957059603808203754447274497126349054463585315708895534624419608886304*x-35681069995131005640181113054948117587030573853695935584558178111748267
"(13, -17)",-3815133448173260966157031986858633618703529125204585589407611514540350*x-8530897733348582381910817982472022280460366506471574294275133871011910
"(13, -15)",4594211596071317582258164686139037260769893028151365452751430115200*x+10272969431833271872724534423916293275913633765168186412732340526400
"(13, -13)",-7803274023095091610968963446269979093794684934739398809629299590665*x-17448651162698888732169328178571473059084135503367692662186386679605
"(13, -11)",5705854923102659480869699390915059733311422349623257569639954783792*x+12758679477809381848480446068511277127812696394012604278669838906182
"(13, -9)",-820243773892193847581566796304286861325554968672221488019536876896*x-1834120836543912699588654862776318891235918753644852333259471612128
"(13, -7)",-115648873162095873256336173703561177396526251266671500016791476000*x-258598741911697427600090959310044409044839506690250315745322243800
"(13, -5)",2256296140663337067522282438428029274454152686978882251807403050*x+5045231547893649117794982790982211657189818080973767249470727650
"(13, -3)",568140038928058812524606954735443119039652535530347194980014720*x+1270399747782516255032597357480390466434825413324604227620048240
"(13, -1)",-48769841428065616629016636788586212090172981256805917003220018*x-109052680685040138641050484130717181820117687721169612428218218
"(13, 1)",-490220160856865119514939564707340248287486702317258379981456*x-1096165603616832048389306628836127100788850252016646844168828
"(13, 3)",-40374529547753301688981456778529405204405363967675424074200*x-90280192628349191168621166741679090306490548981828397159160
"(13, 5)",470574588115431619431291228868358259915010963119093314400*x+1052236767514171783559188837942505217616361237158038855900
"(13, 7)",-5935074423955304690714731587723314586065662738733502900*x-13271230073738368070278553299353062372361969217110499300
"(13, 9)",-276735645764214338236682409539865614480417868381875328*x-618801206959402962550171911720413279128382442496959168
"(13, 11)",-3726976544550536600667370015671520772287332701254791*x-8323399450270117015941204463165542440338576130558203
"(13, 13)",-14186638878371783287066337078450338767486790821430
"(13, 15)",-1881535751761912324145393037877030011857910108000*x+4145203637078226428964195924354357611555829722400
"(13, 17)",1550948611853483200092796845635087838498568514319120*x-3468026256983093727090284807980273659430947396452260
"(13, 19)",(12973899245793833623536015298369344596246367244678311*x-29010520646834030681959744583549239002839069298252229)/2
"(13, 21)",-52772685198350524857586463695208945751111655547394576*x+118003311458708753816360640060756644322376232030909622
"(13, 23)",44783873101176382551873567840073164494353529745977400*x-100139784549954708394179080711097393052677078910586920
"(13, 25)",-212127386846111116860601593421701767577209395570586400*x+474331256877299177667585210997669411957515211226783400
"(13, 27)",4368978078421605067737564281189142600548384283572336565*x-9769331975557116024341552274736971546973030574041157295
"(13, 29)",-3328296652240658696799419976075873295011776691065496624*x+7442297563695090582682763281413839664090276032624768641
"(14, -30)",97938253264880160350721682632763246470397041778840596546856368700425120000*x+218996591897862755168973060590321297542954697404850700625405011705236256000
"(14, -28)",-231806523485486321647765673228949738158993593098750433899927329231953422075*x-518335144141448900106567890265994908579680445193628492877081996036104005825
"(14, -26)",-63901803737098822545198248907532125222290979535879811537901261788818944000*x-142888777041003067067486659414085101763577406896541662904452337965966310400
"(14, -24)",10346929384815933733890598044174266760110172348287044185492165623896468911*x+23136437462838508157711119501262818883133009888945227197655958536297774397
"(14, -22)",-2155085256650245148332747981697485130702388691431108426026415076115681280*x-4818917131177528871543584844188092456793755218453063131649952127012720640
"(14, -20)",-115005197468046589166232328251267751658103659995862413517067810758820750*x-257159439304338871506719312029205881482121955357250817538502284085410250
"(14, -18)",142496429335145071307304720941302337979209193330368532962834105123266560*x+318631702544379541756449036754511966236025332027360309823949362131868160
"(14, -16)",-9162175864624389798575848207050412225520796665569639710700440180973785*x-20487248055108046255589016425103531301348486430161610554787445701600923
"(14, -14)",-4062397491509604526848728578448195223745564477860779786616127403808000*x-9083796942640100479395652610432410076408024986832059956837960180896000
"(14, -12)",165731616593668715538126297308072137672772686080148372399334414797080*x+370587160724375390104277792442068464158226598686751976391207907511240
"(14, -10)",9144623840140578143807799941626156698804670116177555553432876032000*x+20448000535219502738474673725890446548552553252416986127196379392000
"(14, -8)",3370355628346136828334139495234566598467278460207890777563867717455*x+7536344293330979049780381067622042648208019761776993709204935227805
"(14, -6)",589913388950273112007471782229764252932599904298893260008135744000*x+1319086438530083984735205590773699539447372669442194112236470284800
"(14, -4)",-63397120550133235164800660590897000611872286880271705631691720299*x-141760271127846777868387211560783255922112830039661593759076345553
"(14, -2)",2518572158685752149350469391050687094719609518674890799866859520*x+5631698553059729201902866664534266477119909248498568795577679360
"(14, 0)",-64324220787144053552126307876356713685825658497966824186091250*x-143833330279759134329789918704965884169042863353414194543333750
"(14, 2)",3966626599563851403962122839130413761134383339692693072559360*x+8869646717983613974007484721837869057230438610965994642684160
"(14, 4)",405899374744797895948223554501283514786294226689874448442405*x+907618593953914189448708059720049064310183758829702761623327
"(14, 6)",-16258783511131587052916035494800824762309118958495910809600*x-36355745161270453101780245651982076563186204235700573107200
"(14, 8)",489575282309353959927009641035879708760868932278005179535*x+1094723617474796043489828798058692376740255671369868365405
"(14, 10)",1084431151797044124438455888984424183842300480893824000*x+2424878397598712918276609229006047312322075262645632000
"(14, 12)",-138474198709876997486462340382344785743587207667085160*x-309336415276894830816068091287220591619493899582021560
"(14, 14)",-7385587898346172756536789379973166998445336595136000
"(14, 16)",3726976544550536600667370015671520772287332701254791*x-8323399450270117015941204463165542440338576130558203
"(14, 18)",-57928402143252658006280623156997268500109781532647680*x+129531899050760127997590368109420089096320382813295360
"(14, 20)",46752530907963499617892752006433529350893257777591250*x-104541837235788152136207196335700007501921555690270250
"(14, 22)",876096839896684210075307016756669841380735715489628160*x-1959012088881735509826260956841609140739263266596003840
"(14, 24)",-4206289337602086315222918991768888361852309129807764305*x+9405548891910827249005130383063324263949331962918370877
"(14, 26)",25977704661573038196182687815521178264723308925713292800*x-58087913522690482283296716150723552151606678276213414400
"(14, 28)",94235233648591702665319476239874809970250099884316684725*x-210716388313826576294103623473362120828233393573143459825
"(14, 30)",-39814385034460793537787140164089765953487047853169152000*x+89027671419404641300945471082330993195767917551764416000
