numerator,1
denominator,5400
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(5153838204048615905052672168320114437464915940612281657585953572171438403649419336227413676583437001252276159360827779204603979659858185223663957283371541426764313403150799375255146961457380308426316410877*x+11524332569288137017174478547230703917805547635963717986054506366413869252511358956630789508793490497643013993731773137822658454241399146742812668081493856258613927030332170101861659468079472155965809160583)/2
"(1, 1)",(5153838204048615905052672168320114437464915940612281657585953572171438403649419336227413676583437001252276159360827779204603979659858185223663957283371541426764313403150799375255146961457380308426316410877*x-11524332569288137017174478547230703917805547635963717986054506366413869252511358956630789508793490497643013993731773137822658454241399146742812668081493856258613927030332170101861659468079472155965809160583)/2
"(2, -4)",-6338888706650149047465879998331616990660581386699120621235611577768395724393849650357430153460800189706321088210556804850181989714656039699022056802229996092211498602097854125904208135096714651171238549870116624907304487448*x-14174186049875456489583724782961100062958364903019925355939589183930205767484423861217585326708375089424408420319081878704332434563930938465258528578424965904276180961128656385384243363585095214620806239746896004345552339009
"(2, -2)",(-149721996561913755267888854935969747101318970409414166472464841598903298394271865816207912090783250431448474414117936395247342769623412719317893984169193024053627290854274675550556737478488158058450941523320905833459435*x-334788562039428957469995635231911333470813600112146007408370105017432092659705930484280969364050984424178113013177009385887042517028530923853706276922928220864912559686845796449749356883168492110451414656215070824146865)/2
"(2, 0)",8761722557140547046012151031766900082653631541661843710630668392187809565574717763495750451950118100688061909422413988254559618775639227941906784391710421551237732960179807313254458550232242115496362006772392855*x
"(2, 2)",(-149721996561913755267888854935969747101318970409414166472464841598903298394271865816207912090783250431448474414117936395247342769623412719317893984169193024053627290854274675550556737478488158058450941523320905833459435*x+334788562039428957469995635231911333470813600112146007408370105017432092659705930484280969364050984424178113013177009385887042517028530923853706276922928220864912559686845796449749356883168492110451414656215070824146865)/2
"(2, 4)",-6338888706650149047465879998331616990660581386699120621235611577768395724393849650357430153460800189706321088210556804850181989714656039699022056802229996092211498602097854125904208135096714651171238549870116624907304487448*x+14174186049875456489583724782961100062958364903019925355939589183930205767484423861217585326708375089424408420319081878704332434563930938465258528578424965904276180961128656385384243363585095214620806239746896004345552339009
