numerator,1
denominator,216000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-10584506616185955109503689798401924378641925640495121826098278616787470612337665994960303060286459637609823990913996331903800793*x-23667676302088071465108219628460044593794582943158894725689151534115186067940246222256564603891323420590109970930033444229584347)/2
"(1, 1)",(10584506616185955109503689798401924378641925640495121826098278616787470612337665994960303060286459637609823990913996331903800793*x-23667676302088071465108219628460044593794582943158894725689151534115186067940246222256564603891323420590109970930033444229584347)/2
"(2, -4)",-13018260721126052642124490769932379619708015211054375926953753594137729046914922941262434511627086809593447042416584933689112742533923135430136632*x-29109715921253286267057875185528681301164539475805746107035875546033117466716436711769120375432959723480679280991129714064913075872282548506370381
"(2, -2)",-152996835247676046361093538527264622174028774607758965272525408677886511188902616642057638052876813211131439048052084504480905199946063303080*x-342111323956139513056162880323481997013438764304566371525666410282767662612283997464060053381462721688303437142165219303292638776981498195320
"(2, 0)",-112969927507169821007084728980315294939674598114478656998804285909825418186606619187800642286814513572494881703476648069371359984211230
"(2, 2)",152996835247676046361093538527264622174028774607758965272525408677886511188902616642057638052876813211131439048052084504480905199946063303080*x-342111323956139513056162880323481997013438764304566371525666410282767662612283997464060053381462721688303437142165219303292638776981498195320
"(2, 4)",13018260721126052642124490769932379619708015211054375926953753594137729046914922941262434511627086809593447042416584933689112742533923135430136632*x-29109715921253286267057875185528681301164539475805746107035875546033117466716436711769120375432959723480679280991129714064913075872282548506370381
"(3, -5)",-62138418286771018032823224788652671254953181574524607143799175464482733211744021266699487451155041859179892793633282664391049766736661969831400407442565*x-138945727303536017365777080355570790679063548387256183539407486093143879491796761755271995002456279231975056228833972609648941941170914128362888346699905
"(3, -3)",-17211038604590290419345586738167252438605195337784994616955819568420606766447633177197662916550445665139083719905252733965966079316275616130094241285*x-38485052283237013402193617606629449095372616048607912382153629438535451513952672394129745579187648460584054673399763123112453203862260540874803178015
"(3, -1)",208275333475776449481163656358536206849785717017134226257985090752920255283618729154096543322716605364410451956706629359089835666923026272344606*x+465718412451264716549762679694772392798345638477180797793257274281044938359969318036325991425109787403061563435578616501978860745120150686720998
"(3, 1)",-208275333475776449481163656358536206849785717017134226257985090752920255283618729154096543322716605364410451956706629359089835666923026272344606*x+465718412451264716549762679694772392798345638477180797793257274281044938359969318036325991425109787403061563435578616501978860745120150686720998
"(3, 3)",17211038604590290419345586738167252438605195337784994616955819568420606766447633177197662916550445665139083719905252733965966079316275616130094241285*x-38485052283237013402193617606629449095372616048607912382153629438535451513952672394129745579187648460584054673399763123112453203862260540874803178015
"(3, 5)",62138418286771018032823224788652671254953181574524607143799175464482733211744021266699487451155041859179892793633282664391049766736661969831400407442565*x-138945727303536017365777080355570790679063548387256183539407486093143879491796761755271995002456279231975056228833972609648941941170914128362888346699905
"(4, -8)",-376352486324795302540268612008724126893371611585967677293319677382657153247235266904022623586063583892777080717213861452794276335848039106658088439593603859840*x-841549742923302291973428525375428504815619471784530667511918594553724287493218543009054473197921682752119608731640638693819936994679959529596701913710629432720
"(4, -6)",334846363175179573969005394520642195829250245131586512526502536567825030020108682623004038446733692942738187438488511540126616762056017103067408374844226128*x+748739230078283848771634662129330192327979139174239054346496423645291985377267431950208616229213749565386758077714531593678929896043983503769695461476731588
"(4, -4)",-33649161145008073504254872445498826746880824304710355205251055052059387028242937742462657374298276746985926215559228783269069181268879936321370921364424704*x-75241811706082710663588852495240600021322345802180310081818939340002775581328647315157414945830622491260699970728280895876341677969328214361925453852809216
"(4, -2)",15733792559718689675601652751406878629753750262667737368708759811818916796482497260732632596052549971425533216838773556742325811418175970184246370562960*x+35181829456787517314067040649359334571592978240048238645073149541168745972187905002513664074690122940527392925480606980325361018302196793523327586365020
"(4, 0)",-10747145615596110955576585614166027209411350841353554916722360502201616864549888712795560947882308441776116339481109051578513176425480368381902741600
"(4, 2)",-15733792559718689675601652751406878629753750262667737368708759811818916796482497260732632596052549971425533216838773556742325811418175970184246370562960*x+35181829456787517314067040649359334571592978240048238645073149541168745972187905002513664074690122940527392925480606980325361018302196793523327586365020
"(4, 4)",33649161145008073504254872445498826746880824304710355205251055052059387028242937742462657374298276746985926215559228783269069181268879936321370921364424704*x-75241811706082710663588852495240600021322345802180310081818939340002775581328647315157414945830622491260699970728280895876341677969328214361925453852809216
"(4, 6)",-334846363175179573969005394520642195829250245131586512526502536567825030020108682623004038446733692942738187438488511540126616762056017103067408374844226128*x+748739230078283848771634662129330192327979139174239054346496423645291985377267431950208616229213749565386758077714531593678929896043983503769695461476731588
"(4, 8)",376352486324795302540268612008724126893371611585967677293319677382657153247235266904022623586063583892777080717213861452794276335848039106658088439593603859840*x-841549742923302291973428525375428504815619471784530667511918594553724287493218543009054473197921682752119608731640638693819936994679959529596701913710629432720
"(5, -11)",(-64046485433359747748715769105430509134679067665330672000182605651205275642744880666179989410983350308357083436273010496596282571466714151606908714244169892474412215*x-143212295148942472972514606171658487217277640107279666221144466358381767710781665118408484508476490988580012799435475794509404907638530624555181717128345769919948267)/2
"(5, -9)",512330798851336570240116739848389133795070089867072827814062961251866732827622779749435300620309706302815578034124601569108842997136815095931559721773602581821010*x+1145606493198359742781915168920640278559240742332328958379496714310161827992001561780730226970860171163293964200281943851750227829302802589545469827168262246902518
"(5, -7)",-137854140390485097937139357540348834308767478904052762522123733585066177736470449056559585615349765718459726913115031784638913312857051539193124649652215676874750*x-308251228892924081967454229117627204213161011255727041381509648974470956639362331630877168871301392713340897188830611714699284198813741956244643175104626051847430
"(5, -5)",(624653031088359798449006236695821040106656381230395180337997230533262039070229864359222820412952188769823800826996316394272651049258966571238477619289884922425*x+1396766639864861952670360739808184433032331368325052657287699193133649671826496953811009450199510083191399219474368368935879922115546004035315344903778539854075)/2
"(5, -3)",-7869974735044160874458421668079861596513536057303591388730832561539761328948880018718803470123282719158398723148017597191189569266974690253382878447845006625*x-17597798488652072733873042919414811895013963059278670473414173321803762224900947299653803609790008535377915541175355172186797989409140014723082134376669848045
"(5, -1)",-5199626106782548109128463926641395449957500537830283605538099634893207493189509662038320760230730153635884677454682932620279994298623251594600213447378320*x-11650828345812973010533448483739828504815828520905781938583907757395311638028761556070932895799432499970320502796720226938561203683412960776465295857284912
"(5, 1)",5199626106782548109128463926641395449957500537830283605538099634893207493189509662038320760230730153635884677454682932620279994298623251594600213447378320*x-11650828345812973010533448483739828504815828520905781938583907757395311638028761556070932895799432499970320502796720226938561203683412960776465295857284912
