numerator,1
denominator,676800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-165057392196101988009414361242393905706417673330162500072631767579303859579107207876027352697462324595463460161987294488662783951590909753901801*x-369079549139327343593450292220637945302881049090817119047298429388177596024700172034200006641271175611728368136074629057235716158615491702480581)/2
"(1, 1)",(165057392196101988009414361242393905706417673330162500072631767579303859579107207876027352697462324595463460161987294488662783951590909753901801*x-369079549139327343593450292220637945302881049090817119047298429388177596024700172034200006641271175611728368136074629057235716158615491702480581)/2
"(2, -4)",-1391450901757499813027817553258795825221457804277990248831166798250086865493960264073890969893522050144881443061096547204767877400891370695849387852337363158646724*x-3111378803683151175252642008645273935089252558614490145734583307676782701242837459705877473917715083127743190992804333652020077966650154988071850439924950833786863
"(2, -2)",-10037273911370874407833600182659574339851820495727454858820370768031646915443264585007591768653129152796956002604998896619851800540772602433839106554804717520*x-22444026774610474517447686455685197644487654368958150761255134047148125794638639416353822357575410844208156024333487910961738461353786502231354841874868863120
"(2, 0)",1913979481942381138611672902059600087661124768237310456368712670309523319810799558893889803317944057450692709305729991534977644950800892499274571268390
"(2, 2)",10037273911370874407833600182659574339851820495727454858820370768031646915443264585007591768653129152796956002604998896619851800540772602433839106554804717520*x-22444026774610474517447686455685197644487654368958150761255134047148125794638639416353822357575410844208156024333487910961738461353786502231354841874868863120
"(2, 4)",1391450901757499813027817553258795825221457804277990248831166798250086865493960264073890969893522050144881443061096547204767877400891370695849387852337363158646724*x-3111378803683151175252642008645273935089252558614490145734583307676782701242837459705877473917715083127743190992804333652020077966650154988071850439924950833786863
"(3, -5)",7215811556897504253701039195456053369930753104873206376398319701392843372588941738362972341833852416554798522849194656318177368972637752146580190806907844606114438539655*x+16135045154051411000289787918306368132309048767220329915620602671741858856802754482107194249387690509699481082140249542335706598943098607339265633063100426288275457172165
"(3, -3)",-2462750616327926599694366641008686093368554900445940551780853757848703887615749671992936237465437536466186858207095518595799080578202620841142771322300439394810001865*x-5506877789738747383902350650382076126770618988504223258286449038618287204362826320083741052672691383442384412366905613283364066896638075969727207227102021854042966565
"(3, -1)",-37395169644892850651296484411857061065977756770696456293974949303389582910104901405132353852048760899437406009662640848873516847587476614008365108307935618542618*x-83617940990374200330295970074173113148053774980378881075293085520230349632298885850524354788731014562715390087296006173706631185836440754925575925059905544462206
"(3, 1)",37395169644892850651296484411857061065977756770696456293974949303389582910104901405132353852048760899437406009662640848873516847587476614008365108307935618542618*x-83617940990374200330295970074173113148053774980378881075293085520230349632298885850524354788731014562715390087296006173706631185836440754925575925059905544462206
"(3, 3)",2462750616327926599694366641008686093368554900445940551780853757848703887615749671992936237465437536466186858207095518595799080578202620841142771322300439394810001865*x-5506877789738747383902350650382076126770618988504223258286449038618287204362826320083741052672691383442384412366905613283364066896638075969727207227102021854042966565
"(3, 5)",-7215811556897504253701039195456053369930753104873206376398319701392843372588941738362972341833852416554798522849194656318177368972637752146580190806907844606114438539655*x+16135045154051411000289787918306368132309048767220329915620602671741858856802754482107194249387690509699481082140249542335706598943098607339265633063100426288275457172165
"(4, -8)",-169230516117337054857571181103097497610348361042425259686259288370150916132068224807867648264889234209454387901592195525548906893147370692787016705870935571132227442758097080960*x-378410937905739431155958872180522849693560786783550917739055376746822079217076069599998223868342722752469873594017488916320501652997991542357839185235998797404363040841897543520
"(4, -6)",755390251963066985246080189106600995691570118430555405602721588245244542819761387562121664828705796370864997245042702807808319921349789353831955385312824403178549279944733336*x+1689103952930111737113761828138710968332831913837449563284877157269887399237890602621677480403130603906868250556815477388284827524526871004509145000570957507631816641276744964
"(4, -4)",934187479283318958642224425823189387188196269352337653352857668921377708981411110970683774115584557166758551127068654987402118355190162255984672092461948508972331972087552*x+2088906707406677710604917984334820398524336731836876533674562251389230984874859306861238639523262372923530344266959105670647484418713959059616626580909871472971627028026112
"(4, -2)",-2086097771044038245823103688505191678146178262185687108413256285352877278775220731105586855138136980743107040486543983995783640929911349944627348981220737817410223524360*x-4664656439295158768686489449931618922437312897309921630286290081657844400676772567462408733712630816666449261467360481894271783628788188170170236060339316043637170502180
"(4, 0)",-1066389766708957763537486840063793166716336138807954354184624917900560843693830461102633152988856186907524340276024499554243805520807385415635383153607496826850126400
"(4, 2)",2086097771044038245823103688505191678146178262185687108413256285352877278775220731105586855138136980743107040486543983995783640929911349944627348981220737817410223524360*x-4664656439295158768686489449931618922437312897309921630286290081657844400676772567462408733712630816666449261467360481894271783628788188170170236060339316043637170502180
"(4, 4)",-934187479283318958642224425823189387188196269352337653352857668921377708981411110970683774115584557166758551127068654987402118355190162255984672092461948508972331972087552*x+2088906707406677710604917984334820398524336731836876533674562251389230984874859306861238639523262372923530344266959105670647484418713959059616626580909871472971627028026112
"(4, 6)",-755390251963066985246080189106600995691570118430555405602721588245244542819761387562121664828705796370864997245042702807808319921349789353831955385312824403178549279944733336*x+1689103952930111737113761828138710968332831913837449563284877157269887399237890602621677480403130603906868250556815477388284827524526871004509145000570957507631816641276744964
"(4, 8)",169230516117337054857571181103097497610348361042425259686259288370150916132068224807867648264889234209454387901592195525548906893147370692787016705870935571132227442758097080960*x-378410937905739431155958872180522849693560786783550917739055376746822079217076069599998223868342722752469873594017488916320501652997991542357839185235998797404363040841897543520
"(5, -11)",(-46920300538893001356272962247946959746756378429060257399362096813895162404580621156006454741869684770380366303386470612410352955654271922777485338389078409842898186717499409248226255*x-104916981529684766123940059787416308947450128789480804293456796156459895770177049516813328541492693809299952207292753058158441245008762207214929675997287642686247475043717881001966541)/2
"(5, -9)",-630489546576237853761409757232279718712239824159845944157872683155990300273201501922234266817586535227150149545892254162132771932690055451400932792658416387996850509627572118295710*x-1409817485247487633003592835146870375186499274011637387327052061476096508704227316977665772852334848413318232724648301844624280339108347906528515293908875003193983994983664366310646
"(5, -7)",-58548594694740386093339195271856958714411306202246124707998418928205033169836776950373706334546910362629447559915211170241554527215680947469322236916649044551653032684412169775150*x-130918637724523052039599961201722571973003484903630772673802363898260318897878226414178971352502900952777062768052363964441225054070930080650898506334370101687817299414367729155130
