numerator,1
denominator,33840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-2108085096606742301729347637275606265880389647*x-4713821578366887034185218578254956563997492307)/2
"(1, 1)",(-2108085096606742301729347637275606265880389647*x+4713821578366887034185218578254956563997492307)/2
"(2, -4)",17771375578077688301408885593930624364176798705604268955202016028*x+39738003846261332433908784104072250745627249828110579637416297561
"(2, -2)",367688023903784143516271451992204157937480446189777079262600*x+822175415961428938374796548037889719373856127291913276490600
"(2, 0)",21794393662116306196760635001815681906818462759245760*x
"(2, 2)",367688023903784143516271451992204157937480446189777079262600*x-822175415961428938374796548037889719373856127291913276490600
"(2, 4)",17771375578077688301408885593930624364176798705604268955202016028*x-39738003846261332433908784104072250745627249828110579637416297561
"(3, -5)",-183728994569234753549151739068476078131302009594349073589809952714435360*x-410830521294498600224065854434047148776631188701006885090258999273477600
"(3, -3)",83154055258329333741242604453985145613570706318641339840410797438800*x+185938120162398225753346706720847008774682056605592114648876990902800
"(3, -1)",333416545700173124484039587860259129562231951871413293852519634*x+745541768241395306941068726180325884423771621482593188030020598
"(3, 1)",333416545700173124484039587860259129562231951871413293852519634*x-745541768241395306941068726180325884423771621482593188030020598
"(3, 3)",83154055258329333741242604453985145613570706318641339840410797438800*x-185938120162398225753346706720847008774682056605592114648876990902800
"(3, 5)",-183728994569234753549151739068476078131302009594349073589809952714435360*x+410830521294498600224065854434047148776631188701006885090258999273477600
"(4, -8)",-6199296203813839955151582843541547711793833318862021912264250204539071882804800*x-13862047724384137160772232460350101804572891500093929195882852029012370592767600
"(4, -6)",-1103749595101037593553380109136501871424565945998206723834199443842271858128*x-2468059124783788917465150841503576154495704642839846073210458643922220540412
"(4, -4)",31864962825457926137584302219215246274075766845926827377017146769430237696*x+71252222978227689102160893248179913295328829663570892910495905702227544576
"(4, -2)",66507897613405824403248651334859958645867220016730509350965908853078800*x+148716179910398223936442885003749128654032095183376091896279206607272900
"(4, 0)",1855859035771435068433343579760143417455880892281857181339684400000*x
"(4, 2)",66507897613405824403248651334859958645867220016730509350965908853078800*x-148716179910398223936442885003749128654032095183376091896279206607272900
"(4, 4)",31864962825457926137584302219215246274075766845926827377017146769430237696*x-71252222978227689102160893248179913295328829663570892910495905702227544576
"(4, 6)",-1103749595101037593553380109136501871424565945998206723834199443842271858128*x+2468059124783788917465150841503576154495704642839846073210458643922220540412
"(4, 8)",-6199296203813839955151582843541547711793833318862021912264250204539071882804800*x+13862047724384137160772232460350101804572891500093929195882852029012370592767600
"(5, -11)",(-599258142748516967485187902325601299978627300635576130375379617764822407295987908985*x-1339981943255956600469785442633846368190392507424365184524454689410481318044983132427)/2
"(5, -9)",-5621470882481541095522073867477906088092325447346258513393322823129510052385602670*x-12569991026764457563034866486089388995040574352889992962731030847313273165220894518
"(5, -7)",-730536095241364206254771042058610067698934435715698295951414245817724074211414750*x-1633528368976951000656941228096420384474788030974494026983925536323400619132949850
"(5, -5)",(8163795343708031206260349301485308606827406099362905468354456204812986555896625*x+18254801342927417816579341790816204640687844268122405576485930894130433843014125)/2
"(5, -3)",16897929822234711861276456922825581122692214061660539085729855424298456760375*x+37784919761392039895039403828346463155205194943506112578741484042597582841525
