numerator,1
denominator,33840
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-196531908825550477699554502989773256624559412282775335055693544076350252798937280575232281415785081627*x-439458707881721725679793416717348377096275895899184877168778381735091523760262952879618079066530448687)/2
"(1, 1)",(-196531908825550477699554502989773256624559412282775335055693544076350252798937280575232281415785081627*x+439458707881721725679793416717348377096275895899184877168778381735091523760262952879618079066530448687)/2
"(2, -4)",1656784334957481010104428440383041900372887340133444266083461639370245554976421758173850241200635305075537373864762553548*x+3704682397021708683063999993025498966095301617290979104397508222979258348104126041680705961784805067822818387062727624301
"(2, -2)",-8976551255851972531556591823992642765846808270218948843085569333596988835970839024724463187033227410659642057631220*x-20072178811596117459441973064093804743270542739421157827607568827442245615747771328059319528714646750333246038262820
"(2, 0)",5415111876528255034931507361271606364078203117981627608845495558099557144904895972946559201110265837986239120*x
"(2, 2)",-8976551255851972531556591823992642765846808270218948843085569333596988835970839024724463187033227410659642057631220*x+20072178811596117459441973064093804743270542739421157827607568827442245615747771328059319528714646750333246038262820
"(2, 4)",1656784334957481010104428440383041900372887340133444266083461639370245554976421758173850241200635305075537373864762553548*x-3704682397021708683063999993025498966095301617290979104397508222979258348104126041680705961784805067822818387062727624301
"(3, -5)",-45649953652248066479311184377669456738247449872836643760786105168722979024360193845711341396941615891134018558105766813657539320*x-102076399536141471991504782280435137294281463435831379314214217535791998142768002235948915601549681596738522235446336495880256200
"(3, -3)",1732851481314217629307125407085207551104181332336438743814785320389298309554325393190122808739646495826965737831607420437740*x+3874773707129797231930374893355669862490802447456932342081482122364207999598245100813960814573156047274245320538184460634940
"(3, -1)",-322444027827708616297692903030806921765059558006360554584580726147546013446186087956730476813359146816197256576615825426*x-721005672568851451823594618915693331186760818611182852159375406417434259256168944221277019319971033257324187569445601302
"(3, 1)",-322444027827708616297692903030806921765059558006360554584580726147546013446186087956730476813359146816197256576615825426*x+721005672568851451823594618915693331186760818611182852159375406417434259256168944221277019319971033257324187569445601302
"(3, 3)",1732851481314217629307125407085207551104181332336438743814785320389298309554325393190122808739646495826965737831607420437740*x-3874773707129797231930374893355669862490802447456932342081482122364207999598245100813960814573156047274245320538184460634940
"(3, 5)",-45649953652248066479311184377669456738247449872836643760786105168722979024360193845711341396941615891134018558105766813657539320*x+102076399536141471991504782280435137294281463435831379314214217535791998142768002235948915601549681596738522235446336495880256200
"(4, -8)",151346512548652999498051506037836970293158902883252035694218532412138727944705918258392754168742903944873126428308246591943491012838560*x+338421090216313054221868522165665198621690794255002338681495096752542820370105755900774868752127859399910080562388975987794012267829720
"(4, -6)",4119136796626264462722947700986543955530088840159117171077612132037606133858626583012500249250656086366318281793622411068889554363232*x+9210669885877053731281590433743167588251751223502877781069664748263004487201930295800015817603773696389683141367918516121528572671788
"(4, -4)",7148078781747918893605624385925838417157784933181528733288931946599369157532882372517669154603962787763856582674094933612931094976*x+15983590064512229650519468608190880724123817283564823226213311135911735965062417385075308285227468267916743275694890995008667800256
"(4, -2)",451760781090143124669353291695873788933158128784938483563299529401862063142348300606430648695490180786932657325540630090724640*x+1010167786661408659209740143988752965344993578834937340061299651708501292866288381376662358783406603353384514004226419877533420
