numerator,1
denominator,676800
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-22217815672409921706165806203995160345052198808426542623513987461901559872103669131213788455341877502273124241*x-49680546155068783699916529069640903687225627222078235797302820556289375890954850825749343035011669264311766221)/2
"(1, 1)",(22217815672409921706165806203995160345052198808426542623513987461901559872103669131213788455341877502273124241*x-49680546155068783699916529069640903687225627222078235797302820556289375890954850825749343035011669264311766221)/2
"(2, -4)",-187298485945586079368309132888581421289059912427524449376320512841061433752116925588472353252072398506491432957994640521726525284*x-418812146657119450001098788480282354872906566516774056730661306222146197034957292516614797398322604271305825806876105692015096583
"(2, -2)",-1308694397086256368687374986821484259491626893768708816713782879814927572119195683847990945054214455384738932992699258672460*x-2926329633657971948593399929167469488562104634058519357570927422316638203266238680986808404076396491827121874596745459231260
"(2, 0)",233208237040696579956338027158427662517097861843546482021520781147874244512923290627580538746142832697978565377691310
"(2, 2)",1308694397086256368687374986821484259491626893768708816713782879814927572119195683847990945054214455384738932992699258672460*x-2926329633657971948593399929167469488562104634058519357570927422316638203266238680986808404076396491827121874596745459231260
"(2, 4)",187298485945586079368309132888581421289059912427524449376320512841061433752116925588472353252072398506491432957994640521726525284*x-418812146657119450001098788480282354872906566516774056730661306222146197034957292516614797398322604271305825806876105692015096583
"(3, -5)",879208323745557263616541747995156587783610238639931429018286470279112146233485311693708492816186164292385292204263728985013092741415995*x+1965969578278708554397906751715122175273890928821392040781446653561220071676627183107889592724794846020122950166444682108633312092330785
"(3, -3)",-328299809838097595386813228525969186490305688690515274233520335127839579675027251611494411204717880254901287508133531386164710508545*x-734100691798240450022409095762535105619098811112375362411624954859259459519541876739720915668559871978861570773870382141036525003645
"(3, -1)",-5136155035542564433475016982618567640760897065263542798096074971483366388237220883248228565174283605970750704245675686652196878*x-11484770164844787778210353165576234500022591941209523006323152785681489621624150560579385092916109979282159425607407928593208986
"(3, 1)",5136155035542564433475016982618567640760897065263542798096074971483366388237220883248228565174283605970750704245675686652196878*x-11484770164844787778210353165576234500022591941209523006323152785681489621624150560579385092916109979282159425607407928593208986
"(3, 3)",328299809838097595386813228525969186490305688690515274233520335127839579675027251611494411204717880254901287508133531386164710508545*x-734100691798240450022409095762535105619098811112375362411624954859259459519541876739720915668559871978861570773870382141036525003645
"(3, 5)",-879208323745557263616541747995156587783610238639931429018286470279112146233485311693708492816186164292385292204263728985013092741415995*x+1965969578278708554397906751715122175273890928821392040781446653561220071676627183107889592724794846020122950166444682108633312092330785
"(4, -8)",-22064858467982792975082684363336858159871564071490309230684062571873548354471939116145192193176626023244471448046363011692270609839556727498080*x-49338523448321392073627454355684578386391753937539309587185796566291297953707728839837928320578483501428610052931708668192890551691634467457960
"(4, -6)",81575006736106301005246497654356937826474243679806136307959204465789278221367455956960202502118716717120736714968190799500254381625398394136*x+182407260326936937196969467582399629368051521472953976679072796210792636074949645568590792846105206990499028656722299749799328104244260559484
"(4, -4)",-7777955065759236903493863571311507279630333962374639891656623724504942581557525095136173172507498833197720905004129228370580734001057248*x-17392036252976500634922358093931775530574130673207853437133008752803554025539020397597973437979847921997800083997998794729783285833262688
"(4, -2)",-250696523650259561093960087634291871159529601737054188968651173784434062343661536403247722357153497042185235381952429162786443334193480*x-560574469993871672774522541207945356883482159457018913694485661965616310378403802306524294989346890289793418479616417648342688176070140
"(4, 0)",-38764157241446462040446437805585844231647610561955695146447550811523015092033428359006173062211394018594932694328319562873814586800
"(4, 2)",250696523650259561093960087634291871159529601737054188968651173784434062343661536403247722357153497042185235381952429162786443334193480*x-560574469993871672774522541207945356883482159457018913694485661965616310378403802306524294989346890289793418479616417648342688176070140
"(4, 4)",7777955065759236903493863571311507279630333962374639891656623724504942581557525095136173172507498833197720905004129228370580734001057248*x-17392036252976500634922358093931775530574130673207853437133008752803554025539020397597973437979847921997800083997998794729783285833262688
"(4, 6)",-81575006736106301005246497654356937826474243679806136307959204465789278221367455956960202502118716717120736714968190799500254381625398394136*x+182407260326936937196969467582399629368051521472953976679072796210792636074949645568590792846105206990499028656722299749799328104244260559484
"(4, 8)",22064858467982792975082684363336858159871564071490309230684062571873548354471939116145192193176626023244471448046363011692270609839556727498080*x-49338523448321392073627454355684578386391753937539309587185796566291297953707728839837928320578483501428610052931708668192890551691634467457960
"(5, -11)",(-6315782497209595539819076358245234585328846896205363576654933228074091383298571492264354335925592851698099528991934094939181843356409023263897428455*x-14122518994864031460578221516811112657440273731481495710672207366104187569334657532244015762114607300567247463181962405457550764648738763227227874581)/2
"(5, -9)",-86596555639291893150653028263504258820855878628375222597014996999885148734183998019554662688177857822598053296296346245946280939701652889750205130*x-193635785026799431482922684441548302202874012213446418632848445536945343278463823776037021278778507861715882187346610871682267271464365840240683826
"(5, -7)",-5236637618304199171831071413487537695587307804934393202029836058275200232743841563595443745382235366184498519810349254039097783449496009614538250*x-11709477688060786338218493207076750381652518038834182807386545223234576508322435154155834532169396009726371990369194123790028602578006988718430990
"(5, -5)",(12708494337248933731248915177386582431443299878671801718210405438095941251236498584840024752559271587940494098827815417249376454684513567198225*x+28417057229759753523843073288528711990368572180373200818283042563163166271736808072443948468516345507800175500812368148443201340483139027963725)/2
"(5, -3)",3969670267352368672571286288469720636317776159006686869715254357258246463327506888839280466334667171786869844031956741656080339391354074875*x+8876452561952740846130875801450148997033817717634423284753938010578133227242254004359995212085678842534863680313992859449919426342792492065
"(5, -1)",128468336215466308414262650620228849746515703950025824715436355059812731953017893769265963457486084265353819904279072089369137551701534160*x+287192443572799541651454684412209774317793556382121500875715604111833854854970513718907860593450434034306435568342202850192065461495567184
"(5, 1)",-128468336215466308414262650620228849746515703950025824715436355059812731953017893769265963457486084265353819904279072089369137551701534160*x+287192443572799541651454684412209774317793556382121500875715604111833854854970513718907860593450434034306435568342202850192065461495567184
"(5, 3)",-3969670267352368672571286288469720636317776159006686869715254357258246463327506888839280466334667171786869844031956741656080339391354074875*x+8876452561952740846130875801450148997033817717634423284753938010578133227242254004359995212085678842534863680313992859449919426342792492065
