numerator,1
denominator,169200
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-3582974490750735682555913269232210674087384918021*x-8011774522966336482879015756355499075632544428401)/2
"(1, 1)",(3582974490750735682555913269232210674087384918021*x-8011774522966336482879015756355499075632544428401)/2
"(2, -4)",-30204845840566774021725502798444018338860467898304304761818773806004*x-67540088549409081652918659133890777357558538205708632111309849956723
"(2, -2)",-28223705440002367089384604427661223314044741972326685232307675*x-63110123940775905033658618006441317977720494648886673032744175
"(2, 0)",14406174459834920388229789858482633242160381102522726630
"(2, 2)",28223705440002367089384604427661223314044741972326685232307675*x-63110123940775905033658618006441317977720494648886673032744175
"(2, 4)",30204845840566774021725502798444018338860467898304304761818773806004*x-67540088549409081652918659133890777357558538205708632111309849956723
"(3, -5)",54312097459092761822090637198609353347890846505917721483864160215821852135*x+121445541919125018883290469072026061080454689071598975906940504726708280805
"(3, -3)",6114495106928513470567226979392897365581105787597989597063997476428775*x+13672426707182001454557545422612751499133107111689287042991355742723275
"(3, -1)",-1419759973341806064142146874422914729287239026436998649756247695858*x-3174677294812397648423329482977179414011490171335076394211162064806
"(3, 1)",1419759973341806064142146874422914729287239026436998649756247695858*x-3174677294812397648423329482977179414011490171335076394211162064806
"(3, 3)",-6114495106928513470567226979392897365581105787597989597063997476428775*x+13672426707182001454557545422612751499133107111689287042991355742723275
"(3, 5)",-54312097459092761822090637198609353347890846505917721483864160215821852135*x+121445541919125018883290469072026061080454689071598975906940504726708280805
"(4, -8)",-475857516745097295623604229025043009864561638398842505993094333189444229849493400*x-1064049755046282018321299114634762068373248262313278638152512921584814516360457050
"(4, -6)",9490413891891600636563336747324134280160690546224864161582138398588807528616776*x+21221210596877959216518000049983412906971563040344625833368653937290565953433764
"(4, -4)",5961624328257966015209143465248909721494208954011196056803557490975225995632*x+13330597254301332416470362248184362361717709023051145661005254443962880156592
"(4, -2)",-2231656894449709586207777896393961734280222039773161595205658942535453400*x-4990136578152113135567511060323630752714898846337413931641170378523345700
"(4, 0)",7920603292417676750278905832268789254257629149875814945238709562810500
"(4, 2)",2231656894449709586207777896393961734280222039773161595205658942535453400*x-4990136578152113135567511060323630752714898846337413931641170378523345700
"(4, 4)",-5961624328257966015209143465248909721494208954011196056803557490975225995632*x+13330597254301332416470362248184362361717709023051145661005254443962880156592
