numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-539469044689453215228755076189264931388885463316656220185501273625296811122642482608112733261250059727087873486296261181565468195377541629*x-1206289455682489314225540028402664714669998818244797213286625634258070496686434844014693344299700788087614330474853637009138562511690408067)/2
"(1, 1)",(-539469044689453215228755076189264931388885463316656220185501273625296811122642482608112733261250059727087873486296261181565468195377541629*x+1206289455682489314225540028402664714669998818244797213286625634258070496686434844014693344299700788087614330474853637009138562511690408067)/2
"(2, -4)",-11906242321853957655710121918779829874437477675278719962788330473279128512764090806947096879501252304514867914867386862828216072510040500170941256741915314909*x-26623167188250379220060839322130179471320203647764054798102220032569642768598438720998427627410373585262532553260797414966479736915557363507871785506166593574
"(2, -2)",135629320823664894992837443864127419009824990931130917846384532400489756798499594067187666327142104006707917041199700888345151544789965822351492029785096*x+303276381103842472537451965218766154202058653104466801224646488573669485036005056618565140044826988381943946888232960160793568983224690587593841932271608
"(2, 0)",4234077508697023660271914355694065943452414437528533886683728293643543771015627986769311806903455718602102003032384409305784874930724222201098138*x
"(2, 2)",135629320823664894992837443864127419009824990931130917846384532400489756798499594067187666327142104006707917041199700888345151544789965822351492029785096*x-303276381103842472537451965218766154202058653104466801224646488573669485036005056618565140044826988381943946888232960160793568983224690587593841932271608
"(2, 4)",-11906242321853957655710121918779829874437477675278719962788330473279128512764090806947096879501252304514867914867386862828216072510040500170941256741915314909*x+26623167188250379220060839322130179471320203647764054798102220032569642768598438720998427627410373585262532553260797414966479736915557363507871785506166593574
"(3, -5)",93447350361091146156978520238271123967331677035544483155634108237644870470198542227766420479102254635989724895557284141071622006585797223089904965363940970203395367*x+208954627724639321567057713528196948394682687477447504342295540964439685963131360338228575748388197848323509192293538977615873123910018975120543242133383395630407615
"(3, -3)",-57612678414648554530988929935847781670549734155394123746938085045093093164139203545578850891628272361420748397680939156760037621654266167103660861175641921862027*x-128825865300988983544422084663540096307495372309832687402378564410439082522208640223942286830861042663540737860880385015102477445007666012610327402142036537874421
"(3, -1)",384352135463609057228779438169836777181917483546825519169749534635768169665524370120376193808251469781613964765669877767379190336867567374010586127467923898*x+859435922788480955727176409838549247009970512251080746358632587328231082392858351147045914243910184143070121384356764418369821148080243795647058420519160738
"(3, 1)",384352135463609057228779438169836777181917483546825519169749534635768169665524370120376193808251469781613964765669877767379190336867567374010586127467923898*x-859435922788480955727176409838549247009970512251080746358632587328231082392858351147045914243910184143070121384356764418369821148080243795647058420519160738
"(3, 3)",-57612678414648554530988929935847781670549734155394123746938085045093093164139203545578850891628272361420748397680939156760037621654266167103660861175641921862027*x+128825865300988983544422084663540096307495372309832687402378564410439082522208640223942286830861042663540737860880385015102477445007666012610327402142036537874421
"(3, 5)",93447350361091146156978520238271123967331677035544483155634108237644870470198542227766420479102254635989724895557284141071622006585797223089904965363940970203395367*x-208954627724639321567057713528196948394682687477447504342295540964439685963131360338228575748388197848323509192293538977615873123910018975120543242133383395630407615
"(4, -8)",5986758927399111902682184929158136175130125388701819450684226244716438788294502071430805926882907234024206496008076061118656717126337125674724141418128149682559899031727632*x+13386799926568142450626886451127647508655329042801027444891763105345347835393197729651946224172423853956052227111835777889030385101752674620050323756047721794982649960323552
"(4, -6)",15588947421244638140644806312183513642642528769141917334528360895446765601658512700110788741668063525752109647671485829985168438228269958754497838651169448077983074548584*x+34857946131573060128251101971993490351554813598802459465918725010870205645948007144816523203887709099758053267764628515641073020525239692055396115115872313748180782041148
"(4, -4)",27536897444215193702229945431220613831398847651214150856620564896155654057114294770400726853318678609835982025571193509763727597199929834686691160516269878292801276992*x+61574374574705396145313395983163126138089840991101624980275153446632212901516213512509576407206778842607860314471105142579733915560324492121840254309864807776677319616
