numerator,(-2971215073*x+6643838879)/2
"(7, 13)",-15678150873620898124579033353045793630543896480*x+35057411114914042599734742690261140001128731880
"(7, 15)",3779087116361994496665628265561981573163014460*x-8450295685079077436434625436508322972759959560
"(8, -16)",973510736337054638254427496353951018518666254778394403891113661518208*x+2176836183275528790465012153790243216073468803489054555696904156474496
"(8, -14)",-805135106163368944446420765985683779064174915782440560468275868568048*x-1800336828452802857390691443382327109426477854042192225308416350733728
"(8, -12)",-39935329108817228772033828873177264492743939119247857635737653102800*x-89298110591141419614324076714992589780951383842470101172876437568560
"(8, -10)",6559378772770261083620073737211865525422920115960918886740402284400*x+14667216826083450312487793060033737063130193231085076200119458492880
"(8, -8)",623035670933045019844063342021106313865214565576150747589173160960*x+1393150112613478488800351970701298864825285425747466763424851491840
"(8, -6)",47793891429625597867547692562777047091001386374105348120986170976*x+106870390145887442978928467711110924029432255112151420559941552832
"(8, -4)",-251548156153346446743828786277717404398109814275561710103802800*x-562478776773614667546779903310655826520319874057542499951486800
"(8, -2)",-9006671285184640028533492738700608744624648048063933415252200*x-20139529244668249607355760704718400938990941534977759808859080
"(8, 0)",-29403346275523550826572525515102631962591976298710684152320*x-65747881038035920418109406693380209541060256241780502351360
"(8, 2)",-19313863395874648493561879143019642029555477000630029120*x-43187111461319732808355000129578710089118942797250059280
"(8, 4)",272848157108670359012227757835520290605441698388347600*x+610107026856015177780820790978784377721685662962737200
"(8, 6)",93182090712536055756776591206327078125766309827312*x+208356646846492061610783598169872009392198798250992
"(8, 8)",-63123304569494892703308614393317655014662645760
"(8, 10)",148602254280518773032053606892059294271661359120*x-332283409174148806563653508629250047965764163920
"(8, 12)",-904730193679383213159741240364716141528567535440*x+2023038214364279206919428060727633202212234153040
"(8, 14)",-18240241329989194684741200435191404387753567113144*x+40786419539857012667314274961767415743090750237512
"(8, 16)",22054771469026333821097723262660618185136371683456*x-49315968232965779963947042526695701290138943786624
"(9, -19)",-648694319036587565715897531648197962304076609729819328068130735554695412*x-1450524593983745683827353297083745443018358130083742339686762892659213388
"(9, -17)",1064502283567506979160492705519459286992005558643722793649086504587395495*x+2380299468260702946955860495686793225323750846868922992626362441486100595
"(9, -15)",-516097873680707314416693957501816344235828672946524029987293042247470800*x-1154029928593161148081140562714852119884258124315829943132921769364168800
"(9, -13)",43403122143547347967196014793852976975560446556982300582677362154942220*x+97052331548698255212056867286550975134312891899975840828696602303516740
"(9, -11)",-4113065138173424587791940523605416443536340478202362359834439321302640*x-9197093244840342569904835165851277307757396426300201176026940297132688
"(9, -9)",(614308006064831833002549745791599028557615018604845722771705901456343*x+1373634460683317059520080364594094541046401526431092160261775840673147)/2
"(9, -7)",-11638079634996033863322597831188533499404224821933634342923531973240*x-26023537191407072131343710297764115025390280368872305200030146431690
"(9, -5)",368240405184495294832630117332692091614047845880648565288497458000*x+823410578054597465995167784940257294978017442648174167167989040400
"(9, -3)",19849036156608448656556870102806520593144215049280639350400255440*x+44383794134027652723301535713046031891184329880795228122567694080
"(9, -1)",66587714271639594757457203390638246074656648612933940652587145*x+148894655577719030622884040008850884931191973511717554088499277
"(9, 1)",-723991659191890818630322181145877037187498623890057896048012*x-1618894565095928335916249363848342812978457549154930034723018
"(9, 3)",4868541096459810836123471355095588833692092491132244468280*x+10886388842933486735395120671313452223698016271177649759480
"(9, 5)",-45498003272821579183311308909569908466346570708252726400*x-101736628195845500890639876418475392293589040761867973600
"(9, 7)",-26716209660930179414012601440210689335273780470035545*x-59738081782615203734914126553999311208955120942619365
"(9, 9)",-31119527480856477472906831814037208149691675703529
"(9, 11)",-93182090712536055756776591206327078125766309827312*x+208356646846492061610783598169872009392198798250992
"(9, 13)",983292637861812539239734170189329971595908207125940*x-2198709180027275421737091221339013388805288443725060
"(9, 15)",-11692136752909452864417113770649125731449771782967400*x+26144412581729198607640590729597766348557194064610200
"(9, 17)",24116174291692212493662477456226318416812823785969460*x-53925405073456628925153551004835458541296238018119630
"(9, 19)",-14696093659365879945986549515333399819369431832551060*x+32861464426045746462062268293560183515437778286923732
"(10, -22)",23916626426403631274235170633913807105405732697068750163899945034493484640*x+53479202481906390629616861248038509204723106854429625426367339124082062120
"(10, -20)",(-441307729185474514145372985321468477555630028449514934730216021156206162175*x-986794081454788910622732192828979491560498592089039693000690958502008311725)/2
"(10, -18)",273502907721308824473389773692898314685289713017515676507614776905985463280*x+611571093708698638149519939860639419079574217379395153345716779928568377840
"(10, -16)",-25794471048912281779626661833026238838962960636015592684271375363347109906*x-57678190709018164823994838333610171409431723515152866305969537030741648398
"(10, -14)",-12043680013354697937931975396726788500224677247642780663432687384668909600*x-26930487209116679579041400947633378956926921584546764459553114245795732800
"(10, -12)",1179257753837373451275428342919724474365145978590095576739662868887802195*x+2636900500574080514965500056729830063953233318525795615039156792265923385
"(10, -10)",-32055749938232408869242319681591427746738221667055793778122413674770500*x-71678835931622350985881094505468686998821620356025404141570387113544500
"(10, -8)",9731289745207166682540227610868958639949799330685893871809933525032030*x+21759825379029832997156322794776866648703374831979270907730185229185090
"(10, -6)",293390054483156003308931095271167016777928525084300789354798986349600*x+656040105746703751154014321211725379838232848661044496721493446938800
"(10, -4)",(-32862152956990713366397913868658884688236906425283052845569508301433*x-73482007898826957894714460406651000500037441037325200937644637268379)/2
"(10, -2)",-162513561552824169490982521213378160994057969489322224716911391520*x-363391370897711122901264592728799722311033009874809534657597724960
"(10, 0)",-8778687129147768451082742700307849468799704695167046879415740500*x-19629741173976885708735476517373852044163675901448171421913731500
"(10, 2)",-13453329150549147380484753887530576642288341129387667051059520*x-30082558504307379248823325962195282483772284190576366949304960
"(10, 4)",(-302980770164461252220485408094929434162012052279342927546563*x-677485597959646044157393809134569461186755873813716989509929)/2
"(10, 6)",1529324811713740530515774123681624373738793821539820606600*x+3419674208943967284339765095603778611048021310745977733800
"(10, 8)",5103794119345943362788960350412719959246131666758947630*x+11411444661441258959026995897397362869623724966155671090
"(10, 10)",3247751229916440143045534789935023660622957700123000
"(10, 12)",26716209660930179414012601440210689335273780470035545*x-59738081782615203734914126553999311208955120942619365
"(10, 14)",-272848157108670359012227757835520290605441698388347600*x+610107026856015177780820790978784377721685662962737200
"(10, 16)",-584370714070082425624421731939911847906869209056944546*x+1306692640720797131698279589176301783827141501736203202
"(10, 18)",6196176272902668933433734488254521638012182520298374880*x-13855071346781655898215668553888565967331433110929876160
"(10, 20)",(-9997774807622467628807950349210763373789514182533672725*x+22355704093578720206365498235031936114285124993796249025)/2
"(10, 22)",541828364553118074761666183671426801508056696821064740*x-1211565055278309476300335618655582885315003798840894380
"(11, -23)",17533698369652999644752968765114550418857474512063927009779233355480100143680*x+39206541451521342892723385537631589871530654676279724453373441832310806657880
"(11, -21)",-11870655554658101905396699560148621935070355441135800148861898535311178540872*x-26543592757700986190100687186718314451032207321430937707012079459725114756248
"(11, -19)",10557911157675389344856703128834005684241468153772271525349053157859917014950*x+23608207048965671087250693670053911216555010730601971190371945931449036564582
"(11, -17)",852525423010474394630552877916156585869036797583185414704374051612434591960*x+1906304798398184151759347393641575280172628172658517881250654633029534256120
"(11, -15)",2008308938422527116486243073070318398606892251127101902423965157986366933200*x+4490715306133209895219061580111186208164223002016684432799620650924951584400
"(11, -13)",-225274778151446955402467697303896342028995371427593046040895083212295174060*x-503729717562819806170560787967748637779580822109677723510455235349299535960
"(11, -11)",-8663808408724497287797476337225109707781492130729442636318311228453911304*x-19372864545942257975010952218088129020465808944820547050931115302735005416
"(11, -9)",1816233229389858912777993526278146919079093639431489680255013445106087100*x+4061220963909693417735918099665178397447922279459287509702392298476693292
"(11, -7)",63763502704574231653325329723847164719701444945955589407548192180643480*x+142579526530919672478085214738696665006598028382032865392753416616793360
"(11, -5)",11241511004526090319064586700870654256414267195796487410029797935383400*x+25136782775932283995602514516205966111887504408710928106440585341825600
"(11, -3)",49428296142229850235664997614608267486487006897305894166806589998750*x+110525030186016558608423933847115506582754707191260380131395362421950
"(11, -1)",3582405349059596211428396051616393303246106093493229293331655720968*x+8010501883456119434731874888233956627084256982063563277171110644232
"(11, 1)",145864510608973053773432952289709482248190339510495981207612013840*x+326162961226402993509849812407129731472057421212610709449929827552
"(11, 3)",2541577599680987286252392549724902483766652815548883844589940300*x+5683140282977430375614851594698879854063071598911209948972346200
"(11, 5)",47275681760491292471757962643924947201929637508961282028125500*x+105711638097966519791172279202523681907968543696576773178339100
"(11, 7)",5627532499970149617369734439773990135333720196355033233260*x+12583538755277710285150734903654866883491782414126820007660
"(11, 9)",-47248563980371369267656064422931840536332991730672145232*x-105835013867887688128189103402791157039347783131939775128
"(11, 11)",877779944921386489068114243245229074220025307795299824
"(11, 13)",-5103794119345943362788960350412719959246131666758947630*x+11411444661441258959026995897397362869623724966155671090
"(11, 15)",45498003272821579183311308909569908466346570708252726400*x-101736628195845500890639876418475392293589040761867973600
"(11, 17)",19313863395874648493561879143019642029555477000630029120*x-43187111461319732808355000129578710089118942797250059280
"(11, 19)",239188238076292219103449779559274673298309016217248870828*x-534841159756992930924346150120941626155676211775384162488
"(11, 21)",-268928308310786766709534620497217997057268481780206627640*x+601341978456940850281040799658532782230568357231390203672
"(11, 23)",397223878603071071383473733597767066452347685421922480140*x-888219594842591118269170049867422261652779432728214362020
"(12, -26)",1876587682880142660270497907838997733250239149531782928933130490922685863140152*x+4196177624658817320134311701077496283100917752405705409737398724613572746367312
"(12, -24)",5360096396219087866123105895207009572210036412262840882462118505718869114254800*x+11985539907897527204177384013253524312314454580657522533386996524103528353407600
"(12, -22)",2971677063020883057810088112130794786985141430896880756598927090051500658913660*x+6644871920091621064984289766359348518985429329208021263612845186752604172736940
"(12, -20)",1297881201066103271753326962231413852426599687193119065398082849356899410109440*x+2902150592302879437598544506168126313222442971298092752972689210005939401635840
"(12, -18)",-214900301023640812569060561238736713335051909499326100669703265379262914128600*x-480531681474028497142780897067969122650842782527005397881623224678818895519720
"(12, -16)",-67505306920554911453585261663348296781163070872260911252280338177550305294200*x-150946455116347777423264754882787441498661829806621625363196788823877118572200
"(12, -14)",2087395962586269353951492099719529948357200133299099204624902742001793903276*x+4667559268301505996694136293843141893665583919658067031068014166198531642012
"(12, -12)",2165107958930322169649478219140270911716063769165069789177231766358347189760*x+4841328574794023227333230929684526678606873471907998601108887839436273047040
"(12, -10)",-109691689517085938273163085719298290333323871984555580252140848724335810880*x-245278074327005237131972373399885988246270485257132472160033488569669955520
"(12, -8)",-15091943837999922423256953738837591106728836207527973434403808982090213200*x-33746612334376900288147394802409411520314310559183104131404930278586107760
"(12, -6)",20771983025897656849173869214380055618194544704994531255773886554993400*x+46447566073378935250102306336673225173112369213926482506703729278195400
"(12, -4)",139379134432144468388038092262284826443418097713061468295516025794026496*x+311661219235356580483795669902591865472565470324067157719637790486556672
"(12, -2)",-606533968717054258041849899629406480797264967345306614154035751030520*x-1356251184714064228265829524344289641475697176190503397708913193755680
"(12, 0)",-78991092053955543202452366499869610553552760000426392203814000904000*x-176629451449588080245316257083147500250407668307015525530555206392000
"(12, 2)",63673339912235505849440074522371092758087283913063398089846847100*x+142377916398209145787846246419382591848275066247294612530834149020
"(12, 4)",62430632563377594811395863861400481208137965263257200711893156352*x+139599138290010128315843716839208717253894989596223477218717676032
"(12, 6)",632472778221573813054489024314217570421663407488571480793162200*x+1414252126019483063411836839892755820372063149003112656535223400
"(12, 8)",2671714944598320183546514844262389975240423289846502150094160*x+5974137761675011562058306795384859588586689366602606177513840
"(12, 10)",-10392000481729689608823549849960978659754218106350350872000*x-23226106007387839859972381491793865715267364781415822182720
"(12, 12)",-219359461253195845138137538895931509295226381572017218560
"(12, 14)",47248563980371369267656064422931840536332991730672145232*x-105835013867887688128189103402791157039347783131939775128
"(12, 16)",-1529324811713740530515774123681624373738793821539820606600*x+3419674208943967284339765095603778611048021310745977733800
"(12, 18)",-4868541096459810836123471355095588833692092491132244468280*x+10886388842933486735395120671313452223698016271177649759480
"(12, 20)",29403346275523550826572525515102631962591976298710684152320*x-65747881038035920418109406693380209541060256241780502351360
"(12, 22)",67322995071706548161390336072731695373936461489749284477200*x-150538793429219170353137668980138722852783851168575669743160
"(12, 24)",121432354732279266785475745397181060364580141188197118383600*x-271530999849244716385938981215141995980125463329982076964400
"(12, 26)",42513873697209754751889289744294642731101601990174144776316*x-95063911573801322881029638094838494839133494732652685593348
"(13, -29)",(1697726516284295515651670644354144400761613511040643009353262085480136081475307*x+3796231897615588450712935106903383837582021104150889304643009537750155730005807)/2
"(13, -27)",265530003031348906195564583804554533011841110785689106254142982553473963427434100*x+593743136843821375860443699076674889855139998652978777478673936866190993854222670
"(13, -25)",580756038469797486454423944724589570044315347013779795988743461572079886042496560*x+1298609980361950125290443122615822717504652843686269155507608202655482680364285680
"(13, -23)",397559829948806796794636800652794242640261530525763390756647526179348465724335480*x+888970804888788734387030453978506787641697395066155089498220218537553158688527720
"(13, -21)",31957422648047933091118069347325243368897524274116589642637269946749640003170861*x+71458969426726515309375265334755257031290562031322855950271579492331502901969297
"(13, -19)",6686875741883835326129969964356550224815653215776510183114412834370018421313288*x+14952308715946593423662567181886855362561903136617114964555195390013241350928363
"(13, -17)",-248402569449023958971718295661133385591663097189938847695321581272421710102700*x-555445031073630053334607492207802734806025504566937025248043707917139617878740
"(13, -15)",458599393335081727974998531220724563323111134161118032234753172023794346885120*x+1025459417937406734171090991493329107952108030913153138458090033579675588164480
"(13, -13)",-64824075529819939333504187157478343908171866250393643816449476732669198597155*x-144951039463258079948785487319132255074360551620506907711957832015220961849495
"(13, -11)",2306699107828927239643738306752174955165839627548833797055484572011387603036*x+5157936008743598641639499418013928335737025790525372966959871650743345748262
"(13, -9)",210578154794617931921272304186422419325965848773446347084129353826363163072*x+470867068697238961574329159271309412383483120724557948671582394130809689152
"(13, -7)",70720040326672045999057020169760968498801585620633580008233566163526644800*x+158134817541965128524474315909918436156320727654976259797707272626178441600
"(13, -5)",-12620179939655538526149559456393344429077991844674829174851133270631751720*x-28219580233348978009682392358036714792505706852546692903421165892632129320
"(13, -3)",251025543132907619339905017553990785349213563043182673481519278179445440*x+561310178533986962498610451031712882223937698646454235890461947086914160
"(13, -1)",19223761093815599564738256566430585649618265029079217894184391620917196*x+42985636588987392650702696659255415243880892744267143874402065701889252
"(13, 1)",-155552612317582552869006912786373677245121796825598474821558032824028*x-347826215219785695357823409334775946097563647012552945355510208671188
"(13, 3)",8547907057824033113884180576815181206992306846185106280687860256600*x+19113701246644738187475291273552981774219824044578941586547118288760
"(13, 5)",733151218244113329665709565218614603583548196989875755158674440240*x+1639375961781900032568586722219339805127415897145347769514857493280
"(13, 7)",35355796433358469584519026541007064470635356156194089326340429600*x+79057964216469099703708395931780981499512623792509218688180429600
"(13, 9)",104472205864024908570885060458004444686954760588986310914571456*x+233606932736435496779393662771086529735722111967151024715984192
"(13, 11)",-115789025454453355645349397732055742882713587346875115248803*x-259145836834375076333873065463638106838518837223148214084703
"(13, 13)",6567697571756698172813744339500212360488412064646582447930
"(13, 15)",10392000481729689608823549849960978659754218106350350872000*x-23226106007387839859972381491793865715267364781415822182720
"(13, 17)",-5627532499970149617369734439773990135333720196355033233260*x+12583538755277710285150734903654866883491782414126820007660
"(13, 19)",(302980770164461252220485408094929434162012052279342927546563*x-677485597959646044157393809134569461186755873813716989509929)/2
"(13, 21)",723991659191890818630322181145877037187498623890057896048012*x-1618894565095928335916249363848342812978457549154930034723018
"(13, 23)",9006671285184640028533492738700608744624648048063933415252200*x-20139529244668249607355760704718400938990941534977759808859080
"(13, 25)",13156959887162287230067005021137907083090817115238286672749760*x-29419856684932836864901376875824968846055711740354113995172320
"(13, 27)",6015551052945655860225214929446068630201317138189185875565205*x-13451181076506923024797585452353312814752926018014220516061655
"(13, 29)",19230897480617320007879654470469878795293659494639420830908*x-43001594034989771874694756165454724275332884882536064794889
"(14, -30)",-6138839182753846191714530155850010012236266643416420531489241543886574729200894000*x-13726861715576854714329548188243490143777263463225064761371607411242869079162884400
"(14, -28)",-2797350712977855774529562256892872615401039657055594967205559042416405932440324300*x-6255066351125988671139274448707174986856882553335725433158978956604984664929304100
"(14, -26)",11103485296367198726154629070212921171436867917027680087360904027698344717466348000*x+24828147909846455050104644384351155620533066805042298888327585504473049491760075200
"(14, -24)",-2939221330977005320444926766157662128694153404817655122673076349959560245658102247*x-6572298696981992257093888981219954153024444579609376805366327043596624993911664093
"(14, -22)",593837954110256695766636776354409863530724031282657331984784116047130637731399840*x+1327862033009934615454617959370947572142484694312440273002586706932101978201774240
"(14, -20)",-2086776724296569491181531845321172479297522173551560752866994285447230927137313100*x-4666174609391466395696119621072345828510614140588767072982220050440178438075466900
"(14, -18)",-117931102550790643802639858713946393246468327797123711312130097629776808260918080*x-263701961965066724579355278448056968956714421306792372962918651960370783303131360
"(14, -16)",5113303182939962384261274155524064449688053359415644589158139056742960457311365*x+11433693506619798846480829149365312098430696143643979113561133229774057013843767
"(14, -14)",-6386170965121569893860985848166377666257292619792692174305839640708533798210000*x-14279912393947268799505028367974503532579712057132262724570801230760811372090000
"(14, -12)",428731783659949931806370929626653140567041833691210403278846695301672658149960*x+958673412378381627931929700936452051569545558303887302300236477532962239011160
"(14, -10)",56631004752169604529020264860363016369607485870455254497368308350468261721600*x+126630776259964866632529699404698452692248229877446493237797623185759078691200
"(14, -8)",-3400688132203165474169325229953042655626603615218242398948604988871862298815*x-7604169833883069663998148744283851111461793545266218850836723760335103465605
"(14, -6)",-771728451177153944925502693288344953976847154951482554539505843710292438000*x-1725637277002743818571289800293161555278801812745088360986287346525498044400
"(14, -4)",-127525517644094938627243439070520445358534286424129511089687930114463346272*x-285155726318045115159924345282632849081834997838836296190805438352497484048
"(14, -2)",-1634005433244966187076078751141859935893774898664646141805873540856489760*x-3653747224339739166779502706168190724434402650062355152931249571091048960
"(14, 0)",575054438568226306943522304245677108700620327892748690719212105165755000*x+1285860815401530857857882555966387406134934650646736232943392804519365000
"(14, 2)",-15300627395972576300393267544430847163596505089044007392248327342709680*x-34213242955790272391051108400315676238369724434000652598750424880954160
"(14, 4)",216262139802873374156527818890046651726661924905195105710804800707560*x+483576845558800754073248597374573842583238502867081515939230586836872
"(14, 6)",32491121081236308096939414793939010290479277808741919285102874490400*x+72652355402899039866395584815530257641557152379154278969916210609600
"(14, 8)",497728834153538966820925312550228970479588529170146943272841046495*x+1112955507873575277988943984918349501865432907745917866317907814245
"(14, 10)",4956458357648458089433450037214168298824246867871366277144779200*x+11082972077738170395692713816084364731274241771106088974355947200
"(14, 12)",25498267441644861784997934265423103464040440543456399413920280*x+56972422040715111496384150235296253718896288686779649912140360
"(14, 14)",647019478452230030139962174825963187387421358455368219260000
"(14, 16)",115789025454453355645349397732055742882713587346875115248803*x-259145836834375076333873065463638106838518837223148214084703
"(14, 18)",-2671714944598320183546514844262389975240423289846502150094160*x+5974137761675011562058306795384859588586689366602606177513840
"(14, 20)",-47275681760491292471757962643924947201929637508961282028125500*x+105711638097966519791172279202523681907968543696576773178339100
"(14, 22)",13453329150549147380484753887530576642288341129387667051059520*x-30082558504307379248823325962195282483772284190576366949304960
"(14, 24)",-66587714271639594757457203390638246074656648612933940652587145*x+148894655577719030622884040008850884931191973511717554088499277
"(14, 26)",251548156153346446743828786277717404398109814275561710103802800*x-562478776773614667546779903310655826520319874057542499951486800
"(14, 28)",-63373652072476068845289306855543630294933212401157588068620100*x+141707794016476918973442200495064370979686941349613897089422900
"(14, 30)",-139074681158795866205525311440721915229657870922396690047973600*x+310980441020176780976708860589843181653870863465806602876289600
"(15, -33)",-67182999941366631970873673321057010886332920599370910939892915807903365187581076320*x-150225754801260174510968179005223756896862149270333923801683706072198558056184515560
"(15, -31)",-1042063442224989517160180579480800886004162787473713028071031535194318514046594562216*x-2330124693682501259911297769404936855749511883213781976916328925707580980267819146808
"(15, -29)",-2109650807464120888103762179171514195152157822882619471425656032385535532309006686256*x-4717322614277095030937483932273782221122554395879273657125600809679485509161132753968
"(15, -27)",-876148267123884541993395961980892495794353105671471798291612422660858602178269219640*x-1959127083657649992632014306460191852497531411524563370398340614111162898100979132920
"(15, -25)",387496473639341706716299667010578080530375859858709983111012821544998078543133401000*x+866468456099023382668675468317419252684199865530525431511824559151691682710887086000
"(15, -23)",-112186747615954016885905424228433896740121811170452690554156452995395463419774414150*x-250857193843885651995200627722236170893252564884120634685741408268140566022672228550
"(15, -21)",-27917724783676999051190841295836859121386173622445410654811342243196093393955501200*x-62425930393432381083896014927664136017705372295131293973274335995020500056865241600
"(15, -19)",-4611465122457702504622238176229387174213514159057419846610770089324706945063339136*x-10311549489684814861133109277959344442816285994218218848017699850877549669070916608
"(15, -17)",-1125079965837440610423439200587816830220871031119164563205930908990550287765870080*x-2515755283735658311169122731980246408021183292031258974727160409676627684696622640
"(15, -15)",331257425496786406076635175564419891508390351368258484109502011012794127490786500*x+740714121462386447159205466946343766148689646176526713789350258396070793608408500
"(15, -13)",20083987768733091371400715222690695686215461840063830813303825025263053859996520*x+44909161910161517625424821944094272653434457862889558649869006482348996130225960
"(15, -11)",-6221873278683307938136499185675741720388324570530768906024725726166012367128056*x-13912531598525369761946403354471689706476680472806088664693889182145363923326928
"(15, -9)",165073887635356739285555378638422816814827840442695013650376839477811215271200*x+369116434062819685873925232627229993941578567462288620237256893174174547043600
"(15, -7)",63307232359817492758407844138420604876584580487042975864059114106592072943010*x+141559275023926339563123377668905249489359461187596310478928671697061135484930
"(15, -5)",-1393808732096808276236630631771959806622901559709098981050186516570735009300*x-3116651072601256293468418439054436336766857031090994155556604576411769910100
"(15, -3)",800888363242003288195918153076233523074186370104825365779087064599279627760*x+1790840822597663205985945137764280583292224935593146330623756848875777818480
"(15, -1)",-77016764437454463449924637323665881385421338641165120510243994586691909696*x-172214720689236530432724101384856183638860751092035757707700814354054574888
"(15, 1)",182276183635053712404260235896157209924761921943024740257498724540399884*x+407581937287214827266728844640449186617557474333608108886591283527352412
"(15, 3)",102393915977109946491698641764073969926868137699279642888043332898841760*x+228959756607219559396039763010918594368721410112574952684935367293908480
"(15, 5)",-4682397496156450985068798631541147919194768563134706420332030830246600*x-10470159099080493438025067545882438446828896123277086125922369846235600
"(15, 7)",-417299801487568359315505117164782033984065528859639581531971307628940*x-933110723129784730482116308683888357000152303234514502239772437463320
"(15, 9)",8187111206438047536212620381591841126840164504524021820217215750200*x+18306937180221209174783293467702100256132569457522844732206118408600
"(15, 11)",152170086280025342641748930150015086939942394639255728699671272484*x+340263287437685616594954146171400356235766013523115483550707287972
