numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(327527665595847120594849371075044035506686601963357206278277148457332049340465369935517*x+732374124784133323070369957933057237737155525864064684770277015910277573508031989150691)/2
"(1, 1)",(327527665595847120594849371075044035506686601963357206278277148457332049340465369935517*x-732374124784133323070369957933057237737155525864064684770277015910277573508031989150691)/2
"(2, -4)",7228633027387390080020641547040141103643635112811626457531498284364684492976844498018112068116758475096957*x+16163714833638303237752893720387301171577562666088598713671506599608731518253307721668268793934644394230502
"(2, -2)",-87340261026614316260738088590917685248806686897381533553246431433725172285520762592551117730966537780*x-195298760828085179854327433339755827074961346887325553062614548006969878289761937834016888677752660940
"(2, 0)",-2743306323405050118245675113894977976926271886468990375579272395428953135527696816731544198450*x
"(2, 2)",-87340261026614316260738088590917685248806686897381533553246431433725172285520762592551117730966537780*x+195298760828085179854327433339755827074961346887325553062614548006969878289761937834016888677752660940
"(2, 4)",7228633027387390080020641547040141103643635112811626457531498284364684492976844498018112068116758475096957*x-16163714833638303237752893720387301171577562666088598713671506599608731518253307721668268793934644394230502
"(3, -5)",-60545586759916920313626265728894377428346706667621206967572073323064783751989267981820936274008836112024278401675*x-135384047732785473119414651991319767407323613171926215891949523323606230915329021116491267327900086633321838727875
"(3, -3)",36462974482799482078604627305595758990245242722737892524339511840676147213199163785872131376569191461168213835*x+81533689605379878131392731044556772762745447120353184772541810056631009997228869850602732642453239151060337205
"(3, -1)",-243110461277344153457640620563707761357732315851807544243852333155054532317185106273638884522874652786734*x-543610513292421257908567805297766044081587412167259696431480692076073273642927984821887625945574408400054
"(3, 1)",-243110461277344153457640620563707761357732315851807544243852333155054532317185106273638884522874652786734*x+543610513292421257908567805297766044081587412167259696431480692076073273642927984821887625945574408400054
"(3, 3)",36462974482799482078604627305595758990245242722737892524339511840676147213199163785872131376569191461168213835*x-81533689605379878131392731044556772762745447120353184772541810056631009997228869850602732642453239151060337205
"(3, 5)",-60545586759916920313626265728894377428346706667621206967572073323064783751989267981820936274008836112024278401675*x+135384047732785473119414651991319767407323613171926215891949523323606230915329021116491267327900086633321838727875
"(4, -8)",-3855251093546859875739033926366726100052843936162033485227752525493756606437086750308391114403861877624366281314970534760*x-8620603515501179490671172864542255023656214376651313723308318619381837474087565634414589599343199990845948687434131085360
"(4, -6)",-9911246730651772748981610393632698808882622677838550614115474332966956181441953634859782258817724687334746238390701472*x-22162221431509912376827902933648674328082518680501037568577334384790321471150256026067442085747719984433447149398697084
"(4, -4)",-10354196560309566510524527824995439588718387197348634358712417291411504488663362496520657166353785346052080419935296*x-23152687361246691635324515818657470016551370209046022388016066173460619863267859269255411558169370444265136862006208
"(4, -2)",46643576425067962488786358056140734078984086446838597342730212628114069071268462085108823186509420628670117987360*x+104298207691168095579797046719397678893378902332615867056251019105916653540489391167293535244204325498876789586740
"(4, 0)",531877727711662561758865711642494193170263451797002969908485541770167423330395699398729011534618149970194000*x
"(4, 2)",46643576425067962488786358056140734078984086446838597342730212628114069071268462085108823186509420628670117987360*x-104298207691168095579797046719397678893378902332615867056251019105916653540489391167293535244204325498876789586740
"(4, 4)",-10354196560309566510524527824995439588718387197348634358712417291411504488663362496520657166353785346052080419935296*x+23152687361246691635324515818657470016551370209046022388016066173460619863267859269255411558169370444265136862006208
"(4, 6)",-9911246730651772748981610393632698808882622677838550614115474332966956181441953634859782258817724687334746238390701472*x+22162221431509912376827902933648674328082518680501037568577334384790321471150256026067442085747719984433447149398697084
"(4, 8)",-3855251093546859875739033926366726100052843936162033485227752525493756606437086750308391114403861877624366281314970534760*x+8620603515501179490671172864542255023656214376651313723308318619381837474087565634414589599343199990845948687434131085360
