numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-28743823004724520870087400243142943651506715944380408124322148511902059749290550478057840409029434017467621918246495845452247228093289147681433*x-64273142171786287394528702252388964703662347879077199694274355145002624588703933225312066300320298752272973415990283179183244360152105178269159)/2
"(1, 1)",(-28743823004724520870087400243142943651506715944380408124322148511902059749290550478057840409029434017467621918246495845452247228093289147681433*x+64273142171786287394528702252388964703662347879077199694274355145002624588703933225312066300320298752272973415990283179183244360152105178269159)/2
"(2, -4)",-634384725721818974655056497110967760155931700606182429230666795041090018685463401563571980848679511073253974040129686420872935070395776753160737519099529476543993*x-1418527370601546568892271265836191507056500353456361801808803848347063775730777324056687637596680266778058474896999599741088993446842510721734383695230276076761198
"(2, -2)",7285208770620398213918936589918345850109930015341777295053850555851477275300234088762707861579675721037510987778627190176474604657846186857298661315122110360*x+16290222041384883148139841800821123390393038525049501344475114919296791569293671807083894493989058970973177248011805967080522026411365404595340672250305842280
"(2, 0)",228595603953864183270066845730224376377025359434126436825164120073975654183363611314976754623473999159643190092373240582876004852015353026362812400050*x
"(2, 2)",7285208770620398213918936589918345850109930015341777295053850555851477275300234088762707861579675721037510987778627190176474604657846186857298661315122110360*x-16290222041384883148139841800821123390393038525049501344475114919296791569293671807083894493989058970973177248011805967080522026411365404595340672250305842280
"(2, 4)",-634384725721818974655056497110967760155931700606182429230666795041090018685463401563571980848679511073253974040129686420872935070395776753160737519099529476543993*x+1418527370601546568892271265836191507056500353456361801808803848347063775730777324056687637596680266778058474896999599741088993446842510721734383695230276076761198
"(3, -5)",5045172992181647582379158330964587295533765961832970000237139466004084425478312159689584444820694466857810851890650485764655254959073346314026633773038823992548186016075*x+11281349768764179004151733380654010847955855406063388683133325181997228491837269029749372678016247475646266546779831146739037622347187786098543972745530711959870704895875
"(3, -3)",-3088041221070134414256180372197295211032304277366582604554197097275808369834340858074360756282456022583217746672638963658482864210611981360389904373673199988090594495*x-6905070087634276418868686529055273334532162587385373446340973492197264655455322059822042059780983356786465817133545361589681371207065603811771507284926240047119816385
"(3, -1)",20338848613535550638793933553315786232669449707402571558191200504897115154692838985192673978284801828359450643605267162785445754704459882229838376808711481538386*x+45478963507580356877299061300785959810624536534756393323823960765163768454352755073275594432133378131650767093260781649829746524535643106040019262819263555383706
"(3, 1)",20338848613535550638793933553315786232669449707402571558191200504897115154692838985192673978284801828359450643605267162785445754704459882229838376808711481538386*x-45478963507580356877299061300785959810624536534756393323823960765163768454352755073275594432133378131650767093260781649829746524535643106040019262819263555383706
"(3, 3)",-3088041221070134414256180372197295211032304277366582604554197097275808369834340858074360756282456022583217746672638963658482864210611981360389904373673199988090594495*x+6905070087634276418868686529055273334532162587385373446340973492197264655455322059822042059780983356786465817133545361589681371207065603811771507284926240047119816385
"(3, 5)",5045172992181647582379158330964587295533765961832970000237139466004084425478312159689584444820694466857810851890650485764655254959073346314026633773038823992548186016075*x-11281349768764179004151733380654010847955855406063388683133325181997228491837269029749372678016247475646266546779831146739037622347187786098543972745530711959870704895875
"(4, -8)",321573450199479108044742073990911056915100406213531624222229366032869439747719081958307873014513497273800231274152591082948657272936689352882515520974690351987332395738066211120*x+719060094405178592627819026028368819388969039714825434345904355549320918734623167323988907055490381100183694312650214614324471215002336376107965792059810849245941890192107708320
"(4, -6)",834780293972925902952295701923410577718420123728225919155800267342121416798584976590756203105126058735007981087385178603533825785372130969497200320751362929732154494908200648*x+1866625483600720306278527562442202385382297078933463916822369507251411379485691201035579011336308251673542413307196237934516737004994196606213987085968520611244442927825081676
