numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-36008828523175789836735264562824112983794391809909411*x-80518188367954427467605544532333415461379452031621853)/2
"(1, 1)",(-36008828523175789836735264562824112983794391809909411*x+80518188367954427467605544532333415461379452031621853)/2
"(2, -4)",-794725559035212113423807985621924899380921051775400892274160754083988931*x-1777060373459256468108288354134617405528341275935571495326343823488000666
"(2, -2)",8622193989367804158821563270832869984998691537717362654075777330380*x+19279811875416509069801892756592726236982997966372698498521408530740
"(2, 0)",261958514962972971174732249720639519888687875934078507624270*x
"(2, 2)",8622193989367804158821563270832869984998691537717362654075777330380*x-19279811875416509069801892756592726236982997966372698498521408530740
"(2, 4)",-794725559035212113423807985621924899380921051775400892274160754083988931*x+1777060373459256468108288354134617405528341275935571495326343823488000666
"(3, -5)",5781502364454644449914999004853053479090273754350533450986569111222857829962805*x+12927832298996348834895416135392340027201728840656191456738401862028268363657725
"(3, -3)",-3620441925684758601948560482415337265707200678152696243941181425239383143285*x-8095554254421362077330687831750244204487129463268594963867056736016378444555
"(3, -1)",25371754180729987738441925841549894912620757606115202130845968446083922*x+56732864934073095570077491244621660727488909858027302544645046981601482
"(3, 1)",25371754180729987738441925841549894912620757606115202130845968446083922*x-56732864934073095570077491244621660727488909858027302544645046981601482
"(3, 3)",-3620441925684758601948560482415337265707200678152696243941181425239383143285*x+8095554254421362077330687831750244204487129463268594963867056736016378444555
"(3, 5)",5781502364454644449914999004853053479090273754350533450986569111222857829962805*x-12927832298996348834895416135392340027201728840656191456738401862028268363657725
"(4, -8)",380588773328193733211850499958405663569385219270386650120339525769373255777995676983960*x+851022368635100065565538018680119724297908009327458906596309757342098083126425236036560
"(4, -6)",1007962619447602320864168308361531302700496302667890467400642408176788220058323950176*x+2253872935863590310680758335882438735473223249509809261502970820166486399365407459972
"(4, -4)",1050038183552988021602490189556295229440758447921751934513782815304868866381765568*x+2347956757394882862639515225894316807863318349405207211775656009431049359941043264
"(4, -2)",-4528102123611080134936879953326468664815153085859299203456911389704731796718560*x-10125144166405385000826928331754136113851455857138865806050491882206855089582540
"(4, 0)",-39645846222103212838823481524628732891392106168630563628800687251390676400*x
"(4, 2)",-4528102123611080134936879953326468664815153085859299203456911389704731796718560*x+10125144166405385000826928331754136113851455857138865806050491882206855089582540
"(4, 4)",1050038183552988021602490189556295229440758447921751934513782815304868866381765568*x-2347956757394882862639515225894316807863318349405207211775656009431049359941043264
"(4, 6)",1007962619447602320864168308361531302700496302667890467400642408176788220058323950176*x-2253872935863590310680758335882438735473223249509809261502970820166486399365407459972
"(4, 8)",380588773328193733211850499958405663569385219270386650120339525769373255777995676983960*x-851022368635100065565538018680119724297908009327458906596309757342098083126425236036560
"(5, -11)",(-70159318154694314579404077387095485279147525691214509519979748748477284384692335949275167855*x-156881004648931593375778979250123885548879748184497654698453819035438966790247168878689266623)/2
"(5, -9)",1119923319039968498411888861662057903082937002368753923784951103067138560826242445757883670*x+2504224670960554078012140040465656547788746472005734809221904571715210693915840482125644898
"(5, -7)",88336289282384925139099166447884497731804091435630141935844473966726050051291889411055050*x+197525947715498808493438020180000019477109011471350131765842766846679442871879887623107810
"(5, -5)",(-513227314123867898173993621127190511804293630902911066514452095695842027797816216264625*x-1147611162290606541948029464221429024221052901250153431080171370942376685676341858311375)/2
"(5, -3)",-1597520652550460629225508698832320694245315643527115057408115804361299052905838675425*x-3572164774580864782861298894233238170005304105766071052487892758824676686364083752665
"(5, -1)",-866528854365459930709708466136901515528629391021479771451912243422411471347437280*x-1937002392032911355666645846636208501044347931599073948344335766867143529850282848
