numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-80458377643661530823948188519474166434507749264145753779365243270842475625989792259292941159555034743227*x-179910401770576534230177513362158389802197732653975130019848277467363388893443744544918607285926043822021)/2
"(1, 1)",(-80458377643661530823948188519474166434507749264145753779365243270842475625989792259292941159555034743227*x+179910401770576534230177513362158389802197732653975130019848277467363388893443744544918607285926043822021)/2
"(2, -4)",-1775740332978923145156147461212706715427151287559339246218772630884883658889646356241319749955434721817407148115544945851867*x-3970676094928983782748844962591621939844709685096885956452111313223006601920572049864826741767487178746707590207718422438762
"(2, -2)",18790840162271769421366312005375544086649879861607443007911204745879104125977078997035232889948650233242033028001282860*x+42017595957172855472316337768578120295051093625502306171067666319152691988869642929196666069504814582362559672043309780
"(2, 0)",469748373770046642613898046720227290790382657266534703305654745136577255860118393543932073852619313425347052990*x
"(2, 2)",18790840162271769421366312005375544086649879861607443007911204745879104125977078997035232889948650233242033028001282860*x-42017595957172855472316337768578120295051093625502306171067666319152691988869642929196666069504814582362559672043309780
"(2, 4)",-1775740332978923145156147461212706715427151287559339246218772630884883658889646356241319749955434721817407148115544945851867*x+3970676094928983782748844962591621939844709685096885956452111313223006601920572049864826741767487178746707590207718422438762
"(3, -5)",10367486371016135758590813129628429267576431760582370061016464296251890907619569976050304095963382441183658529608408446801881656285*x+23182404281394684985965920021384290036370391509382859947418141913885081423970796867465049154994325243062645107034110753077736548325
"(3, -3)",-6611134664419777741839858043239107153585966834818029056631565207692433468897963703569955143605433089894618736231468931930895645*x-14782946518047883280166192755280507154401296592361690787841693782862247668324590697749499158983232782716490336226992893032852835
"(3, -1)",78163033005042412531412529847886119194672876044468487352825227622542287099319563023122376287638361322063119483964393757154*x+174778049199546005751081645645111607992816384970139381570916204852795260962778017289804671234158764448501519929776024546074
"(3, 1)",78163033005042412531412529847886119194672876044468487352825227622542287099319563023122376287638361322063119483964393757154*x-174778049199546005751081645645111607992816384970139381570916204852795260962778017289804671234158764448501519929776024546074
"(3, 3)",-6611134664419777741839858043239107153585966834818029056631565207692433468897963703569955143605433089894618736231468931930895645*x+14782946518047883280166192755280507154401296592361690787841693782862247668324590697749499158983232782716490336226992893032852835
"(3, 5)",10367486371016135758590813129628429267576431760582370061016464296251890907619569976050304095963382441183658529608408446801881656285*x-23182404281394684985965920021384290036370391509382859947418141913885081423970796867465049154994325243062645107034110753077736548325
"(4, -8)",829438866254218597257233123772438197372520697478110194454768661235719967623156435007987623852721318574329033933280897235494518626354956120*x+1854681688124789145639924135025514440643732669345401760810927426201539683369404567148245166752776946787852438643899764084009739451816778320
"(4, -6)",-1915524271890781942826514113312833603526407680224499753473660054305315515782610019695920423367714160047161027201210857268933055921771168*x-4283242484498578038156910421598295313933143242284398722808112125021915552434648836608273157326644209881806482305208176646462634295707996
"(4, -4)",7188221366122869860070740588766401506561943261745658551207326567030760438472260740693006812488332086912613978838958450243611834595776*x+16073351611967140915010858930833637763462036753129341603865123040081106168397892101041295459334741821597251915977055031449786714269248
"(4, -2)",-6727430089211526085889057370323372663529612291649087363059556911674330127893270065863386723097316997907953918478011055546982212320*x-15042991006155824887411579896291522600218438965890864927834096171096969774476820972224191786945972413333916878718015987220646414380
"(4, 0)",-156128576110079508850022565916110334445323069753336562231427257895560947702836497382264144794709773930715674234836787642026800*x
"(4, 2)",-6727430089211526085889057370323372663529612291649087363059556911674330127893270065863386723097316997907953918478011055546982212320*x+15042991006155824887411579896291522600218438965890864927834096171096969774476820972224191786945972413333916878718015987220646414380
