numerator,1
denominator,48
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(4823789445827357332945268113706553686430988467752189452013284708451526123480881412832250983731626170299719173161687373*x+10786321110016010264918146459915523651158785008106558571789920968304952169333059500053013695384606865896560200114921779)/2
"(1, 1)",(4823789445827357332945268113706553686430988467752189452013284708451526123480881412832250983731626170299719173161687373*x-10786321110016010264918146459915523651158785008106558571789920968304952169333059500053013695384606865896560200114921779)/2
"(2, -4)",106462468267634721994521946003337813948498737890734320702779711499550197466054116887991465352335509917820852639500176596422482962541170733*x+238057316098845512079700535949728635834889606577400978311405270178355623519602813440948983390572119983342462773661090285808715652567464838
"(2, -2)",-1227814897084084800693046873874074801397101838308212715943393191543127488597223119928883956868016836534176741761956881000350457741800*x-2745477573666921933718068131789525125257153914308536905832699661038009419789941990382868170014527026530183144764772162661852780581400
"(2, 0)",-38617469077170947689698806786353492669309079012745519440928111728248450374690553672154733449447166315319042785091948174008570*x
"(2, 2)",-1227814897084084800693046873874074801397101838308212715943393191543127488597223119928883956868016836534176741761956881000350457741800*x+2745477573666921933718068131789525125257153914308536905832699661038009419789941990382868170014527026530183144764772162661852780581400
"(2, 4)",106462468267634721994521946003337813948498737890734320702779711499550197466054116887991465352335509917820852639500176596422482962541170733*x-238057316098845512079700535949728635834889606577400978311405270178355623519602813440948983390572119983342462773661090285808715652567464838
"(3, -5)",-852299032197812128072072998742021232067078551155244051070589586719028430267447344222891245248378112161363691510109983624773595201216979760915255*x-1905798573151589903596162237708144309161841066911982905274539114088892733855586349261070080112901248516043945469426405065366329714736044326352975
"(3, -3)",520030553890314202478348599701870257235853812886265437145218735684884823978863192768112259135591976075738681354423462788769482454978124597275*x+1162823668875610271229776634353555402832764450913971758926700559687980044852122609817837262527097076062938544411022843752865025972184825172325
"(3, -1)",-3406210039064816612578535642935690792708763959952479506496098763869579632787503788146534045648977901684271509627615891006130609231719066*x-7616502965213288827557091805157736926118865201940058346909371991083508931370717893934634951655093272157187056377052628370171713347549186
"(3, 1)",-3406210039064816612578535642935690792708763959952479506496098763869579632787503788146534045648977901684271509627615891006130609231719066*x+7616502965213288827557091805157736926118865201940058346909371991083508931370717893934634951655093272157187056377052628370171713347549186
"(3, 3)",520030553890314202478348599701870257235853812886265437145218735684884823978863192768112259135591976075738681354423462788769482454978124597275*x-1162823668875610271229776634353555402832764450913971758926700559687980044852122609817837262527097076062938544411022843752865025972184825172325
"(3, 5)",-852299032197812128072072998742021232067078551155244051070589586719028430267447344222891245248378112161363691510109983624773595201216979760915255*x+1905798573151589903596162237708144309161841066911982905274539114088892733855586349261070080112901248516043945469426405065366329714736044326352975
"(4, -8)",-54196480168683499576424792817968807163563662915490658956103778211785316116368180505629461874047197182334894405797522209574513558146144103171089667035600*x-121187013798395574021088670965579200097337698784895504050656912329416326190536259311749643239183543948122068963075484410825699026559577343261573540821600
"(4, -6)",-140430118201579560443296092057938345244049104511335828839394125743285351114985495272814153666065020687912771710350237105028174257694592437475086291688*x-314011290387062412067662137678675276747273043298348649574483242468926739270722251827006825106173970230087974399091438461643082308564444731970779173756
"(4, -4)",-249362538328164537633651829052397318334267443431378603070378344316600205075086671366508997553186546583590479798893771065585743882763102149045041984*x-557591586743672667091210155761006073660472965247819450479641672580555439171075429422307772617837903830465339424506391966753402410609646232255063232
"(4, -2)",715003363848290915508197027397530729911422849938141957339939357385800208717136380417938909403887012240889691963437498194471012134162967501069800*x+1598796127636853990298426091088033909132368505728645616966897399987520323512281081515550344756141826158315043379033862862342459620403431180415700
"(4, 0)",29936027504033243247772416293111713407955236513713942388325582973129667176772939700779944719314160556484518550749830552686031107430202484000*x
