numerator,(-233*x+521)/2
"(7, -13)",-47797945507013137300*x-106879455338512026120
"(7, -11)",-127952298848876924412*x-286110038103456063748
"(7, -9)",-506711837777327578056*x-1133042114273278098468
"(7, -7)",-279845626704788869450*x-625753844534923801950
"(7, -5)",124605868760634060000*x+278627192628288030000
"(7, -3)",137618601533023726050*x+307724550018950048190
"(7, -1)",27865722758055964988*x+62309590345511091072
"(7, 1)",3640901178712867194*x+8140843435847542262
"(7, 3)",-122260921964869260*x-275651056024449960
"(7, 5)",19633511161395000*x+41848932250305000
"(7, 7)",4610572713497300
"(7, 9)",-1907540781464442*x+4082896733844642
"(7, 11)",-471428523302776*x+1053920943109392
"(7, 13)",-176088320669370*x+393745512398330
"(7, 15)",4506276502500*x-10076340585000
"(8, -16)",-918243182487310694928*x-2053254175917371135184
"(8, -14)",-3711657364450680273932*x-8299518176099432435148
"(8, -12)",3551387456772488505000*x+7941143767783521132840
"(8, -10)",-5204773301421908925000*x-11638226909447828145000
"(8, -8)",-4611380731121909196160*x-10311360785201159852160
"(8, -6)",-1772919761839766198496*x-3964369100691497917248
"(8, -4)",-113256175403802690600*x-253248571016050335400
"(8, -2)",547964735503524902500*x+1225286035677511992420
"(8, 0)",123229771571824920000*x+275548115832278040000
"(8, 2)",21985141548406733220*x+49151243052343725220
"(8, 4)",3880608492310338200*x+8679170325545976600
"(8, 6)",-336414324774931632*x-723035710759287888
"(8, 8)",75974409251306240
"(8, 10)",-19633511161395000*x+41848932250305000
"(8, 12)",13074808191934440*x-29274420712081560
"(8, 14)",-13673801998501356*x+30575543013371092
"(8, 16)",-3382821374974896*x+7564218550388496
"(9, -19)",43803686883512045172*x+97948021536648844872
"(9, -17)",-26155343541442254360195*x-58485126133524968573505
"(9, -15)",-98925673132890968850000*x-221204529845068770900000
"(9, -13)",33324490042443030268230*x+74515825050425820444090
"(9, -11)",89544393798042000786480*x+200227351536324880099632
"(9, -9)",(70439182818819798801177*x+157506801066691676175627)/2
"(9, -7)",-15954835462984430237160*x-35676096676631417761290
"(9, -5)",-20416468352991729375000*x-45652611194400239925000
"(9, -3)",-4002969257044969296240*x-8950912059724119990720
"(9, -1)",-354212369746015927605*x-792055973497568012823
"(9, 1)",791254911236171869212*x+1769305604898302972382
"(9, 3)",41813016248677099320*x+93562697256874348680
"(9, 5)",5790347164238700000*x+13283979652932450000
"(9, 7)",643717499715427545*x+1702258616240011035
"(9, 9)",-580257369196080489
"(9, 11)",336414324774931632*x-723035710759287888
"(9, 13)",122260921964869260*x-275651056024449960
"(9, 15)",-364444975843425000*x+814917735684225000
"(9, 17)",-96356670125459460*x+215460063381079770
"(9, 19)",161373426038250*x-360841950383658
"(10, -22)",634962553045956029360*x+1419819431777573828220
"(10, -20)",(-92333033115945904565625*x-206462938615994263853125)/2
"(10, -18)",-630371204146727822093880*x-1409552863530480725858760
"(10, -16)",-988269272930598753775954*x-2209837274347109925315138
"(10, -14)",-1053477267153598934713200*x-2355646782106160475898400
"(10, -12)",-190687444738239229334595*x-426390088891405897612215
"(10, -10)",231876154266853218593750*x+518490843315985585781250
"(10, -8)",382501472366246275025370*x+855299293623336632614490
"(10, -6)",20071689462342040765200*x+44881664210145283007400
"(10, -4)",(-124306464293058810527647*x-277957712945146416804819)/2
"(10, -2)",-21850531930993058864880*x-48859284228816580582160
"(10, 0)",-281678612208447187500*x-629847883951077187500
"(10, 2)",575722091144575263520*x+1287713728554520683840
"(10, 4)",(530224698134565654123*x+1187666468942418611231)/2
"(10, 6)",-130367827884344562300*x-291842014641164030100
"(10, 8)",6346641894370362170*x+7889652376999346490
"(10, 10)",-3820255768732187500
"(10, 12)",-643717499715427545*x+1702258616240011035
"(10, 14)",-3880608492310338200*x+8679170325545976600
"(10, 16)",-3640901178712867194*x+8140843435847542262
"(10, 18)",-2322296729228308080*x+5192813566033758240
"(10, 20)",(-340156250542271875*x+760612499204615625)/2
"(10, 22)",2339211374228010*x-5230635646514530
"(11, -23)",-256426113733824855005630*x-573386221514924789539170
"(11, -21)",-3006707487676537296410808*x-6723202330902348605094108
"(11, -19)",-7563951741713806591370490*x-16913510273000002941399158
"(11, -17)",-5967164812588665360533960*x-13342986153893015316884880
"(11, -15)",-1592165673655437173475000*x-3560190677736542785425000
"(11, -13)",-1340250043367327943485940*x-2996890203793170241899560
"(11, -11)",-755474846025107321545176*x-1689293111049180815056776
"(11, -9)",1116103824507469428331140*x+2495684023119538683596472
"(11, -7)",735450523516515973371570*x+1644517370830541083695310
"(11, -5)",602328636994463685675000*x+1346847770531176633800000
"(11, -3)",-87546722335133387770050*x-195760304045693624302350
"(11, -1)",-20227625557499829361368*x-45230585547588464977568
"(11, 1)",14553586990173842049100*x+32543143085885291631252
"(11, 3)",-7180898363020765254300*x-16055534511123172803600
"(11, 5)",401798540561897812500*x+888525235983576487500
"(11, 7)",-371169114206562845660*x-842076222802015523640
"(11, 9)",-91384567691668445238*x-222730378662233379498
"(11, 11)",12446761279894348464
"(11, 13)",-6346641894370362170*x+7889652376999346490
"(11, 15)",-5790347164238700000*x+13283979652932450000
"(11, 17)",-21985141548406733220*x+49151243052343725220
"(11, 19)",-27865722758055964988*x+62309590345511091072
"(11, 21)",-11076754565724951750*x+24768376148286940062
"(11, 23)",-944677570382380140*x+2112363264194354680
"(12, -26)",-117051490123829138617662*x-261735088784527230195678
"(12, -24)",-5720877230032262795621400*x-12792270377282841008134200
"(12, -22)",-37355606178189481235059410*x-83529674755142801906388210
"(12, -20)",-33449735654999299934640000*x-74795882753976880289760000
"(12, -18)",-11353853538846702840015000*x-25387988319438019708754520
"(12, -16)",35407505993872483065164100*x+79173590316031342539426900
"(12, -14)",25921805032437027209069574*x+57962918152093076547479142
"(12, -12)",-3904814273245307520845760*x-8731430154724951268861760
"(12, -10)",-5513164389583310524470000*x-12327810334918654893870000
"(12, -8)",-277325861038537227285000*x-620119468067052164942760
"(12, -6)",-177672610787718997888200*x-397287886454309419633800
"(12, -4)",212983475681410052298624*x+476245371404383167843072
"(12, -2)",215851989326182903414170*x+482658416531882835878970
"(12, 0)",-149051970737696299500000*x-333287883065835931500000
"(12, 2)",79190306106377798371050*x+177071351366675643220170
"(12, 4)",9609248351466060677568*x+21483423536082303661632
"(12, 6)",-9044851412283080394600*x-20221975374879776869800
"(12, 8)",-555409998563512895160*x-1237365453675241211160
"(12, 10)",-707441142581074650000*x-1491054816064089570000
"(12, 12)",64333433941748000640
"(12, 14)",91384567691668445238*x-222730378662233379498
"(12, 16)",130367827884344562300*x-291842014641164030100
"(12, 18)",-41813016248677099320*x+93562697256874348680
"(12, 20)",-123229771571824920000*x+275548115832278040000
"(12, 22)",-137618601533023726050*x+307724550018950048190
"(12, 24)",-21075795765712369800*x+47126912013314299800
"(12, 26)",-431219409325043406*x+964235912468103762
"(13, -29)",(2427893228399975082453*x+5428934300813767249007)/2
"(13, -27)",4941647149741169933934300*x+11049858947639338256516070
"(13, -25)",-33823390814359279987185000*x-75631401090449319977595000
"(13, -23)",-148741169714141761702574280*x-332595366533653940102187280
"(13, -21)",-214780961083049946710440521*x-480264829254436556164274403
"(13, -19)",-72025044600016981831318568*x-161052895808095894335785757
"(13, -17)",101486708391088554487858950*x+226931178775216958699717210
"(13, -15)",186516781676051335695480000*x+417064202771803320043380000
"(13, -13)",135340099347587113382586755*x+302629662230994281531138505
"(13, -11)",-11797860064356755489974956*x-26380817074784683828212658
"(13, -9)",-32594724362039970045000912*x-72884019340135691725978608
"(13, -7)",-5224647329512173280410400*x-11682666213627229619266800
"(13, -5)",-1381328615655432308655000*x-3088746462935510585145000
"(13, -3)",-2244236464561413964607040*x-5018265477691320634598640
"(13, -1)",988827646385696214744254*x+2211091725547518124735362
"(13, 1)",-357510758665048587630372*x-799434650429675147369128
"(13, 3)",11241719297500501973400*x+25174223259994823301960
"(13, 5)",107977886462152133910000*x+241468652164270366080000
"(13, 7)",-22696961283291392777400*x-50665870082800830221800
"(13, 9)",-2624061781616730697536*x-5330568924594583630368
"(13, 11)",-1144926828253526394457*x-2365759581795560321523
"(13, 13)",-2229784243697529732070
"(13, 15)",707441142581074650000*x-1491054816064089570000
"(13, 17)",371169114206562845660*x-842076222802015523640
"(13, 19)",(-530224698134565654123*x+1187666468942418611231)/2
"(13, 21)",-791254911236171869212*x+1769305604898302972382
"(13, 23)",-547964735503524902500*x+1225286035677511992420
"(13, 25)",-124605868760634060000*x+278627192628288030000
"(13, 27)",18205100701836454695*x-40707842706529594755
"(13, 29)",4472197161895732*x-10000136862780489
"(14, -30)",-5592188552855903243625000*x-12504513747181975357575000
"(14, -28)",75962136449628005090116350*x+169856500817482748859216550
"(14, -26)",30742599900742906054874000*x+68742543183139425646005600
"(14, -24)",96149259535879037608753227*x+214996280308495455801741207
"(14, -22)",-156297582118487936314524240*x-349492018335795941402998960
"(14, -20)",-108463072608748764232762500*x-242530803401621129130262500
"(14, -18)",150484830379037093573630880*x+336494310310035552245846640
"(14, -16)",298984512977265209600616495*x+668549695236116964183380347
"(14, -14)",161005979544115124121191000*x+360020315054354383175541000
"(14, -12)",203919531608342578571882040*x+455977934608672620971526360
"(14, -10)",-11587112142174364456800000*x-25909570067165107493400000
"(14, -8)",-54847104461374318441016285*x-122641855782453306864479505
"(14, -6)",-36630082311493074152349000*x-81907359371432246868022200
"(14, -4)",3616498655320996193257242*x+8086740261006498607715842
"(14, -2)",-8765222020140586114576240*x-19599641868834752430202560
"(14, 0)",-1416849661955104600125000*x-3168148814929654492125000
"(14, 2)",582285217992530330525880*x+1302173740426438852991240
"(14, 4)",-208004032357900061833850*x-465170739273566914704738
"(14, 6)",321648830108456874658800*x+719832144816858019624800
"(14, 8)",111345262579807488550605*x+249879204891331730425345
"(14, 10)",-21022431058650428100000*x-46816682424595317900000
"(14, 12)",1206369538845438582120*x-662134525745823664440
"(14, 14)",-2652640260049840174000
"(14, 16)",1144926828253526394457*x-2365759581795560321523
"(14, 18)",555409998563512895160*x-1237365453675241211160
"(14, 20)",-401798540561897812500*x+888525235983576487500
"(14, 22)",-575722091144575263520*x+1287713728554520683840
"(14, 24)",354212369746015927605*x-792055973497568012823
"(14, 26)",113256175403802690600*x-253248571016050335400
"(14, 28)",279845626704788869450*x-625753844534923801950
"(14, 30)",-20601704788599450000*x+46066812359691300000
"(15, -33)",-839355111604246955212080*x-1876855086809018750157660
"(15, -31)",137543381379883588988790366*x+307556350620598530148604682
"(15, -29)",481246658576657331443418096*x+1076100242522037979910836752
"(15, -27)",1086578025853073849356373640*x+2429662328664997045766660280
"(15, -25)",76459405855085321469375000*x+170968429011216196083750000
"(15, -23)",1949117047631110449535184850*x+4358358214606853088951897150
"(15, -21)",2454983929293568472553519600*x+5489510949569945582288755200
"(15, -19)",679688477825350260686263536*x+1519829639938863256103959632
"(15, -17)",-123541035124479806474517120*x-276246152536649008024939440
"(15, -15)",-265091284281926054732343750*x-592762131913198076287031250
"(15, -13)",-461244762149758568759008920*x-1031374642356339436612051440
"(15, -11)",-438814754991282915143243514*x-981219622051024003757645478
"(15, -9)",-48351892392956798483475600*x-108118122968240348906932200
"(15, -7)",-68091076468659403368937710*x-152256274485288442442363970
"(15, -5)",-37155170929662446381737500*x-83081489452041683516775000
"(15, -3)",65395219406315032420586640*x+146228186493428848594890480
"(15, -1)",18620588547580501832498256*x+41637059608623364017823092
"(15, 1)",-9579974360934648387251874*x-21421780676252163824804358
"(15, 3)",-1850844218436069120358560*x-4139690901647990743307520
"(15, 5)",93195666326976947681250*x+209003991965376327318750
"(15, 7)",-70644847267634334702660*x-156844852041972337020720
"(15, 9)",287331114212054576631900*x+643288520918410814805300
"(15, 11)",20270574276462204170076*x+52556037031033881004872
"(15, 13)",-6326900975502448907820*x-6548181997263385049940
"(15, 15)",4367488805481799687500
"(15, 17)",-1206369538845438582120*x-662134525745823664440
"(15, 19)",2624061781616730697536*x-5330568924594583630368
"(15, 21)",9044851412283080394600*x-20221975374879776869800
"(15, 23)",7180898363020765254300*x-16055534511123172803600
"(15, 25)",281678612208447187500*x-629847883951077187500
"(15, 27)",4002969257044969296240*x-8950912059724119990720
"(15, 29)",1772919761839766198496*x-3964369100691497917248
"(15, 31)",506711837777327578056*x-1133042114273278098468
"(15, 33)",-3092196562871905530*x+6914361714372783090
