numerator,(233*x-521)/2
"(8, 12)",8871068733120*x-19840332905280
"(8, 14)",28255987258764*x-63182171548628
"(8, 16)",-63679139606016*x+142390884911616
"(9, -19)",-131793978165142521708*x-294700294202381682768
"(9, -17)",182115056860583514165*x+407221646866504178535
"(9, -15)",78217824021116655600*x+174900371563332770400
"(9, -13)",10415860561156132890*x+23290572258903105270
"(9, -11)",-2968591922396646480*x-6637973335955268048
"(9, -9)",(11976700248878704857*x+26780715903358367307)/2
"(9, -7)",-5781926539801019880*x-12928780796709815370
"(9, -5)",-3261529360823409000*x-7293001429952782200
"(9, -3)",509433238506232080*x+1139127656462259840
"(9, -1)",-140686988642647965*x-314585644459084623
"(9, 1)",-1560152315961828*x-3486288757377618
"(9, 3)",-18520537977132840*x-41421575021655960
"(9, 5)",4148134740208800*x+9329246307514800
"(9, 7)",755893188961785*x+1785488191007355
"(9, 9)",-98660550846249
"(9, 11)",-9747528159888*x+27112647010032
"(9, 13)",38439761009580*x-85651702112880
"(9, 15)",288156674431800*x-644333164716600
"(9, 17)",670914545295420*x-1500210529458390
"(9, 19)",-485530951864410*x+1085680213549002
"(10, -22)",-22182097923002830720*x-49600678839391225440
"(10, -20)",(-874412351975853626025*x-1955245459383481254325)/2
"(10, -18)",-66235120180808351040*x-148106231222155634880
"(10, -16)",302189648448165023966*x+675716596026860526222
"(10, -14)",-35285710469800828800*x-78901247244847961600
"(10, -12)",-210963841431154825635*x-471729490234899647895
"(10, -10)",7988942919508394000*x+17863819436871294000
"(10, -8)",34373972349813552210*x+76862538805813252370
"(10, -6)",-3327736144665283200*x-7441044226113614400
"(10, -4)",(18403071979222876913*x+41150519726194729341)/2
"(10, -2)",-140149696803469440*x-313383570881194880
"(10, 0)",-110781619800313500*x-247713407364649500
"(10, 2)",-41164721632567040*x-92044806823418880
"(10, 4)",(13067119299501723*x+28915768784494991)/2
"(10, 6)",-287884237399200*x-588902891954400
"(10, 8)",1648175953793810*x+3119108027036370
"(10, 10)",-131621146516000
"(10, 12)",-755893188961785*x+1785488191007355
"(10, 14)",-130158884724800*x+290302593998400
"(10, 16)",1113289370367846*x-2489309023877578
"(10, 18)",-244011123181440*x+545625604869120
"(10, 20)",(-3221347951414675*x+7203152998738425)/2
"(10, 22)",-81719174645520*x+182729629572560
"(11, -23)",1931060303815320057910*x+4317982107982452146490
"(11, -21)",-257600926158105016728*x-576013181956426555668
"(11, -19)",1345843843617466314870*x+3009398321428251083002
"(11, -17)",-449928627504739935080*x-1006070996123777507040
"(11, -15)",-1129243667647320707400*x-2525065604020787074200
"(11, -13)",-413011853075839615620*x-923522578988646634280
"(11, -11)",-393533110035737248536*x-879966785460698936136
"(11, -9)",44654111620558743780*x+99849629125931678352
"(11, -7)",48387630897428511510*x+108198031313409886330
"(11, -5)",6915431896407682200*x+15463380881800123200
"(11, -3)",7602552983707627950*x+16999833062347870050
"(11, -1)",-1599161805534132408*x-3575847979090574768
"(11, 1)",817873070319793540*x+1828846129104864252
"(11, 3)",-472690522667673900*x-1057093396245655200
"(11, 5)",-307563885938101500*x-687847691007627300
"(11, 7)",39230960559275620*x+86925888356796480
"(11, 9)",-3932448571154898*x-9528917324237118
"(11, 11)",6483621131955504
"(11, 13)",-1648175953793810*x+3119108027036370
"(11, 15)",-4148134740208800*x+9329246307514800
"(11, 17)",-1657699642906860*x+3706031573813260
"(11, 19)",4958112594197812*x-11086658459121168
"(11, 21)",-949005591746490*x+2122041035939202
"(11, 23)",7114054530201780*x-15907509525170960
"(12, -26)",3624810428829667360518*x+8105322524413299676182
"(12, -24)",846220031672781614400*x+1892205514742364763200
"(12, -22)",4979210985845423475570*x+11133854238664110050370
"(12, -20)",-7924647222782993387520*x-17720049887847691591680
"(12, -18)",5027779823365375720200*x+11242457460946896490440
"(12, -16)",74816424907685762400*x+167294611926891813600
"(12, -14)",1112089749120557721594*x+2486708276116964342922
"(12, -12)",659411500031009003520*x+1474488939254464235520
"(12, -10)",1032810894571258373040*x+2309435368377129782640
"(12, -8)",4707067735062590400*x+10525323538258441920
"(12, -6)",93964595241079258200*x+210111217966002187800
"(12, -4)",-51613283151828135936*x-115410840587202428928
"(12, -2)",-41595712749170227890*x-93010883211990016290
"(12, 0)",-1429257105181728000*x-3195892496994336000
"(12, 2)",2544990044939173350*x+5691456049310276310
"(12, 4)",1876410289875990528*x+4196631312193554432
"(12, 6)",271738686749988600*x+606078070045183800
"(12, 8)",-6535606157023680*x-14691610533977280
"(12, 10)",-9149414575460400*x-37474700598462960
"(12, 12)",-10864077830369280
"(12, 14)",3932448571154898*x-9528917324237118
"(12, 16)",287884237399200*x-588902891954400
"(12, 18)",18520537977132840*x-41421575021655960
"(12, 20)",-29194624349890560*x+65280683632158720
"(12, 22)",18343486567291050*x-41017282276619430
"(12, 24)",3117487029220800*x-6970912916500800
"(12, 26)",13353854875162974*x-29860127262531378
"(13, -29)",(2427893228399975082453*x+5428934300813767249007)/2
"(13, -27)",-4094434440711504468900*x-9155433738847256384490
"(13, -25)",-60422636565456392326680*x-135109122740124914455560
"(13, -23)",-11491989652898774700840*x-25696870060605873250240
"(13, -21)",423351738112983829839*x+946643264813311847397
"(13, -19)",-1764287496017711659688*x-3945066772947934285677
"(13, -17)",-10600581996194023608150*x-23703621944547316806970
"(13, -15)",3516355435177955730240*x+7862809786171451468640
"(13, -13)",-261089834825371065085*x-583814618919568657335
"(13, -11)",975157408075313180244*x+2180518252563623499422
"(13, -9)",-1423479212854978870512*x-3182996284990363237968
"(13, -7)",731434393354661540000*x+1635537049507419332400
"(13, -5)",164413599941866205160*x+367639978727282903640
"(13, -3)",-209648554089280038720*x-468788297155238441520
"(13, -1)",48404828048351640674*x+108236100592033112622
"(13, 1)",23390380019379475068*x+52301682254696120432
"(13, 3)",-7355545290709417800*x-16444045235210085720
"(13, 5)",435689467402837680*x+971522484001093440
"(13, 7)",-1507742381307906600*x-3383465142109276600
"(13, 9)",24420567499130304*x+78058459131715872
"(13, 11)",43365644059818623*x+80902405446596757
"(13, 13)",4301563266833690
"(13, 15)",9149414575460400*x-37474700598462960
"(13, 17)",-39230960559275620*x+86925888356796480
"(13, 19)",(-13067119299501723*x+28915768784494991)/2
"(13, 21)",1560152315961828*x-3486288757377618
"(13, 23)",-42336664826863900*x+94667633184772860
"(13, 25)",-222597880913602080*x+497743992998623440
"(13, 27)",-15083956634614065*x+33728752404615285
"(13, 29)",4472197161895732*x-10000136862780489
"(14, -30)",-10169666776288676232000*x-22740066220302626500800
"(14, -28)",125683383191900518623450*x+281036588459244055392850
"(14, -26)",-12217018616432729392000*x-27318084108724012185600
"(14, -24)",38188496697973975601667*x+85392074575196064698607
"(14, -22)",11173735384412091569280*x+24985231882140172238720
"(14, -20)",83492979322592493146700*x+186695977409301577070700
"(14, -18)",1778751609816041360640*x+3977409514636136373120
"(14, -16)",-10796143112454033302745*x-24140909894204187009773
"(14, -14)",-2296576373794227784000*x-5135300887463252184000
"(14, -12)",5766091727005325284920*x+12893373061677357387480
"(14, -10)",1104085489331466316800*x+2468810205273172262400
"(14, -8)",106370032245729530395*x+237850621803617856135
"(14, -6)",-90983693373763608000*x-203445720092032372800
"(14, -4)",-634364793058617111978*x-1418482593735777490418
"(14, -2)",-24592238467221147520*x-54989825957240993280
"(14, 0)",-212277967557925689000*x-474664468230383193000
"(14, 2)",-5521915277024516160*x-12346972758432786880
"(14, 4)",-12510421483916165990*x-27963701443020096798
"(14, 6)",-190661214607516800*x-424832442479884800
"(14, 8)",65135489254606965*x+143894891346674185
"(14, 10)",115937505490809600*x+241053877276934400
"(14, 12)",288653532988089960*x+550450170115867080
"(14, 14)",37837047832976000
"(14, 16)",-43365644059818623*x+80902405446596757
"(14, 18)",6535606157023680*x-14691610533977280
"(14, 20)",307563885938101500*x-687847691007627300
"(14, 22)",41164721632567040*x-92044806823418880
"(14, 24)",140686988642647965*x-314585644459084623
"(14, 26)",-45007676553057600*x+100640222140270400
"(14, 28)",463019430200449150*x-1035342920859526650
"(14, 30)",-37465201815580800*x+83774738050387200
"(15, -33)",-46310585494805921921040*x-103553617244201775302580
"(15, -31)",-97344692180798409052254*x-217669348965057490926378
"(15, -29)",87592928671513912642416*x+195863742857795455398672
"(15, -27)",-138282105080385131624280*x-309208187031510176093160
"(15, -25)",30070784441836697067000*x+67240318148689918878000
"(15, -23)",128316136097465114065650*x+286923602924047036583550
"(15, -21)",-73667599752236076291600*x-164725760785240828411200
"(15, -19)",-8052271316521405979184*x-18005426037099988205328
"(15, -17)",-72586889227880777727360*x-162309218588438665183920
"(15, -15)",16678883366724135426750*x+37295116997798056664250
"(15, -13)",-2031315577585536690360*x-4542159706791957306720
"(15, -11)",-688731272117324955054*x-1540049973126457768578
"(15, -9)",-6947467717734039092400*x-15535010078858109295800
"(15, -7)",1091999940586977021570*x+2441785800335847239790
"(15, -5)",-1305485163395796951900*x-2919154350991787791200
"(15, -3)",-292596964381698148080*x-654265286463783638160
"(15, -1)",136915016472755000496*x+306147216510407387772
"(15, 1)",246881283075787914666*x+552041075613158529822
"(15, 3)",-85941481601611061280*x-192166174297178156160
"(15, 5)",47461150391661274950*x+106147866978248359050
"(15, 7)",18106290649843099020*x+40468905562793459040
"(15, 9)",-601029155806641900*x-1229479638069363300
"(15, 11)",1845198525063133116*x+4137336467365883472
"(15, 13)",-519977381253364260*x-1129238005028180220
"(15, 15)",-274791517908349500
"(15, 17)",-288653532988089960*x+550450170115867080
"(15, 19)",-24420567499130304*x+78058459131715872
"(15, 21)",-271738686749988600*x+606078070045183800
"(15, 23)",472690522667673900*x-1057093396245655200
"(15, 25)",110781619800313500*x-247713407364649500
"(15, 27)",-509433238506232080*x+1139127656462259840
"(15, 29)",322693636092168096*x-721564906388848128
"(15, 31)",-358619276172588984*x+801897079563737172
"(15, 33)",-170608877353383390*x+381493047327089670
