numerator,1
denominator,1008000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(104296801094438475960110564433027593024099*x+233214737082941763758916528138158530307511)/2
"(1, 1)",(-104296801094438475960110564433027593024099*x+233214737082941763758916528138158530307511)/2
"(2, -4)",8480091330765932908374086769909796225321713374751531476*x+18962060670999279730671341699233130481164675637097528653
"(2, -2)",512644190861584199348026408937824837749545102680700*x+1146307259036892850622255838474570275976049039692300
"(2, 0)",-896779567474678356920434904483226632879293530
"(2, 2)",-512644190861584199348026408937824837749545102680700*x+1146307259036892850622255838474570275976049039692300
"(2, 4)",-8480091330765932908374086769909796225321713374751531476*x+18962060670999279730671341699233130481164675637097528653
"(3, -5)",-32608456613294925577551566561691695170252163883257287913865*x-72914725628680026171691670297171202348160991274675653654955
"(3, -3)",6959018638958969748798748267107342238515213719138072383275*x+15560838733400514068116874181152162727625895708724129018975
"(3, -1)",-743774525637987366197210492280723248326095781390718598*x-1663075821801347758557777209748691061563134210721088034
"(3, 1)",743774525637987366197210492280723248326095781390718598*x-1663075821801347758557777209748691061563134210721088034
"(3, 3)",-6959018638958969748798748267107342238515213719138072383275*x+15560838733400514068116874181152162727625895708724129018975
"(3, 5)",32608456613294925577551566561691695170252163883257287913865*x-72914725628680026171691670297171202348160991274675653654955
"(4, -8)",83363430384724432666996364841129710470642568322236426571184333600*x+186406297177815277419771984091611463332470106355304228780497585800
"(4, -6)",1984530793276986809687654784329128471588405994754774751604630856*x+4437545757208925138880499607738235764267600626633704723754842396
"(4, -4)",-15438574608814216640462692021951256989724576444646388758107808*x-34521702301011236871867843174812927739409593242671276712673312
"(4, -2)",1938705068385359268218874783262634973047578667405647061122600*x+4335076336704078515453991008974237181945592124135850709833700
"(4, 0)",-2702204067612866593835137504044769927600055038723523082000
"(4, 2)",-1938705068385359268218874783262634973047578667405647061122600*x+4335076336704078515453991008974237181945592124135850709833700
"(4, 4)",15438574608814216640462692021951256989724576444646388758107808*x-34521702301011236871867843174812927739409593242671276712673312
"(4, 6)",-1984530793276986809687654784329128471588405994754774751604630856*x+4437545757208925138880499607738235764267600626633704723754842396
"(4, 8)",-83363430384724432666996364841129710470642568322236426571184333600*x+186406297177815277419771984091611463332470106355304228780497585800
"(5, -11)",(2757973330860507952969440725822356792716775021628351401153662067992245*x+6167015847935614341324159220882400082808155312636549405716625850168671)/2
"(5, -9)",-120946612947208016149984090413140268200665665361339057754370750475650*x-270444848198313307437281181412889735192954937784485374410193163289194
"(5, -7)",562553662773795110871471082262144802464587836028418307217281754750*x+1257908230953698766563761955659235818278678822625017833669596905450
"(5, -5)",(804977778347844158105007784819767853712910372690161408986981064525*x+1799985032762560026431149308649536089451665924239944428908124775225)/2
"(5, -3)",-4521223520703645756617602743349997681244668926722778168933004625*x-10109762808944960985838891290409798015555702877841468699332091075
"(5, -1)",202225517001320358333776383807642694791491913128192166362757840*x+452147506953127811488139603130988463531617865543524851033210576
"(5, 1)",-202225517001320358333776383807642694791491913128192166362757840*x+452147506953127811488139603130988463531617865543524851033210576
"(5, 3)",4521223520703645756617602743349997681244668926722778168933004625*x-10109762808944960985838891290409798015555702877841468699332091075
"(5, 5)",(-804977778347844158105007784819767853712910372690161408986981064525*x+1799985032762560026431149308649536089451665924239944428908124775225)/2
"(5, 7)",-562553662773795110871471082262144802464587836028418307217281754750*x+1257908230953698766563761955659235818278678822625017833669596905450
"(5, 9)",120946612947208016149984090413140268200665665361339057754370750475650*x-270444848198313307437281181412889735192954937784485374410193163289194
"(5, 11)",(-2757973330860507952969440725822356792716775021628351401153662067992245*x+6167015847935614341324159220882400082808155312636549405716625850168671)/2
"(6, -12)",1131638037056178073938232777244892537473004425591149719591062614325092200*x+2530419576782040172128201050962669680560454225675690070509931477920227850
"(6, -10)",-98256815046704609381815099165372259715099376605506919638398730545281000*x-219708917697055680179295333410632272778383995751762252124463529118227000
"(6, -8)",11810992406690015832019375317724386500889266850993773819081719728050400*x+26410181903092717276707854701899675231525149196968349547376254714322550
"(6, -6)",-794504205760551303666135868520941758824719276981374565445994626541000*x-1776565412490094565797397395252859772432532800140595220924706671449000
"(6, -4)",20461428934345566811609167404639043955539605044965125504564939148696*x+45753146093606260830908085787475803509316476584709240659035334772426
"(6, -2)",-379090319074507264483933587678380409755193639995949719005892002800*x-847543743438561836532246548823405360866197773749643601967107832400
"(6, 0)",9823880108402841984273433528356934539596414126360050635820603500
"(6, 2)",379090319074507264483933587678380409755193639995949719005892002800*x-847543743438561836532246548823405360866197773749643601967107832400
"(6, 4)",-20461428934345566811609167404639043955539605044965125504564939148696*x+45753146093606260830908085787475803509316476584709240659035334772426
"(6, 6)",794504205760551303666135868520941758824719276981374565445994626541000*x-1776565412490094565797397395252859772432532800140595220924706671449000
"(6, 8)",-11810992406690015832019375317724386500889266850993773819081719728050400*x+26410181903092717276707854701899675231525149196968349547376254714322550
"(6, 10)",98256815046704609381815099165372259715099376605506919638398730545281000*x-219708917697055680179295333410632272778383995751762252124463529118227000
"(6, 12)",-1131638037056178073938232777244892537473004425591149719591062614325092200*x+2530419576782040172128201050962669680560454225675690070509931477920227850
"(7, -15)",-5302611150761419668322262691459260806328751244399240447439265117894188655*x-11856998991350920104608321883525513588628505163515676131822183898551168355
"(7, -13)",315261751082402100247769333013295279427464377116481912909338512373562396950*x+704946706125868999464478995167305513412236669093314302286875951619712338450
