numerator,1
denominator,1008000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-1635510727324791709822678812853978565113601813*x-3657113164228402009316039857830408946101676257)/2
"(1, 1)",(1635510727324791709822678812853978565113601813*x-3657113164228402009316039857830408946101676257)/2
"(2, -4)",-132978961910857853281243615080658527729275030762470077243212*x-297349998410033489323387937717362506323167695278191169537211
"(2, -2)",11278435063807649798849899148883586165959018792709745500*x+25219347482491393212573783154431587506909139858889499500
"(2, 0)",-750302017595481810927303234497364207129271278159690
"(2, 2)",-11278435063807649798849899148883586165959018792709745500*x+25219347482491393212573783154431587506909139858889499500
"(2, 4)",132978961910857853281243615080658527729275030762470077243212*x-297349998410033489323387937717362506323167695278191169537211
"(3, -5)",-27282279475352505302929875863575818967003863173829796780611818145*x-61005031488035500070940838202212792126494488035432394224036313715
"(3, -3)",-20892628111976165303654610234605913363392730002590844741050125*x-46717336687002368261428228695384407101922012286133069714373625
"(3, -1)",-32896813201479705480342226975786036138294988479494458279574*x-73557237689915454028048021592599018706602349616699077413842
"(3, 1)",32896813201479705480342226975786036138294988479494458279574*x-73557237689915454028048021592599018706602349616699077413842
"(3, 3)",20892628111976165303654610234605913363392730002590844741050125*x-46717336687002368261428228695384407101922012286133069714373625
"(3, 5)",27282279475352505302929875863575818967003863173829796780611818145*x-61005031488035500070940838202212792126494488035432394224036313715
"(4, -8)",1834038214127006359856714011791451652619866228128131076014176585684000*x+4101034120120301334392296068864624313282134529678068662745953680077000
"(4, -6)",82645547567579088627173623224707104458259074109156355874253423966728*x+184801062398799236622437200279482413567440520308344923870189336834748
"(4, -4)",-1701884110076376677092652591884079651411003940390655297108347110304*x-3805528559957559858801800006867966124915000581465330304967189076256
"(4, -2)",-3900222927508798303939138469662349114359373228498051431948159000*x-8721169057487810328321422153863946552343376850170268391464365500
"(4, 0)",-109218701349958116600406877276513590830081980005074136538586000
"(4, 2)",3900222927508798303939138469662349114359373228498051431948159000*x-8721169057487810328321422153863946552343376850170268391464365500
"(4, 4)",1701884110076376677092652591884079651411003940390655297108347110304*x-3805528559957559858801800006867966124915000581465330304967189076256
"(4, 6)",-82645547567579088627173623224707104458259074109156355874253423966728*x+184801062398799236622437200279482413567440520308344923870189336834748
"(4, 8)",-1834038214127006359856714011791451652619866228128131076014176585684000*x+4101034120120301334392296068864624313282134529678068662745953680077000
"(5, -11)",(-43248641578313720029867899656167330301758156994608437741290413905499751315*x-96706902503633272463065673630004504211313514588549015578067664853380365177)/2
"(5, -9)",-5349419496653193021092527027965599866062419068205153480935642155292134450*x-11961665634679248335462499199710207075888296840887855621108644700622024922
"(5, -7)",-198686853167142294958263206450282483168303340787622310067502809010931250*x-444277309917249556383468282692761142350313317454158753918696723843491750
"(5, -5)",(19343893104382799994956249557687904103650312472830721549603772216320325*x+43254259930889907865276285060245299215927869799449593323797917837881425)/2
"(5, -3)",287997637074666048209785272241210021378391112282381058345301613804375*x+643982286848546563061178089216391821822790256301910962134094433523125
"(5, -1)",-3370699808619097404738591740586469239419907997178845767312972380080*x-7537755199456616707059659701948828314797143592304935467082669652912
"(5, 1)",3370699808619097404738591740586469239419907997178845767312972380080*x-7537755199456616707059659701948828314797143592304935467082669652912
"(5, 3)",-287997637074666048209785272241210021378391112282381058345301613804375*x+643982286848546563061178089216391821822790256301910962134094433523125
"(5, 5)",(-19343893104382799994956249557687904103650312472830721549603772216320325*x+43254259930889907865276285060245299215927869799449593323797917837881425)/2
"(5, 7)",198686853167142294958263206450282483168303340787622310067502809010931250*x-444277309917249556383468282692761142350313317454158753918696723843491750
"(5, 9)",5349419496653193021092527027965599866062419068205153480935642155292134450*x-11961665634679248335462499199710207075888296840887855621108644700622024922
"(5, 11)",(43248641578313720029867899656167330301758156994608437741290413905499751315*x-96706902503633272463065673630004504211313514588549015578067664853380365177)/2
"(6, -12)",-3397446377456214998386588018993398556591488940374773508013805203892144631000*x-7596921049902505771074644681498823400586208447106354969336605774676809711750
"(6, -10)",-3971380942988631432972491267342503998229596305893590683018749371190634313000*x-8880277753069796698146875591201859999772151392905690332023369319858280171000
"(6, -8)",-254885561317632592845423076625729835645814215960605346801750704295437460000*x-569941441589417343615230915734700522897069253394823961360367155035699936250
"(6, -6)",3733343666445034964403311075602156519136470920779273816160193423617771000*x+8348010221539501484524328147910865290642897194004877391477138057669919000
"(6, -4)",-491144505158329175022017021932926245994424523515415161889328997523021352*x-1098232502428658257510362601492940081506488822591326624769213414886673862
"(6, -2)",1297747836964459144763705405414665158270249961227757866776981412858000*x+2898505898806608363010004844810442278901037176095652073532124647774000
"(6, 0)",143612648189816670556504764397443421624531345942103893582040239855500
"(6, 2)",-1297747836964459144763705405414665158270249961227757866776981412858000*x+2898505898806608363010004844810442278901037176095652073532124647774000
"(6, 4)",491144505158329175022017021932926245994424523515415161889328997523021352*x-1098232502428658257510362601492940081506488822591326624769213414886673862
"(6, 6)",-3733343666445034964403311075602156519136470920779273816160193423617771000*x+8348010221539501484524328147910865290642897194004877391477138057669919000
"(6, 8)",254885561317632592845423076625729835645814215960605346801750704295437460000*x-569941441589417343615230915734700522897069253394823961360367155035699936250
"(6, 10)",3971380942988631432972491267342503998229596305893590683018749371190634313000*x-8880277753069796698146875591201859999772151392905690332023369319858280171000
"(6, 12)",3397446377456214998386588018993398556591488940374773508013805203892144631000*x-7596921049902505771074644681498823400586208447106354969336605774676809711750
