numerator,1
denominator,594405000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(-39920209*x-89264301)/2
"(1, 1)",(39920209*x-89264301)/2
"(2, -4)",-3245804422675776497116*x-7257839330772496085823
"(2, -2)",-1897970921206840255*x-4243991999136444195
"(2, 0)",-37669770833115
"(2, 2)",1897970921206840255*x-4243991999136444195
"(2, 4)",3245804422675776497116*x-7257839330772496085823
"(3, -5)",(-2739476081738619982199989215*x-6125654741502324545582043405)/2
"(3, -3)",(-10936660892747520967709445*x-24455117203047294383289105)/2
"(3, -1)",-3119691109183016037597*x-6976329218588287817391
"(3, 1)",3119691109183016037597*x-6976329218588287817391
"(3, 3)",(10936660892747520967709445*x-24455117203047294383289105)/2
"(3, 5)",(2739476081738619982199989215*x-6125654741502324545582043405)/2
"(4, -8)",-308637783442625754644109892151240*x-690135064202570250842343375023970
"(4, -6)",-17738330201469794584548034297236*x-39664112137824000669474229343646
"(4, -4)",-308284946568713188228755173952*x-689346096967541708429463851328
"(4, -2)",-1394100100680569743641361340*x-3117303713345534437291434030
"(4, 0)",-11759881842087215329236300
"(4, 2)",1394100100680569743641361340*x-3117303713345534437291434030
"(4, 4)",308284946568713188228755173952*x-689346096967541708429463851328
"(4, 6)",17738330201469794584548034297236*x-39664112137824000669474229343646
"(4, 8)",308637783442625754644109892151240*x-690135064202570250842343375023970
"(5, -11)",(-1055630380117655795149446917664330295*x-2360461289057020803041453971397877861)/2
"(5, -9)",-507325062275748444391653472120922895*x-1134413325937887679067303015256129531
"(5, -7)",-40753662776692308987012106558381625*x-91127960300786834854810310862734355
"(5, -5)",(-5114013328299976696729037435895475*x-11435281439918837552924798392664775)/2
"(5, -3)",-32962227053736415595030510119875*x-73705780781924863186409630945145
"(5, -1)",-324301254719972253315884902310*x-727023510310271728330330593246
"(5, 1)",324301254719972253315884902310*x-727023510310271728330330593246
"(5, 3)",32962227053736415595030510119875*x-73705780781924863186409630945145
"(5, 5)",(5114013328299976696729037435895475*x-11435281439918837552924798392664775)/2
"(5, 7)",40753662776692308987012106558381625*x-91127960300786834854810310862734355
"(5, 9)",507325062275748444391653472120922895*x-1134413325937887679067303015256129531
"(5, 11)",(1055630380117655795149446917664330295*x-2360461289057020803041453971397877861)/2
"(6, -12)",-889230371889714046205907911973037047180*x-1988379559202818732012705812467415123915
"(6, -10)",-427609649832932380342233296305012359150*x-956164244861318392761286508969946523050
"(6, -8)",-14544242059525589992594468753155908160*x-32521913926310761918810496902356805470
"(6, -6)",-1720728684158817544837132433034286350*x-3847666308612928883373901811967840150
"(6, -4)",-105359858140996583398878790437509796*x-235591805586227356521147004053968031
"(6, -2)",-3789815892225182089233573174413580*x-8474240454817914192471683486260740
"(6, 0)",-8898115658331752416049692895100
"(6, 2)",3789815892225182089233573174413580*x-8474240454817914192471683486260740
"(6, 4)",105359858140996583398878790437509796*x-235591805586227356521147004053968031
"(6, 6)",1720728684158817544837132433034286350*x-3847666308612928883373901811967840150
"(6, 8)",14544242059525589992594468753155908160*x-32521913926310761918810496902356805470
"(6, 10)",427609649832932380342233296305012359150*x-956164244861318392761286508969946523050
"(6, 12)",889230371889714046205907911973037047180*x-1988379559202818732012705812467415123915
"(7, -15)",(-445478809087480732208782225347055132560105*x-996120899655257975647122643478196660662805)/2
