numerator,1
denominator,126000
"(v, u)","a(v, u)"
"(0, 0)",0
"(1, -1)",(775041038598005183468371765449749212756435*x+1733044447657199206965097834307626347898215)/2
"(1, 1)",(775041038598005183468371765449749212756435*x-1733044447657199206965097834307626347898215)/2
"(2, -4)",-63016494498729513742412242079850082868742591234249105940*x-140909165402900727518479827551702125384892928482410292445
"(2, -2)",8323609655215501160600006125567589169206653819421428*x+18612157007235676433098040328258528792882889910211492
"(2, 0)",28690332712655050155005277527994663595352892384*x
"(2, 2)",8323609655215501160600006125567589169206653819421428*x-18612157007235676433098040328258528792882889910211492
"(2, 4)",-63016494498729513742412242079850082868742591234249105940*x+140909165402900727518479827551702125384892928482410292445
"(3, -5)",-2332733498634105273180294392451841134549746266802483437140624*x-5216150676336772208491142251522958423160565185966476772645360
"(3, -3)",-16943951292678480550945736282825146529856300721659907325316*x-37887826897874983172614803650369791656406365867592706919924
"(3, -1)",20161787075149230444558524666636508701212622891763369330*x+45080393026774967471487458266770782026074144933108405270
"(3, 1)",20161787075149230444558524666636508701212622891763369330*x-45080393026774967471487458266770782026074144933108405270
"(3, 3)",-16943951292678480550945736282825146529856300721659907325316*x+37887826897874983172614803650369791656406365867592706919924
"(3, 5)",-2332733498634105273180294392451841134549746266802483437140624*x+5216150676336772208491142251522958423160565185966476772645360
"(4, -8)",-1353540460247854353978160782174716213416341154675253008558290414944*x-3026608479410554179595396210501011439278830582562041521419573038232
"(4, -6)",-99391921639851153401818761056850633265503235894855916601070404720*x-222247093201039549510226577359210167381192697880729621719289301980
"(4, -4)",-1611945537228155561256640840824980294549660639967695751441520320*x-3604419797269618094805984764866690185207937333542743321636844480
"(4, -2)",8743372163337999156312492236558921187847202102825219082719344*x+19550771885254538483934922277132630342921245826530829770287588
"(4, 0)",27598079873430169212813412488219269563694708212897861492800*x
"(4, 2)",8743372163337999156312492236558921187847202102825219082719344*x-19550771885254538483934922277132630342921245826530829770287588
"(4, 4)",-1611945537228155561256640840824980294549660639967695751441520320*x+3604419797269618094805984764866690185207937333542743321636844480
"(4, 6)",-99391921639851153401818761056850633265503235894855916601070404720*x+222247093201039549510226577359210167381192697880729621719289301980
"(4, 8)",-1353540460247854353978160782174716213416341154675253008558290414944*x+3026608479410554179595396210501011439278830582562041521419573038232
"(5, -11)",(20494804177553152307804512854627461710298330351280655310981813367945925*x+45827775326555518048750072601335149142034864177494306007519224318473615)/2
"(5, -9)",-3278501562174881933124388333868600528249956162045071040079688062507790*x-7330952357362289264851686163404392511713308997261315149980960855275670
"(5, -7)",-95433128697059532860384289497656814733399326434111866607806084711230*x-213394963072111049910325049745878317986641079206259459954636361693242
