numerator,(5702887*x-12752043)/2
"(6, 4)",-273639230514627108858922419396*x-611933372908431333953156281812
"(6, 6)",371162684147724506620339200
"(6, 8)",-9381538506379760765881263405*x+20977590157186630326115690695
"(6, 10)",-49796920788762616532550720000*x+111349299953844286719182400000
"(6, 12)",999902008055466803360995084620*x-2235848860850566079827041957540
"(7, -15)",103016083302422138906593805897777678876296879500*x+230350965039996928343859909125549527293859012500
"(7, -13)",84033964542822268993903963120952982100519635000*x+187905657136557630526665066520666000695386280020
"(7, -11)",13708682161705078086830772403218129356699432676*x+30653545195511318924015151181260673562282769548
"(7, -9)",44499823259026002442600060728472469793923952*x+99504629793908373429112267370864323693442472
"(7, -7)",95779524838660392101340013046781673198386900*x+214169528391874213997399127962011568679482300
"(7, -5)",-942664854595071338453224810133545901436000*x-2107862694874534503439450699822723202280000
"(7, -3)",148830764151111364494328500914835619023750*x+332795705785123793545266236770278645656610
"(7, -1)",-3292218942308965663197291467151607452744*x-7361625351815306550475672343756489318032
"(7, 1)",32191712831571544031580856378488296172*x+71982858203636751343650169764415582292
"(7, 3)",-265229768977195962708815180089997880*x-593071797182635620073794734953967460
"(7, 5)",-92902067068990461111853991406000*x-207709412573995020830377190610000
"(7, 7)",-2634075015458543581284245321800
"(7, 9)",273639230514627108858922419396*x-611933372908431333953156281812
"(7, 11)",84301668515164539563453706007152*x-188504261415807475090546896667288
"(7, 13)",516767646906242984511369187701090*x-1155527587054968204406768444980970
"(7, 15)",633498362850206362744002069837000*x-1416545402967888850018122058020000
"(8, -16)",12436455502514498122072423707680311239758933090304*x+27808759902773724549000701903519825233353906315264
"(8, -14)",4459522059664063953486483083619684907205699901444*x+9971794472568719960400657713012560587594482005652
"(8, -12)",1911043940271851797852532958638681674270811731200*x+4273224158436908550400986144702500041254133520640
"(8, -10)",15106289873344240354419254094919470601057446000*x+33778691044614409783575716952355907484178950000
"(8, -8)",9088865276454893183446345838042232453810094080*x+20323320596490559949683231799289051918090895360
"(8, -6)",-568977663394039460699290273978699264665712392*x-1272272733028065944395339467480151092504600552
"(8, -4)",26368029227068198069847165481307549866604800*x+58960705784425728620993017432465637108358400
"(8, -2)",-1704576014164206136066032294732836311073700*x-3811547840486809284421151365295854488779380
"(8, 0)",4026864671376227377843835831255359488000*x+9004343141389485285671362381776936960000
"(8, 2)",-170481830125581282141558263386537695660*x-381208961042492957804751771846088041820
"(8, 4)",14183675688945908143484019636441465600*x+31715662286135395330175579544962809600
"(8, 6)",-55601426621561963363716392746319096*x-124312921865758088911784223762576408
"(8, 8)",-249956898240062170869007395061760
"(8, 10)",92902067068990461111853991406000*x-207709412573995020830377190610000
"(8, 12)",11751982492955839923497516144398080*x-26278231726116194460501112762103040
"(8, 14)",27423872402506108867079694301921068*x-61321642898284131128547678920752612
"(8, 16)",76478098836020631946433032043077632*x-171010227787289675005927612108038144
"(9, -19)",-243134113081437392572945996537146173756285016501144*x-543664404499214871226427474127387507091039476641868
"(9, -17)",-991463115419058119702185751235794320929669144757035*x-2216978923260733846424074905844091666900565843775905
"(9, -15)",-19132087730252516383492994320853282816354948760000*x-42780648716334286327173117698319929857087269600000
"(9, -13)",43130233117874178884596829362038452829988420468110*x+96442133136979363835055772441245560915163465362010
"(9, -11)",9041034809298110532804360756361802672065818169920*x+20216368420532422851574113111868401537190129402128
"(9, -9)",(1577794693830770984320522646752959700513623956781*x+3528056189944071986285575943653065520090340288727)/2
"(9, -7)",25550358359104332058730224723312147754806635120*x+57132338140437269165943504010738255995204500910
"(9, -5)",29469524319718780368162286619202809355930000*x+65895859643474439038518571359504475631750000
"(9, -3)",24025315540849982153229106503851332874166720*x+53722238730222685656033945732454592176905120
"(9, -1)",-6233147589599568809447110071971699727262125*x-13937741724133602408292958996539352575435527
"(9, 1)",196317007119006768470334550259821582980216*x+438978173057580700955585516584459224382122
"(9, 3)",-1522859033001047439445153383056995805040*x-3405216318600668454510637235741982029520
"(9, 5)",47284703717481672317712055663642980000*x+105731810997771626170620614960644200000
"(9, 7)",-669110224418823558209568225002300835*x-1496878617930670437228366455549070585
"(9, 9)",-21695814369216617456440356034963041
"(9, 11)",55601426621561963363716392746319096*x-124312921865758088911784223762576408
"(9, 13)",265229768977195962708815180089997880*x-593071797182635620073794734953967460
"(9, 15)",-117652951524479017323960495633060000*x+263079997362219359544815328437700000
"(9, 17)",-6097011654000348724462761313198460520*x+13633332517953207333159747196292573430
"(9, 19)",-1495155490798067028207436009988306790*x+3343269314356539164104678350120479838
"(10, -22)",11983899290728107900923399070459602496546392351278080*x+26796813449579564479366614096397346615132083329979520
"(10, -20)",(147906502597338635591892983770342769473788466999246875*x+330728994121898394501970875208336250536764120738809375)/2
"(10, -18)",-8748165329700277303019628877491372089250540095189760*x-19561492355616679979570277802396010635287996483498240
"(10, -16)",-5234842527116455339436207524357185506233665718066428*x-11705463742139180291641333572286694421079053591399292
"(10, -14)",-2306472731877261359290331754487185050607382403558400*x-5157429816727202526409576155518150480080351468889600
"(10, -12)",108832642309014247114835381535025381224071217397365*x+243357186373875529669278458433542206267920361989585
"(10, -10)",8981873527604924136118592527379270774677821000000*x+20084079773030444211836432611767511603494407000000
"(10, -8)",6151924557119596608710015001141281751900765364140*x+13756121502169705842629206940483625250497885150860
"(10, -6)",-119174900378979335729473388300753641513480934400*x-266483178459163243849263091800551945268255609600
"(10, -4)",(107090642422888978489499005217446642035863554629*x+239461956211702536282518190916664182325398881281)/2
"(10, -2)",-1289004174320130204363272207620748562865175040*x-2882300957060799758574935464710492470984015360
"(10, 0)",104069780724825307454654174297916451494375000*x+232707104104203860963357157790058368809375000
"(10, 2)",-5193395326694972447298440167992901724866560*x-11612784984484237136851583786753203599856640
"(10, 4)",(323307504982848737870042796611588018069571*x+722937555832354700833063361162605345707719)/2
"(10, 6)",-5377357218213583718549741342697990441600*x-12024133001743172220296222975042476310400
"(10, 8)",9065084606534285649959799293755047660*x+20100958607636368663404427870931880140
"(10, 10)",-247014470899974099811074884962000000
"(10, 12)",669110224418823558209568225002300835*x-1496878617930670437228366455549070585
"(10, 14)",-14183675688945908143484019636441465600*x+31715662286135395330175579544962809600
"(10, 16)",-32191712831571544031580856378488296172*x+71982858203636751343650169764415582292
"(10, 18)",-53796924098139904894814892948598717440*x+120293579263837395287074298534713674240
"(10, 20)",(909552414017188309436254143365055928125*x-2033821026841465631179056395060693434375)/2
"(10, 22)",73695100200528646973259300788016150720*x-164787253657040437724108943836119683520
"(11, -23)",-1312898247911423332572749173195614164915392650792134610*x-2935729729870313863196331744118562510509418769340741030
"(11, -21)",-339711688766905858557406492241383803219584767692685776*x-759618428834053209489367645385534817904791686793097512
"(11, -19)",535362868634447417544344689834321080131550068097482340*x+1197107766895914435044811937392653046029155760272326812
"(11, -17)",27722834726313443733405004468473051578168066296330320*x+61990142977028637948324148900322587053809315205060920
"(11, -15)",-7689183183529926577470910925032066689084021788130000*x-17193536289821157169974859072291933214209687869150000
"(11, -13)",-1467963188809090717504551545601579166158892835183880*x-3282465478644485396374618998130006449008376521849440
"(11, -11)",-516885859108092647418497168505440567221944517250952*x-1155791917574073977043481774727306237984918918818584
"(11, -9)",84282726849063180558195378719108060492608688666760*x+188461906563551928960380259181600995473580045607932
"(11, -7)",-12521836436895663279828000507920600910393614506890*x-27999677476032458781479848400123013868110135085390
"(11, -5)",-183425299565370063741817900321818317366149470000*x-410151438621430092453582988579724940991882800000
"(11, -3)",-192883231026822925777108722401043290810423425500*x-431300016295772624136392043761619262480916652900
"(11, -1)",-6563778815527847576570013703865670724846940976*x-14677055620793275081796295087622248980821258072
"(11, 1)",-1609276310995176350472378498988031524658305260*x-3598451225965126044289543449212884597607792548
"(11, 3)",10160741974380375259857954415370239582180200*x+22720109761854512609538865173821518835864400
"(11, 5)",-635706788861251851469340796667466018145000*x-1421483588607405087551720022081114522375000
"(11, 7)",9232455018524453905420732776365499727080*x+20644741389184120188851037494103556918940
"(11, 9)",347157020176825720990728176573056185654*x+773948799485483845920814411010162155698
"(11, 11)",14215106303919458747921453735051985744
"(11, 13)",-9065084606534285649959799293755047660*x+20100958607636368663404427870931880140
"(11, 15)",-47284703717481672317712055663642980000*x+105731810997771626170620614960644200000
"(11, 17)",170481830125581282141558263386537695660*x-381208961042492957804751771846088041820
"(11, 19)",3292218942308965663197291467151607452744*x-7361625351815306550475672343756489318032
"(11, 21)",-2089060191146421760001644101392651187540*x+4671280596492103374389223813832536728292
"(11, 23)",-8073679992270056260763477400544455309720*x+18053297291295822412923044417589974771180
"(12, -26)",16753992409083556159346528682481977766002285157149962526*x+37463065921226296624973352744409352180775788366805183318
"(12, -24)",2194665734022575537980789243973569828614399613375219200*x+4907421769163951876469149384928631361932880861757427200
"(12, -22)",-24202055280416478023898600844252601571967549302386864130*x-54117440802218979593441292097818536080859532310815711210
"(12, -20)",-654826990503463315905309539815815180545423769550848000*x-1464237664267353211074356205946780091211241416622080000
"(12, -18)",247639113558051435297904635405487528254916369112955600*x+553737891803592822372747420245883534598155764469058320
"(12, -16)",874436677545530281400711787066495890263978611619900800*x+1955299853010869663323457400990383031840564642589718400
"(12, -14)",-56368517480328097283154152375877003946382531245724178*x-126043836876898790026730080502037744295406308976238138
"(12, -12)",-1003280773160169519570895552495217814669692472852480*x-2243404009304685547634836484532256057389357739868160
"(12, -10)",-1880445700786555178393612043529946802640760079516000*x-4204804414955967132459526530625083413198505389340000
"(12, -8)",462875296419905939784670232623071287254070031091200*x+1035020627900274721177583432844474152223106134965760
"(12, -6)",-12077731397536775958480504019177627552524574287600*x-27006628418875767109070565395778115650800051290800
"(12, -4)",-1281185446882809932591920304338459494615618551808*x-2864817751013409060882263989712407971602472173568
"(12, -2)",-681148938254673185657723312687461135924727505090*x-1523095328739256219340807502258627109047802689930
"(12, 0)",3835688759715950540104248560226358751731200000*x+8576860807256616852610792544725428851904000000
"(12, 2)",626558521371203096959629344533284697979769450*x+1401027445686497446046827514784187290499286130
"(12, 4)",483412159786266002323530633936953320910585856*x+1080942450467315435614470101525447932910665728
"(12, 6)",86493888979352533279731207615962687002800*x+193406547551177694556819458025210327474800
"(12, 8)",691276566918775486391745722775797286597120*x+1545728665145099703565610386339930367408640
"(12, 10)",3587843109701506797415205725657299444000*x+8074376053649170779693572081917346100000
"(12, 12)",27591667660940706535254280319251906560
"(12, 14)",-347157020176825720990728176573056185654*x+773948799485483845920814411010162155698
"(12, 16)",5377357218213583718549741342697990441600*x-12024133001743172220296222975042476310400
"(12, 18)",1522859033001047439445153383056995805040*x-3405216318600668454510637235741982029520
"(12, 20)",-4026864671376227377843835831255359488000*x+9004343141389485285671362381776936960000
"(12, 22)",-148830764151111364494328500914835619023750*x+332795705785123793545266236770278645656610
"(12, 24)",13496117353105178427662239897454794713600*x-30178235833857711389577763242457854451200
"(12, 26)",103028832218373298925756582261932562272842*x-230379472482703153535545276041385553731758
"(13, -29)",(312718191492907860985910767785256677811449301165198482789*x+699259133978938420550028971714417160188479526095241271647)/2
"(13, -27)",248079800387899958967863163775587392049076634415666943800*x+554723297511923004648769717270297897663337310623936293770
"(13, -25)",153291068899247571948360714510565622987252958790952886000*x+342769250402321431816125559019968314167944680063961770000
"(13, -23)",277188947861530148379949397239168665158004582341541828240*x+619813330030026375112155697728871801206330798494606916680
"(13, -21)",-31924011718148297495807018238919755586696598679796873077*x-71384260316279449892219605539585343624100571800844327807
"(13, -19)",-26287260355276552128265278165945232037029084756431327504*x-58780101096633643065377759812444020448062374405954103137
"(13, -17)",-1501344507913045674579357810942117631675696656208183650*x-3357108377339541049280706278736957206225991933021876790
"(13, -15)",-585316120265310518380379575956845565585917418520584000*x-1308806633239676560162431602525705852383619412057360000
"(13, -13)",460163731787593379991085931044079862480252536405527635*x+1028957385057039614703893510250682119008458144131525545
"(13, -11)",-49648430944911990217778343948230810431000745446663512*x-111017266569027326638460794466669765870457324828121462
"(13, -9)",12844971624026479501770055378861424850876072169652544*x+28722229720379079082311732892743333264006164156507712
"(13, -7)",-2793130563110523750980882727844020227996882122576800*x-6245629809147397547435713480371301184820012757904800
"(13, -5)",40589840149883938326596024731767434969809748796000*x+90761641770990738656159217062041735449518709060000
"(13, -3)",-105880913964615787441013476513629028142872522562880*x-236756921144687663359623890093441518514254306077360
"(13, -1)",-1550388620014437568775623367344694778609416190162*x-3466774345894355410772670956587421621202717295942
"(13, 1)",-653498304022324534823074774480404363582419874696*x-1461266630974699266468328328757881155660948157668
"(13, 3)",3935565231168717588782983234473148935256594200*x+8800191389689804415802960473408013956466386760
"(13, 5)",-422068671806246869608419502546079093959624000*x-943774242448096068279812299331267182006320000
"(13, 7)",45318108504695158947283058204931717623013600*x+101334448043326978733416651240167212113560800
"(13, 9)",-5548439687117097469250662753364218621173312*x-12407041564689355374777627601786752746302272
"(13, 11)",-127361938814576514960151759299199829934261*x-283424549507960971798296381431679944925823
"(13, 13)",-12655166028059187593845741021723714769470
"(13, 15)",-3587843109701506797415205725657299444000*x+8074376053649170779693572081917346100000
"(13, 17)",-9232455018524453905420732776365499727080*x+20644741389184120188851037494103556918940
"(13, 19)",(-323307504982848737870042796611588018069571*x+722937555832354700833063361162605345707719)/2
"(13, 21)",-196317007119006768470334550259821582980216*x+438978173057580700955585516584459224382122
"(13, 23)",1704576014164206136066032294732836311073700*x-3811547840486809284421151365295854488779380
"(13, 25)",942664854595071338453224810133545901436000*x-2107862694874534503439450699822723202280000
"(13, 27)",1525569040909609822599233486144191503208515*x-3411276079843045163686245041200423120327095
"(13, 29)",961531714240472069833557386959154606040264*x-2150050275563598116265763258767014521697441
"(14, -30)",1316805290797190726310670386476503665805571488266553920000*x+2944466143353896701182183007199394453486822071018712000000
"(14, -28)",-15575149184369569671359354921908846846021096528453417404300*x-34827092335950762757780723710762661600545608360258864086300
"(14, -26)",-4287826543316021592407009264959991708477157445405603200000*x-9587871626582570800160970748929843805265705620740945574400
"(14, -24)",1013600806223886042246625788055924413471303757962984125091*x+2266480304765201110787678734478932788668954579334479180247
"(14, -22)",844521907190637123061563897032447256502377807809291681280*x+1888408392966033052711076098563961617526244049567581309440
"(14, -20)",103375205432900738314364178529004307044405573562804345000*x+231153986535971625703952119187758475909219393550709425000
"(14, -18)",-112411200009388129091975494519283222425091450063578429440*x-251359084653316854352191484262521947202164311537344803840
"(14, -16)",20661262390434382543807256810140812402884785866865308555*x+46199987205971079983520684505793353076598429989059172543
"(14, -14)",-1506540880162273424246436403225156234498207909935168000*x-3368727818925207776599903722276267004693381782539456000
"(14, -12)",420402337377425003518395836307367134575104513623200520*x+940048204275722969654167483257070008380358386725056360
"(14, -10)",-185389597348803853016819103685902249851452049871360000*x-414543741993240205561501480444004317460347140172800000
"(14, -8)",14959562025447995311077089578235306778283438317467955*x+33450597602526156357067693436611678589978112871044455
"(14, -6)",7961175198110962950398919259789995849953083226400000*x+17801728923761468481547611996638115820073311798060800
"(14, -4)",1414965519671078678306155695499733759493643234123476*x+3163959087802847801462480778774323331426969574607012
"(14, -2)",-39610260205680029894967110105888257301385374776320*x-88571234426355242389363649075896373595799820072960
"(14, 0)",-10134734333772060042333861509536202366657082300000*x-22661954904215090154042465376933870324220953500000
"(14, 2)",-3850345790883447403357301570129674765057287267840*x-8609634925294489092646492016715561820587575114240
"(14, 4)",-303574789308342846196985619435280648690038316260*x-678813865187544560807240223235575870993721962292
"(14, 6)",-7382451256115666590378702095766808195322086400*x-16507663068197135872302974625490929228631948800
"(14, 8)",-334649108279880936205727001480456147156517635*x-748298566133023931382922018166542281056880055
"(14, 10)",-6730409576740308787845631826854023778560000*x-15044554848809344701493794371909812473600000
"(14, 12)",846873744407872972550443538418248495286840*x+1882105590496786305156733364118746974074840
"(14, 14)",41432046138117706277096923786976096896000
"(14, 16)",127361938814576514960151759299199829934261*x-283424549507960971798296381431679944925823
"(14, 18)",-691276566918775486391745722775797286597120*x+1545728665145099703565610386339930367408640
"(14, 20)",635706788861251851469340796667466018145000*x-1421483588607405087551720022081114522375000
"(14, 22)",5193395326694972447298440167992901724866560*x-11612784984484237136851583786753203599856640
"(14, 24)",6233147589599568809447110071971699727262125*x-13937741724133602408292958996539352575435527
"(14, 26)",-26368029227068198069847165481307549866604800*x+58960705784425728620993017432465637108358400
"(14, 28)",-95779524838660392101340013046781673198386900*x+214169528391874213997399127962011568679482300
"(14, 30)",8097706388851773268218656412505172469120000*x-18107021947306910222423223220187621875200000
