numerator,(-1597*x+3571)/2
"(7, -9)",-179413455116966178844104*x-401180681719643850627468
"(7, -7)",23526128451776572826750*x+52606022465564946855750
"(7, -5)",-14102463087105030943200*x-31534066112866663172400
"(7, -3)",-669713487225071156250*x-1497524883510030074250
"(7, -1)",-72724529825211536308*x-162616990538271684528
"(7, 1)",-5083023701466422454*x-11365961023260557638
"(7, 3)",1785903408744820500*x+3993636291431862000
"(7, 5)",-234136982379119400*x-518600480951939400
"(7, 7)",-8250603054830500
"(7, 9)",-14090896187702178*x+31412019235137942
"(7, 11)",-13511709538624984*x+30212945153287392
"(7, 13)",-15441452775174750*x+34528138075627250
"(7, 15)",-71826375807444300*x+160608658882891800
"(8, -16)",6621401715810148334504448*x+14805904342885235655753216
"(8, -14)",-5667605075658371011427588*x-12673150218794956230768348
"(8, -12)",-4826165972300350555800000*x-10791635184759950932008000
"(8, -10)",2971622404101667859991000*x+6644749699032678825366600
"(8, -8)",178840124535691593728000*x+399898675566339336192000
"(8, -6)",-210076206674599838193264*x-469744678579534941249648
"(8, -4)",10438422076018131000000*x+23341021339124021000000
"(8, -2)",-673079174339764422500*x-1505050860372054229500
"(8, 0)",-1025674638278263142400*x-2293477854284081203200
"(8, 2)",206184715351560199500*x+461043275496113540500
"(8, 4)",1959752271503000000*x+4378478548041000000
"(8, 6)",-487930967581752288*x-1017373177179367488
"(8, 8)",-62719154188288000
"(8, 10)",234136982379119400*x-518600480951939400
"(8, 12)",-378455924596152000*x+846281141559672000
"(8, 14)",-444446830140870804*x+993813319840751092
"(8, 16)",519242423806926336*x-1161061356434056704
"(9, -19)",91040644976198965601643348*x+203573070882205610475909072
"(9, -17)",-50613213683107094310695625*x-113174586355149962150638125
"(9, -15)",72734871721844759228550000*x+162640117504772056932300000
"(9, -13)",-22774586775647752114437750*x-50925524189816125763991750
"(9, -11)",6012040472959511353731120*x+13443331181017447861027632
"(9, -9)",(1855689393382749489710943*x+4149447628729227310837827)/2
"(9, -7)",-1802817245328542593605000*x-4031221911562940579966250
"(9, -5)",-72994850777588404875000*x-163221448356838075575000
"(9, -3)",-119462930688389317254000*x-267127234009408687968000
"(9, -1)",-26491716694954500533895*x-59237281225054564068723
"(9, 1)",5287915036933217752908*x+11824146772459698188382
"(9, 3)",566927254968056847000*x+1267729776003978567000
"(9, 5)",30496223517137700000*x+68217228103889550000
"(9, 7)",-1840382860248725625*x-3482973953314813125
"(9, 9)",-325394733120742089
"(9, 11)",487930967581752288*x-1017373177179367488
"(9, 13)",-1785903408744820500*x+3993636291431862000
"(9, 15)",5703782321438775000*x-12754042999284825000
"(9, 17)",-3969027839882572500*x+8875016054821796250
"(9, 19)",7139298775592234550*x-15963957373905252858
"(10, -22)",-313451969961260701721488000*x-700899912514601050573764000
"(10, -20)",(-2231448027409244416867344375*x-4989669477544884446494823125)/2
"(10, -18)",1016953055692306167666504000*x+2273976162454126045765512000
"(10, -16)",64818864086589156978037214*x+144939386321933169475438962
"(10, -14)",-24980406813477912498000000*x-55857887740535521784000000
"(10, -12)",21665824125026197271596875*x+48446255532113430086930625
"(10, -10)",59145772427549421916250000*x+132253967729734889171250000
"(10, -8)",-7138863291484085686251750*x-15962983601849300355000250
"(10, -6)",2683062819760619010000000*x+5999510853059534265000000
"(10, -4)",(690750965551011427907327*x+1544566116335488397682381)/2
"(10, -2)",300446057175228663504000*x+671817804212347738192000
"(10, 0)",65396779161346354312500*x+146231620779691816687500
"(10, 2)",9133915648110489184000*x+20423950923622276992000
"(10, 4)",(-5246063999814023407443*x-11730797963963080544569)/2
"(10, 6)",-491732431892812500000*x-1100488093422022500000
"(10, 8)",36478233429742948250*x+84071405911266999750
"(10, 10)",-20742396764147500000
"(10, 12)",1840382860248725625*x-3482973953314813125
"(10, 14)",-1959752271503000000*x+4378478548041000000
"(10, 16)",5083023701466422454*x-11365961023260557638
"(10, 18)",79748245462617264000*x-178322498073477888000
"(10, 20)",(-174987492389199473125*x+391283928194481920625)/2
"(10, 22)",-24580529563871658000*x+54963735027760286000
"(11, -23)",471229618110889585758079750*x+1053701459107215145471089750
"(11, -21)",-3497362269714066723832736472*x-7820339777023607174616976308
"(11, -19)",927386326402856293629254790*x+2073698867240594690044048342
"(11, -17)",-2629277029185030120877001000*x-5879242168936425829284012000
"(11, -15)",-388962148478928775725975000*x-869745804673251170775075000
"(11, -13)",-472310864551603640717026500*x-1056119199649081664937989000
"(11, -11)",-295369214339874039176850984*x-660465641724672146259760776
"(11, -9)",30357220295436190258473060*x+67880808188611081628044272
"(11, -7)",-25740659947563068446874250*x-57557865428309656316212250
"(11, -5)",18331040883699424668375000*x+40989453511530198087000000
"(11, -3)",-256275731121610180055250*x-573049983149377280465250
"(11, -1)",593644193519353972919688*x+1327428777623107122388432
"(11, 1)",-18436792656491850440300*x-41226129857746671935148
"(11, 3)",78066795752779168900500*x+174562751964596102736000
"(11, 5)",7841572834300785562500*x+17527861219916876062500
"(11, 7)",-422711533144460913500*x-936184484693272836000
"(11, 9)",-224341770141469375842*x-512289712233646913298
"(11, 11)",103585855493848655664
"(11, 13)",-36478233429742948250*x+84071405911266999750
"(11, 15)",-30496223517137700000*x+68217228103889550000
"(11, 17)",-206184715351560199500*x+461043275496113540500
"(11, 19)",72724529825211536308*x-162616990538271684528
"(11, 21)",-274258977148066205550*x+613261716337703311962
"(11, 23)",36953264516979160500*x-82630011450496334000
"(12, -26)",-19183770850842608389057701258*x-42896215687263051095449265478
"(12, -24)",24891436392060288666213000000*x+55658943830258911977471000000
"(12, -22)",8540215188559961471304539250*x+19096501704096258146697330750
"(12, -20)",13079446065659219278936780800*x+29246530510856192002779340800
"(12, -18)",-7229600196155312928705675000*x-16165877488749093448774413000
"(12, -16)",6273276178811477009947500000*x+14027471977452588532702500000
"(12, -14)",2891173119835569754178818266*x+6464859630672480403565323542
"(12, -12)",-525810061604448243760896000*x-1175747041000912870220544000
"(12, -10)",-340352044064045832756831600*x-761050306808518157663240400
"(12, -8)",185399068552092754951800000*x+414564920244287438886312000
"(12, -6)",15636763990601547825375000*x+34964867230076821271625000
"(12, -4)",-21482253584769834776899584*x-48035779361187214755299328
"(12, -2)",-6118576271961148632341250*x-13681552560910418624748750
"(12, 0)",-3855756849292611900000000*x-8621733067516541700000000
"(12, 2)",260302236425315356983750*x+582055641124281726626250
"(12, 4)",101946896708142908454912*x+227967724951584409516032
"(12, 6)",2935710352232404875000*x+6558964103485054125000
"(12, 8)",9525445822886672328000*x+21234525002953248792000
"(12, 10)",851238657859474038000*x+2022788818437817995600
"(12, 12)",184401360786018816000
"(12, 14)",224341770141469375842*x-512289712233646913298
"(12, 16)",491732431892812500000*x-1100488093422022500000
"(12, 18)",-566927254968056847000*x+1267729776003978567000
"(12, 20)",1025674638278263142400*x-2293477854284081203200
"(12, 22)",669713487225071156250*x-1497524883510030074250
"(12, 24)",1951956748582191000000*x-4364707978969299000000
"(12, 26)",-1504368425580334567554*x+3363870062801961606162
"(13, -29)",(11825896447871834976429068427*x+26443508352314721186469779407)/2
"(13, -27)",-118338886957217680461434992500*x-264613795618001980683780716250
"(13, -25)",179835215692441963121637838200*x+402123767036637142521913152600
"(13, -23)",8583134779769887877150367000*x+19192472827608156036802328000
"(13, -21)",-67431746423035675867946724939*x-150781968843436062010705295703
"(13, -19)",33449362228672984753073781688*x+74795047747326659014204811043
"(13, -17)",5364694987306527712324406250*x+11995822670169766671720160250
"(13, -15)",-11195384012350346722716465600*x-25033639685829729748401770400
"(13, -13)",2948794514841276649646223125*x+6593704986863688165517670625
"(13, -11)",1246901065413696972866276196*x+2788155543482005045623020942
"(13, -9)",451213262482177333094991792*x+1008943527257182922873761392
"(13, -7)",466126769866473332847620000*x+1042291143594079504928478000
"(13, -5)",-354400580132678552370773400*x-792463788632022759787613400
"(13, -3)",7255441285155003515448000*x+16223659696321157982882000
"(13, -1)",-22962821245123750654882414*x-51346429055616855615189438
"(13, 1)",-580715982901798927382148*x-1298512360337582430062128
"(13, 3)",638848993404310039965000*x+1428507232129254481977000
"(13, 5)",541723887743524439914800*x+1211455726159901465073600
"(13, 7)",-114718543398445214163000*x-256681931774918992927000
"(13, 9)",6938968886940966346176*x+15357765829301717996832
"(13, 11)",-92360828672864795563*x-643812754764279697623
"(13, 13)",-1034140958725388263750
"(13, 15)",-851238657859474038000*x+2022788818437817995600
"(13, 17)",422711533144460913500*x-936184484693272836000
"(13, 19)",(5246063999814023407443*x-11730797963963080544569)/2
"(13, 21)",-5287915036933217752908*x+11824146772459698188382
"(13, 23)",673079174339764422500*x-1505050860372054229500
"(13, 25)",14102463087105030943200*x-31534066112866663172400
"(13, 27)",-9279994347354255931875*x+20750698191497912030625
"(13, 29)",463686346096539499588*x-1036834190110356583689
"(14, -30)",-619170730193542249588047000000*x-1384507842390941987769250200000
"(14, -28)",-300006201640578283079347550250*x-670834260539841970994183966750
"(14, -26)",-133111207163572723020130000000*x-297645707784805576672944000000
"(14, -24)",337823515725792710784969750393*x+755396345560841705890912462707
"(14, -22)",-116475784657020651596739408000*x-260447772225725204307632848000
"(14, -20)",-99977742929751793002110812500*x-223557029427923990172757687500
"(14, -18)",-121283495659069136898614304000*x-271198140842479243024168368000
"(14, -16)",2424690324165701779071861405*x+5421772389220544522492472847
"(14, -14)",15903662833400963230883000000*x+35561671186721904074487000000
"(14, -12)",-1528841564243122914178563000*x-3418593664473671404535193000
"(14, -10)",-9533265046883000917603200000*x-21317028692297864304542400000
"(14, -8)",1125029124834202292095548625*x+2515641599909857272022702875
"(14, -6)",-452726317364148101625000000*x-1012326821252780330193000000
"(14, -4)",570552482631254429135133378*x+1275794134832389348260570742
"(14, -2)",-49161782161842998544208000*x-109929085603871658740928000
"(14, 0)",46471844717442387864075000*x+103914187530361156582725000
"(14, 2)",-3436124022191301578904000*x-7683389651724136963288000
"(14, 4)",3029314615568996074929550*x+6773553313137546808392762
"(14, 6)",1207270704311498658000000*x+2699698133007938712000000
"(14, 8)",-323505354486369878054625*x-723774510943334490660875
"(14, 10)",-158276600088284714400000*x-350573925123511034400000
"(14, 12)",-3151680347425926009000*x-6511207426018453803000
"(14, 14)",-5577407665065418000000
"(14, 16)",92360828672864795563*x-643812754764279697623
"(14, 18)",-9525445822886672328000*x+21234525002953248792000
"(14, 20)",-7841572834300785562500*x+17527861219916876062500
"(14, 22)",-9133915648110489184000*x+20423950923622276992000
"(14, 24)",26491716694954500533895*x-59237281225054564068723
"(14, 26)",-10438422076018131000000*x+23341021339124021000000
"(14, 28)",-23526128451776572826750*x+52606022465564946855750
"(14, 30)",-48554630045832346800000*x+108571453404834856800000
"(15, -33)",-469551282845141579448538818000*x-1049948587363967428937790316500
"(15, -31)",2287888094430108651269516802294*x+5115873304058180915867813779182
"(15, -29)",2678900820790896213465963086064*x+5990204340268425863995164398352
"(15, -27)",1523396429611287429331706769000*x+3406417973291312217537540057000
"(15, -25)",-833942474530213486739881125000*x-1864752062373944352838934250000
"(15, -23)",-995511392587388452933618776750*x-2226031146200880830344609182750
"(15, -21)",-37420667883222171411584250000*x-83675157150327936880599000000
"(15, -19)",-88034816359451163974894245776*x-196851833766443350792349289168
"(15, -17)",38661521748387224867407824000*x+86449790742980313093904722000
"(15, -15)",88600410843342131330410781250*x+198116541480124912599012656250
"(15, -13)",42464247813178842202616757000*x+94952944723654913716970196000
"(15, -11)",8780201014923452836337911074*x+19633126325445093597844063122
"(15, -9)",4019230088515327218266250000*x+8987271695391209739868125000
"(15, -7)",-4771990292120541590644302750*x-10670494681862031405102900750
"(15, -5)",3619817558537500625787502500*x+8094158133061706843997480000
"(15, -3)",450068415871907608364394000*x+1006383567616756832187162000
"(15, -1)",-319341916396212370733194896*x-714070218556002442539391908
"(15, 1)",-41548360043597748870567066*x-92904845418050116699827858
"(15, 3)",13682612396724282110124000*x+30595093590058747577712000
"(15, 5)",-17178326532937557991076250*x-38413175335786546501526250
"(15, 7)",2028203573284259988223500*x+4536874596999515451768000
"(15, 9)",-736615546682853164062500*x-1648531977916673005312500
"(15, 11)",104459392262434470095484*x+230499089295401564447472
"(15, 13)",31181267676293814349500*x+54831240839289138433500
"(15, 15)",-31072125694702395937500
"(15, 17)",3151680347425926009000*x-6511207426018453803000
"(15, 19)",-6938968886940966346176*x+15357765829301717996832
"(15, 21)",-2935710352232404875000*x+6558964103485054125000
"(15, 23)",-78066795752779168900500*x+174562751964596102736000
"(15, 25)",-65396779161346354312500*x+146231620779691816687500
"(15, 27)",119462930688389317254000*x-267127234009408687968000
"(15, 29)",210076206674599838193264*x-469744678579534941249648
"(15, 31)",179413455116966178844104*x-401180681719643850627468
"(15, 33)",-36821651467544805719250*x+82335715725235076889750
