numerator,(-1597*x+3571)/2
"(9, -17)",11154782033496529433507646255*x+24942850901091575932936133355
"(9, -15)",-7613966771219351300652306000*x-17025347278871058827142756000
"(9, -13)",-20179357237218245103386770470*x-45122414524672345264335913590
"(9, -11)",20148548618892109183760133360*x+45053524359802273402134809712
"(9, -9)",(41672213861905467518351981823*x+93181902968130805279699170147)/2
"(9, -7)",11468899341578288513429157240*x+25645238554868619768641108790
"(9, -5)",3037913904087389776117485000*x+6792981999295724677430673000
"(9, -3)",283280049029693972873716560*x+633433447190136785163462720
"(9, -1)",63655842624560263705157745*x+142338788778341296188899877
"(9, 1)",7114938439630342116589068*x+15909463682663496165175182
"(9, 3)",-2538525890702018638970280*x-5676415800443442287896680
"(9, 5)",101336382155981659452000*x+225529644004753390518000
"(9, 7)",9492301564151797082295*x+17203293530430183500715
"(9, 9)",-7307213672987991436329
"(9, 11)",1540558261871869207968*x-3621294274003479595008
"(9, 13)",-1582437717348709517940*x+3538453533795058614960
"(9, 15)",-597078238231912293000*x+1335107319177306699000
"(9, 17)",874744700399566026540*x-1955988613043827751670
"(9, 19)",-207998523701322530010*x+465098838215758340982
"(10, -22)",915187015017661941126827360*x+2046420377704612996358653080
"(10, -20)",(241720856821046824700536349625*x+540504267431354417976758274875)/2
"(10, -18)",-178146715544602669630823280*x-398348165926050037630963440
"(10, -16)",-376138003452945493012870070866*x-841070144641836741810901800798
"(10, -14)",-780183683074630145365981360800*x-1744543750291025133220046230400
"(10, -12)",-109577338373452686407271221445*x-245022377396536128267649319535
"(10, -10)",90617752400495803235884302500*x+202627454335755855619011172500
"(10, -8)",79618036655303151520246796970*x+178031342196237959205408496310
"(10, -6)",59370911464084103842693888800*x+132757393920711722719548992400
"(10, -4)",(34512145438466728528349607887*x+77171503242205947391066703421)/2
"(10, -2)",4767083807623826747326703520*x+10659523405641886944500467360
"(10, 0)",-121682738977594287462547500*x-272090833368183594570292500
"(10, 2)",121595961397599410767011520*x+271895163660250068995247360
"(10, 4)",(21573713781821349867843357*x+48228187148825066738254871)/2
"(10, 6)",-2556233213211444403120200*x-5736732584010287303322600
"(10, 8)",262529881324041138931370*x+559112649806749324400310
"(10, 10)",-31779606504739021915000
"(10, 12)",-9492301564151797082295*x+17203293530430183500715
"(10, 14)",-61186944687631686474800*x+136791911965634152779600
"(10, 16)",-29496280285179524387706*x+65955747039916699789802
"(10, 18)",-13970045960196254880*x+31238003539752130560
"(10, 20)",(18955461240292776984875*x-42385699878157646241375)/2
"(10, 22)",71767873980480427260*x-160477844820992650420
"(11, -23)",-79676706774970573677684917930*x-178162532572152242007935658330
"(11, -21)",-2684084645970364173104000223192*x-6001795725753191268851992476948
"(11, -19)",2154027745639451610439889366550*x+4816552464670440006996604967782
"(11, -17)",1775320662915114795064185318040*x+3969737684138186638130387818080
"(11, -15)",-1289207988813423438767142951000*x-2882756700122603164958758947000
"(11, -13)",-3268174298773766385901557491940*x-7307859894375847034179110829640
"(11, -11)",-2114818245465582330877380139944*x-4728877356917936635144371486216
"(11, -9)",-882706789156417298785115845500*x-1973792384754095473904059097808
"(11, -7)",356714651653378277958571671270*x+797638209672257145964294219990
"(11, -5)",86458469271779778897846663000*x+193327014499869425815684872000
"(11, -3)",22499383941614669445053886750*x+50310151965413997036376145550
"(11, -1)",14849116925556874732216003848*x+33203635515992813260449316432
"(11, 1)",-1895082320652806027240538860*x-4237538099516652117388962348
"(11, 3)",-57302089561337373207036300*x-128139258036133023498811200
"(11, 5)",63898788427049800678522500*x+142851713655048374943454500
"(11, 7)",-14644321291608900369603260*x-32870797566165872347078560
"(11, 9)",-718922582673572838192402*x-1297994876912627095485378
"(11, 11)",741665842393714738123824
"(11, 13)",-262529881324041138931370*x+559112649806749324400310
"(11, 15)",-101336382155981659452000*x+225529644004753390518000
"(11, 17)",139217213592971463979380*x-311305034055991813215020
"(11, 19)",168916283935301294487508*x-377708303730326744264688
"(11, 21)",-210482716060748634716190*x+470653661203048761814122
"(11, 23)",-6248152298025584116140*x+13971293272156731074320
"(12, -26)",377111335422027084642719435622*x+843246581089376904239286393162
"(12, -24)",-5166600998841868808765834103600*x-11552871046028730874794929581200
"(12, -22)",553703472312206928407419737090*x+1238118603467767349137029601710
"(12, -20)",16444590985622873352189029644800*x+36771223306033011637798557004800
"(12, -18)",32371674594894471564923359998600*x+72385264939687004986491679454520
"(12, -16)",32656566764364591224540818457400*x+73022303196879584411604289079400
"(12, -14)",8285024898768038497476436731786*x+18525878868923623438498705225062
"(12, -12)",-8263166565986866309786990997760*x-18477002150950361916281180048640
"(12, -10)",-5790885774466923219330299679600*x-12948814241641035229259604584400
"(12, -8)",-5383593648243790064071299646800*x-12038081360736679153475147433840
"(12, -6)",63853385623856918412050122200*x+142780510871757750683646196200
"(12, -4)",316892244901548824068580845056*x+708592602567431228763405699072
"(12, -2)",15918525502559803405667592270*x+35594904753665477170356812130
"(12, 0)",3934334028044158413363720000*x+8797436953128171380163960000
"(12, 2)",1059661085498497465537944150*x+2369468637665889398882367930
"(12, 4)",-4063444403393437275916585728*x-9086249042751901126208410368
"(12, 6)",-66450347042526064229387400*x-148609886470214632257439800
"(12, 8)",77916293757227480825541840*x+176114153355885181732888560
"(12, 10)",-10494247555897053815130000*x-21434989775618960604548400
"(12, 12)",2897888934494709893352960
"(12, 14)",718922582673572838192402*x-1297994876912627095485378
"(12, 16)",2556233213211444403120200*x-5736732584010287303322600
"(12, 18)",2538525890702018638970280*x-5676415800443442287896680
"(12, 20)",1289565309275398665734400*x-2883555240715371719059200
"(12, 22)",43420765655336106619050*x-97091784195381154449690
"(12, 24)",-405158687030922716365200*x+905962365875716774462800
"(12, 26)",29572621063309573508526*x-66126390970402318263198
"(13, -29)",(11825896447871834976429068427*x+26443508352314721186469779407)/2
"(13, -27)",-3379964286938344068853773794100*x-7557829907115741870614570816970
"(13, -25)",-113488627238395648089742007209800*x-253768285178186900103004965575400
"(13, -23)",-213836935190844976756928037501480*x-478153923186946333017580482459520
"(13, -21)",-90729937268676402215191103308179*x-202878307327052035969945212296703
"(13, -19)",-137537206835020002552127228060232*x-307542543918553428235743463327437
"(13, -17)",187101729468065614973855236131450*x+418372185798370292156492427278090
"(13, -15)",128032210310977210604521510910400*x+286288725564894372473766796965600
"(13, -13)",48976679127440229755730182174405*x+109515183841152786259827834478545
"(13, -11)",-21507266888496311072081738730204*x-48091710772894785757426128388738
"(13, -9)",-15662338208357019547673770486608*x-35022052920572461099095567400848
"(13, -7)",-6023762716842879191087913344800*x-13469542913875766273768398179600
"(13, -5)",-1991674775388546917671388297400*x-4453520185373035357589599985400
"(13, -3)",1373769152522303216596987978560*x+3071841213672512817635320303440
"(13, -1)",-159504209774672535600731714494*x-356662187610057930525021078798
"(13, 1)",-194307342021830757884844060708*x-434484369350063084526319618288
"(13, 3)",-9239613263971367263121916600*x-20660885124295513958904707160
"(13, 5)",-4184309255162461173101869200*x-9355701453944098799676398400
"(13, 7)",-3746496295423024381949460600*x-8375307863042249364275632600
"(13, 9)",266524168130675935281854016*x+601458932810403429854872992
"(13, 11)",-39769034375905376930960083*x-81383675084747586338401503
"(13, 13)",-17176100149780358529190630
"(13, 15)",10494247555897053815130000*x-21434989775618960604548400
"(13, 17)",14644321291608900369603260*x-32870797566165872347078560
"(13, 19)",(-21573713781821349867843357*x+48228187148825066738254871)/2
"(13, 21)",-7114938439630342116589068*x+15909463682663496165175182
"(13, 23)",-16768837358188626180444700*x+37496260285371635515467780
"(13, 25)",-8899642766127865141720800*x+19900206200559438823539600
"(13, 27)",-265052767383105979376955*x+592676005493063989368105
"(13, 29)",463686346096539499588*x-1036834190110356583689
"(14, -30)",913503945550166918776939170000*x+2042656919964439753696973922000
"(14, -28)",68321709831488947949718031748550*x+152771987522224989354619814172850
"(14, -26)",-954702365996124493003697550916000*x-2134779388647218090573249820806400
"(14, -24)",-811742035234686899229168769433967*x-1815110370978789360340083519373893
"(14, -22)",-1550592161284720159048846557831840*x-3467229478010951912467305630823840
"(14, -20)",-814753639200369641615050249804500*x-1821844522167363913784870037415500
"(14, -18)",-998975522041040186333056341625920*x-2233777175142105461367134283894240
"(14, -16)",485629169541527219482729270969365*x+1085899834951624650890934645909367
"(14, -14)",800928683691187141551370865102000*x+1790930981862943654698079758678000
"(14, -12)",103334275581242792937976668116040*x+231062464605276943728573155236440
"(14, -10)",-14065878068787910914808171488000*x-31452259524940058413542206256000
"(14, -8)",36898117753277870113683127841065*x+82506699543525593637538091499555
"(14, -6)",5690729415202524762491335566000*x+12724857816288507559896411946800
"(14, -4)",-5996235857434540407809243868942*x-13407990935894710705329971131898
"(14, -2)",1550581767553181299994677009760*x+3467206685730803364604835199360
"(14, 0)",300598926667348007008293375000*x+672159528571759381982852625000
"(14, 2)",-1279756555641616576898000806320*x-2861623196854035909264678203440
"(14, 4)",-143857674957716945267879179490*x-321673437413211027818686605078
"(14, 6)",-6666334266440335386494536800*x-14908372316837247315706051200
"(14, 8)",-15407625742348279706932334745*x-34465438685675998759760783795
"(14, 10)",-266781479986333778844456000*x-591608627043073436024136000
"(14, 12)",232037597881714632797733720*x+482612556524765145318495240
"(14, 14)",-280885342350703123365892000
"(14, 16)",39769034375905376930960083*x-81383675084747586338401503
"(14, 18)",-77916293757227480825541840*x+176114153355885181732888560
"(14, 20)",-63898788427049800678522500*x+142851713655048374943454500
"(14, 22)",-121595961397599410767011520*x+271895163660250068995247360
"(14, 24)",-63655842624560263705157745*x+142338788778341296188899877
"(14, 26)",-74866620670688723186655600*x+167406853043894706017507600
"(14, 28)",5357706983225272056384850*x-11980197018017181113656650
"(14, 30)",71635889680592555748000*x-160182718954480651848000
"(15, -33)",-6587441619701312938333319545680*x-14729967259463453613486586047540
"(15, -31)",-1125858417604209252560628453356826*x-2517495954803357806792046945407458
"(15, -29)",-6417891806611422520135667441633616*x-14350842351822074977305249692709168
"(15, -27)",-3612399368807291709628485781902360*x-8077570550530437659842796346440280
"(15, -25)",1551703398117319412682479146995000*x+3469714279107745398038531052870000
"(15, -23)",730741209459966935312619854047650*x+1633987018312898455379814495136050
"(15, -21)",847441536236839056592322038580400*x+1894936881982423452025375753315200
"(15, -19)",-3414389990749966165327093302241296*x-7634808121011802923757728586121808
"(15, -17)",-2855619150223091118227934031873920*x-6385358537749012641731273151011760
"(15, -15)",-1203921798057646415729241410688750*x-2692050980050704769737707029173750
"(15, -13)",812941365927168435907922986737480*x+1817792155934418462450895617404640
"(15, -11)",932350846051069277467463742170034*x+2084799870652626867245521964290722
"(15, -9)",-56406822115087809454740122444400*x-126129488642882033934127270246200
"(15, -7)",-96859498258657908349095340974510*x-216584422348876504528797647865630
"(15, -5)",67843635262026619665547438666500*x+151702980624272748377677150248000
"(15, -3)",3167270761262716286966427924240*x+7082232914051097794856927634320
"(15, -1)",-1623188228872624250810053763856*x-3629560129667069425502344361988
"(15, 1)",2593759549292811098851250550774*x+5799823238759422108254450640062
"(15, 3)",-538124615280911005509697529760*x-1203284330894537581906405255680
"(15, 5)",-962868610028809776965647658250*x-2153063458158672540403777868250
"(15, 7)",-68456743637500783781567175060*x-153039963707657032569565034880
"(15, 9)",-3405550543079664701856564900*x-7595260667061272840360963700
"(15, 11)",-8465827410592138637417917476*x-19257140613614077557779002128
"(15, 13)",809430434688606355439737980*x+1524843290214844338108922140
"(15, 15)",422214852953476516623682500
"(15, 17)",-232037597881714632797733720*x+482612556524765145318495240
"(15, 19)",-266524168130675935281854016*x+601458932810403429854872992
"(15, 21)",66450347042526064229387400*x-148609886470214632257439800
"(15, 23)",57302089561337373207036300*x-128139258036133023498811200
"(15, 25)",121682738977594287462547500*x-272090833368183594570292500
"(15, 27)",-283280049029693972873716560*x+633433447190136785163462720
"(15, 29)",-503283419496772553376254736*x+1125375937943880543029791632
"(15, 31)",-88288474058957937918782136*x+197419029625556730405076692
"(15, 33)",-516579313581467177288130*x+1155106460938340954116710
