numerator,(-1597*x+3571)/2
"(7, -5)",-44366739966991508143320*x-99207046506125712970800
"(7, -3)",9263738536582111372650*x+20714349095127940096410
"(7, -1)",578112532589577829708*x+1292698838970308693718
"(7, 1)",-235371165500445864789*x-526305723258542034553
"(7, 3)",4407367828886755860*x+9858422856327631440
"(7, 5)",357271805780051580*x+783324647684739900
"(7, 7)",-12785529610828450
"(7, 9)",71385044625995853*x-159194919747232407
"(7, 11)",170555563030352416*x-381372939471030528
"(7, 13)",-89408214577661730*x+199922845539167630
"(7, 15)",-12951562034102460*x+28960573123058550
"(8, -16)",19475818361295362487700992*x+43549253773294989643467264
"(8, -14)",32485772864066559809107952*x+72640396425670862943046032
"(8, -12)",20302313377200213166612800*x+45397352811923005612751040
"(8, -10)",4511578690027874782234620*x+10088196636741779361586500
"(8, -8)",-4213821183046080229621760*x-9422390610319735612784640
"(8, -6)",998738999863438601075364*x+2233248295474956584038428
"(8, -4)",263741003270619315950400*x+589742811759450804382400
"(8, -2)",-42477628585691923157800*x-94982864751618652222680
"(8, 0)",9144003615585621212160*x+20446616877751662105600
"(8, 2)",824004174071359254120*x+1842514450081210953880
"(8, 4)",-21829517089077339200*x-48719790271595390400
"(8, 6)",362779952135286492*x+1161457968375314532
"(8, 8)",-1477785263164456960
"(8, 10)",-357271805780051580*x+783324647684739900
"(8, 12)",-1592099963824848960*x+3559968758877303360
"(8, 14)",-2547495568719625776*x+5696373204222878128
"(8, 16)",-1527270442963167744*x+3415080530491900416
"(9, -19)",-114104296352836251863665572*x-255144963169723187550215568
"(9, -17)",-373369364127505466138268555*x-834879278904973678870012455
"(9, -15)",260463347684509536736979400*x+582413751069725771514184500
"(9, -13)",56212207809317134968594630*x+125694317826977650270935510
"(9, -11)",5624924549030553764378520*x+12577713659939694466550448
"(9, -9)",(15027281293522317966984213*x+33602022489327286368229857)/2
"(9, -7)",4117010398658857878609960*x+9205915115496017394783810
"(9, -5)",524174584403093462838300*x+1172090002625475444457500
"(9, -3)",1070590271886700451154360*x+2393912623222831741729920
"(9, -1)",190959631940785357223385*x+426998726653998469385373
"(9, 1)",24739286519997387773148*x+55318793343019234002282
"(9, 3)",-2183755019070440039220*x-4882649213303419480020
"(9, 5)",-506293695058502422200*x-1131923290930734594000
"(9, 7)",60419076781733855595*x+136544996584763025615
"(9, 9)",2635030519370683299
"(9, 11)",-362779952135286492*x+1161457968375314532
"(9, 13)",-4407367828886755860*x+9858422856327631440
"(9, 15)",-20425223413949131350*x+45672195172328147250
"(9, 17)",29279180137919725140*x-65470237115256302070
"(9, 19)",8947922803650909390*x-20008163646383936802
"(10, -22)",-3486921322645977036901760*x-7796993109629881509341280
"(10, -20)",(-537975913051669683819053625*x-1202950711841049744629042875)/2
"(10, -18)",-2726664693322204450232047680*x-6097007606117066033495845440
"(10, -16)",-3001462645309269597383684219*x-6711474506837867112236035497
"(10, -14)",-278107199585878440488035200*x-621866603306125547786969600
"(10, -12)",774583675539630598981840545*x+1732021752768255230057797635
"(10, -10)",-305511031706625520119590000*x-683143434772116652050510000
"(10, -8)",-18810300121460600955785055*x-42061109748796166985246565
"(10, -6)",28783773251086686258172800*x+64362473638620729410126400
"(10, -4)",(-5062227440949809181687083*x-11319484671944763811345809)/2
"(10, -2)",5039393471492948974164480*x+11268426335101279460477440
"(10, 0)",517685002464976745786250*x+1157579037995754498768750
"(10, 2)",-92745314598413765831680*x-207383060723552314429440
"(10, 4)",(10219434634437014154993*x+22849575213246937152659)/2
"(10, 6)",712817895899433943200*x+1604003727617481933600
"(10, 8)",-106060077989853607895*x-243754308186868856685
"(10, 10)",-107142586450205140000
"(10, 12)",-60419076781733855595*x+136544996584763025615
"(10, 14)",21829517089077339200*x-48719790271595390400
"(10, 16)",235371165500445864789*x-526305723258542034553
"(10, 18)",213821792705239812480*x-478120063001441986560
"(10, 20)",(42187429343805512875*x-94333959808719633375)/2
"(10, 22)",273440210533010160*x-611430898533664720
"(11, -23)",-1563387332332255442429585530*x-3495840350256977999197049130
"(11, -21)",15522553998605380590505425552*x+34709485925292806748784518318
"(11, -19)",7372115639050032335837228655*x+16484551706905175444107800427
"(11, -17)",10507694182308872585063009360*x+23495918478421707194600999520
"(11, -15)",-6455754795430507310035716300*x-14435506568652863039719999500
"(11, -13)",-1371292975231427372537964540*x-3066304309685407528822710890
"(11, -11)",-186939028172301989124202776*x-418008374641020657484071864
"(11, -9)",-280012255786769532769362180*x-626126438471912102062531248
"(11, -7)",-516956322147696672992465670*x-1155949477720523158001644790
"(11, -5)",-35986187546337368464585200*x-80467561628709856607776500
"(11, -3)",18908614904991675412600275*x+42280948288924349874113775
"(11, -1)",-4282501200624163202009928*x-9575963926593837789459632
"(11, 1)",-365764997909284892037340*x-817876900986555106358748
"(11, 3)",2842079688506817678300*x+6361714624027361611350
"(11, 5)",-68554826426559126595950*x-153305872415867787513750
"(11, 7)",59586995167424177540*x-48055786425297929760
"(11, 9)",1058260484866480310382*x+2268142205280354864318
"(11, 11)",-65559436184620873296
"(11, 13)",106060077989853607895*x-243754308186868856685
"(11, 15)",506293695058502422200*x-1131923290930734594000
"(11, 17)",-824004174071359254120*x+1842514450081210953880
"(11, 19)",-578112532589577829708*x+1292698838970308693718
"(11, 21)",-1217260167541527709335*x+2721876480900637790277
"(11, 23)",122598969618614449740*x-274139630038653373520
"(12, -26)",-38806595671844744282728309362*x-86774185897593969875867444382
"(12, -24)",-142100387359071293065213562400*x-317746125763935228340922440800
"(12, -22)",118131592163659525083708579810*x+264150270368224159754516834190
"(12, -20)",116604736442106927464797655040*x+260736117182998060740419635200
"(12, -18)",-27846267314380184708603972100*x-62266146634584600087994410780
"(12, -16)",9118668232930192005604130400*x+20389962033099796439580218400
"(12, -14)",13214970952431436643875248246*x+29549573370321824387104832922
"(12, -12)",6606566644516919848485596160*x+14772732115022702735551626240
"(12, -10)",1665450115249016192551810080*x+3724059670828367244473349600
"(12, -8)",1763404030496299043453800800*x+3943091283987737321413116960
"(12, -6)",-841955503611440736787875300*x-1882669740079016176249074300
"(12, -4)",67615163287183192694501376*x+151192100783680995293724672
"(12, -2)",-20181260701525460229912870*x-45126670848279431119334730
"(12, 0)",-2459700848383709122152000*x-5500059163915966771320000
"(12, 2)",-136934452825605337936050*x-306201822539179510537470
"(12, 4)",-1814118630954961898391552*x-4056468865455729847928832
"(12, 6)",74873621575056558366900*x+167127234133102423080300
"(12, 8)",2429293359975012814560*x+6050490119654911700640
"(12, 10)",-9517702692037293849120*x-20698157575203102636000
"(12, 12)",2316920059793195919360
"(12, 14)",-1058260484866480310382*x+2268142205280354864318
"(12, 16)",-712817895899433943200*x+1604003727617481933600
"(12, 18)",2183755019070440039220*x-4882649213303419480020
"(12, 20)",-9144003615585621212160*x+20446616877751662105600
"(12, 22)",-9263738536582111372650*x+20714349095127940096410
"(12, 24)",11143342863498130696800*x-24917272139369286655200
"(12, 26)",3043166939748006097866*x-6804728144156548365978
"(13, -29)",(11825896447871834976429068427*x+26443508352314721186469779407)/2
"(13, -27)",-652002695534902992424881305700*x-1457922348729141696422102724630
"(13, -25)",-565766575828537020672686751180*x-1265092522949898179856984084300
"(13, -23)",-541676545438768414789602131280*x-1211225577418339822826871889120
"(13, -21)",315476636451958989556214764749*x+705427204419568367825692776753
"(13, -19)",65156803833294567743448856808*x+145695042567865528476408239073
"(13, -17)",242899602468088638237248550*x+543140022826307669891145110
"(13, -15)",-119704703874826312575061942080*x-267667855090594065792158697600
"(13, -13)",38216228454480719728291299055*x+85454084667881667766890517395
"(13, -11)",4498164098237759728221066804*x+10058200697599551360335697578
"(13, -9)",-4836209176061317685705863008*x-10814092471149765891576118368
"(13, -7)",2156868125038413200687023000*x+4822903745604931903933798800
"(13, -5)",-376524385975487397185782830*x-841934123340573572635602150
"(13, -3)",-64797790771089915737058240*x-144892271868591004492895760
"(13, -1)",-43281594641306444305904966*x-96780570200720184570176022
"(13, 1)",50162117411371573928385012*x+112165889248317513059535632
"(13, 3)",-19710955792747066726037400*x-44075059778633387825171640
"(13, 5)",-3173670682527974800792680*x-7096675431269817258770700
"(13, 7)",-1378774248049618400426700*x-3082276531548200613028300
"(13, 9)",-194690595665602260601536*x-437037462950869670652672
"(13, 11)",-26361809626296018486443*x-57369294133982531831943
"(13, 13)",13402414760973071964530
"(13, 15)",9517702692037293849120*x-20698157575203102636000
"(13, 17)",-59586995167424177540*x-48055786425297929760
"(13, 19)",(-10219434634437014154993*x+22849575213246937152659)/2
"(13, 21)",-24739286519997387773148*x+55318793343019234002282
"(13, 23)",42477628585691923157800*x-94982864751618652222680
"(13, 25)",44366739966991508143320*x-99207046506125712970800
"(13, 27)",51129273602269612769145*x-114328531414860400569795
"(13, 29)",-463686346096539499588*x+1036834190110356583689
"(14, -30)",-1544145082158155337932235568800*x-3452813370827633002365428340000
"(14, -28)",-464903977202256226798791205725*x-1039556896034257418518959273575
"(14, -26)",3363236614548248636541009328000*x+7520425694546142104140548633600
"(14, -24)",2435125462512354849080353898703*x+5445106067918241260517226064757
"(14, -22)",-1182687200414028580728539957760*x-2644568976244685327633199823360
"(14, -20)",-874250080636564661762462611050*x-1954882609638031198833595314750
"(14, -18)",32741857416512141380273946880*x+73213018892926841846351290560
"(14, -16)",-331668765814102998739694986245*x-741633906373792558530141607127
"(14, -14)",-346808796084650415323358236000*x-775488043240150775593365804000
"(14, -12)",23164676879834998191145344360*x+51797792180152627718275448760
"(14, -10)",74020897781713078342115846400*x+165515759195587280394935616000
"(14, -8)",4641476424865005273645972215*x+10378656799935496775530093005
"(14, -6)",1695876941975894939906472000*x+3792096119397764753489716800
"(14, -4)",-282105998502245502029985177*x-630808192353689925699006443
"(14, -2)",634265942975713230768595840*x+1418261729529265785623240640
"(14, 0)",693351060636438941857695750*x+1550380347012591697209101250
"(14, 2)",-99165938553027245628786720*x-221741557220347389840161440
"(14, 4)",-8104393720428435745117165*x-18122074209752077418941527
"(14, 6)",-12360578397717518174947200*x-27638498795203366615948800
"(14, 8)",-5775535522523859477739905*x-12912862271057096971332155
"(14, 10)",317685024301603024598400*x+736324406552946410352000
"(14, 12)",66174395992534312021320*x+156094289954455562990040
"(14, 14)",-121625694524422600456000
"(14, 16)",26361809626296018486443*x-57369294133982531831943
"(14, 18)",-2429293359975012814560*x+6050490119654911700640
"(14, 20)",68554826426559126595950*x-153305872415867787513750
"(14, 22)",92745314598413765831680*x-207383060723552314429440
"(14, 24)",-190959631940785357223385*x+426998726653998469385373
"(14, 26)",-263741003270619315950400*x+589742811759450804382400
"(14, 28)",36457215302854313367575*x-81520811687528830011675
"(14, 30)",121090015314264924739200*x-270765505639186931496000
"(15, -33)",-1074394004798579897199461908680*x-2402418029347859896685787280290
"(15, -31)",-11592727971942458022756722130939*x-25922127789926610865004300278047
"(15, -29)",12735962672035925948725023255144*x+28478478293572190324822772193872
"(15, -27)",13652213180297140262169358318260*x+30527276714462998165608253706580
"(15, -25)",6601541929573491921243074595000*x+14761496510841457189988048287500
"(15, -23)",36261231012170536502254367175*x+81082577491036824094610374275
"(15, -21)",953949686387237518989930701400*x+2133096345876468838700427127200
"(15, -19)",-2487539056799434965773698801056*x-5562306427689247161667135290528
"(15, -17)",867023420075660224062434901120*x+1938723305373532753119923202960
"(15, -15)",782712054022622137626155551875*x+1750197359603092341082797804375
"(15, -13)",-173789282165231354911558095120*x-388604648682241483628360067360
"(15, -11)",-171646317249282237503972810214*x-383812833457632238498197644022
"(15, -9)",-732120072371667306559704600*x-1637070246833680202378757300
"(15, -7)",-25021235366550567130951496565*x-55949183153236578639660605145
"(15, -5)",15901588892734713440399455500*x+35557033679746117094409096000
"(15, -3)",-18047042555971436850188043360*x-40354413730225441786228618080
"(15, -1)",6394762989829388943725309736*x+14299124443029446504926856478
"(15, 1)",-861789029691983462091269331*x-1927016610014273508329877303
"(15, 3)",620926745226721260968093760*x+1388428082284653777289582080
"(15, 5)",-98844579453234193726217250*x-221017622184478398053507250
"(15, 7)",21080850739840982808839340*x+47129440341409697370177270
"(15, 9)",7646013743320175522086350*x+17096749732769577529868550
"(15, 11)",-2103565962698460421962156*x-4763912776838420226398928
"(15, 13)",320627467781283250930920*x+655996987455226782720360
"(15, 15)",274496778218688933386250
"(15, 17)",-66174395992534312021320*x+156094289954455562990040
"(15, 19)",194690595665602260601536*x-437037462950869670652672
"(15, 21)",-74873621575056558366900*x+167127234133102423080300
"(15, 23)",-2842079688506817678300*x+6361714624027361611350
"(15, 25)",-517685002464976745786250*x+1157579037995754498768750
"(15, 27)",-1070590271886700451154360*x+2393912623222831741729920
"(15, 29)",-998738999863438601075364*x+2233248295474956584038428
"(15, 31)",909087898460076507568344*x-2032782338479157422847778
"(15, 33)",84252696199235409118005*x-188394755989128539668335
