numerator,(-1597*x+3571)/2
"(7, -5)",-77463784477035211970520*x-173214287884971030538800
"(7, -3)",8470736265754321030650*x+18941142113187081821610
"(7, -1)",291275778537841009708*x+651312374364522443718
"(7, 1)",-190035228688736109789*x-424931587317448059553
"(7, 3)",9944304134871435060*x+22239110718043308240
"(7, 5)",213375062930128380*x+449954629761843900
"(7, 7)",41886515712157550
"(7, 9)",72235061615030853*x-161374826468017407
"(7, 11)",128322409763912416*x-286937534679270528
"(7, 13)",29354520350582670*x-65638702950728770
"(7, 15)",-67296073158684060*x+150478594201616550
"(8, -16)",43680373453560951368980992*x+97672284324739540561227264
"(8, -14)",3512158436475010470847952*x+7853425011707500273306032
"(8, -12)",35043295655467897960228800*x+78359191241249269673739840
"(8, -10)",2643504193135667885309820*x+5911055074657084202626500
"(8, -8)",-4739118419024521950248960*x-10596990938360293999165440
"(8, -6)",935052221064293394755364*x+2090840328812310086038428
"(8, -4)",304833057657084867710400*x+681627438702084172942400
"(8, -2)",-9962882422970924873800*x-22277682328623314852280
"(8, 0)",15545758536239814005760*x+34761378300721062681600
"(8, 2)",59816895786246320520*x+133751151202520047480
"(8, 4)",-23606392456683819200*x-52678593415439150400
"(8, 6)",1036747550528166492*x+2646160407282914532
"(8, 8)",-1662006776225628160
"(8, 10)",-213375062930128380*x+449954629761843900
"(8, 12)",-2748063292386260160*x+6144812274853882560
"(8, 14)",-275419284956725776*x+615856198475018128
"(8, 16)",-3425362779404127744*x+7659344022345340416
"(9, -19)",-230003464910578534111165572*x-514303382600541190570295568
"(9, -17)",-536971671252272442729298155*x-1200705158911750806222050055
"(9, -15)",273671903681113415596403400*x+611948980162744525977304500
"(9, -13)",126818664669224093677858230*x+283575155016135955456912710
"(9, -11)",14155701565544145211898520*x+31653110969756929191350448
"(9, -9)",(-10051542369992030005535787*x-22475932018021797782050143)/2
"(9, -7)",658749132060224829221160*x+1473007839418541507867010
"(9, -5)",612925097992993317006300*x+1370542184006985358657500
"(9, -3)",632683837103464240693560*x+1414724066873345473672320
"(9, -1)",126111300405863530643385*x+281993442536108516645373
"(9, 1)",5981465547634959053148*x+13375007796763351242282
"(9, 3)",-3294619448985955477620*x-7366771165978039494420
"(9, 5)",-630409883049387334200*x-1409424399619836834000
"(9, 7)",36711156139640113995*x+82319663696041178415
"(9, 9)",-1762535777053276701
"(9, 11)",-1036747550528166492*x+2646160407282914532
"(9, 13)",-9944304134871435060*x+22239110718043308240
"(9, 15)",-21461022537337027350*x+47988312786512507250
"(9, 17)",42108677899530185940*x-94157866227506572470
"(9, 19)",18036597344486679390*x-40331057745064406802
"(10, -22)",-344018173895944585534328960*x-769248022326675756570542880
"(10, -20)",(2963562537119302554299466375*x+6626727288570504290959797125)/2
"(10, -18)",-1601857611874953782688857280*x-3581862510427871011355202240
"(10, -16)",-2423337116477817949841039219*x-5418746524842726670208860497
"(10, -14)",-300724898624850614974915200*x-672441315851898993957209600
"(10, -12)",468800990804464963018362945*x+1048270883358037495410884835
"(10, -10)",-413429949935827590313490000*x-924457471990856678777610000
"(10, -8)",-3085627491895690341749655*x-6899672825122900612748365
"(10, -6)",61818582092331343404892800*x+138230551832484480707486400
"(10, -4)",(9398476262982841121192917*x+21015631803961906961614191)/2
"(10, -2)",5210836655774051356270080*x+11651784980046634160074240
"(10, 0)",377687171871957006836250*x+844534322990080285518750
"(10, 2)",-5451845917060538721280*x-12188870635244723466240
"(10, 4)",(-14217795266510610005007*x-31788660664539520607341)/2
"(10, 6)",3931330690757798623200*x+8812402416521283573600
"(10, 8)",-5334277029194617295*x-13009934272587444885
"(10, 10)",-144989704314964540000
"(10, 12)",-36711156139640113995*x+82319663696041178415
"(10, 14)",23606392456683819200*x-52678593415439150400
"(10, 16)",190035228688736109789*x-424931587317448059553
"(10, 18)",125615763264209278080*x-280885384740551669760
"(10, 20)",(-232399038892772127125*x+519660048869862326625)/2
"(10, 22)",26977494813650385360*x-60323512265970283120
"(11, -23)",34794324363675566053322870*x+77802474508355680079667270
"(11, -21)",5369960740729860244483905552*x+12007597252777091148714408318
"(11, -19)",3714361062737796994223723655*x+8305563829260075194205075427
"(11, -17)",762777664310308916937948560*x+1705622709116365977141853920
"(11, -15)",-8038401011172765416056764300*x-17974411091385349945510519500
"(11, -13)",-71108557542097705456133340*x-159003568446085917820901690
"(11, -11)",-104855959332985763208922776*x-234465052914512556680151864
"(11, -9)",205212482630615527247417820*x+458869060993872353109388752
"(11, -7)",-496975292260401032236298070*x-1111270536631688385585243590
"(11, -5)",-120915124276567011329977200*x-270374437439392625837716500
"(11, -3)",14280152675783680516483275*x+31931392202575063123016775
"(11, -1)",-9950115871195551555089928*x-22249135036188219244899632
"(11, 1)",1242672904877167851542660*x+2778697599601186516581252
"(11, 3)",257904070681987417674300*x+576696041762197715473350
"(11, 5)",-140149536462210547057950*x-313426295426286704463750
"(11, 7)",1160839058293044106340*x+2421426025609766243040
"(11, 9)",899701140099506060382*x+2083760837442361494318
"(11, 11)",-36772939506949993296
"(11, 13)",5334277029194617295*x-13009934272587444885
"(11, 15)",630409883049387334200*x-1409424399619836834000
"(11, 17)",-59816895786246320520*x+133751151202520047480
"(11, 19)",-291275778537841009708*x+651312374364522443718
"(11, 21)",-421105915405248814335*x+941621452548091025277
"(11, 23)",-2728529410046357460*x+6101177239471052080
"(12, -26)",-23058135819491787644494459362*x-51559559126806457467323614382
"(12, -24)",-137852187519764397146077922400*x-308246862141241325992898560800
"(12, -22)",108019193112502833353524553010*x+241538258674233423715645740990
"(12, -20)",198240196867505702753267773440*x+443278556068683621600395827200
"(12, -18)",-42012496198268107182455084100*x-93942797403778970034015772380
"(12, -16)",50194316597855481971792090400*x+112237903996950834065033378400
"(12, -14)",11678240108328541087999278246*x+26113338739787131443978002922
"(12, -12)",8963089205905275847977231360*x+20042076752799052749996119040
"(12, -10)",-416339893167543272782953120*x-930964302871313028248834400
"(12, -8)",1585095297614059466855776800*x+3544380836299846164356888160
"(12, -6)",-663281510852482401808995300*x-1483142546465235272191794300
"(12, -4)",38876718154727382641381376*x+86930983400235196791324672
"(12, -2)",-43030406318807502558009270*x-96218912516011705441110330
"(12, 0)",-18391044039618863142072000*x-41123631099511795628520000
"(12, 2)",3171602267267203419457950*x+7091903176457158081454130
"(12, 4)",-3238773567998330850711552*x-7242104227725681655928832
"(12, 6)",56168029443770316126900*x+125362919460006868200300
"(12, 8)",55618533404410148057760*x+124922713735201612201440
"(12, 10)",-10477861420981305844320*x-23575220616282560196000
"(12, 12)",3143351501057368258560
"(12, 14)",-899701140099506060382*x+2083760837442361494318
"(12, 16)",-3931330690757798623200*x+8812402416521283573600
"(12, 18)",3294619448985955477620*x-7366771165978039494420
"(12, 20)",-15545758536239814005760*x+34761378300721062681600
"(12, 22)",-8470736265754321030650*x+18941142113187081821610
"(12, 24)",10810204099826545216800*x-24172351217859374935200
"(12, 26)",1808191504646896927866*x-4043239120728088395978
"(13, -29)",(11825896447871834976429068427*x+26443508352314721186469779407)/2
"(13, -27)",-702029011173888188765516009700*x-1569784591161773423842131478230
"(13, -25)",-987821510593672160499255643980*x-2208836047323979589814852612300
"(13, -23)",-127047105001852525954220852880*x-284085963128695793001333255520
"(13, -21)",76276031977759952012513224749*x+170558392556218979757166836753
"(13, -19)",-90648269063738387949479143192*x-202695691669210251945580080927
"(13, -17)",14306094295172004012707954550*x+31989399336526528736779774310
"(13, -15)",-134030479281562257595702898880*x-299701262730450394741231593600
"(13, -13)",11901651273299257394961888655*x+26612901291594394587973071795
"(13, -11)",-1677226635940544820285413196*x-3750392771647050538793702422
"(13, -9)",-6090001657431797640599743008*x-13617657689194473039229678368
"(13, -7)",4799772763932331742011183000*x+10732618176276400742551654800
"(13, -5)",-1760455053403079312417859630*x-3936497171823242996432466150
"(13, -3)",-103015605463292383588271040*x-230349900638067842396562960
"(13, -1)",92046596079406096973025034*x+205822470999804945832833978
"(13, 1)",71482223332531793996325012*x+159839142835065975306975632
"(13, 3)",-11630594703215640575765400*x-26006836502667686292832440
"(13, 5)",-3082087528916388807525480*x-6892374618085951841042700
"(13, 7)",-1221774631451666554730700*x-2730287850882007597924300
"(13, 9)",-257823843523477076041536*x-578647401281406203292672
"(13, 11)",-30380057161369938066443*x-68520075627682694531943
"(13, 13)",4173903944896420846130
"(13, 15)",10477861420981305844320*x-23575220616282560196000
"(13, 17)",-1160839058293044106340*x+2421426025609766243040
"(13, 19)",(14217795266510610005007*x-31788660664539520607341)/2
"(13, 21)",-5981465547634959053148*x+13375007796763351242282
"(13, 23)",9962882422970924873800*x-22277682328623314852280
"(13, 25)",77463784477035211970520*x-173214287884971030538800
"(13, 27)",55052277597706697083545*x-123100635024660996252195
"(13, 29)",-463686346096539499588*x+1036834190110356583689
"(14, -30)",-2288364785114339060941545016800*x-5116939216832360998917379740000
"(14, -28)",1523066180163111498226743307275*x+3405679513075659041660114297425
"(14, -26)",3887244259041019095235648528000*x+8692142408361520156396360473600
"(14, -24)",1608176731542954742531222238703*x+3595992491563477060164661004757
"(14, -22)",-69516962727074649325571304960*x-155444654247058075798761602560
"(14, -20)",-1787313830520453338147831869050*x-3996555222169271993024194224750
"(14, -18)",710835024867588657135777780480*x+1589475436391681726297730653760
"(14, -16)",-389085021900187933950903406245*x-870020557995814660488408307127
"(14, -14)",-460164839049314568958185236000*x-1028959860969529731850068804000
"(14, -12)",13678242228295155926628403560*x+30585479435215057815679275960
"(14, -10)",136354102982659726418763590400*x+304897043280302483056214976000
"(14, -8)",3613229418645940517691557015*x+8079426596785465360929586605
"(14, -6)",-4394598758088323469550728000*x-9826621564137195767261563200
"(14, -4)",1920287458260227499643319823*x+4293893287566559404604268557
"(14, -2)",467531920523952465392640640*x+1045433167494320225356741440
"(14, 0)",977179745326319340846615750*x+2185040679482122636981301250
"(14, 2)",32939078509190532897854880*x+73654182625995328087561760
"(14, 4)",-15522266500994337873712165*x-34708169617111967827366527
"(14, 6)",-20574390637975460117827200*x-46007277246029366707468800
"(14, 8)",-4587981530624674213601505*x-10257771423998822096913755
"(14, 10)",184650514349672110262400*x+460710427003806184272000
"(14, 12)",109825176607745911611720*x+250373514158909392698840
"(14, 14)",-161379609678155842456000
"(14, 16)",30380057161369938066443*x-68520075627682694531943
"(14, 18)",-55618533404410148057760*x+124922713735201612201440
"(14, 20)",140149536462210547057950*x-313426295426286704463750
"(14, 22)",5451845917060538721280*x-12188870635244723466240
"(14, 24)",-126111300405863530643385*x+281993442536108516645373
"(14, 26)",-304833057657084867710400*x+681627438702084172942400
"(14, 28)",-119437032965079516923425*x+267069324740804350187325
"(14, 30)",179450836631773679971200*x-401264269327855345656000
"(15, -33)",-256863600183233262849263558280*x-574364470955037012132607539090
"(15, -31)",-11741105738438245852113011295939*x-26253910562160783214485040063047
"(15, -29)",11923826130258411882086904375144*x+26662485779146070986088450593872
"(15, -27)",8068011492853751997300671465460*x+18040622141270548200102832044180
"(15, -25)",4816283433946758117284160795000*x+10769537157211069384307091787500
"(15, -23)",3288818079364418659322150078175*x+7354020791089138467154801537275
"(15, -21)",715593845181372670972013261400*x+1600116482106009598857750007200
"(15, -19)",-3293870740694082980836536601056*x-7365318885289552531815665250528
"(15, -17)",1414173616812865153873481147520*x+3162188339180306350983814454160
"(15, -15)",721201636610835415558275976875*x+1612655884945948865043618129375
"(15, -13)",-74914070951976007672136141520*x-167512955119756220339333446560
"(15, -11)",-32335742881848180817971380214*x-72304919187026482160101094022
"(15, -9)",-50081966059532471883793344600*x-111986680555730502649418577300
"(15, -7)",-16874803812225345474519418365*x-37733208419304304774073644545
"(15, -5)",9354465995025782513679235500*x+20917221798817118899421256000
"(15, -3)",-13153054352569664353703062560*x-29411123534418784809680635680
"(15, -1)",6177607099524496406972789736*x+13813548962116016768566946478
"(15, 1)",-1285163366606910033422174331*x-2873710483441436204914842303
"(15, 3)",312737289943531745812800960*x+699297226642344352104679680
"(15, 5)",-169007900987060955468527250*x-377909874734455319944217250
"(15, 7)",33660231220412251403584140*x+75260647160817855401021670
"(15, 9)",635191147794485705176350*x+1402766861376627650438550
"(15, 11)",-735986252013117262782156*x-1657055421025141171598928
"(15, 13)",303896330544838732453320*x+653260520986308325759560
"(15, 15)",252925101483103352936250
"(15, 17)",-109825176607745911611720*x+250373514158909392698840
"(15, 19)",257823843523477076041536*x-578647401281406203292672
"(15, 21)",-56168029443770316126900*x+125362919460006868200300
"(15, 23)",-257904070681987417674300*x+576696041762197715473350
"(15, 25)",-377687171871957006836250*x+844534322990080285518750
"(15, 27)",-632683837103464240693560*x+1414724066873345473672320
"(15, 29)",-935052221064293394755364*x+2090840328812310086038428
"(15, 31)",920723505907117634968344*x-2058800347690244189837778
"(15, 33)",20142937110801370606605*x-45040976646255078044535
